language,construct_id,construct,evidence_name,parser_symbol,parser_symbol_id,resolved,implementation_class,implementation_role_vector
csharp,C016,AggregateCollection,preproc_if_in_attribute_list,sym_preproc_if_in_attribute_list,472,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
csharp,C016,AggregateCollection,type_argument_list,sym_type_argument_list,299,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
csharp,C016,AggregateCollection,type_parameter_list,sym_type_parameter_list,252,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,_variable_declarator_list,sym__variable_declarator_list,259,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,annotation_argument_list,sym_annotation_argument_list,212,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,argument_list,sym_argument_list,168,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,array_creation_expression,sym_array_creation_expression,158,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,array_initializer,sym_array_initializer,262,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,element_value_array_initializer,sym_element_value_array_initializer,215,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
java,C016,AggregateCollection,type_list,sym_type_list,240,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
kotlin,C016,AggregateCollection,collection_literal,sym_collection_literal,264,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
kotlin,C016,AggregateCollection,import_list,sym_import_list,158,1,IMPL_6521a7e37bbf,00000000000100000000010000000000
swift,C016,AggregateCollection,_dictionary_literal_item,,,0,IMPL_6521a7e37bbf,00000000000100000000010000000000
swift,C016,AggregateCollection,capture_list,,,0,IMPL_6521a7e37bbf,00000000000100000000010000000000
swift,C016,AggregateCollection,dictionary_literal,,,0,IMPL_6521a7e37bbf,00000000000100000000010000000000
swift,C016,AggregateCollection,dictionary_type,,,0,IMPL_6521a7e37bbf,00000000000100000000010000000000
python,C017,Comprehension,_comprehension_clauses,sym__comprehension_clauses,225,1,IMPL_8fe8f39c9a37,00010000000110001000000000000000
python,C017,Comprehension,dictionary_comprehension,sym_dictionary_comprehension,222,1,IMPL_8fe8f39c9a37,00010000000110001000000000000000
python,C017,Comprehension,list_comprehension,sym_list_comprehension,221,1,IMPL_8fe8f39c9a37,00010000000110001000000000000000
python,C017,Comprehension,set_comprehension,sym_set_comprehension,223,1,IMPL_8fe8f39c9a37,00010000000110001000000000000000
julia,C017,Comprehension,comprehension_expression,sym_comprehension_expression,162,1,IMPL_8fe8f39c9a37,00010000000110001000000000000000
r,C018,IfConditional,if_statement,sym_if_statement,89,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
go,C018,IfConditional,if_statement,sym_if_statement,157,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
rust,C018,IfConditional,if_expression,sym_if_expression,267,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
cpp,C018,IfConditional,if_statement,sym_if_statement,324,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
c,C018,IfConditional,if_statement,sym_if_statement,267,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
python,C018,IfConditional,if_clause,sym_if_clause,229,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
python,C018,IfConditional,if_statement,sym_if_statement,132,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
zig,C018,IfConditional,if_expression,sym_if_expression,203,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
zig,C018,IfConditional,if_statement,sym_if_statement,183,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
julia,C018,IfConditional,if_clause,sym_if_clause,164,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
julia,C018,IfConditional,if_statement,sym_if_statement,138,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
csharp,C018,IfConditional,if_statement,sym_if_statement,345,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
java,C018,IfConditional,if_statement,sym_if_statement,205,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
kotlin,C018,IfConditional,if_expression,sym_if_expression,277,1,IMPL_a2c0df54f6bd,00000000000001000000000000000000
swift,C018,IfConditional,if_statement,,,0,IMPL_a2c0df54f6bd,00000000000001000000000000000000
go,C019,SwitchMatchWhen,_type_switch_header,sym__type_switch_header,165,1,IMPL_56493f2e14c6,00000000000001000000000000000000
go,C019,SwitchMatchWhen,expression_switch_statement,sym_expression_switch_statement,161,1,IMPL_56493f2e14c6,00000000000001000000000000000000
go,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
go,C019,SwitchMatchWhen,type_switch_statement,sym_type_switch_statement,164,1,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C019,SwitchMatchWhen,last_match_arm,sym_last_match_arm,275,1,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C019,SwitchMatchWhen,match,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C019,SwitchMatchWhen,match_arm,sym_match_arm,274,1,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C019,SwitchMatchWhen,match_block,sym_match_block,273,1,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C019,SwitchMatchWhen,match_expression,sym_match_expression,272,1,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C019,SwitchMatchWhen,match_pattern,sym_match_pattern,276,1,IMPL_56493f2e14c6,00000000000001000000000000000000
cpp,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
cpp,C019,SwitchMatchWhen,switch_statement,sym_switch_statement,326,1,IMPL_56493f2e14c6,00000000000001000000000000000000
c,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
c,C019,SwitchMatchWhen,switch_statement,sym_switch_statement,269,1,IMPL_56493f2e14c6,00000000000001000000000000000000
python,C019,SwitchMatchWhen,_match_block,sym__match_block,136,1,IMPL_56493f2e14c6,00000000000001000000000000000000
python,C019,SwitchMatchWhen,match,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
python,C019,SwitchMatchWhen,match_statement,sym_match_statement,135,1,IMPL_56493f2e14c6,00000000000001000000000000000000
zig,C019,SwitchMatchWhen,_switch_case_exp,sym__switch_case_exp,221,1,IMPL_56493f2e14c6,00000000000001000000000000000000
zig,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
zig,C019,SwitchMatchWhen,switch_case,sym_switch_case,220,1,IMPL_56493f2e14c6,00000000000001000000000000000000
zig,C019,SwitchMatchWhen,switch_expression,sym_switch_expression,219,1,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,_switch_expression_body,sym__switch_expression_body,405,1,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,switch_body,sym_switch_body,331,1,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,switch_expression,sym_switch_expression,404,1,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,switch_expression_arm,sym_switch_expression_arm,406,1,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,switch_section,sym_switch_section,332,1,IMPL_56493f2e14c6,00000000000001000000000000000000
csharp,C019,SwitchMatchWhen,switch_statement,sym_switch_statement,330,1,IMPL_56493f2e14c6,00000000000001000000000000000000
java,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
java,C019,SwitchMatchWhen,switch_block,sym_switch_block,175,1,IMPL_56493f2e14c6,00000000000001000000000000000000
java,C019,SwitchMatchWhen,switch_block_statement_group,sym_switch_block_statement_group,176,1,IMPL_56493f2e14c6,00000000000001000000000000000000
java,C019,SwitchMatchWhen,switch_expression,sym_switch_expression,174,1,IMPL_56493f2e14c6,00000000000001000000000000000000
java,C019,SwitchMatchWhen,switch_label,sym_switch_label,178,1,IMPL_56493f2e14c6,00000000000001000000000000000000
java,C019,SwitchMatchWhen,switch_rule,sym_switch_rule,177,1,IMPL_56493f2e14c6,00000000000001000000000000000000
kotlin,C019,SwitchMatchWhen,when_entry,sym_when_entry,280,1,IMPL_56493f2e14c6,00000000000001000000000000000000
kotlin,C019,SwitchMatchWhen,when_expression,sym_when_expression,279,1,IMPL_56493f2e14c6,00000000000001000000000000000000
swift,C019,SwitchMatchWhen,switch,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
swift,C019,SwitchMatchWhen,switch_entry,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
swift,C019,SwitchMatchWhen,switch_pattern,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
swift,C019,SwitchMatchWhen,switch_statement,,,0,IMPL_56493f2e14c6,00000000000001000000000000000000
rust,C020,PatternDestructuring,_literal_pattern,sym__literal_pattern,309,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,_pattern,sym__pattern,294,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,_token_pattern,sym__token_pattern,163,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,captured_pattern,sym_captured_pattern,305,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,field_pattern,sym_field_pattern,300,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,generic_pattern,sym_generic_pattern,295,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,match_pattern,sym_match_pattern,276,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,mut_pattern,sym_mut_pattern,302,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,or_pattern,sym_or_pattern,307,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,range_pattern,sym_range_pattern,303,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,ref_pattern,sym_ref_pattern,304,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,reference_pattern,sym_reference_pattern,306,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,remaining_field_pattern,sym_remaining_field_pattern,301,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,slice_pattern,sym_slice_pattern,297,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,struct_pattern,sym_struct_pattern,299,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,token_binding_pattern,sym_token_binding_pattern,165,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,token_repetition_pattern,sym_token_repetition_pattern,166,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,token_tree_pattern,sym_token_tree_pattern,164,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,tuple_pattern,sym_tuple_pattern,296,1,IMPL_a0c603fee064,00010000000000000100000000000000
rust,C020,PatternDestructuring,tuple_struct_pattern,sym_tuple_struct_pattern,298,1,IMPL_a0c603fee064,00010000000000000100000000000000
cpp,C020,PatternDestructuring,structured_binding_declarator,sym_structured_binding_declarator,436,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,_as_pattern,sym__as_pattern,166,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,_key_value_pattern,sym__key_value_pattern,171,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,_list_pattern,sym__list_pattern,168,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,_patterns,sym__patterns,177,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,_simple_pattern,sym__simple_pattern,165,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,_tuple_pattern,sym__tuple_pattern,169,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,as_pattern,sym_as_pattern,186,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,case_pattern,sym_case_pattern,164,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,class_pattern,sym_class_pattern,174,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,complex_pattern,sym_complex_pattern,175,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,dict_pattern,sym_dict_pattern,170,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,dictionary_splat_pattern,sym_dictionary_splat_pattern,185,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,keyword_pattern,sym_keyword_pattern,172,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,list_pattern,sym_list_pattern,181,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,list_splat_pattern,sym_list_splat_pattern,184,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,pattern,sym_pattern,179,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,pattern_list,sym_pattern_list,201,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,splat_pattern,sym_splat_pattern,173,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,tuple_pattern,sym_tuple_pattern,180,1,IMPL_a0c603fee064,00010000000000000100000000000000
python,C020,PatternDestructuring,union_pattern,sym_union_pattern,167,1,IMPL_a0c603fee064,00010000000000000100000000000000
nim,C020,PatternDestructuring,term_rewriting_pattern,sym_term_rewriting_pattern,184,1,IMPL_a0c603fee064,00010000000000000100000000000000
nim,C020,PatternDestructuring,tuple_deconstruct_declaration,sym_tuple_deconstruct_declaration,326,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,_name_invocation_pattern,sym__name_invocation_pattern,353,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,_parenthesized_pattern_with_designation,sym__parenthesized_pattern_with_designation,351,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,and_pattern,sym_and_pattern,366,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,constant_pattern,sym_constant_pattern,352,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,declaration_pattern,sym_declaration_pattern,368,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,is_pattern_expression,sym_is_pattern_expression,400,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,list_pattern,sym_list_pattern,358,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,negated_pattern,sym_negated_pattern,365,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,or_pattern,sym_or_pattern,367,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,parenthesized_pattern,sym_parenthesized_pattern,355,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,pattern,sym_pattern,350,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,positional_pattern_clause,sym_positional_pattern_clause,361,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,property_pattern_clause,sym_property_pattern_clause,362,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,recursive_pattern,sym_recursive_pattern,360,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,relational_pattern,sym_relational_pattern,364,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,slice_pattern,sym_slice_pattern,359,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,subpattern,sym_subpattern,363,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,tuple_pattern,sym_tuple_pattern,284,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,type_pattern,sym_type_pattern,357,1,IMPL_a0c603fee064,00010000000000000100000000000000
csharp,C020,PatternDestructuring,var_pattern,sym_var_pattern,356,1,IMPL_a0c603fee064,00010000000000000100000000000000
java,C020,PatternDestructuring,pattern,sym_pattern,179,1,IMPL_a0c603fee064,00010000000000000100000000000000
java,C020,PatternDestructuring,record_pattern,sym_record_pattern,181,1,IMPL_a0c603fee064,00010000000000000100000000000000
java,C020,PatternDestructuring,record_pattern_body,sym_record_pattern_body,182,1,IMPL_a0c603fee064,00010000000000000100000000000000
