language,lexer_function,lex_state,transition_kind,target_lex_state,guard,guard_hash
c,ts_lex,164,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,165,ADVANCE,174,lookahead == 'e',777044b07ff22891
c,ts_lex,165,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,166,ADVANCE,175,lookahead == 'e',777044b07ff22891
c,ts_lex,166,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,167,ADVANCE,176,lookahead == 'e',777044b07ff22891
c,ts_lex,167,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,168,ADVANCE,129,lookahead == 'f',4e55809183ee74c5
c,ts_lex,168,ADVANCE,155,lookahead == 'n',6bea8c2337fa7bda
c,ts_lex,168,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,169,ADVANCE,129,lookahead == 'f',4e55809183ee74c5
c,ts_lex,169,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,170,ADVANCE,177,lookahead == 'f',4e55809183ee74c5
c,ts_lex,170,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,171,ADVANCE,138,lookahead == 'f',4e55809183ee74c5
c,ts_lex,171,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,172,ADVANCE,132,lookahead == 'f',4e55809183ee74c5
c,ts_lex,172,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,173,ADVANCE,133,lookahead == 'f',4e55809183ee74c5
c,ts_lex,173,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,174,ADVANCE,134,lookahead == 'f',4e55809183ee74c5
c,ts_lex,174,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,175,ADVANCE,140,lookahead == 'f',4e55809183ee74c5
c,ts_lex,175,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,176,ADVANCE,142,lookahead == 'f',4e55809183ee74c5
c,ts_lex,176,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,177,ADVANCE,183,lookahead == 'i',ffcf7c86a1f7f579
c,ts_lex,177,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,178,ADVANCE,171,lookahead == 'i',ffcf7c86a1f7f579
c,ts_lex,178,ADVANCE,161,lookahead == 's',3d60ff767ce89146
c,ts_lex,178,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,179,ADVANCE,172,lookahead == 'i',ffcf7c86a1f7f579
c,ts_lex,179,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,180,ADVANCE,178,lookahead == 'l',8bbf716e9c96c154
c,ts_lex,180,ADVANCE,156,lookahead == 'n',6bea8c2337fa7bda
c,ts_lex,180,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,181,ADVANCE,184,lookahead == 'l',8bbf716e9c96c154
c,ts_lex,181,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,182,ADVANCE,156,lookahead == 'n',6bea8c2337fa7bda
c,ts_lex,182,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,183,ADVANCE,162,lookahead == 'n',6bea8c2337fa7bda
c,ts_lex,183,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,184,ADVANCE,157,lookahead == 'u',535ae93c2fd2defa
c,ts_lex,184,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,185,ADVANCE,185,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
c,ts_lex,188,ADVANCE,216,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,191,ADVANCE,250,lookahead == '-',092230c69dc29ffc
c,ts_lex,191,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,191,ADVANCE,260,lookahead == '0',5ef91a562c3c3366
c,ts_lex,191,ADVANCE,244,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,191,ADVANCE,256,lookahead == '>',5e81cf9467498d7d
c,ts_lex,191,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,192,ADVANCE,250,lookahead == '-',092230c69dc29ffc
c,ts_lex,192,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,192,ADVANCE,260,lookahead == '0',5ef91a562c3c3366
c,ts_lex,192,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,193,ADVANCE,250,lookahead == '-',092230c69dc29ffc
c,ts_lex,193,ADVANCE,244,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,193,ADVANCE,256,lookahead == '>',5e81cf9467498d7d
c,ts_lex,194,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,194,ADVANCE,260,lookahead == '0',5ef91a562c3c3366
c,ts_lex,194,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,196,ADVANCE,251,lookahead == '+',e3d820e262f5f22a
c,ts_lex,196,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,196,ADVANCE,260,lookahead == '0',5ef91a562c3c3366
c,ts_lex,196,ADVANCE,243,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,196,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,197,ADVANCE,251,lookahead == '+',e3d820e262f5f22a
c,ts_lex,197,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,197,ADVANCE,260,lookahead == '0',5ef91a562c3c3366
c,ts_lex,197,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,198,ADVANCE,251,lookahead == '+',e3d820e262f5f22a
c,ts_lex,198,ADVANCE,243,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,199,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,199,ADVANCE,260,lookahead == '0',5ef91a562c3c3366
c,ts_lex,199,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,201,ADVANCE,240,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,202,ADVANCE,62,lookahead == '*',9d98560d7f603112
c,ts_lex,202,ADVANCE,322,lookahead == '/',2e914655f005052f
c,ts_lex,203,ADVANCE,62,lookahead == '*',9d98560d7f603112
c,ts_lex,203,ADVANCE,322,lookahead == '/',2e914655f005052f
c,ts_lex,203,ADVANCE,241,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,205,ADVANCE,242,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,208,ADVANCE,249,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,208,ADVANCE,206,lookahead == '|',c332c7644e044cda
c,ts_lex,209,ADVANCE,206,lookahead == '|',c332c7644e044cda
c,ts_lex,211,ADVANCE,248,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,213,ADVANCE,207,lookahead == '&',f78ed0ffd68a819a
c,ts_lex,214,ADVANCE,207,lookahead == '&',f78ed0ffd68a819a
c,ts_lex,214,ADVANCE,247,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,217,ADVANCE,219,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,217,ADVANCE,226,lookahead == '>',5e81cf9467498d7d
c,ts_lex,218,ADVANCE,219,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,218,ADVANCE,225,lookahead == '>',5e81cf9467498d7d
c,ts_lex,221,ADVANCE,224,lookahead == '<',0c5d4f71a3e9d615
c,ts_lex,221,ADVANCE,220,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,222,ADVANCE,223,lookahead == '<',0c5d4f71a3e9d615
c,ts_lex,222,ADVANCE,220,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,224,ADVANCE,245,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,226,ADVANCE,246,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,234,ADVANCE,229,lookahead == '[',9ed6516ef3eb9a16
c,ts_lex,237,ADVANCE,215,lookahead == '=',1b33f162b46f2f5f
c,ts_lex,253,ADVANCE,65,lookahead == '.',6bbce737356f8bbd
c,ts_lex,254,ADVANCE,65,lookahead == '.',6bbce737356f8bbd
c,ts_lex,254,ADVANCE,257,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,255,ADVANCE,257,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,257,ADVANCE,96,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,257,ADVANCE,270,lookahead == 'E' || lookahead == 'P' || lookahead == 'e' || lookahead == 'p',542e3e40abd7e49c
c,ts_lex,257,ADVANCE,257,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,257,ADVANCE,273,"set_contains(sym_number_literal_character_set_13, 13, lookahead)",862f23d6da624bc8
c,ts_lex,258,ADVANCE,259,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,258,ADVANCE_MAP,,"'\'', 97, '.', 271, 'B', 267, 'b', 267, 'E', 266, 'e', 266, 'P', 270, 'p', 270, 'X', 100, 'x', 100, 'A', 268, 'C', 268, 'a', 268, 'c', 268, 'D', 268, 'F', 268, 'd', 268, 'f', 268, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",83f7967548aa8b87
c,ts_lex,259,ADVANCE,259,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,259,ADVANCE_MAP,,"'\'', 97, '.', 271, 'E', 266, 'e', 266, 'P', 270, 'p', 270, 'A', 268, 'C', 268, 'a', 268, 'c', 268, 'B', 268, 'D', 268, 'F', 268, 'b', 268, 'd', 268, 'f', 268, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",7f5106116b76d5f8
c,ts_lex,260,ADVANCE,262,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,260,ADVANCE_MAP,,"'\'', 95, '.', 271, 'B', 269, 'b', 269, 'X', 64, 'x', 64, 'E', 270, 'P', 270, 'e', 270, 'p', 270, 'D', 273, 'F', 273, 'L', 273, 'U', 273, 'W', 273, 'd', 273, 'f', 273, 'l', 273, 'u', 273, 'w', 273,",6eebb05ea1131305
c,ts_lex,261,ADVANCE,262,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,261,ADVANCE_MAP,,"'\'', 95, '.', 271, 'B', 272, 'b', 272, 'X', 100, 'x', 100, 'E', 270, 'P', 270, 'e', 270, 'p', 270, 'D', 273, 'F', 273, 'L', 273, 'U', 273, 'W', 273, 'd', 273, 'f', 273, 'l', 273, 'u', 273, 'w', 273,",152829f6ba660c04
c,ts_lex,262,ADVANCE,95,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,262,ADVANCE,271,lookahead == '.',6bbce737356f8bbd
c,ts_lex,262,ADVANCE,270,lookahead == 'E' || lookahead == 'P' || lookahead == 'e' || lookahead == 'p',542e3e40abd7e49c
c,ts_lex,262,ADVANCE,262,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,262,ADVANCE,273,"set_contains(sym_number_literal_character_set_13, 13, lookahead)",862f23d6da624bc8
c,ts_lex,263,ADVANCE,263,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'E') || ('a' <= lookahead && lookahead <= 'e'),d4df06920e68ce6b
c,ts_lex,263,ADVANCE_MAP,,"'\'', 101, 'B', 263, 'D', 263, 'F', 263, 'b', 263, 'd', 263, 'f', 263, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",77374c686e3711e9
c,ts_lex,264,ADVANCE,265,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'C') || ('a' <= lookahead && lookahead <= 'c'),250f58a4d811d227
c,ts_lex,264,ADVANCE_MAP,,"'\'', 99, '+', 101, '-', 101, 'E', 264, 'e', 264, 'P', 270, 'p', 270, 'B', 265, 'D', 265, 'F', 265, 'b', 265, 'd', 265, 'f', 265, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",b5e7d9aebc0620d2
c,ts_lex,265,ADVANCE,265,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'C') || ('a' <= lookahead && lookahead <= 'c'),250f58a4d811d227
c,ts_lex,265,ADVANCE_MAP,,"'\'', 99, 'E', 264, 'e', 264, 'P', 270, 'p', 270, 'B', 265, 'D', 265, 'F', 265, 'b', 265, 'd', 265, 'f', 265, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",2dbb6c208b7c46d5
c,ts_lex,266,ADVANCE,268,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'C') || ('a' <= lookahead && lookahead <= 'c'),250f58a4d811d227
c,ts_lex,266,ADVANCE_MAP,,"'\'', 100, '.', 271, '+', 101, '-', 101, 'E', 266, 'e', 266, 'P', 270, 'p', 270, 'B', 268, 'D', 268, 'F', 268, 'b', 268, 'd', 268, 'f', 268, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",04ff3061e0917726
c,ts_lex,267,ADVANCE,259,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,267,ADVANCE_MAP,,"'\'', 100, '.', 271, 'E', 266, 'e', 266, 'P', 270, 'p', 270, 'A', 268, 'C', 268, 'a', 268, 'c', 268, 'B', 268, 'D', 268, 'F', 268, 'b', 268, 'd', 268, 'f', 268, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",ca72cd82d233f49b
c,ts_lex,268,ADVANCE,268,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'C') || ('a' <= lookahead && lookahead <= 'c'),250f58a4d811d227
c,ts_lex,268,ADVANCE_MAP,,"'\'', 100, '.', 271, 'E', 266, 'e', 266, 'P', 270, 'p', 270, 'B', 268, 'D', 268, 'F', 268, 'b', 268, 'd', 268, 'f', 268, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",6720bdcbe459b979
c,ts_lex,269,ADVANCE,96,lookahead == '.',6bbce737356f8bbd
c,ts_lex,269,ADVANCE,261,lookahead == '0',5ef91a562c3c3366
c,ts_lex,269,ADVANCE,262,('1' <= lookahead && lookahead <= '9'),87bc4a5f013c5ea8
c,ts_lex,269,ADVANCE,273,"set_contains(sym_number_literal_character_set_13, 13, lookahead)",862f23d6da624bc8
c,ts_lex,270,ADVANCE,263,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'E') || ('a' <= lookahead && lookahead <= 'e'),d4df06920e68ce6b
c,ts_lex,270,ADVANCE_MAP,,"'+', 101, '-', 101, 'B', 263, 'D', 263, 'F', 263, 'b', 263, 'd', 263, 'f', 263, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",21fe3ceb52ebca18
c,ts_lex,271,ADVANCE,265,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'C') || ('a' <= lookahead && lookahead <= 'c'),250f58a4d811d227
c,ts_lex,271,ADVANCE_MAP,,"'E', 264, 'e', 264, 'P', 270, 'p', 270, 'B', 265, 'D', 265, 'F', 265, 'b', 265, 'd', 265, 'f', 265, 'L', 273, 'U', 273, 'W', 273, 'l', 273, 'u', 273, 'w', 273,",f600d4658b9f90f1
c,ts_lex,272,ADVANCE,262,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,272,ADVANCE,273,"set_contains(sym_number_literal_character_set_13, 13, lookahead)",862f23d6da624bc8
c,ts_lex,273,ADVANCE_MAP,,"'B', 273, 'D', 273, 'F', 273, 'L', 273, 'U', 273, 'W', 273, 'b', 273, 'd', 273, 'f', 273, 'l', 273, 'u', 273, 'w', 273,",693f5c730c058e67
c,ts_lex,280,ADVANCE,294,lookahead == '\n',eef913742f41c218
c,ts_lex,280,ADVANCE,293,lookahead == '\r',bd5ca487eb1d8a9c
c,ts_lex,280,ADVANCE,117,lookahead == 'U',4d7bf8e6087cb43b
c,ts_lex,280,ADVANCE,109,lookahead == 'u',535ae93c2fd2defa
c,ts_lex,280,ADVANCE,103,lookahead == 'x',86fff441cc93570e
c,ts_lex,280,ADVANCE,296,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,280,ADVANCE,293,lookahead != 0,f17dad6061ff6bc7
c,ts_lex,281,ADVANCE,62,lookahead == '*',9d98560d7f603112
c,ts_lex,281,ADVANCE,322,lookahead == '/',2e914655f005052f
c,ts_lex,282,ADVANCE,31,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,288,ADVANCE,290,lookahead == '*',9d98560d7f603112
c,ts_lex,288,ADVANCE,292,lookahead == '/',2e914655f005052f
c,ts_lex,288,ADVANCE,292,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
c,ts_lex,289,ADVANCE,289,lookahead == '*',9d98560d7f603112
c,ts_lex,289,ADVANCE,292,lookahead == '/',2e914655f005052f
c,ts_lex,289,ADVANCE,290,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
c,ts_lex,290,ADVANCE,289,lookahead == '*',9d98560d7f603112
c,ts_lex,290,ADVANCE,290,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
c,ts_lex,291,ADVANCE,288,lookahead == '/',2e914655f005052f
c,ts_lex,291,ADVANCE,291,lookahead == '\t' || (0x0b <= lookahead && lookahead <= '\r') || lookahead == ' ',d638305f5b986688
c,ts_lex,291,ADVANCE,292,"lookahead != 0 && (lookahead < '\t' || '\r' < lookahead) && lookahead != '""' && lookahead != '\\'",5c976f34ae4a2872
c,ts_lex,292,ADVANCE,292,"lookahead != 0 && lookahead != '\n' && lookahead != '""' && lookahead != '\\'",f4a05a323c36d2c0
c,ts_lex,294,ADVANCE,31,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,295,ADVANCE,293,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,296,ADVANCE,295,('0' <= lookahead && lookahead <= '9'),2a5b7037f9a70010
c,ts_lex,297,ADVANCE,293,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
c,ts_lex,298,ADVANCE,297,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
c,ts_lex,299,ADVANCE,298,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'F') || ('a' <= lookahead && lookahead <= 'f'),411c4d2f212957ef
c,ts_lex,301,ADVANCE,300,lookahead == '>',5e81cf9467498d7d
c,ts_lex,301,ADVANCE,71,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,301,ADVANCE,70,lookahead != 0 && lookahead != '\n',089e319045844cf3
c,ts_lex,302,ADVANCE,283,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,302,ADVANCE,274,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,302,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,302,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,303,ADVANCE,283,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,303,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,303,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,304,ADVANCE,285,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,304,ADVANCE,276,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,304,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,304,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,305,ADVANCE,285,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,305,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,305,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,306,ADVANCE,284,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,306,ADVANCE,275,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,306,ADVANCE,308,lookahead == '8',6062f74f09cf0d4c
c,ts_lex,306,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,306,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,307,ADVANCE,284,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,307,ADVANCE,309,lookahead == '8',6062f74f09cf0d4c
c,ts_lex,307,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,307,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,308,ADVANCE,286,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,308,ADVANCE,277,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,308,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,308,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,309,ADVANCE,286,"lookahead == '""'",9e27817386ab0fdb
c,ts_lex,309,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,309,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,310,ADVANCE,274,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,310,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,310,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,311,ADVANCE,276,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,311,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,311,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,312,ADVANCE,275,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,312,ADVANCE,313,lookahead == '8',6062f74f09cf0d4c
c,ts_lex,312,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,312,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,313,ADVANCE,277,lookahead == '\'',21a09e9b16c7d1af
c,ts_lex,313,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,313,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,314,ADVANCE,72,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,314,ADVANCE,314,"set_contains(sym_identifier_character_set_2, 802, lookahead)",ef35468310166b1d
c,ts_lex,316,ADVANCE,322,lookahead == '\n',eef913742f41c218
c,ts_lex,316,ADVANCE,319,lookahead == '/',2e914655f005052f
c,ts_lex,316,ADVANCE,150,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,316,ADVANCE,320,lookahead != 0,f17dad6061ff6bc7
c,ts_lex,317,ADVANCE,323,lookahead == '\r',bd5ca487eb1d8a9c
c,ts_lex,317,ADVANCE,317,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,317,ADVANCE,322,lookahead != 0,f17dad6061ff6bc7
c,ts_lex,318,ADVANCE,321,lookahead == '\r',bd5ca487eb1d8a9c
c,ts_lex,318,ADVANCE,319,lookahead == '/',2e914655f005052f
c,ts_lex,318,ADVANCE,318,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,318,ADVANCE,320,lookahead != 0,f17dad6061ff6bc7
c,ts_lex,319,ADVANCE,322,lookahead == '*',9d98560d7f603112
c,ts_lex,319,ADVANCE,145,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,319,ADVANCE,320,lookahead != 0 && lookahead != '\n',089e319045844cf3
c,ts_lex,320,ADVANCE,319,lookahead == '/',2e914655f005052f
c,ts_lex,320,ADVANCE,150,lookahead == '\\',e3a7db2e2f9a375e
c,ts_lex,320,ADVANCE,320,lookahead != 0 && lookahead != '\n',089e319045844cf3
c,ts_lex,321,ADVANCE,319,lookahead == '/',2e914655f005052f
c,ts_lex,321,ADVANCE,150,lookahead == '\\',e3a7db2e2f9a375e
