language,parse_state,primary_state
c,876,785
c,877,873
c,878,799
c,879,803
c,880,776
c,881,873
c,882,873
c,883,883
c,884,121
c,885,702
c,886,886
c,887,887
c,888,697
c,889,699
c,890,890
c,891,828
c,892,830
c,893,805
c,894,807
c,895,808
c,896,809
c,897,810
c,898,811
c,899,812
c,900,813
c,901,814
c,902,817
c,903,903
c,904,904
c,905,691
c,906,692
c,907,701
c,908,908
c,909,806
c,910,693
c,911,675
c,912,912
c,913,102
c,914,95
c,915,103
c,916,698
c,917,696
c,918,110
c,919,101
c,920,111
c,921,94
c,922,112
c,923,113
c,924,924
c,925,93
c,926,926
c,927,927
c,928,928
c,929,111
c,930,112
c,931,113
c,932,101
c,933,103
c,934,94
c,935,95
c,936,110
c,937,102
c,938,93
c,939,939
c,940,940
c,941,941
c,942,942
c,943,943
c,944,944
c,945,945
c,946,927
c,947,926
c,948,948
c,949,949
c,950,950
c,951,951
c,952,952
c,953,953
c,954,950
c,955,952
c,956,948
c,957,949
c,958,958
c,959,805
c,960,810
c,961,812
c,962,813
c,963,828
c,964,830
c,965,805
c,966,806
c,967,807
c,968,808
c,969,809
c,970,810
c,971,811
c,972,812
c,973,813
c,974,814
c,975,830
c,976,806
c,977,807
c,978,814
c,979,808
c,980,817
c,981,817
c,982,828
c,983,983
c,984,809
c,985,811
c,986,986
c,987,987
c,988,988
c,989,989
c,990,990
c,991,991
c,992,992
c,993,993
c,994,993
c,995,995
c,996,996
c,997,992
c,998,998
c,999,993
c,1000,1000
c,1001,1001
c,1002,992
c,1003,993
c,1004,992
c,1005,1005
c,1006,1006
c,1007,1006
c,1008,1008
c,1009,1009
c,1010,1010
c,1011,836
c,1012,1012
c,1013,1013
c,1014,824
c,1015,1015
c,1016,1016
c,1017,1017
c,1018,1017
c,1019,1019
c,1020,813
c,1021,874
c,1022,1022
c,1023,1023
c,1024,814
c,1025,1025
c,1026,704
c,1027,1027
c,1028,1028
c,1029,1029
c,1030,1030
c,1031,1031
c,1032,1032
c,1033,1031
c,1034,1034
c,1035,1028
c,1036,817
c,1037,1037
c,1038,1038
c,1039,1039
c,1040,1040
c,1041,1041
c,1042,1042
c,1043,1043
c,1044,712
c,1045,1019
c,1046,1046
c,1047,1019
c,1048,1048
c,1049,1049
c,1050,848
c,1051,828
c,1052,1029
c,1053,983
c,1054,830
c,1055,1028
c,1056,1028
c,1057,1029
c,1058,805
c,1059,806
c,1060,807
c,1061,808
c,1062,809
c,1063,810
c,1064,811
c,1065,1019
c,1066,812
c,1067,1019
c,1068,883
c,1069,1019
c,1070,1029
c,1071,1071
c,1072,1072
c,1073,1073
c,1074,1074
c,1075,1075
c,1076,1072
c,1077,1077
c,1078,1078
c,1079,1079
c,1080,1080
c,1081,1081
c,1082,1072
c,1083,1083
c,1084,1080
c,1085,1072
c,1086,1086
c,1087,1087
c,1088,1072
c,1089,1089
c,1090,1090
c,1091,1091
c,1092,1092
c,1093,1093
c,1094,1094
c,1095,1095
c,1096,1096
c,1097,1097
c,1098,1098
c,1099,1099
c,1100,1100
c,1101,1101
c,1102,1102
c,1103,1103
c,1104,1104
c,1105,1105
c,1106,1106
c,1107,1102
c,1108,1108
c,1109,1104
c,1110,1110
c,1111,1105
c,1112,712
c,1113,750
c,1114,704
c,1115,1115
c,1116,1116
c,1117,1117
c,1118,1118
c,1119,1119
c,1120,1120
c,1121,1121
c,1122,764
c,1123,767
c,1124,741
c,1125,765
c,1126,742
c,1127,743
c,1128,1128
c,1129,744
c,1130,745
c,1131,736
c,1132,1128
c,1133,1128
c,1134,762
c,1135,737
c,1136,750
c,1137,754
c,1138,739
c,1139,1128
c,1140,1140
c,1141,1121
c,1142,1140
c,1143,1143
c,1144,1143
c,1145,1143
c,1146,1146
c,1147,1140
c,1148,1148
c,1149,1149
c,1150,1146
c,1151,1140
c,1152,1149
c,1153,1149
c,1154,1143
c,1155,1140
c,1156,1140
c,1157,1146
c,1158,824
c,1159,1159
c,1160,1160
c,1161,1159
c,1162,1162
c,1163,1163
c,1164,1164
c,1165,1165
c,1166,1166
c,1167,1167
c,1168,1168
c,1169,1169
c,1170,1168
c,1171,1169
c,1172,1172
c,1173,1173
c,1174,1174
c,1175,1175
c,1176,1176
c,1177,1177
c,1178,1164
c,1179,1179
c,1180,1160
c,1181,1181
c,1182,1182
c,1183,1183
c,1184,1183
c,1185,1185
c,1186,1186
c,1187,1174
c,1188,1188
c,1189,1173
c,1190,1190
c,1191,1191
c,1192,1190
c,1193,1193
c,1194,1163
c,1195,1195
c,1196,1196
c,1197,1159
c,1198,1188
c,1199,1186
c,1200,1186
c,1201,1201
c,1202,1162
c,1203,1203
c,1204,1204
c,1205,1186
c,1206,1172
c,1207,1207
c,1208,1208
c,1209,1209
c,1210,1210
c,1211,1211
c,1212,690
c,1213,1213
c,1214,1214
c,1215,1181
c,1216,1196
c,1217,1201
c,1218,1207
c,1219,1209
c,1220,1210
c,1221,1211
c,1222,1191
c,1223,1204
c,1224,1179
c,1225,1225
c,1226,1226
c,1227,1193
c,1228,1228
c,1229,1229
c,1230,991
c,1231,1231
c,1232,1214
c,1233,1165
c,1234,1234
c,1235,1235
c,1236,690
c,1237,986
c,1238,1208
c,1239,1001
c,1240,1240
c,1241,1234
c,1242,998
c,1243,1240
c,1244,1244
c,1245,1245
c,1246,1228
c,1247,1234
c,1248,1240
c,1249,1228
c,1250,1234
c,1251,1240
c,1252,1203
c,1253,1253
c,1254,1254
c,1255,1255
c,1256,1256
c,1257,1257
c,1258,1253
c,1259,1253
c,1260,1260
c,1261,1253
c,1262,1262
c,1263,1263
c,1264,1264
c,1265,1265
c,1266,1265
c,1267,1267
c,1268,1268
c,1269,1269
c,1270,1267
c,1271,1267
c,1272,1267
c,1273,1265
c,1274,1265
c,1275,1275
c,1276,1276
c,1277,1277
c,1278,1275
c,1279,1275
c,1280,1280
c,1281,1254
c,1282,1282
c,1283,1283
c,1284,1284
c,1285,1285
c,1286,1286
c,1287,1287
c,1288,1288
c,1289,1289
c,1290,1290
c,1291,1291
c,1292,1292
c,1293,1293
c,1294,1294
c,1295,1295
c,1296,1296
c,1297,1297
c,1298,1295
c,1299,1299
c,1300,1300
c,1301,1301
c,1302,1302
c,1303,1303
c,1304,1304
c,1305,1305
c,1306,1306
c,1307,1295
c,1308,1308
c,1309,1309
c,1310,1302
c,1311,1295
c,1312,1302
c,1313,1313
c,1314,1295
c,1315,1295
c,1316,1302
c,1317,1317
c,1318,1318
c,1319,1319
c,1320,1320
c,1321,1321
c,1322,1322
c,1323,1323
c,1324,1324
c,1325,1268
c,1326,1326
c,1327,1327
c,1328,1328
c,1329,1329
c,1330,1330
c,1331,1264
c,1332,1332
c,1333,1333
c,1334,1334
c,1335,1335
c,1336,1262
c,1337,1337
c,1338,1338
c,1339,1339
c,1340,1340
c,1341,1341
c,1342,1342
c,1343,1343
c,1344,1344
c,1345,1345
c,1346,1346
c,1347,1347
c,1348,1344
c,1349,1344
c,1350,1344
c,1351,1351
c,1352,1352
c,1353,1353
c,1354,1354
c,1355,1294
c,1356,1356
c,1357,1357
c,1358,1358
c,1359,1292
c,1360,1360
c,1361,1356
c,1362,1356
c,1363,1363
c,1364,1356
c,1365,1365
c,1366,1291
c,1367,1293
c,1368,1368
c,1369,1369
c,1370,1370
c,1371,1371
c,1372,1372
c,1373,1373
c,1374,1374
c,1375,1375
c,1376,1372
c,1377,1377
c,1378,1378
c,1379,1371
c,1380,1372
c,1381,1381
c,1382,1382
c,1383,1373
c,1384,1371
c,1385,1385
c,1386,1386
c,1387,1372
c,1388,1373
c,1389,1389
c,1390,1371
c,1391,1391
c,1392,1373
c,1393,1393
c,1394,1394
c,1395,1395
c,1396,1396
c,1397,1397
c,1398,1398
c,1399,1399
c,1400,1400
c,1401,1401
c,1402,1402
c,1403,1403
c,1404,1404
c,1405,1401
c,1406,1403
c,1407,1407
c,1408,1408
c,1409,1409
c,1410,1410
c,1411,1411
c,1412,1399
c,1413,1403
c,1414,1414
c,1415,1415
c,1416,1399
c,1417,1417
c,1418,1401
c,1419,1401
c,1420,1420
c,1421,1421
c,1422,1403
c,1423,1423
c,1424,1424
c,1425,1425
c,1426,1426
c,1427,1399
c,1428,1428
c,1429,1429
c,1430,1430
c,1431,1431
c,1432,1432
c,1433,1433
c,1434,1434
c,1435,1435
c,1436,1436
c,1437,1437
c,1438,1434
c,1439,1437
c,1440,1434
c,1441,1441
c,1442,1442
c,1443,1443
c,1444,1434
c,1445,1445
c,1446,1446
c,1447,1437
c,1448,1434
c,1449,1449
c,1450,1434
c,1451,1451
c,1452,1452
c,1453,1453
c,1454,1454
c,1455,1437
c,1456,1456
c,1457,1457
c,1458,1437
c,1459,1459
c,1460,1460
c,1461,1461
c,1462,1462
c,1463,1463
c,1464,1464
c,1465,1437
c,1466,1466
c,1467,1467
c,1468,1468
c,1469,1469
c,1470,1470
c,1471,1471
c,1472,1472
c,1473,1473
c,1474,1474
c,1475,1475
c,1476,1476
c,1477,1477
c,1478,1478
c,1479,1479
c,1480,1480
c,1481,1481
c,1482,1482
c,1483,1483
c,1484,1484
c,1485,1485
c,1486,1486
c,1487,1487
c,1488,1488
c,1489,1489
c,1490,1490
c,1491,1491
c,1492,1492
c,1493,1493
c,1494,1494
c,1495,1495
c,1496,1496
c,1497,1492
c,1498,1492
c,1499,1499
c,1500,1500
c,1501,1495
c,1502,1493
c,1503,1496
c,1504,1504
c,1505,1492
c,1506,1506
c,1507,1495
c,1508,1496
c,1509,1509
c,1510,1493
c,1511,1511
c,1512,1512
c,1513,1496
c,1514,1514
c,1515,1493
c,1516,1516
c,1517,1495
c,1518,1518
c,1519,1519
c,1520,1520
c,1521,1521
c,1522,1519
c,1523,1523
c,1524,1524
c,1525,1524
c,1526,1526
c,1527,1527
c,1528,1524
c,1529,1529
c,1530,1530
c,1531,1531
c,1532,1531
c,1533,1533
c,1534,1524
c,1535,1535
c,1536,1521
c,1537,1537
c,1538,1520
c,1539,1539
c,1540,1540
c,1541,1541
c,1542,1542
c,1543,1542
c,1544,1524
c,1545,1545
c,1546,1546
c,1547,1520
c,1548,1542
c,1549,1549
c,1550,1542
c,1551,1551
c,1552,1552
c,1553,1553
c,1554,1554
c,1555,1555
c,1556,1542
c,1557,1531
c,1558,1524
c,1559,1524
c,1560,1560
c,1561,1521
c,1562,1519
c,1563,1563
c,1564,1564
c,1565,1565
c,1566,1566
c,1567,1567
c,1568,1568
c,1569,1569
c,1570,1570
c,1571,1571
c,1572,1572
c,1573,1573
c,1574,1570
c,1575,1575
c,1576,1576
c,1577,1577
c,1578,1578
c,1579,1579
c,1580,1579
c,1581,1581
c,1582,1582
c,1583,1583
c,1584,1584
c,1585,1570
c,1586,1586
c,1587,1587
c,1588,1588
c,1589,1589
c,1590,1590
c,1591,1591
c,1592,1575
c,1593,1578
c,1594,1594
c,1595,1595
c,1596,1596
c,1597,1597
c,1598,1598
c,1599,1567
c,1600,1600
c,1601,1601
c,1602,1567
c,1603,1603
c,1604,1579
c,1605,1575
c,1606,1575
c,1607,1607
c,1608,1581
c,1609,1582
c,1610,1610
c,1611,1583
c,1612,1612
c,1613,1581
c,1614,1589
c,1615,1590
c,1616,1591
c,1617,1582
c,1618,1618
c,1619,1583
c,1620,1595
c,1621,1621
c,1622,1622
c,1623,1623
c,1624,1581
c,1625,1582
c,1626,1583
c,1627,1589
c,1628,1590
c,1629,1591
c,1630,1595
c,1631,1631
c,1632,1575
c,1633,1581
c,1634,1582
c,1635,1583
c,1636,1589
c,1637,1590
c,1638,1591
c,1639,1595
c,1640,1420
c,1641,1618
c,1642,1642
c,1643,1643
c,1644,1644
c,1645,1645
c,1646,1646
c,1647,1647
c,1648,1648
c,1649,1649
c,1650,1589
c,1651,1590
c,1652,1591
c,1653,1653
c,1654,1572
c,1655,1578
c,1656,1656
c,1657,1657
c,1658,1595
c,1659,1618
c,1660,1660
c,1661,1581
c,1662,1589
c,1663,1590
c,1664,1582
c,1665,1583
c,1666,1564
c,1667,1621
c,1668,1668
c,1669,1669
c,1670,1670
c,1671,1671
c,1672,1672
c,1673,1595
c,1674,1564
c,1675,1567
c,1676,1676
c,1677,1591
c,1678,1575
c,1679,1679
c,1680,1679
c,1681,1681
c,1682,1682
c,1683,1683
c,1684,1684
c,1685,1679
c,1686,1686
c,1687,1684
c,1688,1688
c,1689,1689
c,1690,1690
c,1691,1681
c,1692,1684
c,1693,1693
c,1694,1694
c,1695,1695
c,1696,1684
c,1697,1697
c,1698,1698
c,1699,1699
c,1700,1698
c,1701,1701
c,1702,1702
c,1703,1703
c,1704,1679
c,1705,1684
c,1706,1698
c,1707,1707
c,1708,1690
c,1709,1703
c,1710,1684
c,1711,1711
c,1712,1712
c,1713,1713
c,1714,1714
c,1715,1679
c,1716,1716
c,1717,1684
c,1718,1718
c,1719,1719
c,1720,1681
c,1721,1693
c,1722,1719
c,1723,1679
c,1724,1724
c,1725,1724
c,1726,1726
c,1727,1727
c,1728,1698
c,1729,1714
c,1730,1698
c,1731,1697
c,1732,1732
c,1733,1711
c,1734,1734
c,1735,1735
c,1736,1703
c,1737,1703
c,1738,1719
c,1739,1681
c,1740,1693
c,1741,1711
c,1742,1724
c,1743,1716
c,1744,1744
c,1745,1714
c,1746,1697
c,1747,1690
c,1748,1748
c,1749,1693
c,1750,1679
c,1751,1724
c,1752,1714
c,1753,1697
c,1754,1754
c,1755,1681
c,1756,1697
c,1757,1711
c,1758,1758
c,1759,1759
c,1760,1703
c,1761,1724
c,1762,1690
c,1763,1763
c,1764,1764
c,1765,1765
c,1766,1711
c,1767,1767
c,1768,1768
c,1769,1769
c,1770,1770
c,1771,1771
c,1772,1772
c,1773,1773
c,1774,1774
c,1775,1768
c,1776,1776
c,1777,1777
c,1778,1769
c,1779,1779
c,1780,1780
c,1781,1781
c,1782,1782
c,1783,998
c,1784,1780
c,1785,1769
c,1786,1786
c,1787,1787
c,1788,1788
c,1789,1769
c,1790,1790
c,1791,1791
c,1792,1773
c,1793,1779
c,1794,1794
c,1795,986
c,1796,991
c,1797,1797
c,1798,1780
c,1799,1799
c,1800,1800
c,1801,1801
c,1802,1802
c,1803,1803
c,1804,1804
c,1805,1769
c,1806,1773
c,1807,1807
c,1808,1780
c,1809,1809
c,1810,1810
c,1811,1811
c,1812,1812
c,1813,1813
c,1814,1814
c,1815,1815
c,1816,1774
c,1817,1807
c,1818,1818
c,1819,1819
c,1820,1820
c,1821,1821
c,1822,1822
c,1823,1823
c,1824,1801
c,1825,1779
c,1826,1780
c,1827,1827
c,1828,1828
c,1829,1829
c,1830,1830
c,1831,1809
c,1832,1832
c,1833,1833
c,1834,1834
c,1835,1780
c,1836,1836
c,1837,1837
c,1838,1838
c,1839,1839
c,1840,1840
c,1841,1841
c,1842,1842
c,1843,1843
c,1844,1840
c,1845,1845
c,1846,1846
c,1847,1773
c,1848,1848
c,1849,1807
c,1850,1842
c,1851,1807
c,1852,1852
c,1853,1853
c,1854,1845
c,1855,1818
c,1856,1779
c,1857,1857
c,1858,1858
c,1859,1859
c,1860,1860
c,1861,1861
c,1862,1768
c,1863,1863
c,1864,1864
c,1865,1865
c,1866,1866
c,1867,1803
c,1868,1801
c,1869,1852
c,1870,1865
c,1871,1809
c,1872,1872
c,1873,1873
c,1874,1874
c,1875,1875
c,1876,1859
c,1877,1773
c,1878,1818
c,1879,1810
c,1880,1880
c,1881,1881
c,1882,1882
c,1883,1857
c,1884,1774
c,1885,1776
c,1886,1827
c,1887,1768
c,1888,1888
c,1889,1889
c,1890,1819
c,1891,1891
c,1892,1863
c,1893,1893
c,1894,1894
c,1895,1895
c,1896,1896
c,1897,1873
c,1898,1898
c,1899,1899
c,1900,1900
c,1901,1772
c,1902,1810
c,1903,1811
c,1904,1804
c,1905,1905
c,1906,1857
c,1907,1773
c,1908,1908
c,1909,1909
c,1910,1801
c,1911,1819
c,1912,1912
c,1913,1913
c,1914,627
c,1915,1822
c,1916,1916
c,1917,1803
c,1918,1788
c,1919,1919
c,1920,1920
c,1921,1863
c,1922,1861
c,1923,1780
c,1924,1859
c,1925,1840
c,1926,1861
c,1927,1927
c,1928,1928
c,1929,1837
c,1930,1768
c,1931,1931
c,1932,1840
c,1933,1842
c,1934,1861
c,1935,1810
c,1936,1811
c,1937,1937
c,1938,1881
c,1939,1001
c,1940,1779
c,1941,1819
c,1942,1804
c,1943,1943
c,1944,1944
c,1945,1858
c,1946,1946
c,1947,636
c,1948,1880
c,1949,1949
c,1950,1842
c,1951,1865
c,1952,1952
c,1953,1858
c,1954,1954
c,1955,1857
c,1956,1881
c,1957,1957
c,1958,1810
c,1959,1881
c,1960,1811
c,1961,1769
c,1962,1810
c,1963,1810
c,1964,1818
c,1965,1965
c,1966,1891
c,1967,1967
c,1968,1880
c,1969,1898
c,1970,1946
c,1971,1971
c,1972,1972
c,1973,1973
c,1974,1974
c,1975,1779
c,1976,1852
c,1977,1804
c,1978,1880
c,1979,1979
c,1980,1888
c,1981,1981
c,1982,1891
c,1983,1858
c,1984,1900
c,1985,1985
c,1986,1986
c,1987,1865
c,1988,1988
c,1989,1809
c,1990,1990
c,1991,1873
c,1992,1946
c,1993,1803
c,1994,1994
c,1995,1888
c,1996,1768
c,1997,1769
c,1998,1861
c,1999,1809
c,2000,2000
c,2001,1773
c,2002,2002
c,2003,1888
c,2004,1881
c,2005,1774
c,2006,2006
c,2007,1822
c,2008,1946
c,2009,2009
c,2010,1788
c,2011,1946
c,2012,2012
c,2013,2013
c,2014,1809
python,0,0
python,1,1
python,2,2
python,3,3
python,4,4
python,5,5
python,6,6
python,7,7
python,8,8
python,9,9
python,10,10
python,11,11
python,12,12
python,13,13
python,14,14
python,15,15
python,16,16
python,17,17
python,18,18
python,19,19
python,20,20
python,21,21
python,22,22
python,23,23
python,24,24
python,25,25
python,26,26
python,27,27
python,28,28
python,29,29
python,30,30
python,31,31
python,32,32
python,33,33
python,34,34
python,35,35
python,36,36
python,37,6
python,38,7
python,39,8
python,40,9
python,41,10
python,42,11
python,43,12
python,44,13
python,45,14
python,46,15
python,47,16
python,48,17
python,49,18
python,50,19
python,51,20
python,52,21
python,53,22
python,54,23
python,55,24
python,56,26
python,57,27
python,58,28
python,59,29
python,60,2
python,61,32
python,62,33
python,63,35
python,64,3
python,65,4
python,66,5
python,67,67
python,68,68
python,69,69
python,70,68
python,71,71
python,72,71
python,73,68
python,74,74
python,75,75
python,76,76
python,77,77
python,78,78
python,79,79
python,80,76
python,81,78
python,82,77
python,83,79
python,84,84
python,85,84
python,86,86
python,87,86
python,88,88
python,89,89
python,90,90
python,91,91
python,92,92
python,93,93
python,94,94
python,95,95
python,96,96
python,97,97
python,98,98
python,99,99
python,100,100
python,101,101
python,102,102
python,103,103
python,104,104
python,105,105
python,106,106
python,107,107
python,108,108
python,109,109
python,110,89
python,111,97
python,112,105
python,113,113
python,114,114
python,115,88
python,116,116
python,117,117
python,118,118
python,119,92
python,120,93
python,121,95
python,122,98
python,123,99
python,124,101
python,125,103
python,126,104
python,127,107
python,128,109
python,129,118
python,130,130
python,131,90
python,132,108
python,133,114
python,134,134
python,135,130
python,136,94
python,137,96
python,138,106
python,139,139
python,140,116
python,141,134
python,142,142
python,143,143
python,144,143
python,145,142
python,146,142
python,147,143
python,148,148
python,149,149
python,150,149
python,151,151
python,152,152
python,153,153
python,154,149
python,155,151
python,156,152
python,157,151
python,158,152
python,159,153
python,160,151
python,161,152
python,162,152
python,163,152
python,164,164
python,165,165
python,166,164
python,167,151
python,168,168
python,169,153
python,170,149
python,171,152
python,172,153
python,173,153
python,174,153
python,175,149
python,176,165
python,177,152
python,178,164
python,179,151
python,180,153
python,181,153
python,182,151
python,183,168
python,184,184
python,185,185
python,186,186
python,187,187
python,188,188
python,189,186
python,190,190
python,191,187
python,192,192
python,193,190
python,194,194
python,195,187
python,196,188
python,197,186
python,198,187
python,199,188
python,200,186
python,201,187
python,202,188
python,203,186
python,204,187
python,205,188
python,206,186
python,207,187
python,208,188
python,209,186
python,210,187
python,211,188
python,212,186
python,213,187
python,214,188
python,215,188
python,216,188
python,217,188
python,218,218
python,219,219
python,220,220
python,221,220
python,222,222
python,223,220
python,224,220
python,225,222
python,226,222
python,227,227
python,228,222
python,229,227
python,230,230
python,231,231
python,232,219
python,233,233
python,234,234
python,235,235
python,236,236
python,237,237
python,238,233
python,239,234
python,240,240
python,241,241
python,242,242
python,243,243
python,244,244
python,245,245
python,246,240
python,247,247
python,248,233
python,249,234
python,250,233
python,251,240
python,252,240
python,253,253
python,254,240
python,255,218
python,256,231
python,257,240
python,258,240
python,259,259
python,260,234
python,261,247
python,262,247
python,263,247
python,264,241
python,265,230
python,266,244
python,267,240
python,268,268
python,269,269
python,270,270
python,271,271
python,272,268
python,273,271
python,274,274
python,275,275
python,276,274
python,277,275
python,278,278
python,279,269
python,280,270
python,281,268
python,282,268
python,283,271
python,284,274
python,285,275
python,286,271
python,287,278
python,288,269
python,289,270
python,290,278
python,291,269
python,292,278
python,293,274
python,294,275
python,295,278
python,296,269
python,297,278
python,298,269
python,299,270
python,300,268
python,301,271
python,302,274
python,303,275
python,304,278
python,305,269
python,306,270
python,307,268
python,308,271
python,309,274
python,310,275
python,311,278
python,312,268
python,313,271
python,314,274
python,315,275
python,316,269
python,317,274
python,318,275
python,319,268
python,320,270
python,321,271
python,322,322
python,323,323
python,324,168
python,325,325
python,326,326
python,327,325
python,328,326
python,329,329
python,330,330
python,331,331
python,332,332
python,333,333
python,334,323
python,335,332
python,336,331
python,337,325
python,338,322
python,339,322
python,340,332
python,341,323
python,342,331
python,343,326
python,344,344
python,345,344
python,346,344
python,347,347
python,348,348
python,349,347
python,350,350
python,351,350
python,352,243
python,353,344
python,354,347
python,355,243
python,356,344
python,357,344
python,358,347
python,359,347
python,360,347
python,361,350
python,362,243
python,363,344
python,364,347
python,365,344
python,366,347
python,367,367
python,368,368
python,369,367
python,370,370
python,371,371
python,372,370
python,373,373
python,374,368
python,375,367
python,376,370
python,377,370
python,378,370
python,379,329
python,380,370
python,381,368
python,382,368
python,383,368
python,384,367
python,385,333
python,386,151
python,387,370
python,388,368
python,389,367
python,390,367
python,391,370
python,392,368
python,393,367
python,394,367
python,395,368
python,396,396
python,397,370
python,398,370
python,399,399
python,400,400
python,401,367
python,402,368
python,403,367
python,404,368
python,405,405
python,406,400
python,407,168
python,408,408
python,409,409
python,410,410
python,411,168
python,412,412
python,413,413
python,414,329
python,415,333
python,416,416
python,417,151
python,418,168
python,419,329
python,420,333
python,421,421
python,422,422
python,423,423
python,424,422
python,425,425
python,426,426
python,427,427
python,428,428
python,429,429
python,430,427
python,431,431
python,432,432
python,433,433
python,434,422
python,435,429
python,436,431
python,437,432
python,438,438
python,439,439
python,440,429
python,441,441
python,442,442
python,443,431
python,444,444
python,445,445
python,446,432
python,447,433
python,448,405
python,449,433
python,450,433
python,451,433
python,452,433
python,453,433
python,454,433
python,455,433
python,456,433
python,457,444
python,458,410
python,459,427
python,460,460
python,461,461
python,462,333
python,463,463
python,464,460
python,465,465
python,466,465
python,467,467
python,468,467
python,469,461
python,470,470
python,471,471
python,472,329
python,473,463
python,474,474
python,475,470
python,476,474
python,477,471
python,478,478
python,479,479
python,480,480
python,481,481
python,482,482
python,483,483
python,484,484
python,485,485
python,486,486
python,487,487
python,488,488
python,489,489
python,490,480
python,491,491
python,492,479
python,493,493
python,494,494
python,495,495
python,496,496
python,497,497
python,498,498
python,499,499
python,500,481
python,501,501
python,502,499
python,503,481
python,504,479
python,505,493
python,506,506
python,507,494
python,508,495
python,509,496
python,510,510
python,511,499
python,512,481
python,513,513
python,514,479
python,515,493
python,516,494
python,517,495
python,518,496
python,519,499
python,520,481
python,521,521
python,522,522
python,523,493
python,524,494
python,525,495
python,526,496
python,527,499
python,528,481
python,529,479
python,530,493
python,531,494
python,532,495
python,533,496
python,534,499
python,535,481
python,536,479
python,537,493
python,538,494
python,539,495
python,540,496
python,541,499
python,542,481
python,543,501
python,544,479
python,545,545
python,546,546
python,547,513
python,548,493
python,549,487
python,550,498
python,551,483
python,552,482
python,553,479
python,554,546
python,555,494
python,556,556
python,557,495
python,558,558
python,559,493
python,560,558
python,561,496
python,562,494
python,563,495
python,564,496
python,565,546
python,566,497
python,567,501
python,568,545
python,569,483
python,570,570
python,571,571
python,572,546
python,573,497
python,574,501
python,575,545
python,576,483
python,577,501
python,578,545
python,579,501
python,580,545
python,581,581
python,582,582
python,583,497
python,584,584
python,585,501
python,586,586
python,587,497
python,588,588
python,589,588
python,590,501
python,591,545
python,592,592
python,593,556
python,594,499
python,595,556
python,596,556
python,597,556
python,598,556
python,599,556
python,600,556
python,601,491
python,602,584
python,603,489
python,604,522
python,605,605
python,606,606
python,607,607
python,608,608
python,609,609
python,610,607
python,611,611
python,612,612
python,613,613
python,614,612
python,615,615
python,616,616
python,617,608
python,618,609
python,619,611
python,620,615
python,621,613
python,622,622
python,623,623
python,624,624
python,625,625
python,626,626
python,627,627
python,628,628
python,629,629
