language,repository,from_rule,to_symbol,path
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[9].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[9].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[10].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[10].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[11].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[11].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[12].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[12].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[13].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[13].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[14].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[14].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[15].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[15].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[16].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[16].content.members[2].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[17].content.members[0].content
c,tree-sitter/tree-sitter-c,preproc_binary_expression,_preproc_expression,$.members[17].content.members[2].content
c,tree-sitter/tree-sitter-c,function_definition,ms_call_modifier,$.members[0].members[0]
c,tree-sitter/tree-sitter-c,function_definition,_declaration_specifiers,$.members[1]
c,tree-sitter/tree-sitter-c,function_definition,ms_call_modifier,$.members[2].members[0]
c,tree-sitter/tree-sitter-c,function_definition,_declarator,$.members[3].content
c,tree-sitter/tree-sitter-c,function_definition,compound_statement,$.members[4].content
c,tree-sitter/tree-sitter-c,_old_style_function_definition,ms_call_modifier,$.members[0].members[0]
c,tree-sitter/tree-sitter-c,_old_style_function_definition,_declaration_specifiers,$.members[1]
c,tree-sitter/tree-sitter-c,_old_style_function_definition,_old_style_function_declarator,$.members[2].content.content
c,tree-sitter/tree-sitter-c,_old_style_function_definition,declaration,$.members[3].content
c,tree-sitter/tree-sitter-c,_old_style_function_definition,compound_statement,$.members[4].content
c,tree-sitter/tree-sitter-c,declaration,_declaration_specifiers,$.members[0]
c,tree-sitter/tree-sitter-c,declaration,ms_call_modifier,$.members[1].members[0].content.members[0].members[0].members[0]
c,tree-sitter/tree-sitter-c,declaration,_declaration_declarator,$.members[1].members[0].content.members[0].members[1]
c,tree-sitter/tree-sitter-c,declaration,gnu_asm_expression,$.members[1].members[0].content.members[0].members[2].members[0]
c,tree-sitter/tree-sitter-c,declaration,init_declarator,$.members[1].members[0].content.members[1]
c,tree-sitter/tree-sitter-c,declaration,ms_call_modifier,$.members[1].members[1].content.members[1].content.members[0].members[0].members[0]
c,tree-sitter/tree-sitter-c,declaration,_declaration_declarator,$.members[1].members[1].content.members[1].content.members[0].members[1]
c,tree-sitter/tree-sitter-c,declaration,gnu_asm_expression,$.members[1].members[1].content.members[1].content.members[0].members[2].members[0]
c,tree-sitter/tree-sitter-c,declaration,init_declarator,$.members[1].members[1].content.members[1].content.members[1]
c,tree-sitter/tree-sitter-c,type_definition,_type_definition_type,$.members[2]
c,tree-sitter/tree-sitter-c,type_definition,_type_definition_declarators,$.members[3]
c,tree-sitter/tree-sitter-c,type_definition,attribute_specifier,$.members[4].content
c,tree-sitter/tree-sitter-c,_type_definition_type,type_qualifier,$.members[0].content
c,tree-sitter/tree-sitter-c,_type_definition_type,type_specifier,$.members[1].content
c,tree-sitter/tree-sitter-c,_type_definition_type,type_qualifier,$.members[2].content
c,tree-sitter/tree-sitter-c,_type_definition_declarators,_type_declarator,$.members[0].content
c,tree-sitter/tree-sitter-c,_type_definition_declarators,_type_declarator,$.members[1].content.members[1].content
c,tree-sitter/tree-sitter-c,_declaration_modifiers,storage_class_specifier,$.members[0]
c,tree-sitter/tree-sitter-c,_declaration_modifiers,type_qualifier,$.members[1]
c,tree-sitter/tree-sitter-c,_declaration_modifiers,attribute_specifier,$.members[2]
c,tree-sitter/tree-sitter-c,_declaration_modifiers,attribute_declaration,$.members[3]
c,tree-sitter/tree-sitter-c,_declaration_modifiers,ms_declspec_modifier,$.members[4]
c,tree-sitter/tree-sitter-c,_declaration_specifiers,_declaration_modifiers,$.content.members[0].content
c,tree-sitter/tree-sitter-c,_declaration_specifiers,type_specifier,$.content.members[1].content
c,tree-sitter/tree-sitter-c,_declaration_specifiers,_declaration_modifiers,$.content.members[2].content
c,tree-sitter/tree-sitter-c,linkage_specification,string_literal,$.members[1].content
c,tree-sitter/tree-sitter-c,linkage_specification,function_definition,$.members[2].content.members[0]
c,tree-sitter/tree-sitter-c,linkage_specification,declaration,$.members[2].content.members[1]
c,tree-sitter/tree-sitter-c,linkage_specification,declaration_list,$.members[2].content.members[2]
c,tree-sitter/tree-sitter-c,attribute_specifier,argument_list,$.members[2]
c,tree-sitter/tree-sitter-c,attribute,identifier,$.members[0].members[0].members[0].content
c,tree-sitter/tree-sitter-c,attribute,identifier,$.members[1].content
c,tree-sitter/tree-sitter-c,attribute,argument_list,$.members[2].members[0]
c,tree-sitter/tree-sitter-c,attribute_declaration,attribute,$.members[1].members[0]
c,tree-sitter/tree-sitter-c,attribute_declaration,attribute,$.members[1].members[1].content.members[1]
c,tree-sitter/tree-sitter-c,ms_declspec_modifier,identifier,$.members[2]
c,tree-sitter/tree-sitter-c,ms_based_modifier,argument_list,$.members[1]
c,tree-sitter/tree-sitter-c,ms_pointer_modifier,ms_unaligned_ptr_modifier,$.members[0]
c,tree-sitter/tree-sitter-c,ms_pointer_modifier,ms_restrict_modifier,$.members[1]
c,tree-sitter/tree-sitter-c,ms_pointer_modifier,ms_unsigned_ptr_modifier,$.members[2]
c,tree-sitter/tree-sitter-c,ms_pointer_modifier,ms_signed_ptr_modifier,$.members[3]
c,tree-sitter/tree-sitter-c,declaration_list,_block_item,$.members[1].content
c,tree-sitter/tree-sitter-c,_declarator,attributed_declarator,$.members[0]
c,tree-sitter/tree-sitter-c,_declarator,pointer_declarator,$.members[1]
c,tree-sitter/tree-sitter-c,_declarator,function_declarator,$.members[2]
c,tree-sitter/tree-sitter-c,_declarator,array_declarator,$.members[3]
c,tree-sitter/tree-sitter-c,_declarator,parenthesized_declarator,$.members[4]
c,tree-sitter/tree-sitter-c,_declarator,identifier,$.members[5]
c,tree-sitter/tree-sitter-c,_declaration_declarator,attributed_declarator,$.members[0]
c,tree-sitter/tree-sitter-c,_declaration_declarator,pointer_declarator,$.members[1]
c,tree-sitter/tree-sitter-c,_declaration_declarator,_function_declaration_declarator,$.members[2].content
c,tree-sitter/tree-sitter-c,_declaration_declarator,array_declarator,$.members[3]
c,tree-sitter/tree-sitter-c,_declaration_declarator,parenthesized_declarator,$.members[4]
c,tree-sitter/tree-sitter-c,_declaration_declarator,identifier,$.members[5]
c,tree-sitter/tree-sitter-c,_field_declarator,attributed_field_declarator,$.members[0].content
c,tree-sitter/tree-sitter-c,_field_declarator,pointer_field_declarator,$.members[1].content
c,tree-sitter/tree-sitter-c,_field_declarator,function_field_declarator,$.members[2].content
c,tree-sitter/tree-sitter-c,_field_declarator,array_field_declarator,$.members[3].content
c,tree-sitter/tree-sitter-c,_field_declarator,parenthesized_field_declarator,$.members[4].content
c,tree-sitter/tree-sitter-c,_field_declarator,_field_identifier,$.members[5]
c,tree-sitter/tree-sitter-c,_type_declarator,attributed_type_declarator,$.members[0].content
c,tree-sitter/tree-sitter-c,_type_declarator,pointer_type_declarator,$.members[1].content
c,tree-sitter/tree-sitter-c,_type_declarator,function_type_declarator,$.members[2].content
c,tree-sitter/tree-sitter-c,_type_declarator,array_type_declarator,$.members[3].content
c,tree-sitter/tree-sitter-c,_type_declarator,parenthesized_type_declarator,$.members[4].content
c,tree-sitter/tree-sitter-c,_type_declarator,_type_identifier,$.members[5]
c,tree-sitter/tree-sitter-c,_type_declarator,primitive_type,$.members[7]
c,tree-sitter/tree-sitter-c,_abstract_declarator,abstract_pointer_declarator,$.members[0]
c,tree-sitter/tree-sitter-c,_abstract_declarator,abstract_function_declarator,$.members[1]
c,tree-sitter/tree-sitter-c,_abstract_declarator,abstract_array_declarator,$.members[2]
c,tree-sitter/tree-sitter-c,_abstract_declarator,abstract_parenthesized_declarator,$.members[3]
c,tree-sitter/tree-sitter-c,parenthesized_declarator,ms_call_modifier,$.content.members[1].members[0]
c,tree-sitter/tree-sitter-c,parenthesized_declarator,_declarator,$.content.members[2]
c,tree-sitter/tree-sitter-c,parenthesized_field_declarator,ms_call_modifier,$.content.members[1].members[0]
c,tree-sitter/tree-sitter-c,parenthesized_field_declarator,_field_declarator,$.content.members[2]
c,tree-sitter/tree-sitter-c,parenthesized_type_declarator,ms_call_modifier,$.content.members[1].members[0]
c,tree-sitter/tree-sitter-c,parenthesized_type_declarator,_type_declarator,$.content.members[2]
c,tree-sitter/tree-sitter-c,abstract_parenthesized_declarator,ms_call_modifier,$.content.members[1].members[0]
c,tree-sitter/tree-sitter-c,abstract_parenthesized_declarator,_abstract_declarator,$.content.members[2]
c,tree-sitter/tree-sitter-c,attributed_declarator,_declarator,$.content.members[0]
c,tree-sitter/tree-sitter-c,attributed_declarator,attribute_declaration,$.content.members[1].content
c,tree-sitter/tree-sitter-c,attributed_field_declarator,_field_declarator,$.content.members[0]
c,tree-sitter/tree-sitter-c,attributed_field_declarator,attribute_declaration,$.content.members[1].content
c,tree-sitter/tree-sitter-c,attributed_type_declarator,_type_declarator,$.content.members[0]
c,tree-sitter/tree-sitter-c,attributed_type_declarator,attribute_declaration,$.content.members[1].content
c,tree-sitter/tree-sitter-c,pointer_declarator,ms_based_modifier,$.content.content.members[0].members[0]
c,tree-sitter/tree-sitter-c,pointer_declarator,ms_pointer_modifier,$.content.content.members[2].content
c,tree-sitter/tree-sitter-c,pointer_declarator,type_qualifier,$.content.content.members[3].content
c,tree-sitter/tree-sitter-c,pointer_declarator,_declarator,$.content.content.members[4].content
c,tree-sitter/tree-sitter-c,pointer_field_declarator,ms_based_modifier,$.content.content.members[0].members[0]
c,tree-sitter/tree-sitter-c,pointer_field_declarator,ms_pointer_modifier,$.content.content.members[2].content
c,tree-sitter/tree-sitter-c,pointer_field_declarator,type_qualifier,$.content.content.members[3].content
c,tree-sitter/tree-sitter-c,pointer_field_declarator,_field_declarator,$.content.content.members[4].content
c,tree-sitter/tree-sitter-c,pointer_type_declarator,ms_based_modifier,$.content.content.members[0].members[0]
c,tree-sitter/tree-sitter-c,pointer_type_declarator,ms_pointer_modifier,$.content.content.members[2].content
c,tree-sitter/tree-sitter-c,pointer_type_declarator,type_qualifier,$.content.content.members[3].content
c,tree-sitter/tree-sitter-c,pointer_type_declarator,_type_declarator,$.content.content.members[4].content
c,tree-sitter/tree-sitter-c,abstract_pointer_declarator,ms_pointer_modifier,$.content.content.members[1].content
c,tree-sitter/tree-sitter-c,abstract_pointer_declarator,type_qualifier,$.content.content.members[2].content
c,tree-sitter/tree-sitter-c,abstract_pointer_declarator,_abstract_declarator,$.content.content.members[3].content.members[0]
c,tree-sitter/tree-sitter-c,function_declarator,_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,function_declarator,parameter_list,$.content.members[1].content
c,tree-sitter/tree-sitter-c,function_declarator,gnu_asm_expression,$.content.members[2].members[0]
c,tree-sitter/tree-sitter-c,function_declarator,attribute_specifier,$.content.members[3].content.members[0]
c,tree-sitter/tree-sitter-c,function_declarator,identifier,$.content.members[3].content.members[1]
c,tree-sitter/tree-sitter-c,function_declarator,preproc_call_expression,$.content.members[3].content.members[2].content
c,tree-sitter/tree-sitter-c,_function_declaration_declarator,_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,_function_declaration_declarator,parameter_list,$.content.members[1].content
c,tree-sitter/tree-sitter-c,_function_declaration_declarator,gnu_asm_expression,$.content.members[2].members[0]
c,tree-sitter/tree-sitter-c,_function_declaration_declarator,attribute_specifier,$.content.members[3].content
c,tree-sitter/tree-sitter-c,function_field_declarator,_field_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,function_field_declarator,parameter_list,$.content.members[1].content
c,tree-sitter/tree-sitter-c,function_type_declarator,_type_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,function_type_declarator,parameter_list,$.content.members[1].content
c,tree-sitter/tree-sitter-c,abstract_function_declarator,_abstract_declarator,$.content.members[0].content.members[0]
c,tree-sitter/tree-sitter-c,abstract_function_declarator,parameter_list,$.content.members[1].content
c,tree-sitter/tree-sitter-c,_old_style_function_declarator,_declarator,$.members[0].content
c,tree-sitter/tree-sitter-c,_old_style_function_declarator,_old_style_parameter_list,$.members[1].content.content
c,tree-sitter/tree-sitter-c,array_declarator,_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,array_declarator,type_qualifier,$.content.members[2].content.members[0]
c,tree-sitter/tree-sitter-c,array_declarator,expression,$.content.members[3].content.members[0].members[0]
c,tree-sitter/tree-sitter-c,array_field_declarator,_field_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,array_field_declarator,type_qualifier,$.content.members[2].content.members[0]
c,tree-sitter/tree-sitter-c,array_field_declarator,expression,$.content.members[3].content.members[0].members[0]
c,tree-sitter/tree-sitter-c,array_type_declarator,_type_declarator,$.content.members[0].content
c,tree-sitter/tree-sitter-c,array_type_declarator,type_qualifier,$.content.members[2].content.members[0]
c,tree-sitter/tree-sitter-c,array_type_declarator,expression,$.content.members[3].content.members[0].members[0]
c,tree-sitter/tree-sitter-c,abstract_array_declarator,_abstract_declarator,$.content.members[0].content.members[0]
c,tree-sitter/tree-sitter-c,abstract_array_declarator,type_qualifier,$.content.members[2].content.members[0]
c,tree-sitter/tree-sitter-c,abstract_array_declarator,expression,$.content.members[3].content.members[0].members[0]
c,tree-sitter/tree-sitter-c,init_declarator,_declarator,$.members[0].content
c,tree-sitter/tree-sitter-c,init_declarator,initializer_list,$.members[2].content.members[0]
c,tree-sitter/tree-sitter-c,init_declarator,expression,$.members[2].content.members[1]
