language,repository,rule,path,value_kind,value_json
go,tree-sitter/tree-sitter-go,generic_type,rules.generic_type.content.members[0].content.members[2].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,generic_type,rules.generic_type.content.members[0].content.members[2].name,str,"""negated_type"""
go,tree-sitter/tree-sitter-go,generic_type,rules.generic_type.content.members[1].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,generic_type,rules.generic_type.content.members[1].name,str,"""type_arguments"""
go,tree-sitter/tree-sitter-go,generic_type,rules.generic_type.content.members[1].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,generic_type,rules.generic_type.content.members[1].content.name,str,"""type_arguments"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.type,str,"""PREC_DYNAMIC"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.value,int,2
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[0].value,str,"""["""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[0].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[0].name,str,"""type_elem"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[1].type,str,"""REPEAT"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[1].content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[0].value,str,""","""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[1].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[1].name,str,"""type_elem"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[2].type,str,"""CHOICE"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[2].members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[2].members[0].value,str,""","""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[2].members[1].type,str,"""BLANK"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[3].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,type_arguments,rules.type_arguments.content.members[3].value,str,"""]"""
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.type,str,"""PREC"""
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.value,int,6
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.content.members[0].value,str,"""*"""
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.content.members[1].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,pointer_type,rules.pointer_type.content.members[1].name,str,"""_type"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.type,str,"""PREC_RIGHT"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.value,int,0
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[0].value,str,"""["""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[1].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[1].name,str,"""length"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[1].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[1].content.name,str,"""_expression"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[2].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[2].value,str,"""]"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[3].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[3].name,str,"""element"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[3].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,array_type,rules.array_type.content.members[3].content.name,str,"""_type"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[0].value,str,"""["""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[1].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[1].value,str,"""..."""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[2].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[2].value,str,"""]"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[3].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[3].name,str,"""element"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[3].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,implicit_length_array_type,rules.implicit_length_array_type.members[3].content.name,str,"""_type"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.type,str,"""PREC_RIGHT"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.value,int,0
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[0].value,str,"""["""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[1].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[1].value,str,"""]"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[2].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[2].name,str,"""element"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[2].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,slice_type,rules.slice_type.content.members[2].content.name,str,"""_type"""
go,tree-sitter/tree-sitter-go,struct_type,rules.struct_type.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,struct_type,rules.struct_type.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,struct_type,rules.struct_type.members[0].value,str,"""struct"""
go,tree-sitter/tree-sitter-go,struct_type,rules.struct_type.members[1].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,struct_type,rules.struct_type.members[1].name,str,"""field_declaration_list"""
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.type,str,"""PREC_LEFT"""
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.value,int,0
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.content.members[0].value,str,"""~"""
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.content.members[1].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,negated_type,rules.negated_type.content.members[1].name,str,"""_type"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[0].value,str,"""{"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].type,str,"""CHOICE"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[0].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[0].name,str,"""field_declaration"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].type,str,"""REPEAT"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].type,str,"""CHOICE"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].members[0].type,str,"""PATTERN"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].members[0].value,str,"""\\n"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].members[1].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].members[1].value,str,""";"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].members[2].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[0].members[2].value,str,"""\u0000"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[1].type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[1].content.members[1].name,str,"""field_declaration"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].type,str,"""CHOICE"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].type,str,"""CHOICE"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].members[0].type,str,"""PATTERN"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].members[0].value,str,"""\\n"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].members[1].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].members[1].value,str,""";"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].members[2].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[0].members[2].value,str,"""\u0000"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[0].members[2].members[1].type,str,"""BLANK"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[1].members[1].type,str,"""BLANK"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[2].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration_list,rules.field_declaration_list.members[2].value,str,"""}"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].type,str,"""CHOICE"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[0].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[0].name,str,"""name"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[0].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[0].content.name,str,"""_field_identifier"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].type,str,"""REPEAT"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.type,str,"""SEQ"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.members[0].type,str,"""STRING"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.members[0].value,str,""","""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.members[1].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.members[1].name,str,"""name"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.members[1].content.type,str,"""SYMBOL"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[0].members[1].content.members[1].content.name,str,"""_field_identifier"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[1].type,str,"""FIELD"""
go,tree-sitter/tree-sitter-go,field_declaration,rules.field_declaration.members[0].members[0].members[1].name,str,"""type"""
