language,repository,node_type,required,multiple,child_type,child_named
nim,alaviss/tree-sitter-nim,discard_statement,False,False,infix_expression,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,integer_literal,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,interpreted_string_literal,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,iterator_expression,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,iterator_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,long_string_literal,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,nil_literal,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,object_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,out_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,parenthesized,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,pointer_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,pragma_expression,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,prefix_expression,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,proc_expression,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,proc_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,raw_string_literal,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,ref_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,try,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,tuple_construction,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,tuple_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,var_type,True
nim,alaviss/tree-sitter-nim,discard_statement,False,False,when,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,call,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,concept_declaration,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,distinct_type,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,enum_declaration,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,object_declaration,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,pointer_type,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,ref_type,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,tuple_type,True
nim,alaviss/tree-sitter-nim,distinct_type,False,False,type_expression,True
nim,alaviss/tree-sitter-nim,documentation_comment,True,False,comment_content,True
nim,alaviss/tree-sitter-nim,dot_generic_call,False,False,argument_list,True
nim,alaviss/tree-sitter-nim,enum_declaration,False,True,enum_field_declaration,True
nim,alaviss/tree-sitter-nim,enum_field_declaration,True,False,symbol_declaration,True
nim,alaviss/tree-sitter-nim,except_clause,True,False,expression_list,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,accent_quoted,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,array_construction,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,blank_identifier,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,block,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,bracket_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,call,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,case,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,cast,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,char_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,curly_construction,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,curly_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,custom_numeric_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,distinct_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,dot_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,dot_generic_call,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,enum_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,except_clause,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,expression_list,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,float_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,for,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,func_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,generalized_string,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,identifier,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,if,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,infix_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,integer_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,interpreted_string_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,iterator_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,iterator_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,long_string_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,nil_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,object_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,out_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,parenthesized,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,pointer_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,pragma_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,prefix_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,proc_expression,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,proc_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,raw_string_literal,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,ref_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,try,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,tuple_construction,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,tuple_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,var_type,True
nim,alaviss/tree-sitter-nim,export_statement,True,True,when,True
nim,alaviss/tree-sitter-nim,exported_symbol,True,False,accent_quoted,True
nim,alaviss/tree-sitter-nim,exported_symbol,True,False,blank_identifier,True
nim,alaviss/tree-sitter-nim,exported_symbol,True,False,identifier,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,accent_quoted,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,array_construction,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,blank_identifier,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,block,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,bracket_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,call,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,case,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,cast,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,char_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,curly_construction,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,curly_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,custom_numeric_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,distinct_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,dot_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,dot_generic_call,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,enum_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,float_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,for,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,func_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,generalized_string,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,identifier,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,if,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,infix_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,integer_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,interpreted_string_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,iterator_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,iterator_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,long_string_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,nil_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,object_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,out_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,parenthesized,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,pointer_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,pragma_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,prefix_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,proc_expression,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,proc_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,raw_string_literal,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,ref_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,try,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,tuple_construction,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,tuple_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,var_type,True
nim,alaviss/tree-sitter-nim,expression_list,True,True,when,True
nim,alaviss/tree-sitter-nim,field_declaration,True,False,symbol_declaration_list,True
nim,alaviss/tree-sitter-nim,field_declaration_list,False,True,conditional_declaration,True
nim,alaviss/tree-sitter-nim,field_declaration_list,False,True,discard_statement,True
nim,alaviss/tree-sitter-nim,field_declaration_list,False,True,field_declaration,True
nim,alaviss/tree-sitter-nim,field_declaration_list,False,True,nil_literal,True
nim,alaviss/tree-sitter-nim,field_declaration_list,False,True,variant_declaration,True
nim,alaviss/tree-sitter-nim,generalized_string,False,False,string_content,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,accent_quoted,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,array_construction,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,blank_identifier,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,block,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,bracket_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,call,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,case,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,cast,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,char_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,curly_construction,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,curly_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,custom_numeric_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,distinct_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,dot_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,dot_generic_call,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,enum_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,float_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,for,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,func_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,generalized_string,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,identifier,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,if,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,infix_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,integer_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,interpreted_string_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,iterator_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,iterator_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,long_string_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,nil_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,object_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,out_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,parenthesized,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,pointer_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,pragma_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,prefix_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,proc_expression,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,proc_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,raw_string_literal,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,ref_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,try,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,tuple_construction,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,tuple_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,var_type,True
nim,alaviss/tree-sitter-nim,generic_argument_list,True,True,when,True
nim,alaviss/tree-sitter-nim,generic_parameter_list,False,True,parameter_declaration,True
nim,alaviss/tree-sitter-nim,import_from_statement,True,False,expression_list,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,accent_quoted,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,array_construction,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,blank_identifier,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,block,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,bracket_expression,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,call,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,case,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,cast,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,char_literal,True
nim,alaviss/tree-sitter-nim,import_statement,True,True,curly_construction,True
