canonical_semantic_id,element_type,element_id
UASF_0312,field,source_span
UASF_0312,field,semantic_facets
UASF_0312,field,attributes
UASF_0312,field,extensions
UASF_0312,field,name
UASF_0312,field,type_ref
UASF_0312,field,type_origin
UASF_0312,field,type_shape
UASF_0313,field,id
UASF_0313,field,kind
UASF_0313,field,source_span
UASF_0313,field,semantic_facets
UASF_0313,field,attributes
UASF_0313,field,extensions
UASF_0313,field,operation
UASF_0313,field,value
UASF_0313,field,lifetime
UASF_0314,field,id
UASF_0314,field,kind
UASF_0314,field,source_span
UASF_0314,field,semantic_facets
UASF_0314,field,attributes
UASF_0314,field,extensions
UASF_0314,field,type_ref
UASF_0314,field,type_origin
UASF_0314,field,type_shape
UASF_0314,field,operation
UASF_0314,field,value
UASF_0314,field,operands
UASF_0314,field,results
UASF_0314,field,runtime_contract
UASF_0315,field,id
UASF_0315,field,kind
UASF_0315,field,source_span
UASF_0315,field,semantic_facets
UASF_0315,field,attributes
UASF_0315,field,extensions
UASF_0315,field,type_ref
UASF_0315,field,type_shape
UASF_0315,field,operation
UASF_0315,field,value
UASF_0315,field,operands
UASF_0315,field,results
UASF_0315,field,runtime_contract
UASF_0316,field,id
UASF_0316,field,kind
UASF_0316,field,source_span
UASF_0316,field,semantic_facets
UASF_0316,field,attributes
UASF_0316,field,extensions
UASF_0316,field,operation
UASF_0316,field,value
UASF_0316,field,operands
UASF_0316,field,results
UASF_0316,field,parameters
UASF_0316,field,constraints
UASF_0317,field,id
UASF_0317,field,kind
UASF_0317,field,source_span
UASF_0317,field,semantic_facets
UASF_0317,field,attributes
UASF_0317,field,extensions
UASF_0317,field,operation
UASF_0317,field,value
UASF_0317,field,parameters
UASF_0317,field,constraints
UASF_0318,field,id
UASF_0318,field,kind
UASF_0318,field,source_span
UASF_0318,field,semantic_facets
UASF_0318,field,attributes
UASF_0318,field,extensions
UASF_0318,field,operation
UASF_0318,field,operands
UASF_0318,field,results
UASF_0318,field,ownership
UASF_0318,field,lifetime
UASF_0319,field,id
UASF_0319,field,kind
UASF_0319,field,source_span
UASF_0319,field,semantic_facets
UASF_0319,field,attributes
UASF_0319,field,extensions
UASF_0319,field,value_category
UASF_0319,field,ownership
UASF_0319,field,lifetime
UASF_0320,field,id
UASF_0320,field,kind
UASF_0320,field,source_span
UASF_0320,field,semantic_facets
UASF_0320,field,attributes
UASF_0320,field,extensions
UASF_0320,field,ownership
UASF_0320,field,lifetime
UASF_0320,field,provenance
UASF_0320,field,storage
UASF_0321,field,id
UASF_0321,field,kind
UASF_0321,field,source_span
UASF_0321,field,semantic_facets
UASF_0321,field,attributes
UASF_0321,field,extensions
UASF_0321,field,value_category
UASF_0321,field,lifetime
UASF_0322,field,id
UASF_0322,field,kind
UASF_0322,field,source_span
UASF_0322,field,semantic_facets
UASF_0322,field,attributes
UASF_0322,field,extensions
UASF_0322,field,operation
UASF_0322,field,operands
UASF_0322,field,results
UASF_0322,field,dispatch
UASF_0322,field,candidates
UASF_0323,field,id
UASF_0323,field,kind
UASF_0323,field,source_span
UASF_0323,field,semantic_facets
UASF_0323,field,attributes
UASF_0323,field,extensions
UASF_0323,field,type_ref
UASF_0323,field,type_shape
UASF_0323,field,operation
UASF_0323,field,operands
UASF_0323,field,results
UASF_0323,field,ownership
UASF_0323,field,lifetime
UASF_0323,field,runtime_contract
UASF_0324,field,id
UASF_0324,field,kind
UASF_0324,field,source_span
UASF_0324,field,semantic_facets
UASF_0324,field,attributes
UASF_0324,field,extensions
UASF_0324,field,type_ref
UASF_0324,field,type_origin
UASF_0324,field,type_shape
UASF_0324,field,operation
UASF_0324,field,operands
UASF_0324,field,results
UASF_0324,field,runtime_contract
UASF_0325,field,id
UASF_0325,field,kind
UASF_0325,field,source_span
UASF_0325,field,semantic_facets
UASF_0325,field,attributes
UASF_0325,field,extensions
UASF_0325,field,type_ref
UASF_0325,field,type_shape
UASF_0325,field,operation
UASF_0325,field,operands
UASF_0325,field,results
UASF_0325,field,runtime_contract
UASF_0326,field,id
UASF_0326,field,kind
UASF_0326,field,source_span
UASF_0326,field,semantic_facets
UASF_0326,field,attributes
UASF_0326,field,extensions
UASF_0326,field,scope_id
UASF_0326,field,binding_refs
UASF_0326,field,type_ref
UASF_0326,field,type_origin
UASF_0326,field,type_shape
UASF_0326,field,operation
UASF_0326,field,operands
UASF_0326,field,results
UASF_0327,field,id
UASF_0327,field,kind
UASF_0327,field,source_span
UASF_0327,field,semantic_facets
UASF_0327,field,attributes
UASF_0327,field,extensions
UASF_0327,field,scope_id
UASF_0327,field,binding_refs
UASF_0327,field,type_ref
UASF_0327,field,type_shape
UASF_0327,field,operation
UASF_0327,field,operands
UASF_0327,field,results
UASF_0328,field,id
UASF_0328,field,kind
UASF_0328,field,source_span
UASF_0328,field,semantic_facets
UASF_0328,field,attributes
UASF_0328,field,extensions
UASF_0328,field,parameters
UASF_0328,field,constraints
UASF_0328,field,dispatch
UASF_0328,field,candidates
UASF_0329,field,id
UASF_0329,field,kind
UASF_0329,field,source_span
UASF_0329,field,semantic_facets
UASF_0329,field,attributes
UASF_0329,field,extensions
UASF_0329,field,type_ref
UASF_0329,field,type_origin
UASF_0329,field,parameters
UASF_0329,field,constraints
UASF_0329,field,dispatch
UASF_0329,field,candidates
UASF_0330,field,id
UASF_0330,field,kind
UASF_0330,field,source_span
UASF_0330,field,semantic_facets
UASF_0330,field,attributes
UASF_0330,field,extensions
UASF_0330,field,scope_id
UASF_0330,field,binding_refs
UASF_0330,field,type_ref
UASF_0330,field,type_origin
UASF_0330,field,type_shape
UASF_0330,field,ownership
UASF_0330,field,lifetime
UASF_0331,field,id
UASF_0331,field,kind
UASF_0331,field,source_span
UASF_0331,field,semantic_facets
UASF_0331,field,attributes
UASF_0331,field,extensions
UASF_0331,field,type_ref
UASF_0331,field,type_shape
UASF_0331,field,runtime_contract
UASF_0332,field,id
UASF_0332,field,kind
UASF_0332,field,source_span
UASF_0332,field,semantic_facets
UASF_0332,field,attributes
UASF_0332,field,extensions
UASF_0332,field,scope_id
UASF_0332,field,binding_refs
UASF_0332,field,type_ref
UASF_0332,field,type_origin
UASF_0332,field,validation
UASF_0333,field,id
UASF_0333,field,kind
UASF_0333,field,source_span
UASF_0333,field,semantic_facets
UASF_0333,field,attributes
UASF_0333,field,extensions
UASF_0333,field,type_ref
UASF_0333,field,type_origin
UASF_0333,field,type_shape
UASF_0334,field,id
UASF_0334,field,kind
UASF_0334,field,source_span
UASF_0334,field,semantic_facets
UASF_0334,field,attributes
UASF_0334,field,extensions
UASF_0334,field,type_ref
UASF_0334,field,type_shape
UASF_0334,field,validation
