source_feature_id,language_id,evidence_channel,canonical_semantic_id,feature_signature_hash,uasf_signature_hash,basis_ones,exact,proof_state
SWIFT::source.assignment,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0220,4de20464805e6b7f70894e82,4de20464805e6b7f70894e82,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.await,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0222,ffe41cb5eab0c65ce0839ed6,ffe41cb5eab0c65ce0839ed6,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.binary_operation,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.bool_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.boolean_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.break_control,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.call,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0221,8b7cc9d0c0d87763f92177c9,8b7cc9d0c0d87763f92177c9,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.capture,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0048,cb2e21577620799363aba340,cb2e21577620799363aba340,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.cast_conversion,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0226,868ba177ecb7297d5aab900a,868ba177ecb7297d5aab900a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.class_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0311,8b498714898ea2624a922fb3,8b498714898ea2624a922fb3,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.closure_lambda,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0217,92112e64c21130b03eb0167c,92112e64c21130b03eb0167c,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.continue_control,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.defer_cleanup,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.dynamic_dispatch,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0256,45a779475a97244d9155d885,45a779475a97244d9155d885,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.enum_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0309,85cfece0effb726f9ce05033,85cfece0effb726f9ce05033,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.exception_try,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.ffi,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0022,3e793cf0efbeea49bf91d143,3e793cf0efbeea49bf91d143,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.float_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.for_control,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.function_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0306,0f91236fdd0ed345b0a276af,0f91236fdd0ed345b0a276af,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.function_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0205,426d68a8056035791f029f38,426d68a8056035791f029f38,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.generic_constraint,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.generic_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0305,e8ffd62e377d38921949adb5,e8ffd62e377d38921949adb5,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.identifier,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.if_control,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.import_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.indexing,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.integer_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.macro,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0119,d134de24dda5d14244339054,d134de24dda5d14244339054,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.map_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.map_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0205,426d68a8056035791f029f38,426d68a8056035791f029f38,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.member_access,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.module_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.name_resolution,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0047,c48e1d875d0fb48a333ce5a9,c48e1d875d0fb48a333ce5a9,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.null_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.numeric_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.optional_nullable,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.overload_resolution,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0204,65a2506bfab2de2100e15385,65a2506bfab2de2100e15385,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.ownership,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0026,d44197ed802dae09fe6a3d6d,d44197ed802dae09fe6a3d6d,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.parameter_binding,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.pattern,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.pointer,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0207,46f352d872cf0bd64c8e241c,46f352d872cf0bd64c8e241c,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.protocol_trait,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0307,d55748e5eb21569dcfc8bb78,d55748e5eb21569dcfc8bb78,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.reference_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0207,46f352d872cf0bd64c8e241c,46f352d872cf0bd64c8e241c,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.return_control,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0181,8e56798ef79f91e11db58694,8e56798ef79f91e11db58694,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.scope,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0051,0bbb3f5899e065da053d98f4,0bbb3f5899e065da053d98f4,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.shadowing,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0049,9cf8b2f1787c2fcbddb3421d,9cf8b2f1787c2fcbddb3421d,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.string_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.string_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.struct_decl,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0308,dce263f569bf18cc23e5ba00,dce263f569bf18cc23e5ba00,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.subtyping,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.switch_match,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0178,f3c5b99ae15ccabce04a1c58,f3c5b99ae15ccabce04a1c58,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.task_async,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0151,fd98eb582c5c936ce6622807,fd98eb582c5c936ce6622807,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.throw_raise,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.tuple_literal,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.tuple_type,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.type_inference,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.unary_operation,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.variable_binding,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0303,9e640e05cdaef6a046ddd8ad,9e640e05cdaef6a046ddd8ad,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.while_control,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
SWIFT::source.yield,swift,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0223,b16b1365970e2f93bcff177c,b16b1365970e2f93bcff177c,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.abi_calling_convention,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0023,7869233b772c876fd7fde9ca,7869233b772c876fd7fde9ca,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.array_literal,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.array_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.assignment,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0220,4de20464805e6b7f70894e82,4de20464805e6b7f70894e82,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.atomic,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0154,81640d07a7c61ef02d24263e,81640d07a7c61ef02d24263e,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.binary_operation,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.bool_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.boolean_literal,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.break_control,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.call,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0221,8b7cc9d0c0d87763f92177c9,8b7cc9d0c0d87763f92177c9,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.cast_conversion,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0226,868ba177ecb7297d5aab900a,868ba177ecb7297d5aab900a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.code_generation,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0122,8b6704b210b3d423c65d72fb,8b6704b210b3d423c65d72fb,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.compile_time_eval,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0127,8a6bfce296f0a77bffdc6040,8a6bfce296f0a77bffdc6040,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.compiler_ir,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0122,8b6704b210b3d423c65d72fb,8b6704b210b3d423c65d72fb,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.constant_binding,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0302,3c216bc2d8184459732be828,3c216bc2d8184459732be828,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.continue_control,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0180,9a20140a5d94d0d8f5e12865,9a20140a5d94d0d8f5e12865,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.defer_cleanup,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.enum_decl,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0309,85cfece0effb726f9ce05033,85cfece0effb726f9ce05033,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.errdefer_cleanup,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0183,8c4c024aa055000ef0cf02eb,8c4c024aa055000ef0cf02eb,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.error_union_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0206,0894de76dfd27d09e1fd74c8,0894de76dfd27d09e1fd74c8,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.ffi,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0022,3e793cf0efbeea49bf91d143,3e793cf0efbeea49bf91d143,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.float_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.for_control,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.function_decl,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0306,0f91236fdd0ed345b0a276af,0f91236fdd0ed345b0a276af,7,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.function_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0205,426d68a8056035791f029f38,426d68a8056035791f029f38,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.generic_comptime_param,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0305,e8ffd62e377d38921949adb5,e8ffd62e377d38921949adb5,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.identifier,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.if_control,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0182,fcac79eee22c686af6710555,fcac79eee22c686af6710555,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.import_semantics,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.indexing,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.integer_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.layout_alignment,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0025,18db470974c3f098e84e247a,18db470974c3f098e84e247a,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.manual_memory,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0024,acf430bac7f64c0e0806da12,acf430bac7f64c0e0806da12,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.member_access,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.memory_model,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0155,d2c0ebab0136120caa0f9664,d2c0ebab0136120caa0f9664,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.name_resolution,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0047,c48e1d875d0fb48a333ce5a9,c48e1d875d0fb48a333ce5a9,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.null_literal,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.numeric_literal,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.optional_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.parameter_binding,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0304,c72d002443e4ccfddcb1b062,c72d002443e4ccfddcb1b062,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.pattern_destructure,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0219,c48411c54f834b0de90fa36d,c48411c54f834b0de90fa36d,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.pointer_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0207,46f352d872cf0bd64c8e241c,46f352d872cf0bd64c8e241c,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.reflection,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0259,b3efa007f0cdd1086e598b68,b3efa007f0cdd1086e598b68,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.return_control,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0181,8e56798ef79f91e11db58694,8e56798ef79f91e11db58694,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.scope,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0051,0bbb3f5899e065da053d98f4,0bbb3f5899e065da053d98f4,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.shadowing,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0049,9cf8b2f1787c2fcbddb3421d,9cf8b2f1787c2fcbddb3421d,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.slice,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.string_literal,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.struct_decl,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0308,dce263f569bf18cc23e5ba00,dce263f569bf18cc23e5ba00,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.switch_match,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0178,f3c5b99ae15ccabce04a1c58,f3c5b99ae15ccabce04a1c58,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.try_error_propagation,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0184,bbaf70c0925309b7b029f073,bbaf70c0925309b7b029f073,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.tuple_literal,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0224,8049537a16da09c6e3ec9a29,8049537a16da09c6e3ec9a29,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.tuple_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0208,2580720804b128a9e11ffeb7,2580720804b128a9e11ffeb7,4,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.type_inference,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0203,3f4e01c3d746ace77d81b354,3f4e01c3d746ace77d81b354,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.unary_operation,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0225,d736949578be84548ee2b56a,d736949578be84548ee2b56a,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.union_type,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0206,0894de76dfd27d09e1fd74c8,0894de76dfd27d09e1fd74c8,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.unsafe,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0024,acf430bac7f64c0e0806da12,acf430bac7f64c0e0806da12,5,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
ZIG::source.variable_binding,zig,SOURCE_DERIVED_MISSING_LANGUAGE,UASF_0303,9e640e05cdaef6a046ddd8ad,9e640e05cdaef6a046ddd8ad,6,1,EXACT_ARCHETYPE_SIGNATURE_EQUIVALENCE
