state_id,language,rule,operators
S000946,python,_patterns,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000972,python,_right_hand_side,CHOICE|SYMBOL
S000934,python,_simple_pattern,ALIAS|BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S000876,python,_simple_statement,CHOICE|SYMBOL
S000875,python,_simple_statements,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000874,python,_statement,CHOICE|SYMBOL
S000929,python,_suite,ALIAS|CHOICE|SEQ|SYMBOL
S000938,python,_tuple_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000883,python,aliased_import,FIELD|SEQ|STRING|SYMBOL
S000926,python,argument_list,ALIAS|BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000955,python,as_pattern,ALIAS|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000887,python,assert_statement,REPEAT|SEQ|STRING|SYMBOL
S000968,python,assignment,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000974,python,attribute,FIELD|PREC|SEQ|STRING|SYMBOL
S000969,python,augmented_assignment,CHOICE|FIELD|SEQ|STRING|SYMBOL
S001018,python,await,PREC|SEQ|STRING|SYMBOL
S000961,python,binary_operator,CHOICE|FIELD|PREC_LEFT|PREC_RIGHT|SEQ|STRING|SYMBOL
S000930,python,block,REPEAT|SEQ|SYMBOL
S000960,python,boolean_operator,CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000897,python,break_statement,PREC_LEFT|STRING
S000978,python,call,CHOICE|FIELD|PREC|SEQ|SYMBOL
S000905,python,case_clause,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000933,python,case_pattern,ALIAS|CHOICE|PREC|SYMBOL
S000886,python,chevron,SEQ|STRING|SYMBOL
S000923,python,class_definition,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000943,python,class_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001019,python,comment,PATTERN|SEQ|STRING|TOKEN
S000965,python,comparison_operator,ALIAS|CHOICE|FIELD|PREC_LEFT|REPEAT1|SEQ|STRING|SYMBOL
S000944,python,complex_pattern,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S001002,python,concatenated_string,REPEAT1|SEQ|SYMBOL
S001001,python,conditional_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S000984,python,constrained_type,PREC_RIGHT|SEQ|STRING|SYMBOL
S000898,python,continue_statement,PREC_LEFT|STRING
S000927,python,decorated_definition,CHOICE|FIELD|REPEAT1|SEQ|SYMBOL
S000928,python,decorator,SEQ|STRING|SYMBOL
S000951,python,default_parameter,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000893,python,delete_statement,SEQ|STRING|SYMBOL
S000939,python,dict_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000990,python,dictionary,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000993,python,dictionary_comprehension,FIELD|SEQ|STRING|SYMBOL
S000918,python,dictionary_splat,SEQ|STRING|SYMBOL
S000954,python,dictionary_splat_pattern,CHOICE|SEQ|STRING|SYMBOL
S000932,python,dotted_name,PREC|REPEAT|SEQ|STRING|SYMBOL
S000901,python,elif_clause,FIELD|SEQ|STRING|SYMBOL
S000977,python,ellipsis,STRING
S000902,python,else_clause,FIELD|SEQ|STRING|SYMBOL
S001007,python,escape_sequence,CHOICE|IMMEDIATE_TOKEN|PATTERN|PREC|SEQ|STRING
S000909,python,except_clause,BLANK|CHOICE|FIELD|PREC|REPEAT|SEQ|STRING|SYMBOL|TOKEN
S000921,python,exec_statement,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000957,python,expression,CHOICE|SYMBOL
S000931,python,expression_list,BLANK|CHOICE|PREC_RIGHT|REPEAT1|SEQ|STRING|SYMBOL
S000888,python,expression_statement,CHOICE|SYMBOL
S001016,python,false,STRING
S000910,python,finally_clause,SEQ|STRING|SYMBOL
S001012,python,float,BLANK|CHOICE|PATTERN|REPEAT1|SEQ|STRING|TOKEN
S000999,python,for_in_clause,BLANK|CHOICE|FIELD|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S000906,python,for_statement,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001009,python,format_specifier,ALIAS|CHOICE|PATTERN|PREC|REPEAT|SEQ|STRING|SYMBOL|TOKEN
S000914,python,function_definition,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000880,python,future_import_statement,CHOICE|SEQ|STRING|SYMBOL
S000995,python,generator_expression,FIELD|SEQ|STRING|SYMBOL
S000982,python,generic_type,ALIAS|CHOICE|PREC|SEQ|STRING|SYMBOL
S000919,python,global_statement,REPEAT|SEQ|STRING|SYMBOL
S001013,python,identifier,PATTERN
S001000,python,if_clause,SEQ|STRING|SYMBOL
S000900,python,if_statement,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000881,python,import_from_statement,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000878,python,import_prefix,REPEAT1|STRING
S000877,python,import_statement,SEQ|STRING|SYMBOL
S001011,python,integer,BLANK|CHOICE|PATTERN|REPEAT1|SEQ|STRING|TOKEN
S001005,python,interpolation,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000986,python,keyword_argument,CHOICE|FIELD|SEQ|STRING|SYMBOL
S001014,python,keyword_identifier,ALIAS|CHOICE|PREC|STRING
S000941,python,keyword_pattern,SEQ|STRING|SYMBOL
S001022,python,keyword_separator,STRING
S000966,python,lambda,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000916,python,lambda_parameters,SYMBOL
S000967,python,lambda_within_for_in_clause,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001020,python,line_continuation,BLANK|CHOICE|SEQ|STRING|TOKEN
S000987,python,list,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000992,python,list_comprehension,FIELD|SEQ|STRING|SYMBOL
S000950,python,list_pattern,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000917,python,list_splat,SEQ|STRING|SYMBOL
S000953,python,list_splat_pattern,CHOICE|SEQ|STRING|SYMBOL
S000903,python,match_statement,ALIAS|BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000985,python,member_type,SEQ|STRING|SYMBOL
S000873,python,module,REPEAT|SYMBOL
S000890,python,named_expression,FIELD|SEQ|STRING|SYMBOL
S001017,python,none,STRING
S000920,python,nonlocal_statement,REPEAT|SEQ|STRING|SYMBOL
S000959,python,not_operator,FIELD|PREC|SEQ|STRING|SYMBOL
S000991,python,pair,FIELD|SEQ|STRING|SYMBOL
S000947,python,parameter,CHOICE|SYMBOL
S000915,python,parameters,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000997,python,parenthesized_expression,CHOICE|PREC|SEQ|STRING|SYMBOL
S000925,python,parenthesized_list_splat,ALIAS|CHOICE|PREC|SEQ|STRING|SYMBOL
S000896,python,pass_statement,PREC_LEFT|STRING
S000948,python,pattern,CHOICE|SYMBOL
S000971,python,pattern_list,BLANK|CHOICE|REPEAT1|SEQ|STRING|SYMBOL
S001021,python,positional_separator,STRING
S000958,python,primary_expression,ALIAS|CHOICE|SYMBOL
S000885,python,print_statement,BLANK|CHOICE|FIELD|PREC|PREC_DYNAMIC|REPEAT|SEQ|STRING|SYMBOL
S000895,python,raise_statement,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000879,python,relative_import,BLANK|CHOICE|SEQ|SYMBOL
S000892,python,return_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000988,python,set,SEQ|STRING|SYMBOL
S000994,python,set_comprehension,FIELD|SEQ|STRING|SYMBOL
S000976,python,slice,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000942,python,splat_pattern,CHOICE|PREC|SEQ|STRING|SYMBOL
S000981,python,splat_type,CHOICE|PREC|SEQ|STRING|SYMBOL
S001003,python,string,CHOICE|REPEAT|SEQ|SYMBOL
S001004,python,string_content,CHOICE|PREC_RIGHT|REPEAT1|SYMBOL
S000975,python,subscript,BLANK|CHOICE|FIELD|PREC|REPEAT|SEQ|STRING|SYMBOL
S001015,python,true,STRING
S000908,python,try_statement,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000989,python,tuple,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000889,python,tuple_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000949,python,tuple_pattern,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000980,python,type,CHOICE|PREC|SYMBOL
S000922,python,type_alias_statement,FIELD|PREC_DYNAMIC|SEQ|STRING|SYMBOL
S001010,python,type_conversion,PATTERN
S000924,python,type_parameter,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000952,python,typed_default_parameter,FIELD|PREC|SEQ|STRING|SYMBOL
S000979,python,typed_parameter,CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000962,python,unary_operator,CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000936,python,union_pattern,PREC_LEFT|PREC_RIGHT|REPEAT1|SEQ|STRING|SYMBOL
S000983,python,union_type,PREC_LEFT|SEQ|STRING|SYMBOL
S000907,python,while_statement,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000884,python,wildcard_import,STRING
S000912,python,with_clause,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000913,python,with_item,FIELD|PREC_DYNAMIC|SEQ|SYMBOL
S000911,python,with_statement,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000973,python,yield,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S000046,r,_argument_name_string_or_identifier_or_null,CHOICE|PREC|SYMBOL
S000021,r,_argument_named,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000022,r,_argument_unnamed,SYMBOL
S000023,r,_argument_value,FIELD|SYMBOL
S000062,r,_close_brace,ALIAS|SYMBOL
S000064,r,_close_bracket,ALIAS|SYMBOL
S000066,r,_close_bracket2,ALIAS|SYMBOL
S000060,r,_close_parenthesis,ALIAS|SYMBOL
S000037,r,_double_quoted_string,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000039,r,_double_quoted_string_content,CHOICE|PATTERN|REPEAT1|SYMBOL
S000058,r,_else,ALIAS|SYMBOL
S000055,r,_expression,CHOICE|SYMBOL
S000033,r,_float_literal,CHOICE|SYMBOL
S000031,r,_hex_literal,PATTERN
S000044,r,_identifier,CHOICE|SYMBOL
S000032,r,_number_literal,PATTERN
S000061,r,_open_brace,ALIAS|SYMBOL
S000063,r,_open_bracket,ALIAS|SYMBOL
S000065,r,_open_bracket2,ALIAS|SYMBOL
S000059,r,_open_parenthesis,ALIAS|SYMBOL
S000007,r,_parameter_name,FIELD|SYMBOL
S000005,r,_parameter_with_default,FIELD|SEQ|STRING|SYMBOL
S000006,r,_parameter_without_default,SYMBOL
S000035,r,_raw_string,ALIAS|BLANK|CHOICE|FIELD|SEQ|SYMBOL
S000036,r,_single_quoted_string,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000038,r,_single_quoted_string_content,CHOICE|PATTERN|REPEAT1|SYMBOL
S000045,r,_string_or_identifier,CHOICE|SYMBOL
S000020,r,argument,CHOICE|SYMBOL
S000025,r,binary_operator,ALIAS|CHOICE|FIELD|PATTERN|PREC_LEFT|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S000012,r,braced_expression,CHOICE|FIELD|PREC|REPEAT|SEQ|SYMBOL
S000048,r,break,STRING
S000014,r,call,ALIAS|FIELD|PREC_RIGHT|SEQ|SYMBOL
S000017,r,call_arguments,BLANK|CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S000057,r,comma,STRING
S000056,r,comment,PATTERN|PREC|SEQ|STRING|TOKEN
S000029,r,complex,SEQ|STRING|SYMBOL
S000042,r,dot_dot_i,PATTERN
S000041,r,dots,STRING
S000040,r,escape_sequence,CHOICE|IMMEDIATE_TOKEN|PATTERN|SEQ|STRING
S000026,r,extract_operator,BLANK|CHOICE|FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S000050,r,false,STRING
S000030,r,float,SYMBOL
S000009,r,for_statement,FIELD|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S000002,r,function_definition,CHOICE|FIELD|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S000043,r,identifier,CHOICE|PATTERN|TOKEN
S000008,r,if_statement,BLANK|CHOICE|FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S000052,r,inf,STRING
S000028,r,integer,SEQ|STRING|SYMBOL
S000054,r,na,CHOICE|STRING
S000027,r,namespace_operator,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S000053,r,nan,STRING
S000047,r,next,STRING
S000051,r,null,STRING
S000004,r,parameter,CHOICE|SYMBOL
S000003,r,parameters,BLANK|CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S000013,r,parenthesized_expression,FIELD|PREC|SEQ|SYMBOL
S000001,r,program,CHOICE|REPEAT|SEQ|SYMBOL
S000011,r,repeat_statement,FIELD|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S000034,r,string,CHOICE|SYMBOL
S000015,r,subset,ALIAS|FIELD|PREC_RIGHT|SEQ|SYMBOL
S000016,r,subset2,ALIAS|FIELD|PREC_RIGHT|SEQ|SYMBOL
S000019,r,subset2_arguments,BLANK|CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S000018,r,subset_arguments,BLANK|CHOICE|FIELD|REPEAT|SEQ|SYMBOL
S000049,r,true,STRING
S000024,r,unary_operator,CHOICE|FIELD|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S000010,r,while_statement,FIELD|PREC_LEFT|REPEAT|SEQ|STRING|SYMBOL
S000354,rust,_block_doc_comment_marker,ALIAS|CHOICE|FIELD|SYMBOL
S000301,rust,_condition,ALIAS|CHOICE|SYMBOL
S000187,rust,_declaration_statement,CHOICE|SYMBOL
S000272,rust,_delim_tokens,ALIAS|CHOICE|SYMBOL
S000268,rust,_expression,CHOICE|SYMBOL
S000269,rust,_expression_ending_with_block,CHOICE|SYMBOL
S000267,rust,_expression_except_range,ALIAS|CHOICE|PREC|PREC_LEFT|STRING|SYMBOL
S000360,rust,_field_identifier,ALIAS|SYMBOL
S000351,rust,_inner_line_doc_comment_marker,IMMEDIATE_TOKEN|PREC|STRING
S000300,rust,_let_chain,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S000350,rust,_line_doc_comment_marker,ALIAS|CHOICE|FIELD|SYMBOL
S000339,rust,_literal,CHOICE|SYMBOL
S000340,rust,_literal_pattern,CHOICE|SYMBOL
S000273,rust,_non_delim_token,CHOICE|STRING|SYMBOL
S000198,rust,_non_special_token,ALIAS|CHOICE|PREC_RIGHT|REPEAT1|STRING|SYMBOL
S000352,rust,_outer_line_doc_comment_marker,IMMEDIATE_TOKEN|PREC|STRING
S000355,rust,_path,ALIAS|CHOICE|STRING|SYMBOL
S000325,rust,_pattern,ALIAS|CHOICE|STRING|SYMBOL
S000358,rust,_reserved_identifier,ALIAS|CHOICE|STRING
S000184,rust,_statement,CHOICE|SYMBOL
S000190,rust,_token_pattern,CHOICE|SYMBOL
S000195,rust,_tokens,CHOICE|SYMBOL
S000245,rust,_type,ALIAS|CHOICE|STRING|SYMBOL
S000359,rust,_type_identifier,ALIAS|SYMBOL
S000234,rust,_use_clause,CHOICE|SYMBOL
S000264,rust,abstract_type,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000288,rust,arguments,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000289,rust,array_expression,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000249,rust,array_type,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000282,rust,assignment_expression,FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000224,rust,associated_type,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000321,rust,async_block,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000201,rust,attribute,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000199,rust,attribute_item,SEQ|STRING|SYMBOL
S000318,rust,await_expression,PREC|SEQ|STRING|SYMBOL
S000297,rust,base_field_initializer,SEQ|STRING|SYMBOL
S000281,rust,binary_expression,CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000324,rust,block,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000353,rust,block_comment,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000347,rust,boolean_literal,CHOICE|STRING
S000257,rust,bounded_type,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S000246,rust,bracketed_type,CHOICE|SEQ|STRING|SYMBOL
S000315,rust,break_expression,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S000287,rust,call_expression,FIELD|PREC|SEQ|SYMBOL
S000336,rust,captured_pattern,SEQ|STRING|SYMBOL
S000345,rust,char_literal,BLANK|CHOICE|PATTERN|SEQ|STRING|TOKEN
S000312,rust,closure_expression,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000313,rust,closure_parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000348,rust,comment,CHOICE|SYMBOL
S000283,rust,compound_assignment_expr,CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000311,rust,const_block,FIELD|SEQ|STRING|SYMBOL
S000214,rust,const_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000229,rust,const_parameter,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000316,rust,continue_expression,BLANK|CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S000363,rust,crate,STRING
S000204,rust,declaration_list,REPEAT|SEQ|STRING|SYMBOL
S000271,rust,delim_token_tree,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000265,rust,dynamic_type,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000302,rust,else_clause,CHOICE|SEQ|STRING|SYMBOL
S000185,rust,empty_statement,STRING
S000207,rust,enum_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000209,rust,enum_variant,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000208,rust,enum_variant_list,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000346,rust,escape_sequence,CHOICE|IMMEDIATE_TOKEN|PATTERN|SEQ|STRING
S000186,rust,expression_statement,CHOICE|PREC|SEQ|STRING|SYMBOL
S000213,rust,extern_crate_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000243,rust,extern_modifier,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000211,rust,field_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000210,rust,field_declaration_list,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000319,rust,field_expression,CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000296,rust,field_initializer,CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000294,rust,field_initializer_list,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000331,rust,field_pattern,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000310,rust,for_expression,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000250,rust,for_lifetimes,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000203,rust,foreign_mod_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000194,rust,fragment_specifier,CHOICE|STRING
S000217,rust,function_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000219,rust,function_modifiers,CHOICE|REPEAT1|STRING|SYMBOL
S000218,rust,function_signature_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000251,rust,function_type,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000322,rust,gen_block,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000254,rust,generic_function,CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000326,rust,generic_pattern,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000255,rust,generic_type,CHOICE|FIELD|PREC|SEQ|SYMBOL
S000256,rust,generic_type_with_turbofish,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000226,rust,higher_ranked_trait_bound,FIELD|SEQ|STRING|SYMBOL
S000356,rust,identifier,PATTERN
S000298,rust,if_expression,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S000222,rust,impl_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000317,rust,index_expression,PREC|SEQ|STRING|SYMBOL
S000200,rust,inner_attribute_item,SEQ|STRING|SYMBOL
S000342,rust,integer_literal,BLANK|CHOICE|PATTERN|SEQ|STRING|TOKEN
S000314,rust,label,SEQ|STRING|SYMBOL
S000306,rust,last_match_arm,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000299,rust,let_condition,FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000232,rust,let_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000248,rust,lifetime,PREC|SEQ|STRING|SYMBOL
S000231,rust,lifetime_parameter,BLANK|CHOICE|FIELD|PREC|SEQ|SYMBOL
S000349,rust,line_comment,ALIAS|CHOICE|FIELD|IMMEDIATE_TOKEN|PATTERN|PREC|SEQ|STRING|SYMBOL
S000309,rust,loop_expression,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000188,rust,macro_definition,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000270,rust,macro_invocation,ALIAS|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000189,rust,macro_rule,FIELD|SEQ|STRING|SYMBOL
S000305,rust,match_arm,CHOICE|FIELD|PREC|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S000304,rust,match_block,ALIAS|BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000303,rust,match_expression,FIELD|SEQ|STRING|SYMBOL
S000307,rust,match_pattern,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000364,rust,metavariable,PATTERN
S000202,rust,mod_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000333,rust,mut_pattern,PREC|SEQ|SYMBOL
S000266,rust,mutable_specifier,STRING
S000341,rust,negative_literal,CHOICE|SEQ|STRING|SYMBOL
S000263,rust,never_type,STRING
S000338,rust,or_pattern,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S000212,rust,ordered_field_declaration_list,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000242,rust,parameter,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000239,rust,parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000290,rust,parenthesized_expression,SEQ|STRING|SYMBOL
S000262,rust,pointer_type,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000247,rust,qualified_type,FIELD|SEQ|STRING|SYMBOL
S000277,rust,range_expression,CHOICE|PREC_LEFT|SEQ|STRING|SYMBOL
S000334,rust,range_pattern,CHOICE|FIELD|SEQ|STRING|SYMBOL
S000344,rust,raw_string_literal,ALIAS|SEQ|SYMBOL
S000335,rust,ref_pattern,SEQ|STRING|SYMBOL
S000280,rust,reference_expression,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000337,rust,reference_pattern,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000261,rust,reference_type,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000332,rust,remaining_field_pattern,STRING
S000227,rust,removed_trait_bound,SEQ|STRING|SYMBOL
S000285,rust,return_expression,CHOICE|PREC|PREC_LEFT|SEQ|STRING|SYMBOL
S000274,rust,scoped_identifier,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000276,rust,scoped_type_identifier,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000275,rust,scoped_type_identifier_in_expression_position,ALIAS|BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000235,rust,scoped_use_list,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000361,rust,self,STRING
S000240,rust,self_parameter,BLANK|CHOICE|SEQ|STRING|SYMBOL
S000357,rust,shebang,PATTERN
S000295,rust,shorthand_field_initializer,REPEAT|SEQ|SYMBOL
S000328,rust,slice_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000183,rust,source_file,BLANK|CHOICE|REPEAT|SEQ|SYMBOL
S000215,rust,static_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000343,rust,string_literal,ALIAS|CHOICE|PATTERN|REPEAT|SEQ|SYMBOL
S000293,rust,struct_expression,ALIAS|CHOICE|FIELD|SEQ|SYMBOL
S000205,rust,struct_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000330,rust,struct_pattern,BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000362,rust,super,STRING
S000192,rust,token_binding_pattern,FIELD|PREC|SEQ|STRING|SYMBOL
S000197,rust,token_repetition,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|SYMBOL
S000193,rust,token_repetition_pattern,BLANK|CHOICE|PATTERN|REPEAT|SEQ|STRING|SYMBOL
S000196,rust,token_tree,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000191,rust,token_tree_pattern,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000225,rust,trait_bounds,CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000223,rust,trait_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000323,rust,try_block,SEQ|STRING|SYMBOL
S000279,rust,try_expression,PREC|SEQ|STRING|SYMBOL
S000291,rust,tuple_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000327,rust,tuple_pattern,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000329,rust,tuple_struct_pattern,ALIAS|BLANK|CHOICE|FIELD|REPEAT|SEQ|STRING|SYMBOL
S000252,rust,tuple_type,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S000259,rust,type_arguments,BLANK|CHOICE|PREC|REPEAT|SEQ|STRING|SYMBOL|TOKEN
S000260,rust,type_binding,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000284,rust,type_cast_expression,FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S000216,rust,type_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000230,rust,type_parameter,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S000228,rust,type_parameters,BLANK|CHOICE|PREC|REPEAT|SEQ|STRING|SYMBOL
S000278,rust,unary_expression,CHOICE|PREC|SEQ|STRING|SYMBOL
S000206,rust,union_item,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S000292,rust,unit_expression,SEQ|STRING
S000253,rust,unit_type,SEQ|STRING
S000320,rust,unsafe_block,SEQ|STRING|SYMBOL
S000237,rust,use_as_clause,FIELD|SEQ|STRING|SYMBOL
S000258,rust,use_bounds,BLANK|CHOICE|PREC|REPEAT|SEQ|STRING|SYMBOL|TOKEN
