language,rule,symbol
c,enum_specifier,attribute_specifier
c,enum_specifier,enumerator_list
c,enum_specifier,primitive_type
c,enumerator_list,enumerator
c,enumerator_list,preproc_call
c,enumerator_list,preproc_if_in_enumerator_list
c,enumerator_list,preproc_if_in_enumerator_list_no_comma
c,enumerator_list,preproc_ifdef_in_enumerator_list
c,enumerator_list,preproc_ifdef_in_enumerator_list_no_comma
c,struct_specifier,_type_identifier
c,struct_specifier,attribute_specifier
c,struct_specifier,field_declaration_list
c,struct_specifier,ms_declspec_modifier
c,union_specifier,_type_identifier
c,union_specifier,attribute_specifier
c,union_specifier,field_declaration_list
c,union_specifier,ms_declspec_modifier
c,field_declaration_list,_field_declaration_list_item
c,_field_declaration_list_item,field_declaration
c,_field_declaration_list_item,preproc_call
c,_field_declaration_list_item,preproc_def
c,_field_declaration_list_item,preproc_function_def
c,_field_declaration_list_item,preproc_if_in_field_declaration_list
c,_field_declaration_list_item,preproc_ifdef_in_field_declaration_list
c,field_declaration,_declaration_specifiers
c,field_declaration,_field_declaration_declarator
c,field_declaration,attribute_specifier
c,_field_declaration_declarator,_field_declarator
c,_field_declaration_declarator,bitfield_clause
c,bitfield_clause,expression
c,enumerator,expression
c,enumerator,identifier
c,parameter_list,compound_statement
c,parameter_list,parameter_declaration
c,parameter_list,variadic_parameter
c,_old_style_parameter_list,identifier
c,_old_style_parameter_list,variadic_parameter
c,parameter_declaration,_abstract_declarator
c,parameter_declaration,_declaration_specifiers
c,parameter_declaration,_declarator
c,parameter_declaration,attribute_specifier
c,attributed_statement,attribute_declaration
c,attributed_statement,statement
c,statement,_non_case_statement
c,statement,case_statement
c,_non_case_statement,attributed_statement
c,_non_case_statement,break_statement
c,_non_case_statement,compound_statement
c,_non_case_statement,continue_statement
c,_non_case_statement,do_statement
c,_non_case_statement,expression_statement
c,_non_case_statement,for_statement
c,_non_case_statement,goto_statement
c,_non_case_statement,if_statement
c,_non_case_statement,labeled_statement
c,_non_case_statement,return_statement
c,_non_case_statement,seh_leave_statement
c,_non_case_statement,seh_try_statement
c,_non_case_statement,switch_statement
c,_non_case_statement,while_statement
c,_top_level_statement,_top_level_expression_statement
c,_top_level_statement,attributed_statement
c,_top_level_statement,break_statement
c,_top_level_statement,case_statement
c,_top_level_statement,compound_statement
c,_top_level_statement,continue_statement
c,_top_level_statement,do_statement
c,_top_level_statement,for_statement
c,_top_level_statement,goto_statement
c,_top_level_statement,if_statement
c,_top_level_statement,labeled_statement
c,_top_level_statement,return_statement
c,_top_level_statement,switch_statement
c,_top_level_statement,while_statement
c,labeled_statement,_statement_identifier
c,labeled_statement,declaration
c,labeled_statement,statement
c,_top_level_expression_statement,_expression_not_binary
c,expression_statement,comma_expression
c,expression_statement,expression
c,if_statement,else_clause
c,if_statement,parenthesized_expression
c,if_statement,statement
c,else_clause,statement
c,switch_statement,compound_statement
c,switch_statement,parenthesized_expression
c,case_statement,_non_case_statement
c,case_statement,declaration
c,case_statement,expression
c,case_statement,type_definition
c,while_statement,parenthesized_expression
c,while_statement,statement
c,do_statement,parenthesized_expression
c,do_statement,statement
c,for_statement,_for_statement_body
c,for_statement,statement
c,_for_statement_body,comma_expression
c,_for_statement_body,declaration
c,_for_statement_body,expression
c,return_statement,comma_expression
c,return_statement,expression
c,goto_statement,_statement_identifier
c,seh_try_statement,compound_statement
c,seh_try_statement,seh_except_clause
c,seh_try_statement,seh_finally_clause
c,seh_except_clause,compound_statement
c,seh_except_clause,parenthesized_expression
c,seh_finally_clause,compound_statement
c,expression,_expression_not_binary
c,expression,binary_expression
c,_expression_not_binary,_string
c,_expression_not_binary,alignof_expression
c,_expression_not_binary,assignment_expression
c,_expression_not_binary,call_expression
c,_expression_not_binary,cast_expression
c,_expression_not_binary,char_literal
c,_expression_not_binary,compound_literal_expression
c,_expression_not_binary,conditional_expression
c,_expression_not_binary,extension_expression
c,_expression_not_binary,false
c,_expression_not_binary,field_expression
c,_expression_not_binary,generic_expression
c,_expression_not_binary,gnu_asm_expression
c,_expression_not_binary,identifier
c,_expression_not_binary,null
c,_expression_not_binary,number_literal
c,_expression_not_binary,offsetof_expression
c,_expression_not_binary,parenthesized_expression
c,_expression_not_binary,pointer_expression
c,_expression_not_binary,sizeof_expression
c,_expression_not_binary,subscript_expression
c,_expression_not_binary,true
c,_expression_not_binary,unary_expression
c,_expression_not_binary,update_expression
c,_string,concatenated_string
c,_string,string_literal
c,comma_expression,comma_expression
c,comma_expression,expression
c,conditional_expression,comma_expression
c,conditional_expression,expression
c,_assignment_left_expression,call_expression
c,_assignment_left_expression,field_expression
c,_assignment_left_expression,identifier
c,_assignment_left_expression,parenthesized_expression
c,_assignment_left_expression,pointer_expression
c,_assignment_left_expression,subscript_expression
c,assignment_expression,_assignment_left_expression
c,assignment_expression,expression
c,pointer_expression,expression
c,unary_expression,expression
c,binary_expression,expression
c,update_expression,expression
c,cast_expression,expression
c,cast_expression,type_descriptor
c,type_descriptor,_abstract_declarator
c,type_descriptor,type_qualifier
c,type_descriptor,type_specifier
c,sizeof_expression,expression
c,sizeof_expression,type_descriptor
c,alignof_expression,type_descriptor
c,offsetof_expression,_field_identifier
c,offsetof_expression,type_descriptor
c,generic_expression,expression
c,generic_expression,type_descriptor
c,subscript_expression,expression
c,call_expression,argument_list
c,call_expression,expression
c,gnu_asm_expression,_string
c,gnu_asm_expression,gnu_asm_clobber_list
c,gnu_asm_expression,gnu_asm_goto_list
c,gnu_asm_expression,gnu_asm_input_operand_list
c,gnu_asm_expression,gnu_asm_output_operand_list
c,gnu_asm_expression,gnu_asm_qualifier
c,gnu_asm_output_operand_list,gnu_asm_output_operand
c,gnu_asm_output_operand,expression
c,gnu_asm_output_operand,identifier
c,gnu_asm_output_operand,string_literal
c,gnu_asm_input_operand_list,gnu_asm_input_operand
c,gnu_asm_input_operand,expression
c,gnu_asm_input_operand,identifier
c,gnu_asm_input_operand,string_literal
c,gnu_asm_clobber_list,_string
c,gnu_asm_goto_list,identifier
c,extension_expression,expression
c,argument_list,compound_statement
c,argument_list,expression
c,field_expression,_field_identifier
c,field_expression,expression
c,compound_literal_expression,initializer_list
c,compound_literal_expression,type_descriptor
c,parenthesized_expression,comma_expression
c,parenthesized_expression,compound_statement
c,parenthesized_expression,expression
c,initializer_list,expression
c,initializer_list,initializer_list
c,initializer_list,initializer_pair
c,initializer_pair,_field_identifier
c,initializer_pair,expression
c,initializer_pair,field_designator
c,initializer_pair,initializer_list
c,initializer_pair,subscript_designator
c,initializer_pair,subscript_range_designator
c,subscript_designator,expression
c,subscript_range_designator,expression
c,field_designator,_field_identifier
c,char_literal,escape_sequence
c,concatenated_string,identifier
c,concatenated_string,string_literal
c,string_literal,escape_sequence
c,_type_identifier,identifier
c,_field_identifier,identifier
c,_statement_identifier,identifier
c,_empty_declaration,type_specifier
c,macro_type_specifier,identifier
c,macro_type_specifier,type_descriptor
python,module,_statement
python,_statement,_compound_statement
python,_statement,_simple_statements
python,_simple_statements,_newline
python,_simple_statements,_simple_statement
python,_simple_statement,assert_statement
python,_simple_statement,break_statement
python,_simple_statement,continue_statement
python,_simple_statement,delete_statement
python,_simple_statement,exec_statement
python,_simple_statement,expression_statement
python,_simple_statement,future_import_statement
python,_simple_statement,global_statement
python,_simple_statement,import_from_statement
python,_simple_statement,import_statement
python,_simple_statement,nonlocal_statement
python,_simple_statement,pass_statement
python,_simple_statement,print_statement
python,_simple_statement,raise_statement
python,_simple_statement,return_statement
python,_simple_statement,type_alias_statement
python,import_statement,_import_list
python,relative_import,dotted_name
python,relative_import,import_prefix
python,future_import_statement,_import_list
python,import_from_statement,_import_list
python,import_from_statement,dotted_name
python,import_from_statement,relative_import
python,import_from_statement,wildcard_import
python,_import_list,aliased_import
python,_import_list,dotted_name
python,aliased_import,dotted_name
python,aliased_import,identifier
python,print_statement,chevron
python,print_statement,expression
python,chevron,expression
python,assert_statement,expression
python,expression_statement,assignment
python,expression_statement,augmented_assignment
python,expression_statement,expression
python,expression_statement,tuple_expression
python,expression_statement,yield
python,tuple_expression,expression
python,named_expression,_named_expression_lhs
python,named_expression,expression
python,_named_expression_lhs,identifier
python,_named_expression_lhs,keyword_identifier
python,return_statement,_expressions
python,delete_statement,_expressions
python,_expressions,expression
python,_expressions,expression_list
python,raise_statement,_expressions
python,raise_statement,expression
python,_compound_statement,class_definition
python,_compound_statement,decorated_definition
python,_compound_statement,for_statement
python,_compound_statement,function_definition
python,_compound_statement,if_statement
python,_compound_statement,match_statement
python,_compound_statement,try_statement
python,_compound_statement,while_statement
python,_compound_statement,with_statement
python,if_statement,_suite
python,if_statement,elif_clause
python,if_statement,else_clause
python,if_statement,expression
python,elif_clause,_suite
python,elif_clause,expression
python,else_clause,_suite
python,match_statement,_match_block
python,match_statement,expression
python,_match_block,_dedent
python,_match_block,_indent
python,_match_block,_newline
python,_match_block,case_clause
python,case_clause,_suite
python,case_clause,case_pattern
python,case_clause,if_clause
python,for_statement,_expressions
python,for_statement,_left_hand_side
python,for_statement,_suite
python,for_statement,else_clause
python,while_statement,_suite
python,while_statement,else_clause
python,while_statement,expression
python,try_statement,_suite
python,try_statement,else_clause
python,try_statement,except_clause
python,try_statement,finally_clause
python,except_clause,_suite
python,except_clause,expression
python,finally_clause,_suite
python,with_statement,_suite
python,with_statement,with_clause
python,with_clause,with_item
python,with_item,expression
python,function_definition,_suite
python,function_definition,identifier
python,function_definition,parameters
python,function_definition,type
python,function_definition,type_parameter
python,parameters,_parameters
python,lambda_parameters,_parameters
python,list_splat,expression
python,dictionary_splat,expression
python,global_statement,identifier
python,nonlocal_statement,identifier
python,exec_statement,expression
python,exec_statement,identifier
python,exec_statement,string
python,type_alias_statement,type
python,class_definition,_suite
python,class_definition,argument_list
python,class_definition,identifier
python,class_definition,type_parameter
python,type_parameter,type
python,parenthesized_list_splat,list_splat
python,parenthesized_list_splat,parenthesized_list_splat
python,argument_list,dictionary_splat
python,argument_list,expression
python,argument_list,keyword_argument
python,argument_list,list_splat
python,argument_list,parenthesized_list_splat
python,decorated_definition,class_definition
python,decorated_definition,decorator
python,decorated_definition,function_definition
python,decorator,_newline
python,decorator,expression
python,_suite,_indent
python,_suite,_newline
python,_suite,_simple_statements
python,_suite,block
python,block,_dedent
python,block,_statement
python,expression_list,expression
python,dotted_name,identifier
python,case_pattern,_as_pattern
python,case_pattern,_simple_pattern
python,case_pattern,keyword_pattern
python,_simple_pattern,_list_pattern
python,_simple_pattern,_tuple_pattern
python,_simple_pattern,class_pattern
python,_simple_pattern,complex_pattern
python,_simple_pattern,concatenated_string
python,_simple_pattern,dict_pattern
python,_simple_pattern,dotted_name
python,_simple_pattern,false
