language,tree_sitter_node_type,tree_sitter_rule,evidence_class,uast_structure,uast_facets,uast_relations,uast_fields,execution_primitives,mapping_kind,support_case_count,counterexample_case_count,mapping_status
cpp,lambda_capture_specifier>lambda_default_capture,,ts_0219,,,effect.has,,,IMPLICATION,2,80,MAPPED
cpp,lambda_capture_specifier>lambda_default_capture,,ts_0219,,,name.resolves,,,IMPLICATION,2,8,MAPPED
cpp,lambda_capture_specifier>lambda_default_capture,,ts_0219,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,binding.declares,,,IMPLICATION,2,24,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,binding.refers,,,IMPLICATION,2,8,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,data.def_use,,,IMPLICATION,2,59,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,data.operand,,,IMPLICATION,2,57,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,effect.has,,,IMPLICATION,2,80,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,name.resolves,,,IMPLICATION,2,8,MAPPED
cpp,lambda_capture_specifier>parameter_pack_expansion,,ts_0219,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_capture_specifier>this,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>attribute_declaration,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>lambda_specifier,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>noexcept,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>parameter_list,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_declarator>trailing_return_type,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_expression>compound_statement,,ts_0218,,,syntax.child,,,IMPLICATION,3,123,MAPPED
cpp,lambda_expression>lambda_capture_specifier,,ts_0218,,,syntax.child,,,IMPLICATION,3,123,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_expression>lambda_declarator,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_expression>requires_clause,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,lambda_expression>template_parameter_list,,ts_0217,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,linkage_specification>declaration,,ts_0220,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,linkage_specification>declaration_list,,ts_0220,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,linkage_specification>function_definition,,ts_0220,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,linkage_specification>string_literal,,ts_0220,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,module_declaration>attribute_declaration,,ts_0591,,,call.calls,,,IMPLICATION,1,13,MAPPED
cpp,module_declaration>attribute_declaration,,ts_0591,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,module_declaration>attribute_declaration,,ts_0591,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,module_declaration>attribute_declaration,,ts_0591,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,module_declaration>attribute_declaration,,ts_0591,,,operation.kind,,,IMPLICATION,1,19,MAPPED
cpp,module_declaration>attribute_declaration,,ts_0591,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,module_declaration>module_partition,,ts_0592,,,data.def_use,,,IMPLICATION,2,59,MAPPED
cpp,module_declaration>module_partition,,ts_0592,,,data.operand,,,IMPLICATION,2,57,MAPPED
cpp,module_declaration>module_partition,,ts_0592,,,effect.has,,,IMPLICATION,2,80,MAPPED
cpp,module_declaration>module_partition,,ts_0592,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,ms_declspec_modifier>identifier,,ts_0226,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_restrict_modifier,,ts_0131,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_signed_ptr_modifier,,ts_0131,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_unaligned_ptr_modifier,,ts_0131,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,ms_pointer_modifier>ms_unsigned_ptr_modifier,,ts_0131,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,namespace_definition>declaration_list,,ts_0228,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,namespace_definition>namespace_identifier,,ts_0228,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,namespace_definition>nested_namespace_specifier,,ts_0487,,,call.calls,,,IMPLICATION,1,13,MAPPED
cpp,namespace_definition>nested_namespace_specifier,,ts_0487,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,namespace_definition>nested_namespace_specifier,,ts_0487,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,namespace_definition>nested_namespace_specifier,,ts_0487,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,namespace_definition>nested_namespace_specifier,,ts_0487,,,operation.kind,,,IMPLICATION,1,19,MAPPED
cpp,namespace_definition>nested_namespace_specifier,,ts_0487,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,new_declarator>identifier,,ts_0357,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,noexcept>binary_expression,,ts_0594,,,call.calls,,,IMPLICATION,1,13,MAPPED
cpp,noexcept>binary_expression,,ts_0594,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,noexcept>binary_expression,,ts_0594,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,noexcept>binary_expression,,ts_0594,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,noexcept>binary_expression,,ts_0594,,,operation.kind,,,IMPLICATION,1,19,MAPPED
cpp,noexcept>binary_expression,,ts_0594,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,noexcept>true,,ts_0594,,,call.calls,,,IMPLICATION,1,13,MAPPED
cpp,noexcept>true,,ts_0594,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,noexcept>true,,ts_0594,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,noexcept>true,,ts_0594,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,noexcept>true,,ts_0594,,,operation.kind,,,IMPLICATION,1,19,MAPPED
cpp,noexcept>true,,ts_0594,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,operator_cast>abstract_function_declarator,,ts_0236,,,syntax.child,,,IMPLICATION,3,123,MAPPED
cpp,operator_cast>abstract_pointer_declarator,,ts_0310,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,operator_cast>abstract_reference_declarator,,ts_0310,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,operator_cast>placeholder_type_specifier,,ts_0310,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,operator_cast>primitive_type,,ts_0236,,,syntax.child,,,IMPLICATION,3,123,MAPPED
cpp,operator_cast>type_identifier,,ts_0310,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,optional_parameter_declaration>abstract_reference_declarator,,ts_0595,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,optional_parameter_declaration>dependent_type,,ts_0115,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,optional_parameter_declaration>identifier,,ts_0596,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,optional_parameter_declaration>number_literal,,ts_0597,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,optional_parameter_declaration>primitive_type,,ts_0598,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,optional_parameter_declaration>type_identifier,,ts_0595,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,optional_type_parameter_declaration>primitive_type,,ts_0114,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,optional_type_parameter_declaration>qualified_identifier,,ts_0114,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,optional_type_parameter_declaration>type_identifier,,ts_0114,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,parameter_declaration>attribute_declaration,,ts_0338,,,effect.has,,,IMPLICATION,2,80,MAPPED
cpp,parameter_declaration>attribute_declaration,,ts_0338,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,parameter_list>explicit_object_parameter_declaration,,ts_0189,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,parameter_list>optional_parameter_declaration,,ts_0596,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,parameter_list>variadic_parameter_declaration,,ts_0302,,,syntax.child,,,IMPLICATION,3,123,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,type.has,,,IMPLICATION,1,6,MAPPED
cpp,parameter_pack_expansion>binary_expression,,ts_0110,,,type.origin,,,IMPLICATION,1,6,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,binding.declares,,,IMPLICATION,2,24,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,binding.refers,,,IMPLICATION,2,8,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,data.def_use,,,IMPLICATION,2,59,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,data.operand,,,IMPLICATION,2,57,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,effect.has,,,IMPLICATION,2,80,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,name.resolves,,,IMPLICATION,2,8,MAPPED
cpp,parameter_pack_expansion>call_expression,,ts_0219,,,syntax.child,,,IMPLICATION,2,124,MAPPED
cpp,parameter_pack_expansion>identifier,,ts_0241,,,syntax.child,,,IMPLICATION,3,123,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,type.has,,,IMPLICATION,1,6,MAPPED
cpp,parameter_pack_expansion>parenthesized_expression,,ts_0110,,,type.origin,,,IMPLICATION,1,6,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,binding.declares,,,IMPLICATION,1,25,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,binding.refers,,,IMPLICATION,1,9,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,data.def_use,,,IMPLICATION,1,60,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,data.operand,,,IMPLICATION,1,58,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,effect.has,,,IMPLICATION,1,81,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,name.resolves,,,IMPLICATION,1,9,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,syntax.child,,,IMPLICATION,1,125,MAPPED
cpp,parameter_pack_expansion>pointer_expression,,ts_0110,,,type.has,,,IMPLICATION,1,6,MAPPED
