case_id,language,case_name,failure_atom,value
284,rust,Block comments,EXPRESSION,false
284,rust,Block comments,TYPE,false
284,rust,Block comments,CONTROL_FLOW,false
284,rust,Block comments,CONTAINER,false
284,rust,Block comments,INDEX_SLICE,false
284,rust,Block comments,CALL,false
284,rust,Block comments,FUNCTION,false
284,rust,Block comments,CLOSURE,false
284,rust,Block comments,AGGREGATE,false
284,rust,Block comments,COMPREHENSION,false
284,rust,Block comments,PATTERN,false
284,rust,Block comments,EXCEPTION,false
284,rust,Block comments,ASYNC,false
284,rust,Block comments,GENERIC,false
284,rust,Block comments,RELATION,false
284,rust,Block comments,FIELD,false
284,rust,Block comments,SEMANTIC_LOWERING,false
284,rust,Block comments,UAST_VALIDATION,false
285,rust,Nested block comments,LEXER,false
285,rust,Nested block comments,PARSER,true
285,rust,Nested block comments,DECLARATION,false
285,rust,Nested block comments,EXPRESSION,true
285,rust,Nested block comments,TYPE,false
285,rust,Nested block comments,CONTROL_FLOW,false
285,rust,Nested block comments,CONTAINER,false
285,rust,Nested block comments,INDEX_SLICE,false
285,rust,Nested block comments,CALL,false
285,rust,Nested block comments,FUNCTION,false
285,rust,Nested block comments,CLOSURE,false
285,rust,Nested block comments,AGGREGATE,false
285,rust,Nested block comments,COMPREHENSION,false
285,rust,Nested block comments,PATTERN,false
285,rust,Nested block comments,EXCEPTION,false
285,rust,Nested block comments,ASYNC,false
285,rust,Nested block comments,GENERIC,false
285,rust,Nested block comments,RELATION,false
285,rust,Nested block comments,FIELD,false
285,rust,Nested block comments,SEMANTIC_LOWERING,false
285,rust,Nested block comments,UAST_VALIDATION,false
286,rust,Line comments,LEXER,false
286,rust,Line comments,PARSER,true
286,rust,Line comments,DECLARATION,false
286,rust,Line comments,EXPRESSION,false
286,rust,Line comments,TYPE,false
286,rust,Line comments,CONTROL_FLOW,false
286,rust,Line comments,CONTAINER,false
286,rust,Line comments,INDEX_SLICE,false
286,rust,Line comments,CALL,false
286,rust,Line comments,FUNCTION,false
286,rust,Line comments,CLOSURE,false
286,rust,Line comments,AGGREGATE,false
286,rust,Line comments,COMPREHENSION,false
286,rust,Line comments,PATTERN,false
286,rust,Line comments,EXCEPTION,false
286,rust,Line comments,ASYNC,false
286,rust,Line comments,GENERIC,false
286,rust,Line comments,RELATION,false
286,rust,Line comments,FIELD,false
286,rust,Line comments,SEMANTIC_LOWERING,false
286,rust,Line comments,UAST_VALIDATION,false
288,rust,Block doc comments,LEXER,false
288,rust,Block doc comments,PARSER,true
288,rust,Block doc comments,DECLARATION,false
288,rust,Block doc comments,EXPRESSION,false
288,rust,Block doc comments,TYPE,false
288,rust,Block doc comments,CONTROL_FLOW,false
288,rust,Block doc comments,CONTAINER,false
288,rust,Block doc comments,INDEX_SLICE,false
288,rust,Block doc comments,CALL,false
288,rust,Block doc comments,FUNCTION,false
288,rust,Block doc comments,CLOSURE,false
288,rust,Block doc comments,AGGREGATE,false
288,rust,Block doc comments,COMPREHENSION,false
288,rust,Block doc comments,PATTERN,false
288,rust,Block doc comments,EXCEPTION,false
288,rust,Block doc comments,ASYNC,false
288,rust,Block doc comments,GENERIC,false
288,rust,Block doc comments,RELATION,false
288,rust,Block doc comments,FIELD,false
288,rust,Block doc comments,SEMANTIC_LOWERING,false
288,rust,Block doc comments,UAST_VALIDATION,false
289,rust,Nested doc block comments,LEXER,false
289,rust,Nested doc block comments,PARSER,true
289,rust,Nested doc block comments,DECLARATION,false
289,rust,Nested doc block comments,EXPRESSION,true
289,rust,Nested doc block comments,TYPE,false
289,rust,Nested doc block comments,CONTROL_FLOW,false
289,rust,Nested doc block comments,CONTAINER,false
289,rust,Nested doc block comments,INDEX_SLICE,false
289,rust,Nested doc block comments,CALL,false
289,rust,Nested doc block comments,FUNCTION,false
289,rust,Nested doc block comments,CLOSURE,false
289,rust,Nested doc block comments,AGGREGATE,false
289,rust,Nested doc block comments,COMPREHENSION,false
289,rust,Nested doc block comments,PATTERN,false
289,rust,Nested doc block comments,EXCEPTION,false
289,rust,Nested doc block comments,ASYNC,false
289,rust,Nested doc block comments,GENERIC,false
289,rust,Nested doc block comments,RELATION,false
289,rust,Nested doc block comments,FIELD,false
289,rust,Nested doc block comments,SEMANTIC_LOWERING,false
289,rust,Nested doc block comments,UAST_VALIDATION,false
296,rust,The unit type,LEXER,false
296,rust,The unit type,PARSER,true
296,rust,The unit type,DECLARATION,false
296,rust,The unit type,EXPRESSION,true
296,rust,The unit type,TYPE,true
296,rust,The unit type,CONTROL_FLOW,false
296,rust,The unit type,CONTAINER,false
296,rust,The unit type,INDEX_SLICE,false
296,rust,The unit type,CALL,false
296,rust,The unit type,FUNCTION,false
296,rust,The unit type,CLOSURE,false
296,rust,The unit type,AGGREGATE,false
296,rust,The unit type,COMPREHENSION,false
296,rust,The unit type,PATTERN,false
296,rust,The unit type,EXCEPTION,false
296,rust,The unit type,ASYNC,false
296,rust,The unit type,GENERIC,false
296,rust,The unit type,RELATION,false
296,rust,The unit type,FIELD,false
296,rust,The unit type,SEMANTIC_LOWERING,false
296,rust,The unit type,UAST_VALIDATION,false
298,rust,Reference types,LEXER,false
298,rust,Reference types,PARSER,true
298,rust,Reference types,DECLARATION,false
298,rust,Reference types,EXPRESSION,true
298,rust,Reference types,TYPE,true
298,rust,Reference types,CONTROL_FLOW,false
298,rust,Reference types,CONTAINER,false
298,rust,Reference types,INDEX_SLICE,false
298,rust,Reference types,CALL,false
298,rust,Reference types,FUNCTION,false
298,rust,Reference types,CLOSURE,false
298,rust,Reference types,AGGREGATE,false
298,rust,Reference types,COMPREHENSION,false
298,rust,Reference types,PATTERN,false
298,rust,Reference types,EXCEPTION,false
298,rust,Reference types,ASYNC,false
298,rust,Reference types,GENERIC,false
298,rust,Reference types,RELATION,false
298,rust,Reference types,FIELD,false
298,rust,Reference types,SEMANTIC_LOWERING,false
298,rust,Reference types,UAST_VALIDATION,false
299,rust,Raw pointer types,LEXER,false
299,rust,Raw pointer types,PARSER,true
299,rust,Raw pointer types,DECLARATION,false
299,rust,Raw pointer types,EXPRESSION,true
299,rust,Raw pointer types,TYPE,true
299,rust,Raw pointer types,CONTROL_FLOW,false
299,rust,Raw pointer types,CONTAINER,false
299,rust,Raw pointer types,INDEX_SLICE,false
299,rust,Raw pointer types,CALL,false
299,rust,Raw pointer types,FUNCTION,false
299,rust,Raw pointer types,CLOSURE,false
299,rust,Raw pointer types,AGGREGATE,false
299,rust,Raw pointer types,COMPREHENSION,false
299,rust,Raw pointer types,PATTERN,false
299,rust,Raw pointer types,EXCEPTION,false
299,rust,Raw pointer types,ASYNC,false
299,rust,Raw pointer types,GENERIC,false
299,rust,Raw pointer types,RELATION,false
299,rust,Raw pointer types,FIELD,false
299,rust,Raw pointer types,SEMANTIC_LOWERING,false
299,rust,Raw pointer types,UAST_VALIDATION,false
300,rust,Generic types,LEXER,true
300,rust,Generic types,PARSER,true
300,rust,Generic types,DECLARATION,false
300,rust,Generic types,EXPRESSION,false
300,rust,Generic types,TYPE,true
300,rust,Generic types,CONTROL_FLOW,false
300,rust,Generic types,CONTAINER,false
300,rust,Generic types,INDEX_SLICE,false
300,rust,Generic types,CALL,true
300,rust,Generic types,FUNCTION,false
300,rust,Generic types,CLOSURE,false
300,rust,Generic types,AGGREGATE,false
300,rust,Generic types,COMPREHENSION,false
300,rust,Generic types,PATTERN,false
300,rust,Generic types,EXCEPTION,false
300,rust,Generic types,ASYNC,false
300,rust,Generic types,GENERIC,true
300,rust,Generic types,RELATION,false
300,rust,Generic types,FIELD,false
300,rust,Generic types,SEMANTIC_LOWERING,false
300,rust,Generic types,UAST_VALIDATION,false
301,rust,Scoped types,LEXER,false
301,rust,Scoped types,PARSER,true
301,rust,Scoped types,DECLARATION,false
301,rust,Scoped types,EXPRESSION,true
301,rust,Scoped types,TYPE,true
301,rust,Scoped types,CONTROL_FLOW,false
301,rust,Scoped types,CONTAINER,false
301,rust,Scoped types,INDEX_SLICE,false
301,rust,Scoped types,CALL,true
301,rust,Scoped types,FUNCTION,false
301,rust,Scoped types,CLOSURE,false
301,rust,Scoped types,AGGREGATE,false
301,rust,Scoped types,COMPREHENSION,false
301,rust,Scoped types,PATTERN,false
301,rust,Scoped types,EXCEPTION,false
301,rust,Scoped types,ASYNC,false
301,rust,Scoped types,GENERIC,true
301,rust,Scoped types,RELATION,false
301,rust,Scoped types,FIELD,false
301,rust,Scoped types,SEMANTIC_LOWERING,false
301,rust,Scoped types,UAST_VALIDATION,false
305,rust,Trait objects,LEXER,true
305,rust,Trait objects,PARSER,true
305,rust,Trait objects,DECLARATION,false
305,rust,Trait objects,EXPRESSION,false
305,rust,Trait objects,TYPE,true
305,rust,Trait objects,CONTROL_FLOW,false
305,rust,Trait objects,CONTAINER,false
305,rust,Trait objects,INDEX_SLICE,false
305,rust,Trait objects,CALL,true
305,rust,Trait objects,FUNCTION,true
305,rust,Trait objects,CLOSURE,false
305,rust,Trait objects,AGGREGATE,false
305,rust,Trait objects,COMPREHENSION,false
305,rust,Trait objects,PATTERN,false
305,rust,Trait objects,EXCEPTION,false
305,rust,Trait objects,ASYNC,false
305,rust,Trait objects,GENERIC,true
305,rust,Trait objects,RELATION,false
305,rust,Trait objects,FIELD,false
305,rust,Trait objects,SEMANTIC_LOWERING,false
305,rust,Trait objects,UAST_VALIDATION,false
306,rust,Type cast expressions with generics,LEXER,false
306,rust,Type cast expressions with generics,PARSER,true
306,rust,Type cast expressions with generics,DECLARATION,false
306,rust,Type cast expressions with generics,EXPRESSION,true
306,rust,Type cast expressions with generics,TYPE,true
306,rust,Type cast expressions with generics,CONTROL_FLOW,false
306,rust,Type cast expressions with generics,CONTAINER,false
306,rust,Type cast expressions with generics,INDEX_SLICE,false
306,rust,Type cast expressions with generics,CALL,true
306,rust,Type cast expressions with generics,FUNCTION,false
306,rust,Type cast expressions with generics,CLOSURE,false
306,rust,Type cast expressions with generics,AGGREGATE,false
306,rust,Type cast expressions with generics,COMPREHENSION,false
306,rust,Type cast expressions with generics,PATTERN,false
306,rust,Type cast expressions with generics,EXCEPTION,false
306,rust,Type cast expressions with generics,ASYNC,false
306,rust,Type cast expressions with generics,GENERIC,true
306,rust,Type cast expressions with generics,RELATION,false
306,rust,Type cast expressions with generics,FIELD,false
306,rust,Type cast expressions with generics,SEMANTIC_LOWERING,false
306,rust,Type cast expressions with generics,UAST_VALIDATION,false
307,cpp,template functions vs relational expressions,LEXER,false
307,cpp,template functions vs relational expressions,PARSER,true
307,cpp,template functions vs relational expressions,DECLARATION,true
307,cpp,template functions vs relational expressions,EXPRESSION,true
307,cpp,template functions vs relational expressions,TYPE,true
307,cpp,template functions vs relational expressions,CONTROL_FLOW,true
307,cpp,template functions vs relational expressions,CONTAINER,true
307,cpp,template functions vs relational expressions,INDEX_SLICE,false
307,cpp,template functions vs relational expressions,CALL,true
307,cpp,template functions vs relational expressions,FUNCTION,true
307,cpp,template functions vs relational expressions,CLOSURE,false
307,cpp,template functions vs relational expressions,AGGREGATE,true
307,cpp,template functions vs relational expressions,COMPREHENSION,false
307,cpp,template functions vs relational expressions,PATTERN,false
307,cpp,template functions vs relational expressions,EXCEPTION,false
307,cpp,template functions vs relational expressions,ASYNC,false
307,cpp,template functions vs relational expressions,GENERIC,true
307,cpp,template functions vs relational expressions,RELATION,false
307,cpp,template functions vs relational expressions,FIELD,true
307,cpp,template functions vs relational expressions,SEMANTIC_LOWERING,false
307,cpp,template functions vs relational expressions,UAST_VALIDATION,false
310,cpp,Concept definition,LEXER,false
310,cpp,Concept definition,PARSER,true
310,cpp,Concept definition,DECLARATION,true
310,cpp,Concept definition,EXPRESSION,true
310,cpp,Concept definition,TYPE,true
310,cpp,Concept definition,CONTROL_FLOW,false
310,cpp,Concept definition,CONTAINER,true
310,cpp,Concept definition,INDEX_SLICE,false
310,cpp,Concept definition,CALL,true
310,cpp,Concept definition,FUNCTION,true
310,cpp,Concept definition,CLOSURE,false
310,cpp,Concept definition,AGGREGATE,true
310,cpp,Concept definition,COMPREHENSION,false
310,cpp,Concept definition,PATTERN,false
310,cpp,Concept definition,EXCEPTION,false
310,cpp,Concept definition,ASYNC,false
310,cpp,Concept definition,GENERIC,true
310,cpp,Concept definition,RELATION,false
310,cpp,Concept definition,FIELD,false
310,cpp,Concept definition,SEMANTIC_LOWERING,false
310,cpp,Concept definition,UAST_VALIDATION,false
315,cpp,Constraints,LEXER,false
315,cpp,Constraints,PARSER,true
315,cpp,Constraints,DECLARATION,true
315,cpp,Constraints,EXPRESSION,true
315,cpp,Constraints,TYPE,true
315,cpp,Constraints,CONTROL_FLOW,false
315,cpp,Constraints,CONTAINER,true
315,cpp,Constraints,INDEX_SLICE,false
315,cpp,Constraints,CALL,true
315,cpp,Constraints,FUNCTION,true
315,cpp,Constraints,CLOSURE,false
315,cpp,Constraints,AGGREGATE,true
315,cpp,Constraints,COMPREHENSION,false
315,cpp,Constraints,PATTERN,false
315,cpp,Constraints,EXCEPTION,false
315,cpp,Constraints,ASYNC,false
315,cpp,Constraints,GENERIC,true
315,cpp,Constraints,RELATION,false
315,cpp,Constraints,FIELD,false
315,cpp,Constraints,SEMANTIC_LOWERING,false
315,cpp,Constraints,UAST_VALIDATION,false
319,cpp,Reference declarations,LEXER,false
319,cpp,Reference declarations,PARSER,true
319,cpp,Reference declarations,DECLARATION,true
319,cpp,Reference declarations,EXPRESSION,true
319,cpp,Reference declarations,TYPE,true
319,cpp,Reference declarations,CONTROL_FLOW,false
319,cpp,Reference declarations,CONTAINER,true
319,cpp,Reference declarations,INDEX_SLICE,false
319,cpp,Reference declarations,CALL,true
319,cpp,Reference declarations,FUNCTION,true
319,cpp,Reference declarations,CLOSURE,false
319,cpp,Reference declarations,AGGREGATE,true
319,cpp,Reference declarations,COMPREHENSION,false
319,cpp,Reference declarations,PATTERN,false
319,cpp,Reference declarations,EXCEPTION,false
319,cpp,Reference declarations,ASYNC,false
319,cpp,Reference declarations,GENERIC,true
319,cpp,Reference declarations,RELATION,false
319,cpp,Reference declarations,FIELD,false
319,cpp,Reference declarations,SEMANTIC_LOWERING,false
319,cpp,Reference declarations,UAST_VALIDATION,false
320,cpp,R-value reference declarations,LEXER,false
320,cpp,R-value reference declarations,PARSER,true
320,cpp,R-value reference declarations,DECLARATION,true
320,cpp,R-value reference declarations,EXPRESSION,true
320,cpp,R-value reference declarations,TYPE,true
320,cpp,R-value reference declarations,CONTROL_FLOW,false
320,cpp,R-value reference declarations,CONTAINER,true
320,cpp,R-value reference declarations,INDEX_SLICE,false
320,cpp,R-value reference declarations,CALL,false
320,cpp,R-value reference declarations,FUNCTION,true
320,cpp,R-value reference declarations,CLOSURE,false
320,cpp,R-value reference declarations,AGGREGATE,true
320,cpp,R-value reference declarations,COMPREHENSION,false
320,cpp,R-value reference declarations,PATTERN,false
320,cpp,R-value reference declarations,EXCEPTION,false
