target,table_index,primitive,kernel,route,executable_path
c,408,is.loaded,serialization,c:serialization:is.loaded,kernel_runtime
c,409,recordGraphics,runtime,c:runtime:recordGraphics,kernel_runtime
c,410,dyn.load,serialization,c:serialization:dyn.load,kernel_runtime
c,411,dyn.unload,serialization,c:serialization:dyn.unload,kernel_runtime
c,412,ls,environment,c:environment:ls,kernel_runtime
c,413,typeof,runtime,c:runtime:typeof,kernel_runtime
c,414,eval,language,c:language:eval,kernel_runtime
c,415,Exec,language,c:language:Exec,kernel_runtime
c,416,Tailcall,language,c:language:Tailcall,kernel_runtime
c,417,returnValue,language,c:language:returnValue,kernel_runtime
c,418,sys.parent,runtime,c:runtime:sys.parent,kernel_runtime
c,419,sys.call,runtime,c:runtime:sys.call,kernel_runtime
c,420,sys.frame,runtime,c:runtime:sys.frame,kernel_runtime
c,421,sys.nframe,runtime,c:runtime:sys.nframe,kernel_runtime
c,422,sys.calls,runtime,c:runtime:sys.calls,kernel_runtime
c,423,sys.frames,runtime,c:runtime:sys.frames,kernel_runtime
c,424,sys.on.exit,runtime,c:runtime:sys.on.exit,kernel_runtime
c,425,sys.parents,runtime,c:runtime:sys.parents,kernel_runtime
c,426,sys.function,runtime,c:runtime:sys.function,kernel_runtime
c,427,traceback,runtime,c:runtime:traceback,kernel_runtime
c,428,browserText,runtime,c:runtime:browserText,kernel_runtime
c,429,browserCondition,runtime,c:runtime:browserCondition,kernel_runtime
c,430,browserSetDebug,runtime,c:runtime:browserSetDebug,kernel_runtime
c,431,parent.frame,runtime,c:runtime:parent.frame,kernel_runtime
c,432,sort,ordering,c:ordering:sort,kernel_runtime
c,433,is.unsorted,ordering,c:ordering:is.unsorted,kernel_runtime
c,434,sorted_fpass,ordering,c:ordering:sorted_fpass,kernel_runtime
c,435,psort,ordering,c:ordering:psort,kernel_runtime
c,436,qsort,runtime,c:runtime:qsort,kernel_runtime
c,437,radixsort,runtime,c:runtime:radixsort,kernel_runtime
c,438,order,ordering,c:ordering:order,kernel_runtime
c,439,rank,ordering,c:ordering:rank,kernel_runtime
c,440,scan,runtime,c:runtime:scan,kernel_runtime
c,441,t.default,matrix,c:matrix:t.default,kernel_runtime
c,442,aperm,matrix,c:matrix:aperm,kernel_runtime
c,443,builtins,environment,c:environment:builtins,kernel_runtime
c,444,args,runtime,c:runtime:args,kernel_runtime
c,445,formals,runtime,c:runtime:formals,kernel_runtime
c,446,body,runtime,c:runtime:body,kernel_runtime
c,447,bodyCode,runtime,c:runtime:bodyCode,kernel_runtime
c,448,environment,environment,c:environment:environment,kernel_runtime
c,449,environmentName,environment,c:environment:environmentName,kernel_runtime
c,450,env2list,environment,c:environment:env2list,kernel_runtime
c,451,reg.finalizer,runtime,c:runtime:reg.finalizer,kernel_runtime
c,452,options,runtime,c:runtime:options,kernel_runtime
c,453,getOption,environment,c:environment:getOption,kernel_runtime
c,454,sink,io,c:io:sink,kernel_runtime
c,455,sink.number,io,c:io:sink.number,kernel_runtime
c,456,rapply,iteration,c:iteration:rapply,kernel_runtime
c,457,islistfactor,iteration,c:iteration:islistfactor,kernel_runtime
c,458,colSums,reduction,c:reduction:colSums,kernel_runtime
c,459,colMeans,reduction,c:reduction:colMeans,kernel_runtime
c,460,rowSums,reduction,c:reduction:rowSums,kernel_runtime
c,461,rowMeans,reduction,c:reduction:rowMeans,kernel_runtime
c,462,tracemem,runtime,c:runtime:tracemem,kernel_runtime
c,463,retracemem,runtime,c:runtime:retracemem,kernel_runtime
c,464,untracemem,runtime,c:runtime:untracemem,kernel_runtime
c,465,inspect,runtime,c:runtime:inspect,kernel_runtime
c,466,address,runtime,c:runtime:address,kernel_runtime
c,467,named,runtime,c:runtime:named,kernel_runtime
c,468,refcnt,runtime,c:runtime:refcnt,kernel_runtime
c,469,merge,runtime,c:runtime:merge,kernel_runtime
c,470,capabilities,system,c:system:capabilities,kernel_runtime
c,471,capabilitiesX11,system,c:system:capabilitiesX11,kernel_runtime
c,472,new.env,environment,c:environment:new.env,kernel_runtime
c,473,parent.env,environment,c:environment:parent.env,kernel_runtime
c,474,parent.env<-,replacement,c:replacement:parent.env<-,kernel_runtime
c,475,topenv,environment,c:environment:topenv,kernel_runtime
c,476,l10n_info,system,c:system:l10n_info,kernel_runtime
c,477,Cstack_info,system,c:system:Cstack_info,kernel_runtime
c,478,mmap_file,io,c:io:mmap_file,kernel_runtime
c,479,munmap_file,io,c:io:munmap_file,kernel_runtime
c,480,wrap_meta,runtime,c:runtime:wrap_meta,kernel_runtime
c,481,tryWrap,runtime,c:runtime:tryWrap,kernel_runtime
c,482,altrep_class,attribute,c:attribute:altrep_class,kernel_runtime
c,483,file.show,io,c:io:file.show,kernel_runtime
c,484,file.create,io,c:io:file.create,kernel_runtime
c,485,file.remove,environment,c:environment:file.remove,kernel_runtime
c,486,file.rename,io,c:io:file.rename,kernel_runtime
c,487,file.append,io,c:io:file.append,kernel_runtime
c,488,file.symlink,io,c:io:file.symlink,kernel_runtime
c,489,file.link,io,c:io:file.link,kernel_runtime
c,490,file.copy,io,c:io:file.copy,kernel_runtime
c,491,list.files,io,c:io:list.files,kernel_runtime
c,492,list.dirs,io,c:io:list.dirs,kernel_runtime
c,493,file.exists,io,c:io:file.exists,kernel_runtime
c,494,file.choose,io,c:io:file.choose,kernel_runtime
c,495,file.info,io,c:io:file.info,kernel_runtime
c,496,file.access,io,c:io:file.access,kernel_runtime
c,497,dir.exists,io,c:io:dir.exists,kernel_runtime
c,498,dir.create,io,c:io:dir.create,kernel_runtime
c,499,tempfile,io,c:io:tempfile,kernel_runtime
c,500,tempdir,io,c:io:tempdir,kernel_runtime
c,501,R.home,system,c:system:R.home,kernel_runtime
c,502,date,system,c:system:date,kernel_runtime
c,503,Sys.getenv,environment,c:environment:Sys.getenv,kernel_runtime
c,504,Sys.setenv,environment,c:environment:Sys.setenv,kernel_runtime
c,505,Sys.unsetenv,environment,c:environment:Sys.unsetenv,kernel_runtime
c,506,getwd,environment,c:environment:getwd,kernel_runtime
c,507,setwd,runtime,c:runtime:setwd,kernel_runtime
c,508,basename,runtime,c:runtime:basename,kernel_runtime
c,509,dirname,io,c:io:dirname,kernel_runtime
c,510,Sys.chmod,system,c:system:Sys.chmod,kernel_runtime
c,511,Sys.umask,system,c:system:Sys.umask,kernel_runtime
c,512,Sys.readlink,io,c:io:Sys.readlink,kernel_runtime
c,513,Sys.info,runtime,c:runtime:Sys.info,kernel_runtime
c,514,Sys.sleep,system,c:system:Sys.sleep,kernel_runtime
c,515,Sys.getlocale,environment,c:environment:Sys.getlocale,kernel_runtime
c,516,Sys.setlocale,system,c:system:Sys.setlocale,kernel_runtime
c,517,Sys.localeconv,system,c:system:Sys.localeconv,kernel_runtime
c,518,path.expand,system,c:system:path.expand,kernel_runtime
c,519,Sys.getpid,environment,c:environment:Sys.getpid,kernel_runtime
c,520,normalizePath,runtime,c:runtime:normalizePath,kernel_runtime
c,521,Sys.glob,system,c:system:Sys.glob,kernel_runtime
c,522,unlink,system,c:system:unlink,kernel_runtime
c,523,polyroot,numeric-complex,c:numeric-complex:polyroot,kernel_runtime
c,524,inherits,runtime,c:runtime:inherits,kernel_runtime
c,525,UseMethod,language,c:language:UseMethod,kernel_runtime
c,526,NextMethod,language,c:language:NextMethod,kernel_runtime
c,527,standardGeneric,runtime,c:runtime:standardGeneric,kernel_runtime
c,528,Sys.time,runtime,c:runtime:Sys.time,kernel_runtime
c,529,as.POSIXct,datetime,c:datetime:as.POSIXct,kernel_runtime
c,530,as.POSIXlt,datetime,c:datetime:as.POSIXlt,kernel_runtime
c,531,format.POSIXlt,datetime,c:datetime:format.POSIXlt,kernel_runtime
c,532,strptime,character,c:character:strptime,kernel_runtime
c,533,Date2POSIXlt,datetime,c:datetime:Date2POSIXlt,kernel_runtime
c,534,POSIXlt2Date,datetime,c:datetime:POSIXlt2Date,kernel_runtime
c,535,balancePOSIXlt,datetime,c:datetime:balancePOSIXlt,kernel_runtime
c,536,unCfillPOSIXlt,datetime,c:datetime:unCfillPOSIXlt,kernel_runtime
c,537,compareNumericVersion,runtime,c:runtime:compareNumericVersion,kernel_runtime
c,538,mkCode,language,c:language:mkCode,kernel_runtime
c,539,bcClose,language,c:language:bcClose,kernel_runtime
c,540,is.builtin.internal,language,c:language:is.builtin.internal,kernel_runtime
c,541,disassemble,language,c:language:disassemble,kernel_runtime
c,542,bcVersion,language,c:language:bcVersion,kernel_runtime
c,543,load.from.file,io,c:io:load.from.file,kernel_runtime
c,544,save.to.file,io,c:io:save.to.file,kernel_runtime
c,545,growconst,language,c:language:growconst,kernel_runtime
c,546,putconst,language,c:language:putconst,kernel_runtime
c,547,getconst,environment,c:environment:getconst,kernel_runtime
c,548,enableJIT,language,c:language:enableJIT,kernel_runtime
c,549,compilePKGS,language,c:language:compilePKGS,kernel_runtime
c,550,setNumMathThreads,io,c:io:setNumMathThreads,kernel_runtime
c,551,setMaxNumMathThreads,io,c:io:setMaxNumMathThreads,kernel_runtime
c,552,stdin,io,c:io:stdin,kernel_runtime
c,553,stdout,io,c:io:stdout,kernel_runtime
c,554,stderr,io,c:io:stderr,kernel_runtime
c,555,isatty,io,c:io:isatty,kernel_runtime
c,556,readLines,io,c:io:readLines,kernel_runtime
c,557,writeLines,io,c:io:writeLines,kernel_runtime
c,558,readBin,io,c:io:readBin,kernel_runtime
c,559,writeBin,io,c:io:writeBin,kernel_runtime
c,560,readChar,io,c:io:readChar,kernel_runtime
c,561,writeChar,io,c:io:writeChar,kernel_runtime
c,562,open,io,c:io:open,kernel_runtime
c,563,isOpen,io,c:io:isOpen,kernel_runtime
c,564,isIncomplete,io,c:io:isIncomplete,kernel_runtime
c,565,isSeekable,io,c:io:isSeekable,kernel_runtime
c,566,close,io,c:io:close,kernel_runtime
c,567,flush,io,c:io:flush,kernel_runtime
c,568,file,io,c:io:file,kernel_runtime
c,569,url,io,c:io:url,kernel_runtime
c,570,pipe,io,c:io:pipe,kernel_runtime
c,571,fifo,io,c:io:fifo,kernel_runtime
c,572,gzfile,io,c:io:gzfile,kernel_runtime
c,573,bzfile,io,c:io:bzfile,kernel_runtime
c,574,xzfile,io,c:io:xzfile,kernel_runtime
c,575,zstdfile,io,c:io:zstdfile,kernel_runtime
c,576,unz,io,c:io:unz,kernel_runtime
c,577,seek,io,c:io:seek,kernel_runtime
c,578,truncate,io,c:io:truncate,kernel_runtime
c,579,pushBack,io,c:io:pushBack,kernel_runtime
c,580,clearPushBack,io,c:io:clearPushBack,kernel_runtime
c,581,pushBackLength,io,c:io:pushBackLength,kernel_runtime
c,582,rawConnection,io,c:io:rawConnection,kernel_runtime
c,583,rawConnectionValue,io,c:io:rawConnectionValue,kernel_runtime
c,584,textConnection,io,c:io:textConnection,kernel_runtime
c,585,textConnectionValue,io,c:io:textConnectionValue,kernel_runtime
c,586,socketConnection,io,c:io:socketConnection,kernel_runtime
c,587,socketAccept,io,c:io:socketAccept,kernel_runtime
c,588,sockSelect,io,c:io:sockSelect,kernel_runtime
c,589,serverSocket,io,c:io:serverSocket,kernel_runtime
c,590,socketTimeout,io,c:io:socketTimeout,kernel_runtime
c,591,getConnection,environment,c:environment:getConnection,kernel_runtime
c,592,getAllConnections,environment,c:environment:getAllConnections,kernel_runtime
c,593,summary.connection,io,c:io:summary.connection,kernel_runtime
c,594,gzcon,io,c:io:gzcon,kernel_runtime
c,595,memCompress,io,c:io:memCompress,kernel_runtime
c,596,memDecompress,io,c:io:memDecompress,kernel_runtime
c,597,readDCF,io,c:io:readDCF,kernel_runtime
c,598,lockEnvironment,environment,c:environment:lockEnvironment,kernel_runtime
c,599,environmentIsLocked,environment,c:environment:environmentIsLocked,kernel_runtime
c,600,lockBinding,environment,c:environment:lockBinding,kernel_runtime
c,601,unlockBinding,environment,c:environment:unlockBinding,kernel_runtime
c,602,bindingIsLocked,environment,c:environment:bindingIsLocked,kernel_runtime
c,603,makeActiveBinding,environment,c:environment:makeActiveBinding,kernel_runtime
c,604,bindingIsActive,environment,c:environment:bindingIsActive,kernel_runtime
c,605,activeBindingFunction,environment,c:environment:activeBindingFunction,kernel_runtime
c,606,getBindingType,environment,c:environment:getBindingType,kernel_runtime
c,607,delayedBindingExpression,environment,c:environment:delayedBindingExpression,kernel_runtime
c,608,delayedBindingEnvironment,environment,c:environment:delayedBindingEnvironment,kernel_runtime
c,609,forcedBindingExpression,environment,c:environment:forcedBindingExpression,kernel_runtime
c,610,dotsExist,environment,c:environment:dotsExist,kernel_runtime
c,611,getDotType,environment,c:environment:getDotType,kernel_runtime
c,612,dotDelayedExpression,environment,c:environment:dotDelayedExpression,kernel_runtime
c,613,dotDelayedEnvironment,environment,c:environment:dotDelayedEnvironment,kernel_runtime
c,614,dotForcedExpression,environment,c:environment:dotForcedExpression,kernel_runtime
c,615,dotsLength,environment,c:environment:dotsLength,kernel_runtime
c,616,dotsNames,attribute,c:attribute:dotsNames,kernel_runtime
c,617,dotsElt,environment,c:environment:dotsElt,kernel_runtime
c,618,mkUnbound,environment,c:environment:mkUnbound,kernel_runtime
c,619,isNamespaceEnv,environment,c:environment:isNamespaceEnv,kernel_runtime
c,620,registerNamespace,environment,c:environment:registerNamespace,kernel_runtime
c,621,unregisterNamespace,environment,c:environment:unregisterNamespace,kernel_runtime
c,622,getRegisteredNamespace,environment,c:environment:getRegisteredNamespace,kernel_runtime
c,623,isRegisteredNamespace,environment,c:environment:isRegisteredNamespace,kernel_runtime
c,624,getNamespaceRegistry,environment,c:environment:getNamespaceRegistry,kernel_runtime
c,625,importIntoEnv,environment,c:environment:importIntoEnv,kernel_runtime
c,626,env.profile,environment,c:environment:env.profile,kernel_runtime
c,627,Encoding,character,c:character:Encoding,kernel_runtime
c,628,setEncoding,character,c:character:setEncoding,kernel_runtime
c,629,setTimeLimit,system,c:system:setTimeLimit,kernel_runtime
c,630,setSessionTimeLimit,system,c:system:setSessionTimeLimit,kernel_runtime
c,631,icuSetCollate,runtime,c:runtime:icuSetCollate,kernel_runtime
c,632,icuGetCollate,environment,c:environment:icuGetCollate,kernel_runtime
c,633,readRenviron,environment,c:environment:readRenviron,kernel_runtime
c,634,shortRowNames,attribute,c:attribute:shortRowNames,kernel_runtime
c,635,copyDFattr,attribute,c:attribute:copyDFattr,kernel_runtime
c,636,getRegisteredRoutines,environment,c:environment:getRegisteredRoutines,kernel_runtime
c,637,getLoadedDLLs,environment,c:environment:getLoadedDLLs,kernel_runtime
c,638,getSymbolInfo,environment,c:environment:getSymbolInfo,kernel_runtime
c,639,.isMethodsDispatchOn,runtime,c:runtime:.isMethodsDispatchOn,kernel_runtime
c,640,lazyLoadDBfetch,serialization,c:serialization:lazyLoadDBfetch,kernel_runtime
c,641,lazyLoadDBflush,serialization,c:serialization:lazyLoadDBflush,kernel_runtime
c,642,getVarsFromFrame,environment,c:environment:getVarsFromFrame,kernel_runtime
c,643,lazyLoadDBinsertValue,serialization,c:serialization:lazyLoadDBinsertValue,kernel_runtime
c,644,bincode,runtime,c:runtime:bincode,kernel_runtime
c,645,tabulate,runtime,c:runtime:tabulate,kernel_runtime
c,646,findInterval,runtime,c:runtime:findInterval,kernel_runtime
c,647,pretty,runtime,c:runtime:pretty,kernel_runtime
c,648,formatC,runtime,c:runtime:formatC,kernel_runtime
c,649,crc64,runtime,c:runtime:crc64,kernel_runtime
c,650,bitwiseAnd,bitwise,c:bitwise:bitwiseAnd,kernel_runtime
c,651,bitwiseNot,bitwise,c:bitwise:bitwiseNot,kernel_runtime
c,652,bitwiseOr,bitwise,c:bitwise:bitwiseOr,kernel_runtime
c,653,bitwiseXor,bitwise,c:bitwise:bitwiseXor,kernel_runtime
c,654,bitwiseShiftL,bitwise,c:bitwise:bitwiseShiftL,kernel_runtime
c,655,bitwiseShiftR,bitwise,c:bitwise:bitwiseShiftR,kernel_runtime
c,656,serialize,serialization,c:serialization:serialize,kernel_runtime
c,657,serializeb,serialization,c:serialization:serializeb,kernel_runtime
c,658,unserialize,serialization,c:serialization:unserialize,kernel_runtime
c,659,rowsum_matrix,reduction,c:reduction:rowsum_matrix,kernel_runtime
c,660,rowsum_df,reduction,c:reduction:rowsum_df,kernel_runtime
c,661,objsxp,runtime,c:runtime:objsxp,kernel_runtime
c,662,setS4Object,runtime,c:runtime:setS4Object,kernel_runtime
c,663,traceOnOff,runtime,c:runtime:traceOnOff,kernel_runtime
c,664,debugOnOff,runtime,c:runtime:debugOnOff,kernel_runtime
c,665,La_qr_cmplx,matrix,c:matrix:La_qr_cmplx,kernel_runtime
c,666,La_rs,matrix,c:matrix:La_rs,kernel_runtime
c,667,La_rs_cmplx,matrix,c:matrix:La_rs_cmplx,kernel_runtime
c,668,La_rg,matrix,c:matrix:La_rg,kernel_runtime
c,669,La_rg_cmplx,matrix,c:matrix:La_rg_cmplx,kernel_runtime
c,670,La_rs,matrix,c:matrix:La_rs,kernel_runtime
c,671,La_rs_cmplx,matrix,c:matrix:La_rs_cmplx,kernel_runtime
c,672,La_dlange,matrix,c:matrix:La_dlange,kernel_runtime
c,673,La_dgecon,matrix,c:matrix:La_dgecon,kernel_runtime
c,674,La_dtrcon,matrix,c:matrix:La_dtrcon,kernel_runtime
c,675,La_dtrcon3,matrix,c:matrix:La_dtrcon3,kernel_runtime
c,676,La_zlange,matrix,c:matrix:La_zlange,kernel_runtime
c,677,La_zgecon,matrix,c:matrix:La_zgecon,kernel_runtime
c,678,La_ztrcon,matrix,c:matrix:La_ztrcon,kernel_runtime
c,679,La_ztrcon3,matrix,c:matrix:La_ztrcon3,kernel_runtime
c,680,La_solve_cmplx,matrix,c:matrix:La_solve_cmplx,kernel_runtime
c,681,La_solve,matrix,c:matrix:La_solve,kernel_runtime
c,682,La_qr,matrix,c:matrix:La_qr,kernel_runtime
c,683,La_chol,matrix,c:matrix:La_chol,kernel_runtime
c,684,La_chol2inv,matrix,c:matrix:La_chol2inv,kernel_runtime
c,685,qr_coef_real,matrix,c:matrix:qr_coef_real,kernel_runtime
c,686,qr_qy_real,matrix,c:matrix:qr_qy_real,kernel_runtime
c,687,det_ge_real,matrix,c:matrix:det_ge_real,kernel_runtime
c,688,qr_coef_cmplx,matrix,c:matrix:qr_coef_cmplx,kernel_runtime
c,689,qr_qy_cmplx,matrix,c:matrix:qr_qy_cmplx,kernel_runtime
c,690,La_svd,matrix,c:matrix:La_svd,kernel_runtime
c,691,La_svd_cmplx,matrix,c:matrix:La_svd_cmplx,kernel_runtime
c,692,La_version,matrix,c:matrix:La_version,kernel_runtime
c,693,La_library,matrix,c:matrix:La_library,kernel_runtime
c,694,bcprofcounts,language,c:language:bcprofcounts,kernel_runtime
c,695,bcprofstart,language,c:language:bcprofstart,kernel_runtime
c,696,bcprofstop,language,c:language:bcprofstop,kernel_runtime
c,697,eSoftVersion,system,c:system:eSoftVersion,kernel_runtime
c,698,curlVersion,io,c:io:curlVersion,kernel_runtime
c,699,curlGetHeaders,environment,c:environment:curlGetHeaders,kernel_runtime
