table_index,name,kernel,arity,target,route
158,detach,environment,1,cpp,cpp:environment:detach
158,detach,environment,1,c,c:environment:detach
158,detach,environment,1,python,python:environment:detach
158,detach,environment,1,zig,zig:environment:detach
158,detach,environment,1,julia,julia:environment:detach
158,detach,environment,1,nim,nim:environment:detach
158,detach,environment,1,csharp,csharp:environment:detach
158,detach,environment,1,java,java:environment:detach
158,detach,environment,1,kotlin,kotlin:environment:detach
158,detach,environment,1,swift,swift:environment:detach
159,search,environment,0,go,go:environment:search
159,search,environment,0,rust,rust:environment:search
159,search,environment,0,cpp,cpp:environment:search
159,search,environment,0,c,c:environment:search
159,search,environment,0,python,python:environment:search
159,search,environment,0,zig,zig:environment:search
159,search,environment,0,julia,julia:environment:search
159,search,environment,0,nim,nim:environment:search
159,search,environment,0,csharp,csharp:environment:search
159,search,environment,0,java,java:environment:search
159,search,environment,0,kotlin,kotlin:environment:search
159,search,environment,0,swift,swift:environment:search
160,setFileTime,io,2,go,go:io:setFileTime
160,setFileTime,io,2,rust,rust:io:setFileTime
160,setFileTime,io,2,cpp,cpp:io:setFileTime
160,setFileTime,io,2,c,c:io:setFileTime
160,setFileTime,io,2,python,python:io:setFileTime
160,setFileTime,io,2,zig,zig:io:setFileTime
160,setFileTime,io,2,julia,julia:io:setFileTime
160,setFileTime,io,2,nim,nim:io:setFileTime
160,setFileTime,io,2,csharp,csharp:io:setFileTime
160,setFileTime,io,2,java,java:io:setFileTime
160,setFileTime,io,2,kotlin,kotlin:io:setFileTime
160,setFileTime,io,2,swift,swift:io:setFileTime
161,round,numeric-unary,-1,go,go:numeric-unary:round
161,round,numeric-unary,-1,rust,rust:numeric-unary:round
161,round,numeric-unary,-1,cpp,cpp:numeric-unary:round
161,round,numeric-unary,-1,c,c:numeric-unary:round
161,round,numeric-unary,-1,python,python:numeric-unary:round
161,round,numeric-unary,-1,zig,zig:numeric-unary:round
161,round,numeric-unary,-1,julia,julia:numeric-unary:round
161,round,numeric-unary,-1,nim,nim:numeric-unary:round
161,round,numeric-unary,-1,csharp,csharp:numeric-unary:round
161,round,numeric-unary,-1,java,java:numeric-unary:round
161,round,numeric-unary,-1,kotlin,kotlin:numeric-unary:round
161,round,numeric-unary,-1,swift,swift:numeric-unary:round
162,signif,numeric-unary,-1,go,go:numeric-unary:signif
162,signif,numeric-unary,-1,rust,rust:numeric-unary:signif
162,signif,numeric-unary,-1,cpp,cpp:numeric-unary:signif
162,signif,numeric-unary,-1,c,c:numeric-unary:signif
162,signif,numeric-unary,-1,python,python:numeric-unary:signif
162,signif,numeric-unary,-1,zig,zig:numeric-unary:signif
162,signif,numeric-unary,-1,julia,julia:numeric-unary:signif
162,signif,numeric-unary,-1,nim,nim:numeric-unary:signif
162,signif,numeric-unary,-1,csharp,csharp:numeric-unary:signif
162,signif,numeric-unary,-1,java,java:numeric-unary:signif
162,signif,numeric-unary,-1,kotlin,kotlin:numeric-unary:signif
162,signif,numeric-unary,-1,swift,swift:numeric-unary:signif
163,log,numeric-unary,-1,go,go:numeric-unary:log
163,log,numeric-unary,-1,rust,rust:numeric-unary:log
163,log,numeric-unary,-1,cpp,cpp:numeric-unary:log
163,log,numeric-unary,-1,c,c:numeric-unary:log
163,log,numeric-unary,-1,python,python:numeric-unary:log
163,log,numeric-unary,-1,zig,zig:numeric-unary:log
163,log,numeric-unary,-1,julia,julia:numeric-unary:log
163,log,numeric-unary,-1,nim,nim:numeric-unary:log
163,log,numeric-unary,-1,csharp,csharp:numeric-unary:log
163,log,numeric-unary,-1,java,java:numeric-unary:log
163,log,numeric-unary,-1,kotlin,kotlin:numeric-unary:log
163,log,numeric-unary,-1,swift,swift:numeric-unary:log
164,log10,numeric-unary,1,go,go:numeric-unary:log10
164,log10,numeric-unary,1,rust,rust:numeric-unary:log10
164,log10,numeric-unary,1,cpp,cpp:numeric-unary:log10
164,log10,numeric-unary,1,c,c:numeric-unary:log10
164,log10,numeric-unary,1,python,python:numeric-unary:log10
164,log10,numeric-unary,1,zig,zig:numeric-unary:log10
164,log10,numeric-unary,1,julia,julia:numeric-unary:log10
164,log10,numeric-unary,1,nim,nim:numeric-unary:log10
164,log10,numeric-unary,1,csharp,csharp:numeric-unary:log10
164,log10,numeric-unary,1,java,java:numeric-unary:log10
164,log10,numeric-unary,1,kotlin,kotlin:numeric-unary:log10
164,log10,numeric-unary,1,swift,swift:numeric-unary:log10
165,log2,numeric-unary,1,go,go:numeric-unary:log2
165,log2,numeric-unary,1,rust,rust:numeric-unary:log2
165,log2,numeric-unary,1,cpp,cpp:numeric-unary:log2
165,log2,numeric-unary,1,c,c:numeric-unary:log2
165,log2,numeric-unary,1,python,python:numeric-unary:log2
165,log2,numeric-unary,1,zig,zig:numeric-unary:log2
165,log2,numeric-unary,1,julia,julia:numeric-unary:log2
165,log2,numeric-unary,1,nim,nim:numeric-unary:log2
165,log2,numeric-unary,1,csharp,csharp:numeric-unary:log2
165,log2,numeric-unary,1,java,java:numeric-unary:log2
165,log2,numeric-unary,1,kotlin,kotlin:numeric-unary:log2
165,log2,numeric-unary,1,swift,swift:numeric-unary:log2
166,abs,numeric-unary,1,go,go:numeric-unary:abs
166,abs,numeric-unary,1,rust,rust:numeric-unary:abs
166,abs,numeric-unary,1,cpp,cpp:numeric-unary:abs
166,abs,numeric-unary,1,c,c:numeric-unary:abs
166,abs,numeric-unary,1,python,python:numeric-unary:abs
166,abs,numeric-unary,1,zig,zig:numeric-unary:abs
166,abs,numeric-unary,1,julia,julia:numeric-unary:abs
166,abs,numeric-unary,1,nim,nim:numeric-unary:abs
166,abs,numeric-unary,1,csharp,csharp:numeric-unary:abs
166,abs,numeric-unary,1,java,java:numeric-unary:abs
166,abs,numeric-unary,1,kotlin,kotlin:numeric-unary:abs
166,abs,numeric-unary,1,swift,swift:numeric-unary:abs
167,floor,numeric-unary,1,go,go:numeric-unary:floor
167,floor,numeric-unary,1,rust,rust:numeric-unary:floor
167,floor,numeric-unary,1,cpp,cpp:numeric-unary:floor
167,floor,numeric-unary,1,c,c:numeric-unary:floor
167,floor,numeric-unary,1,python,python:numeric-unary:floor
167,floor,numeric-unary,1,zig,zig:numeric-unary:floor
167,floor,numeric-unary,1,julia,julia:numeric-unary:floor
167,floor,numeric-unary,1,nim,nim:numeric-unary:floor
167,floor,numeric-unary,1,csharp,csharp:numeric-unary:floor
167,floor,numeric-unary,1,java,java:numeric-unary:floor
167,floor,numeric-unary,1,kotlin,kotlin:numeric-unary:floor
167,floor,numeric-unary,1,swift,swift:numeric-unary:floor
168,ceiling,numeric-unary,1,go,go:numeric-unary:ceiling
168,ceiling,numeric-unary,1,rust,rust:numeric-unary:ceiling
168,ceiling,numeric-unary,1,cpp,cpp:numeric-unary:ceiling
168,ceiling,numeric-unary,1,c,c:numeric-unary:ceiling
168,ceiling,numeric-unary,1,python,python:numeric-unary:ceiling
168,ceiling,numeric-unary,1,zig,zig:numeric-unary:ceiling
168,ceiling,numeric-unary,1,julia,julia:numeric-unary:ceiling
168,ceiling,numeric-unary,1,nim,nim:numeric-unary:ceiling
168,ceiling,numeric-unary,1,csharp,csharp:numeric-unary:ceiling
168,ceiling,numeric-unary,1,java,java:numeric-unary:ceiling
168,ceiling,numeric-unary,1,kotlin,kotlin:numeric-unary:ceiling
168,ceiling,numeric-unary,1,swift,swift:numeric-unary:ceiling
169,sqrt,numeric-unary,1,go,go:numeric-unary:sqrt
169,sqrt,numeric-unary,1,rust,rust:numeric-unary:sqrt
169,sqrt,numeric-unary,1,cpp,cpp:numeric-unary:sqrt
169,sqrt,numeric-unary,1,c,c:numeric-unary:sqrt
169,sqrt,numeric-unary,1,python,python:numeric-unary:sqrt
169,sqrt,numeric-unary,1,zig,zig:numeric-unary:sqrt
169,sqrt,numeric-unary,1,julia,julia:numeric-unary:sqrt
169,sqrt,numeric-unary,1,nim,nim:numeric-unary:sqrt
169,sqrt,numeric-unary,1,csharp,csharp:numeric-unary:sqrt
169,sqrt,numeric-unary,1,java,java:numeric-unary:sqrt
169,sqrt,numeric-unary,1,kotlin,kotlin:numeric-unary:sqrt
169,sqrt,numeric-unary,1,swift,swift:numeric-unary:sqrt
170,sign,numeric-unary,1,go,go:numeric-unary:sign
170,sign,numeric-unary,1,rust,rust:numeric-unary:sign
170,sign,numeric-unary,1,cpp,cpp:numeric-unary:sign
170,sign,numeric-unary,1,c,c:numeric-unary:sign
170,sign,numeric-unary,1,python,python:numeric-unary:sign
170,sign,numeric-unary,1,zig,zig:numeric-unary:sign
170,sign,numeric-unary,1,julia,julia:numeric-unary:sign
170,sign,numeric-unary,1,nim,nim:numeric-unary:sign
170,sign,numeric-unary,1,csharp,csharp:numeric-unary:sign
170,sign,numeric-unary,1,java,java:numeric-unary:sign
170,sign,numeric-unary,1,kotlin,kotlin:numeric-unary:sign
170,sign,numeric-unary,1,swift,swift:numeric-unary:sign
171,trunc,numeric-unary,-1,go,go:numeric-unary:trunc
171,trunc,numeric-unary,-1,rust,rust:numeric-unary:trunc
171,trunc,numeric-unary,-1,cpp,cpp:numeric-unary:trunc
171,trunc,numeric-unary,-1,c,c:numeric-unary:trunc
171,trunc,numeric-unary,-1,python,python:numeric-unary:trunc
171,trunc,numeric-unary,-1,zig,zig:numeric-unary:trunc
171,trunc,numeric-unary,-1,julia,julia:numeric-unary:trunc
171,trunc,numeric-unary,-1,nim,nim:numeric-unary:trunc
171,trunc,numeric-unary,-1,csharp,csharp:numeric-unary:trunc
171,trunc,numeric-unary,-1,java,java:numeric-unary:trunc
171,trunc,numeric-unary,-1,kotlin,kotlin:numeric-unary:trunc
171,trunc,numeric-unary,-1,swift,swift:numeric-unary:trunc
172,exp,numeric-unary,1,go,go:numeric-unary:exp
172,exp,numeric-unary,1,rust,rust:numeric-unary:exp
172,exp,numeric-unary,1,cpp,cpp:numeric-unary:exp
172,exp,numeric-unary,1,c,c:numeric-unary:exp
172,exp,numeric-unary,1,python,python:numeric-unary:exp
172,exp,numeric-unary,1,zig,zig:numeric-unary:exp
172,exp,numeric-unary,1,julia,julia:numeric-unary:exp
172,exp,numeric-unary,1,nim,nim:numeric-unary:exp
172,exp,numeric-unary,1,csharp,csharp:numeric-unary:exp
172,exp,numeric-unary,1,java,java:numeric-unary:exp
172,exp,numeric-unary,1,kotlin,kotlin:numeric-unary:exp
172,exp,numeric-unary,1,swift,swift:numeric-unary:exp
173,expm1,numeric-unary,1,go,go:numeric-unary:expm1
173,expm1,numeric-unary,1,rust,rust:numeric-unary:expm1
173,expm1,numeric-unary,1,cpp,cpp:numeric-unary:expm1
173,expm1,numeric-unary,1,c,c:numeric-unary:expm1
173,expm1,numeric-unary,1,python,python:numeric-unary:expm1
173,expm1,numeric-unary,1,zig,zig:numeric-unary:expm1
173,expm1,numeric-unary,1,julia,julia:numeric-unary:expm1
173,expm1,numeric-unary,1,nim,nim:numeric-unary:expm1
173,expm1,numeric-unary,1,csharp,csharp:numeric-unary:expm1
173,expm1,numeric-unary,1,java,java:numeric-unary:expm1
173,expm1,numeric-unary,1,kotlin,kotlin:numeric-unary:expm1
173,expm1,numeric-unary,1,swift,swift:numeric-unary:expm1
174,log1p,numeric-unary,1,go,go:numeric-unary:log1p
174,log1p,numeric-unary,1,rust,rust:numeric-unary:log1p
174,log1p,numeric-unary,1,cpp,cpp:numeric-unary:log1p
174,log1p,numeric-unary,1,c,c:numeric-unary:log1p
174,log1p,numeric-unary,1,python,python:numeric-unary:log1p
174,log1p,numeric-unary,1,zig,zig:numeric-unary:log1p
174,log1p,numeric-unary,1,julia,julia:numeric-unary:log1p
174,log1p,numeric-unary,1,nim,nim:numeric-unary:log1p
174,log1p,numeric-unary,1,csharp,csharp:numeric-unary:log1p
174,log1p,numeric-unary,1,java,java:numeric-unary:log1p
174,log1p,numeric-unary,1,kotlin,kotlin:numeric-unary:log1p
174,log1p,numeric-unary,1,swift,swift:numeric-unary:log1p
175,cos,numeric-unary,1,go,go:numeric-unary:cos
175,cos,numeric-unary,1,rust,rust:numeric-unary:cos
175,cos,numeric-unary,1,cpp,cpp:numeric-unary:cos
175,cos,numeric-unary,1,c,c:numeric-unary:cos
175,cos,numeric-unary,1,python,python:numeric-unary:cos
175,cos,numeric-unary,1,zig,zig:numeric-unary:cos
175,cos,numeric-unary,1,julia,julia:numeric-unary:cos
175,cos,numeric-unary,1,nim,nim:numeric-unary:cos
175,cos,numeric-unary,1,csharp,csharp:numeric-unary:cos
175,cos,numeric-unary,1,java,java:numeric-unary:cos
175,cos,numeric-unary,1,kotlin,kotlin:numeric-unary:cos
175,cos,numeric-unary,1,swift,swift:numeric-unary:cos
176,sin,numeric-unary,1,go,go:numeric-unary:sin
176,sin,numeric-unary,1,rust,rust:numeric-unary:sin
176,sin,numeric-unary,1,cpp,cpp:numeric-unary:sin
176,sin,numeric-unary,1,c,c:numeric-unary:sin
176,sin,numeric-unary,1,python,python:numeric-unary:sin
176,sin,numeric-unary,1,zig,zig:numeric-unary:sin
176,sin,numeric-unary,1,julia,julia:numeric-unary:sin
176,sin,numeric-unary,1,nim,nim:numeric-unary:sin
176,sin,numeric-unary,1,csharp,csharp:numeric-unary:sin
176,sin,numeric-unary,1,java,java:numeric-unary:sin
176,sin,numeric-unary,1,kotlin,kotlin:numeric-unary:sin
176,sin,numeric-unary,1,swift,swift:numeric-unary:sin
177,tan,numeric-unary,1,go,go:numeric-unary:tan
177,tan,numeric-unary,1,rust,rust:numeric-unary:tan
177,tan,numeric-unary,1,cpp,cpp:numeric-unary:tan
177,tan,numeric-unary,1,c,c:numeric-unary:tan
177,tan,numeric-unary,1,python,python:numeric-unary:tan
177,tan,numeric-unary,1,zig,zig:numeric-unary:tan
177,tan,numeric-unary,1,julia,julia:numeric-unary:tan
177,tan,numeric-unary,1,nim,nim:numeric-unary:tan
177,tan,numeric-unary,1,csharp,csharp:numeric-unary:tan
177,tan,numeric-unary,1,java,java:numeric-unary:tan
177,tan,numeric-unary,1,kotlin,kotlin:numeric-unary:tan
177,tan,numeric-unary,1,swift,swift:numeric-unary:tan
178,acos,numeric-unary,1,go,go:numeric-unary:acos
178,acos,numeric-unary,1,rust,rust:numeric-unary:acos
178,acos,numeric-unary,1,cpp,cpp:numeric-unary:acos
178,acos,numeric-unary,1,c,c:numeric-unary:acos
178,acos,numeric-unary,1,python,python:numeric-unary:acos
178,acos,numeric-unary,1,zig,zig:numeric-unary:acos
178,acos,numeric-unary,1,julia,julia:numeric-unary:acos
178,acos,numeric-unary,1,nim,nim:numeric-unary:acos
178,acos,numeric-unary,1,csharp,csharp:numeric-unary:acos
178,acos,numeric-unary,1,java,java:numeric-unary:acos
178,acos,numeric-unary,1,kotlin,kotlin:numeric-unary:acos
178,acos,numeric-unary,1,swift,swift:numeric-unary:acos
179,asin,numeric-unary,1,go,go:numeric-unary:asin
179,asin,numeric-unary,1,rust,rust:numeric-unary:asin
179,asin,numeric-unary,1,cpp,cpp:numeric-unary:asin
179,asin,numeric-unary,1,c,c:numeric-unary:asin
179,asin,numeric-unary,1,python,python:numeric-unary:asin
179,asin,numeric-unary,1,zig,zig:numeric-unary:asin
179,asin,numeric-unary,1,julia,julia:numeric-unary:asin
179,asin,numeric-unary,1,nim,nim:numeric-unary:asin
179,asin,numeric-unary,1,csharp,csharp:numeric-unary:asin
179,asin,numeric-unary,1,java,java:numeric-unary:asin
179,asin,numeric-unary,1,kotlin,kotlin:numeric-unary:asin
179,asin,numeric-unary,1,swift,swift:numeric-unary:asin
180,atan,numeric-unary,1,go,go:numeric-unary:atan
180,atan,numeric-unary,1,rust,rust:numeric-unary:atan
180,atan,numeric-unary,1,cpp,cpp:numeric-unary:atan
180,atan,numeric-unary,1,c,c:numeric-unary:atan
180,atan,numeric-unary,1,python,python:numeric-unary:atan
180,atan,numeric-unary,1,zig,zig:numeric-unary:atan
180,atan,numeric-unary,1,julia,julia:numeric-unary:atan
180,atan,numeric-unary,1,nim,nim:numeric-unary:atan
180,atan,numeric-unary,1,csharp,csharp:numeric-unary:atan
180,atan,numeric-unary,1,java,java:numeric-unary:atan
180,atan,numeric-unary,1,kotlin,kotlin:numeric-unary:atan
180,atan,numeric-unary,1,swift,swift:numeric-unary:atan
181,cosh,numeric-unary,1,go,go:numeric-unary:cosh
181,cosh,numeric-unary,1,rust,rust:numeric-unary:cosh
181,cosh,numeric-unary,1,cpp,cpp:numeric-unary:cosh
181,cosh,numeric-unary,1,c,c:numeric-unary:cosh
181,cosh,numeric-unary,1,python,python:numeric-unary:cosh
181,cosh,numeric-unary,1,zig,zig:numeric-unary:cosh
181,cosh,numeric-unary,1,julia,julia:numeric-unary:cosh
181,cosh,numeric-unary,1,nim,nim:numeric-unary:cosh
181,cosh,numeric-unary,1,csharp,csharp:numeric-unary:cosh
181,cosh,numeric-unary,1,java,java:numeric-unary:cosh
181,cosh,numeric-unary,1,kotlin,kotlin:numeric-unary:cosh
181,cosh,numeric-unary,1,swift,swift:numeric-unary:cosh
182,sinh,numeric-unary,1,go,go:numeric-unary:sinh
182,sinh,numeric-unary,1,rust,rust:numeric-unary:sinh
182,sinh,numeric-unary,1,cpp,cpp:numeric-unary:sinh
182,sinh,numeric-unary,1,c,c:numeric-unary:sinh
182,sinh,numeric-unary,1,python,python:numeric-unary:sinh
182,sinh,numeric-unary,1,zig,zig:numeric-unary:sinh
182,sinh,numeric-unary,1,julia,julia:numeric-unary:sinh
182,sinh,numeric-unary,1,nim,nim:numeric-unary:sinh
182,sinh,numeric-unary,1,csharp,csharp:numeric-unary:sinh
182,sinh,numeric-unary,1,java,java:numeric-unary:sinh
182,sinh,numeric-unary,1,kotlin,kotlin:numeric-unary:sinh
182,sinh,numeric-unary,1,swift,swift:numeric-unary:sinh
183,tanh,numeric-unary,1,go,go:numeric-unary:tanh
183,tanh,numeric-unary,1,rust,rust:numeric-unary:tanh
183,tanh,numeric-unary,1,cpp,cpp:numeric-unary:tanh
183,tanh,numeric-unary,1,c,c:numeric-unary:tanh
183,tanh,numeric-unary,1,python,python:numeric-unary:tanh
183,tanh,numeric-unary,1,zig,zig:numeric-unary:tanh
183,tanh,numeric-unary,1,julia,julia:numeric-unary:tanh
183,tanh,numeric-unary,1,nim,nim:numeric-unary:tanh
183,tanh,numeric-unary,1,csharp,csharp:numeric-unary:tanh
183,tanh,numeric-unary,1,java,java:numeric-unary:tanh
183,tanh,numeric-unary,1,kotlin,kotlin:numeric-unary:tanh
183,tanh,numeric-unary,1,swift,swift:numeric-unary:tanh
184,acosh,numeric-unary,1,go,go:numeric-unary:acosh
184,acosh,numeric-unary,1,rust,rust:numeric-unary:acosh
184,acosh,numeric-unary,1,cpp,cpp:numeric-unary:acosh
184,acosh,numeric-unary,1,c,c:numeric-unary:acosh
184,acosh,numeric-unary,1,python,python:numeric-unary:acosh
