target,table_index,name,kernel,status,strategy
c,241,cumprod,cumulative,routed,matrix_dispatch
c,242,cummax,cumulative,routed,matrix_dispatch
c,243,cummin,cumulative,routed,matrix_dispatch
c,244,cumvar,cumulative,routed,matrix_dispatch
c,245,as.character,coercion-atomic,routed,matrix_dispatch
c,246,as.integer,coercion-atomic,routed,matrix_dispatch
c,247,as.double,coercion-atomic,routed,matrix_dispatch
c,248,as.numeric,coercion-atomic,routed,matrix_dispatch
c,249,as.complex,coercion-atomic,routed,matrix_dispatch
c,250,as.logical,coercion-atomic,routed,matrix_dispatch
c,251,as.raw,coercion-atomic,routed,matrix_dispatch
c,252,as.call,runtime,routed,matrix_dispatch
c,253,as.environment,environment,routed,matrix_dispatch
c,254,storage.mode<-,replacement,routed,matrix_dispatch
c,255,asCharacterFactor,character,routed,matrix_dispatch
c,256,as.vector,coercion-mode,routed,matrix_dispatch
c,257,paste,character,routed,matrix_dispatch
c,258,paste0,character,routed,matrix_dispatch
c,259,file.path,io,routed,matrix_dispatch
c,260,format,runtime,routed,matrix_dispatch
c,261,format.info,runtime,routed,matrix_dispatch
c,262,cat,runtime,routed,matrix_dispatch
c,263,do.call,runtime,routed,matrix_dispatch
c,264,str2lang,character,routed,matrix_dispatch
c,265,str2expression,character,routed,matrix_dispatch
c,266,nchar,character,routed,matrix_dispatch
c,267,nzchar,character,routed,matrix_dispatch
c,268,substr,character,routed,matrix_dispatch
c,269,startsWith,character,routed,matrix_dispatch
c,270,endsWith,character,routed,matrix_dispatch
c,271,substr<-,replacement,routed,matrix_dispatch
c,272,strsplit,character,routed,matrix_dispatch
c,273,abbreviate,character,routed,matrix_dispatch
c,274,make.names,attribute,routed,matrix_dispatch
c,275,pcre_config,runtime,routed,matrix_dispatch
c,276,grep,character,routed,matrix_dispatch
c,277,grepl,character,routed,matrix_dispatch
c,278,grepRaw,character,routed,matrix_dispatch
c,279,sub,character,routed,matrix_dispatch
c,280,gsub,character,routed,matrix_dispatch
c,281,regexpr,runtime,routed,matrix_dispatch
c,282,gregexpr,runtime,routed,matrix_dispatch
c,283,regexec,runtime,routed,matrix_dispatch
c,284,agrep,character,routed,matrix_dispatch
c,285,agrepl,character,routed,matrix_dispatch
c,286,adist,runtime,routed,matrix_dispatch
c,287,aregexec,runtime,routed,matrix_dispatch
c,288,tolower,character,routed,matrix_dispatch
c,289,toupper,character,routed,matrix_dispatch
c,290,chartr,character,routed,matrix_dispatch
c,291,sprintf,runtime,routed,matrix_dispatch
c,292,make.unique,matching,routed,matrix_dispatch
c,293,charToRaw,character,routed,matrix_dispatch
c,294,rawToChar,character,routed,matrix_dispatch
c,295,rawShift,bitwise,routed,matrix_dispatch
c,296,intToBits,bitwise,routed,matrix_dispatch
c,297,numToBits,bitwise,routed,matrix_dispatch
c,298,numToInts,runtime,routed,matrix_dispatch
c,299,rawToBits,bitwise,routed,matrix_dispatch
c,300,packBits,bitwise,routed,matrix_dispatch
c,301,utf8ToInt,character,routed,matrix_dispatch
c,302,intToUtf8,character,routed,matrix_dispatch
c,303,validUTF8,character,routed,matrix_dispatch
c,304,validEnc,runtime,routed,matrix_dispatch
c,305,encodeString,character,routed,matrix_dispatch
c,306,iconv,system,routed,matrix_dispatch
c,307,strtrim,character,routed,matrix_dispatch
c,308,strtoi,character,routed,matrix_dispatch
c,309,strrep,character,routed,matrix_dispatch
c,310,is.null,predicate,routed,matrix_dispatch
c,311,is.logical,predicate,routed,matrix_dispatch
c,312,is.integer,predicate,routed,matrix_dispatch
c,313,is.double,predicate,routed,matrix_dispatch
c,314,is.complex,predicate,routed,matrix_dispatch
c,315,is.character,predicate,routed,matrix_dispatch
c,316,is.symbol,predicate,routed,matrix_dispatch
c,317,is.name,predicate,routed,matrix_dispatch
c,318,is.environment,predicate,routed,matrix_dispatch
c,319,is.list,predicate,routed,matrix_dispatch
c,320,is.pairlist,predicate,routed,matrix_dispatch
c,321,is.expression,predicate,routed,matrix_dispatch
c,322,is.raw,predicate,routed,matrix_dispatch
c,323,is.object,predicate,routed,matrix_dispatch
c,324,isS4,predicate,routed,matrix_dispatch
c,325,is.numeric,predicate,routed,matrix_dispatch
c,326,is.matrix,predicate,routed,matrix_dispatch
c,327,is.array,predicate,routed,matrix_dispatch
c,328,is.atomic,predicate,routed,matrix_dispatch
c,329,is.recursive,predicate,routed,matrix_dispatch
c,330,is.call,predicate,routed,matrix_dispatch
c,331,is.language,predicate,routed,matrix_dispatch
c,332,is.function,predicate,routed,matrix_dispatch
c,333,is.single,predicate,routed,matrix_dispatch
c,334,is.na,missingness,routed,matrix_dispatch
c,335,is.nan,numeric-predicate,routed,matrix_dispatch
c,336,is.finite,numeric-predicate,routed,matrix_dispatch
c,337,is.infinite,numeric-predicate,routed,matrix_dispatch
c,338,is.vector,runtime,routed,matrix_dispatch
c,339,proc.time,system,routed,matrix_dispatch
c,340,gc.time,runtime,routed,matrix_dispatch
c,341,withVisible,language,routed,matrix_dispatch
c,342,expression,language,routed,matrix_dispatch
c,343,interactive,system,routed,matrix_dispatch
c,344,invisible,runtime,routed,matrix_dispatch
c,345,rep,language,routed,matrix_dispatch
c,346,rep.int,runtime,routed,matrix_dispatch
c,347,rep_len,runtime,routed,matrix_dispatch
c,348,seq.int,runtime,routed,matrix_dispatch
c,349,seq_len,runtime,routed,matrix_dispatch
c,350,seq_along,runtime,routed,matrix_dispatch
c,351,list,runtime,routed,matrix_dispatch
c,352,xtfrm,ordering,routed,matrix_dispatch
c,353,enc2native,runtime,routed,matrix_dispatch
c,354,enc2utf8,runtime,routed,matrix_dispatch
c,355,emptyenv,environment,routed,matrix_dispatch
c,356,baseenv,environment,routed,matrix_dispatch
c,357,globalenv,environment,routed,matrix_dispatch
c,358,environment<-,replacement,routed,matrix_dispatch
c,359,pos.to.env,environment,routed,matrix_dispatch
c,360,.C,runtime,routed,matrix_dispatch
c,361,.Fortran,runtime,routed,matrix_dispatch
c,362,.External,runtime,routed,matrix_dispatch
c,363,.External2,runtime,routed,matrix_dispatch
c,364,.Call,runtime,routed,matrix_dispatch
c,365,.External.graphics,runtime,routed,matrix_dispatch
c,366,.Call.graphics,runtime,routed,matrix_dispatch
c,367,eapply,language,routed,matrix_dispatch
c,368,lapply,language,routed,matrix_dispatch
c,369,vapply,language,routed,matrix_dispatch
c,370,mapply,runtime,routed,matrix_dispatch
c,371,Version,runtime,routed,matrix_dispatch
c,372,machine,runtime,routed,matrix_dispatch
c,373,commandArgs,runtime,routed,matrix_dispatch
c,374,internalsID,runtime,routed,matrix_dispatch
c,375,system,runtime,routed,matrix_dispatch
c,376,system,runtime,routed,matrix_dispatch
c,377,shell.exec,runtime,routed,matrix_dispatch
c,378,Sys.which,runtime,routed,matrix_dispatch
c,379,mkjunction,system,routed,matrix_dispatch
c,380,tzone_name,runtime,routed,matrix_dispatch
c,381,parse,runtime,routed,matrix_dispatch
c,382,parse_Rd,runtime,routed,matrix_dispatch
c,383,deparseRd,runtime,routed,matrix_dispatch
c,384,parseLatex,runtime,routed,matrix_dispatch
c,385,save,serialization,routed,matrix_dispatch
c,386,saveToConn,serialization,routed,matrix_dispatch
c,387,load,serialization,routed,matrix_dispatch
c,388,loadFromConn2,serialization,routed,matrix_dispatch
c,389,loadInfoFromConn2,serialization,routed,matrix_dispatch
c,390,serializeToConn,serialization,routed,matrix_dispatch
c,391,unserializeFromConn,serialization,routed,matrix_dispatch
c,392,serializeInfoFromConn,serialization,routed,matrix_dispatch
c,393,deparse,runtime,routed,matrix_dispatch
c,394,dput,runtime,routed,matrix_dispatch
c,395,dump,runtime,routed,matrix_dispatch
c,396,quit,runtime,routed,matrix_dispatch
c,397,readline,io,routed,matrix_dispatch
c,398,print.default,runtime,routed,matrix_dispatch
c,399,prmatrix,matrix,routed,matrix_dispatch
c,400,gc,runtime,routed,matrix_dispatch
c,401,gcinfo,runtime,routed,matrix_dispatch
c,402,gctorture,runtime,routed,matrix_dispatch
c,403,gctorture2,runtime,routed,matrix_dispatch
c,404,memory.profile,io,routed,matrix_dispatch
c,405,mem.maxVSize,runtime,routed,matrix_dispatch
c,406,mem.maxNSize,runtime,routed,matrix_dispatch
c,407,split,runtime,routed,matrix_dispatch
c,408,is.loaded,serialization,routed,matrix_dispatch
c,409,recordGraphics,runtime,routed,matrix_dispatch
c,410,dyn.load,serialization,routed,matrix_dispatch
c,411,dyn.unload,serialization,routed,matrix_dispatch
c,412,ls,environment,routed,matrix_dispatch
c,413,typeof,runtime,routed,matrix_dispatch
c,414,eval,language,routed,matrix_dispatch
c,415,Exec,language,routed,matrix_dispatch
c,416,Tailcall,language,routed,matrix_dispatch
c,417,returnValue,language,routed,matrix_dispatch
c,418,sys.parent,runtime,routed,matrix_dispatch
c,419,sys.call,runtime,routed,matrix_dispatch
c,420,sys.frame,runtime,routed,matrix_dispatch
c,421,sys.nframe,runtime,routed,matrix_dispatch
c,422,sys.calls,runtime,routed,matrix_dispatch
c,423,sys.frames,runtime,routed,matrix_dispatch
c,424,sys.on.exit,runtime,routed,matrix_dispatch
c,425,sys.parents,runtime,routed,matrix_dispatch
c,426,sys.function,runtime,routed,matrix_dispatch
c,427,traceback,runtime,routed,matrix_dispatch
c,428,browserText,runtime,routed,matrix_dispatch
c,429,browserCondition,runtime,routed,matrix_dispatch
c,430,browserSetDebug,runtime,routed,matrix_dispatch
c,431,parent.frame,runtime,routed,matrix_dispatch
c,432,sort,ordering,routed,matrix_dispatch
c,433,is.unsorted,ordering,routed,matrix_dispatch
c,434,sorted_fpass,ordering,routed,matrix_dispatch
c,435,psort,ordering,routed,matrix_dispatch
c,436,qsort,runtime,routed,matrix_dispatch
c,437,radixsort,runtime,routed,matrix_dispatch
c,438,order,ordering,routed,matrix_dispatch
c,439,rank,ordering,routed,matrix_dispatch
c,440,scan,runtime,routed,matrix_dispatch
c,441,t.default,matrix,routed,matrix_dispatch
c,442,aperm,matrix,routed,matrix_dispatch
c,443,builtins,environment,routed,matrix_dispatch
c,444,args,runtime,routed,matrix_dispatch
c,445,formals,runtime,routed,matrix_dispatch
c,446,body,runtime,routed,matrix_dispatch
c,447,bodyCode,runtime,routed,matrix_dispatch
c,448,environment,environment,routed,matrix_dispatch
c,449,environmentName,environment,routed,matrix_dispatch
c,450,env2list,environment,routed,matrix_dispatch
c,451,reg.finalizer,runtime,routed,matrix_dispatch
c,452,options,runtime,routed,matrix_dispatch
c,453,getOption,environment,routed,matrix_dispatch
c,454,sink,io,routed,matrix_dispatch
c,455,sink.number,io,routed,matrix_dispatch
c,456,rapply,iteration,routed,matrix_dispatch
c,457,islistfactor,iteration,routed,matrix_dispatch
c,458,colSums,reduction,routed,matrix_dispatch
c,459,colMeans,reduction,routed,matrix_dispatch
c,460,rowSums,reduction,routed,matrix_dispatch
c,461,rowMeans,reduction,routed,matrix_dispatch
c,462,tracemem,runtime,routed,matrix_dispatch
c,463,retracemem,runtime,routed,matrix_dispatch
c,464,untracemem,runtime,routed,matrix_dispatch
c,465,inspect,runtime,routed,matrix_dispatch
c,466,address,runtime,routed,matrix_dispatch
c,467,named,runtime,routed,matrix_dispatch
c,468,refcnt,runtime,routed,matrix_dispatch
c,469,merge,runtime,routed,matrix_dispatch
c,470,capabilities,system,routed,matrix_dispatch
c,471,capabilitiesX11,system,routed,matrix_dispatch
c,472,new.env,environment,routed,matrix_dispatch
c,473,parent.env,environment,routed,matrix_dispatch
c,474,parent.env<-,replacement,routed,matrix_dispatch
c,475,topenv,environment,routed,matrix_dispatch
c,476,l10n_info,system,routed,matrix_dispatch
c,477,Cstack_info,system,routed,matrix_dispatch
c,478,mmap_file,io,routed,matrix_dispatch
c,479,munmap_file,io,routed,matrix_dispatch
c,480,wrap_meta,runtime,routed,matrix_dispatch
c,481,tryWrap,runtime,routed,matrix_dispatch
c,482,altrep_class,attribute,routed,matrix_dispatch
c,483,file.show,io,routed,matrix_dispatch
c,484,file.create,io,routed,matrix_dispatch
c,485,file.remove,environment,routed,matrix_dispatch
c,486,file.rename,io,routed,matrix_dispatch
c,487,file.append,io,routed,matrix_dispatch
c,488,file.symlink,io,routed,matrix_dispatch
c,489,file.link,io,routed,matrix_dispatch
c,490,file.copy,io,routed,matrix_dispatch
c,491,list.files,io,routed,matrix_dispatch
c,492,list.dirs,io,routed,matrix_dispatch
c,493,file.exists,io,routed,matrix_dispatch
c,494,file.choose,io,routed,matrix_dispatch
c,495,file.info,io,routed,matrix_dispatch
c,496,file.access,io,routed,matrix_dispatch
c,497,dir.exists,io,routed,matrix_dispatch
c,498,dir.create,io,routed,matrix_dispatch
c,499,tempfile,io,routed,matrix_dispatch
c,500,tempdir,io,routed,matrix_dispatch
c,501,R.home,system,routed,matrix_dispatch
c,502,date,system,routed,matrix_dispatch
c,503,Sys.getenv,environment,routed,matrix_dispatch
c,504,Sys.setenv,environment,routed,matrix_dispatch
c,505,Sys.unsetenv,environment,routed,matrix_dispatch
c,506,getwd,environment,routed,matrix_dispatch
c,507,setwd,runtime,routed,matrix_dispatch
c,508,basename,runtime,routed,matrix_dispatch
c,509,dirname,io,routed,matrix_dispatch
c,510,Sys.chmod,system,routed,matrix_dispatch
c,511,Sys.umask,system,routed,matrix_dispatch
c,512,Sys.readlink,io,routed,matrix_dispatch
c,513,Sys.info,runtime,routed,matrix_dispatch
c,514,Sys.sleep,system,routed,matrix_dispatch
c,515,Sys.getlocale,environment,routed,matrix_dispatch
c,516,Sys.setlocale,system,routed,matrix_dispatch
c,517,Sys.localeconv,system,routed,matrix_dispatch
c,518,path.expand,system,routed,matrix_dispatch
c,519,Sys.getpid,environment,routed,matrix_dispatch
c,520,normalizePath,runtime,routed,matrix_dispatch
c,521,Sys.glob,system,routed,matrix_dispatch
c,522,unlink,system,routed,matrix_dispatch
c,523,polyroot,numeric-complex,routed,matrix_dispatch
c,524,inherits,runtime,routed,matrix_dispatch
c,525,UseMethod,language,routed,matrix_dispatch
c,526,NextMethod,language,routed,matrix_dispatch
c,527,standardGeneric,runtime,routed,matrix_dispatch
c,528,Sys.time,runtime,routed,matrix_dispatch
c,529,as.POSIXct,datetime,routed,matrix_dispatch
c,530,as.POSIXlt,datetime,routed,matrix_dispatch
c,531,format.POSIXlt,datetime,routed,matrix_dispatch
c,532,strptime,character,routed,matrix_dispatch
c,533,Date2POSIXlt,datetime,routed,matrix_dispatch
c,534,POSIXlt2Date,datetime,routed,matrix_dispatch
c,535,balancePOSIXlt,datetime,routed,matrix_dispatch
c,536,unCfillPOSIXlt,datetime,routed,matrix_dispatch
c,537,compareNumericVersion,runtime,routed,matrix_dispatch
c,538,mkCode,language,routed,matrix_dispatch
c,539,bcClose,language,routed,matrix_dispatch
c,540,is.builtin.internal,language,routed,matrix_dispatch
c,541,disassemble,language,routed,matrix_dispatch
c,542,bcVersion,language,routed,matrix_dispatch
c,543,load.from.file,io,routed,matrix_dispatch
c,544,save.to.file,io,routed,matrix_dispatch
c,545,growconst,language,routed,matrix_dispatch
c,546,putconst,language,routed,matrix_dispatch
c,547,getconst,environment,routed,matrix_dispatch
c,548,enableJIT,language,routed,matrix_dispatch
c,549,compilePKGS,language,routed,matrix_dispatch
c,550,setNumMathThreads,io,routed,matrix_dispatch
c,551,setMaxNumMathThreads,io,routed,matrix_dispatch
c,552,stdin,io,routed,matrix_dispatch
c,553,stdout,io,routed,matrix_dispatch
c,554,stderr,io,routed,matrix_dispatch
c,555,isatty,io,routed,matrix_dispatch
c,556,readLines,io,routed,matrix_dispatch
c,557,writeLines,io,routed,matrix_dispatch
c,558,readBin,io,routed,matrix_dispatch
c,559,writeBin,io,routed,matrix_dispatch
c,560,readChar,io,routed,matrix_dispatch
c,561,writeChar,io,routed,matrix_dispatch
c,562,open,io,routed,matrix_dispatch
c,563,isOpen,io,routed,matrix_dispatch
c,564,isIncomplete,io,routed,matrix_dispatch
c,565,isSeekable,io,routed,matrix_dispatch
c,566,close,io,routed,matrix_dispatch
c,567,flush,io,routed,matrix_dispatch
c,568,file,io,routed,matrix_dispatch
c,569,url,io,routed,matrix_dispatch
c,570,pipe,io,routed,matrix_dispatch
c,571,fifo,io,routed,matrix_dispatch
c,572,gzfile,io,routed,matrix_dispatch
c,573,bzfile,io,routed,matrix_dispatch
c,574,xzfile,io,routed,matrix_dispatch
c,575,zstdfile,io,routed,matrix_dispatch
c,576,unz,io,routed,matrix_dispatch
c,577,seek,io,routed,matrix_dispatch
c,578,truncate,io,routed,matrix_dispatch
c,579,pushBack,io,routed,matrix_dispatch
c,580,clearPushBack,io,routed,matrix_dispatch
c,581,pushBackLength,io,routed,matrix_dispatch
c,582,rawConnection,io,routed,matrix_dispatch
c,583,rawConnectionValue,io,routed,matrix_dispatch
c,584,textConnection,io,routed,matrix_dispatch
c,585,textConnectionValue,io,routed,matrix_dispatch
c,586,socketConnection,io,routed,matrix_dispatch
c,587,socketAccept,io,routed,matrix_dispatch
c,588,sockSelect,io,routed,matrix_dispatch
c,589,serverSocket,io,routed,matrix_dispatch
c,590,socketTimeout,io,routed,matrix_dispatch
c,591,getConnection,environment,routed,matrix_dispatch
c,592,getAllConnections,environment,routed,matrix_dispatch
c,593,summary.connection,io,routed,matrix_dispatch
c,594,gzcon,io,routed,matrix_dispatch
c,595,memCompress,io,routed,matrix_dispatch
c,596,memDecompress,io,routed,matrix_dispatch
c,597,readDCF,io,routed,matrix_dispatch
c,598,lockEnvironment,environment,routed,matrix_dispatch
c,599,environmentIsLocked,environment,routed,matrix_dispatch
c,600,lockBinding,environment,routed,matrix_dispatch
c,601,unlockBinding,environment,routed,matrix_dispatch
c,602,bindingIsLocked,environment,routed,matrix_dispatch
c,603,makeActiveBinding,environment,routed,matrix_dispatch
c,604,bindingIsActive,environment,routed,matrix_dispatch
c,605,activeBindingFunction,environment,routed,matrix_dispatch
c,606,getBindingType,environment,routed,matrix_dispatch
c,607,delayedBindingExpression,environment,routed,matrix_dispatch
c,608,delayedBindingEnvironment,environment,routed,matrix_dispatch
c,609,forcedBindingExpression,environment,routed,matrix_dispatch
c,610,dotsExist,environment,routed,matrix_dispatch
c,611,getDotType,environment,routed,matrix_dispatch
c,612,dotDelayedExpression,environment,routed,matrix_dispatch
c,613,dotDelayedEnvironment,environment,routed,matrix_dispatch
c,614,dotForcedExpression,environment,routed,matrix_dispatch
c,615,dotsLength,environment,routed,matrix_dispatch
c,616,dotsNames,attribute,routed,matrix_dispatch
c,617,dotsElt,environment,routed,matrix_dispatch
c,618,mkUnbound,environment,routed,matrix_dispatch
c,619,isNamespaceEnv,environment,routed,matrix_dispatch
