feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,r.promise_lazy_argument,r.promise_forcing,r.missing_argument,r.dots_ellipsis,r.default_argument_lazy,r.quote_substitute_eval,r.language_object_pairlist,r.environment,r.lexical_lookup,r.superassignment,r.active_binding,r.delayed_assignment,r.closure_environment_capture,r.atomic_vector,r.list_pairlist,r.vectorized_operation,r.vector_recycling,r.coercion_lattice,r.na_value,r.na_propagation,r.nan_inf_semantics,r.complex_type,r.raw_type,r.one_based_index,r.negative_index_exclusion,r.logical_index,r.double_bracket_index,r.dollar_member_partial_match,r.attributes,r.s3_dispatch,r.s4_dispatch,r.condition_system,r.restarts_unwind,r.on_exit_cleanup,r.copy_on_modify_named,r.gc_protect,r.altrep,r.ffi_C_Call_External,r.native_registration,r.namespace_package,r.bytecode_compiler,r.rng_state
r.missing_argument,0.0000,0.1083,0.3900,0.0000,0.3900,0.0000,0.0000,0.3900,0.3900,0.1083,0.0000,0.6400,0.0000,0.3900,0.0000,0.0000,0.3900,0.0000,0.0000,0.3900,0.0000,0.1083,0.1083,0.1083,0.0000,0.1083,0.0000,0.1083,0.1083,0.1083,0.2500,0.0000,0.0000,0.0000,0.0000,0.1083,0.1083,0.3900,0.1083,0.0000,0.3900,0.0000,0.1083,0.0000,0.0000,0.0000,0.3900,0.3900,0.3900,0.3900,0.0000,0.0000,0.0000,0.3900,0.0000,0.3900,0.0000,0.0000,0.1083,0.0000,0.1083,0.0000,0.0000,0.0000,0.0000,0.2500,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.0000,0.1083,0.1083,0.0000,0.3900,0.0000,0.3900,0.0000,0.0000,0.1083,0.0000,0.0000,0.0000,0.1083,0.1083,0.3900,0.0000,0.0000,0.3900,0.0000,0.0000,0.0000,0.0000,0.1083,0.3900,0.7950,0.6083,0.0000,0.5952,0.6750,0.5536,0.4607,0.1146,0.2190,0.1389,0.0813,0.2190,0.2190,0.1857,0.2167,0.3250,0.1857,0.0813,0.2167,0.3250,0.1083,0.0929,0.0929,0.4233,0.2600,0.2167,0.2933,0.2167,0.1857,0.0722,0.0722,0.1146,0.2167,0.1262,0.1857,0.0929,0.0929,0.0813,0.0929,0.0813,0.1262,0.2167
r.dots_ellipsis,0.0000,0.0000,0.2786,0.0000,0.2786,0.0000,0.1857,0.2786,0.2786,0.0813,0.0000,0.5286,0.1857,0.2786,0.0000,0.1857,0.2786,0.0000,0.0000,0.2786,0.1857,0.0813,0.0813,0.0000,0.1857,0.0813,0.0000,0.0000,0.0813,0.0813,0.4357,0.0000,0.0000,0.1857,0.0000,0.0000,0.0813,0.2786,0.0813,0.1857,0.2786,0.1857,0.0000,0.0000,0.0000,0.1857,0.2786,0.2786,0.2786,0.2786,0.0000,0.0000,0.0000,0.2786,0.0000,0.2786,0.0000,0.1857,0.0000,0.1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.4357,0.2786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0813,0.1857,0.2786,0.1857,0.2786,0.1857,0.0000,0.0813,0.1857,0.0000,0.0000,0.0813,0.0000,0.2786,0.0000,0.0000,0.2786,0.0000,0.0000,0.1857,0.1857,0.0813,0.2786,0.6714,0.5604,0.5952,0.0000,0.6881,0.5167,0.3350,0.2111,0.3104,0.3167,0.1778,0.3104,0.3104,0.0650,0.0722,0.1444,0.0650,0.0000,0.0722,0.1444,0.0000,0.0000,0.0000,0.1875,0.0813,0.0722,0.1063,0.1875,0.0650,0.1550,0.1300,0.0250,0.0722,0.0972,0.0650,0.0000,0.0000,0.0000,0.0722,0.2688,0.0250,0.0722
r.default_argument_lazy,0.0000,0.0929,0.1857,0.0000,0.1857,0.0000,0.2167,0.1857,0.1857,0.0929,0.0000,0.4357,0.0929,0.1857,0.0000,0.2167,0.1857,0.0000,0.0000,0.1857,0.2167,0.0929,0.0929,0.0929,0.2167,0.0929,0.0000,0.0929,0.0929,0.0929,0.4667,0.0000,0.0000,0.2167,0.0000,0.0929,0.0929,0.1857,0.0929,0.2167,0.1857,0.2167,0.0929,0.0000,0.0000,0.0929,0.1857,0.1857,0.1857,0.1857,0.0000,0.0000,0.0000,0.1857,0.0000,0.1857,0.0000,0.2167,0.0929,0.0929,0.0929,0.0000,0.0000,0.0000,0.0000,0.4667,0.1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0929,0.0929,0.0929,0.1857,0.0929,0.1857,0.2167,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0929,0.1857,0.0000,0.0000,0.1857,0.0000,0.0000,0.2167,0.2167,0.0929,0.1857,0.5536,0.5619,0.6750,0.6881,0.0000,0.5188,0.3472,0.1958,0.3119,0.2111,0.1625,0.3119,0.3119,0.0722,0.0813,0.2786,0.1625,0.0722,0.0813,0.2786,0.0929,0.0813,0.0813,0.3583,0.2167,0.1857,0.2500,0.3250,0.0722,0.2438,0.2438,0.1056,0.1857,0.1146,0.1625,0.0813,0.0813,0.0722,0.1857,0.2786,0.1146,0.1857
r.quote_substitute_eval,0.0000,0.0813,0.2786,0.0000,0.2786,0.0000,0.0813,0.2786,0.2786,0.0813,0.0813,0.5286,0.0813,0.2786,0.0000,0.0813,0.2786,0.0813,0.0813,0.2786,0.0813,0.0813,0.0813,0.0813,0.0813,0.0813,0.0000,0.0813,0.0813,0.0813,0.3312,0.0000,0.0000,0.0813,0.0000,0.0813,0.0813,0.2786,0.0813,0.0813,0.2786,0.0813,0.0813,0.0813,0.0000,0.0813,0.2786,0.2786,0.2786,0.2786,0.0000,0.0813,0.0000,0.2786,0.0000,0.2786,0.0000,0.0813,0.0813,0.0813,0.0813,0.0813,0.0000,0.0000,0.0000,0.3312,0.2786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0813,0.0000,0.0813,0.0813,0.0813,0.2786,0.0813,0.2786,0.0813,0.0000,0.0813,0.0813,0.0000,0.0000,0.0813,0.0813,0.2786,0.0000,0.0000,0.2786,0.0000,0.0000,0.0813,0.0813,0.0813,0.2786,0.5438,0.4611,0.5536,0.5167,0.5188,0.0000,0.6714,0.2111,0.2111,0.1800,0.2771,0.4381,0.2111,0.2438,0.2786,0.2438,0.1444,0.1444,0.2786,0.2438,0.1857,0.1625,0.1625,0.2786,0.1857,0.1625,0.1857,0.3036,0.2438,0.3500,0.3250,0.0900,0.1625,0.0972,0.0650,0.0722,0.1625,0.0650,0.1625,0.2688,0.1875,0.0722
r.language_object_pairlist,0.0000,0.0929,0.1857,0.0929,0.1857,0.0000,0.0929,0.1857,0.1857,0.0000,0.0929,0.4357,0.0000,0.1857,0.0000,0.0929,0.1857,0.0929,0.0929,0.1857,0.0929,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.3429,0.0929,0.0000,0.0929,0.0929,0.0929,0.0000,0.1857,0.0000,0.0929,0.1857,0.0929,0.0929,0.0929,0.0000,0.0000,0.1857,0.1857,0.1857,0.1857,0.0000,0.0929,0.0000,0.1857,0.0929,0.1857,0.0000,0.0929,0.0929,0.0000,0.0929,0.0929,0.0929,0.0929,0.0000,0.3429,0.1857,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0000,0.0000,0.1857,0.0000,0.1857,0.0929,0.0929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.1857,0.0929,0.0929,0.1857,0.0929,0.0000,0.0929,0.0929,0.0000,0.1857,0.4325,0.3472,0.4607,0.3350,0.3472,0.6714,0.0000,0.1875,0.0972,0.0850,0.1625,0.1875,0.0972,0.4333,0.5450,0.2786,0.1625,0.2786,0.5200,0.1625,0.3900,0.3250,0.3250,0.1857,0.2167,0.3250,0.2167,0.1857,0.4333,0.2438,0.3714,0.1875,0.0813,0.0250,0.0722,0.0813,0.3250,0.0722,0.1857,0.1625,0.2107,0.0813
r.environment,0.0000,0.0929,0.0000,0.0929,0.2500,0.0000,0.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,0.2167,0.2500,0.0000,0.0000,0.0000,0.2167,0.0000,0.0000,0.0929,0.2167,0.0000,0.0000,0.0929,0.0000,0.0000,0.2167,0.0929,0.0000,0.2167,0.0929,0.0929,0.0000,0.2500,0.0000,0.2167,0.0000,0.2167,0.0929,0.0000,0.0000,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0000,0.2167,0.0929,0.6400,0.0929,0.0000,0.0929,0.0929,0.0000,0.2167,0.0000,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0000,0.6400,0.0000,0.6400,0.0000,0.2167,0.0929,0.0000,0.6400,0.0000,0.0000,0.0000,0.0929,0.0000,0.0929,0.0929,0.0000,0.0929,0.0000,0.4667,0.2167,0.0000,0.0000,0.2292,0.2625,0.1146,0.2111,0.1958,0.2111,0.1875,0.0000,0.7833,0.5604,0.5786,0.6286,0.7833,0.1625,0.1857,0.1625,0.0722,0.1625,0.1857,0.0722,0.2167,0.1857,0.1857,0.0813,0.0929,0.1857,0.0929,0.2190,0.1625,0.1778,0.2438,0.1958,0.0813,0.0333,0.0722,0.0813,0.1857,0.0722,0.0813,0.3119,0.1146,0.0813
r.lexical_lookup,0.0000,0.0929,0.0813,0.0000,0.3312,0.0000,0.0929,0.0813,0.0813,0.0000,0.0000,0.0813,0.6400,0.0813,0.0000,0.0929,0.3312,0.0000,0.0000,0.0813,0.0929,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.0000,0.0929,0.0000,0.3312,0.0000,0.0929,0.0813,0.0929,0.0929,0.0000,0.0000,0.3900,0.0813,0.0813,0.0813,0.0813,0.0000,0.0000,0.0000,0.0813,0.0000,0.0813,0.0000,0.0929,0.0929,0.6400,0.0929,0.0000,0.0000,0.0000,0.0000,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0929,0.0000,0.6400,0.0813,0.6400,0.0813,0.0929,0.0000,0.0000,0.6400,0.0000,0.0000,0.0000,0.0929,0.0813,0.0000,0.0000,0.0813,0.0000,0.0000,0.3429,0.0929,0.0000,0.0813,0.3452,0.3786,0.2190,0.3104,0.3119,0.2111,0.0972,0.7833,0.0000,0.6881,0.5786,0.6286,1.0000,0.0722,0.0813,0.1625,0.1625,0.0722,0.0813,0.1625,0.0929,0.0813,0.0813,0.1857,0.2167,0.1857,0.2167,0.3583,0.0722,0.1778,0.1444,0.1056,0.0813,0.0333,0.1625,0.0813,0.0813,0.0722,0.0813,0.3119,0.1146,0.1857
r.superassignment,0.0000,0.0813,0.1625,0.0000,0.4125,0.0000,0.0813,0.1625,0.1625,0.0000,0.0000,0.1625,0.5750,0.1625,0.0000,0.0813,0.4125,0.0000,0.0000,0.1625,0.0813,0.0000,0.0000,0.0813,0.0813,0.0000,0.0000,0.0813,0.0000,0.0000,0.0813,0.0000,0.0000,0.0813,0.0000,0.0813,0.0000,0.4125,0.0000,0.0813,0.1625,0.0813,0.0813,0.0000,0.0000,0.3250,0.1625,0.1625,0.1625,0.1625,0.0000,0.0000,0.0000,0.1625,0.0000,0.1625,0.0000,0.0813,0.0813,0.5750,0.0813,0.0000,0.0000,0.0000,0.0000,0.0813,0.1625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0813,0.0000,0.0813,0.0000,0.5750,0.1625,0.5750,0.1625,0.0813,0.0000,0.0000,0.5750,0.0000,0.0000,0.0000,0.0813,0.1625,0.0000,0.0000,0.1625,0.0000,0.0000,0.3312,0.0813,0.0000,0.1625,0.1944,0.3104,0.1389,0.3167,0.2111,0.1800,0.0850,0.5604,0.6881,0.0000,0.6548,0.5604,0.6881,0.0650,0.0722,0.1444,0.2438,0.0650,0.0722,0.1444,0.0813,0.0722,0.0722,0.1875,0.1857,0.1625,0.2107,0.3036,0.1444,0.2417,0.1300,0.0900,0.0000,0.0972,0.1444,0.0000,0.0000,0.0650,0.0000,0.1694,0.0250,0.1625
r.active_binding,0.0000,0.2167,0.0813,0.0000,0.3312,0.0000,0.0929,0.0813,0.0813,0.0000,0.0000,0.0813,0.4667,0.0813,0.0000,0.0929,0.3312,0.0000,0.0000,0.0813,0.0929,0.0000,0.0000,0.2167,0.0929,0.0000,0.0000,0.2167,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.0000,0.2167,0.0000,0.3312,0.0000,0.0929,0.0813,0.0929,0.2167,0.0000,0.0000,0.2167,0.0813,0.0813,0.0813,0.0813,0.0000,0.0000,0.0000,0.0813,0.0000,0.0813,0.0000,0.0929,0.2167,0.4667,0.2167,0.0000,0.0000,0.0000,0.0000,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.2167,0.0000,0.2167,0.0000,0.4667,0.0813,0.4667,0.0813,0.0929,0.0000,0.0000,0.4667,0.0000,0.0000,0.0000,0.2167,0.0813,0.0000,0.0000,0.0813,0.0000,0.0000,0.3429,0.0929,0.0000,0.0813,0.1958,0.3286,0.0813,0.1778,0.1625,0.2771,0.1625,0.5786,0.5786,0.6548,0.0000,0.7333,0.5786,0.1625,0.1857,0.1625,0.2786,0.1625,0.1857,0.1625,0.2167,0.1857,0.1857,0.1857,0.2167,0.1857,0.2167,0.3750,0.2786,0.4214,0.2438,0.1625,0.0813,0.0813,0.1625,0.0813,0.0813,0.1625,0.0813,0.3286,0.0813,0.1857
r.delayed_assignment,0.0000,0.0929,0.1857,0.0000,0.4357,0.0000,0.0929,0.1857,0.1857,0.0929,0.0000,0.1857,0.4667,0.1857,0.0000,0.0929,0.4357,0.0000,0.0000,0.1857,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0000,0.0929,0.0929,0.0929,0.0929,0.0000,0.0000,0.0929,0.0000,0.0929,0.0929,0.4357,0.0929,0.0929,0.1857,0.0929,0.0929,0.0000,0.0000,0.2167,0.1857,0.1857,0.1857,0.1857,0.0000,0.0000,0.0000,0.1857,0.0000,0.1857,0.0000,0.0929,0.0929,0.4667,0.0929,0.0000,0.0000,0.0000,0.0000,0.0929,0.1857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0929,0.0929,0.4667,0.1857,0.4667,0.1857,0.0929,0.0000,0.0929,0.4667,0.0000,0.0000,0.0929,0.0929,0.1857,0.0000,0.0000,0.1857,0.0000,0.0000,0.3429,0.0929,0.0929,0.1857,0.3452,0.3786,0.2190,0.3104,0.3119,0.4381,0.1875,0.6286,0.6286,0.5604,0.7333,0.0000,0.6286,0.1625,0.1857,0.2786,0.1625,0.1625,0.1857,0.2786,0.2167,0.1857,0.1857,0.3250,0.2167,0.1857,0.2167,0.3583,0.1625,0.2771,0.2438,0.1056,0.1857,0.1146,0.0722,0.0813,0.0813,0.0722,0.0813,0.3119,0.1146,0.0813
r.closure_environment_capture,0.0000,0.0929,0.0813,0.0000,0.3312,0.0000,0.0929,0.0813,0.0813,0.0000,0.0000,0.0813,0.6400,0.0813,0.0000,0.0929,0.3312,0.0000,0.0000,0.0813,0.0929,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.0000,0.0929,0.0000,0.3312,0.0000,0.0929,0.0813,0.0929,0.0929,0.0000,0.0000,0.3900,0.0813,0.0813,0.0813,0.0813,0.0000,0.0000,0.0000,0.0813,0.0000,0.0813,0.0000,0.0929,0.0929,0.6400,0.0929,0.0000,0.0000,0.0000,0.0000,0.0929,0.0813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.0000,0.0929,0.0000,0.6400,0.0813,0.6400,0.0813,0.0929,0.0000,0.0000,0.6400,0.0000,0.0000,0.0000,0.0929,0.0813,0.0000,0.0000,0.0813,0.0000,0.0000,0.3429,0.0929,0.0000,0.0813,0.3452,0.3786,0.2190,0.3104,0.3119,0.2111,0.0972,0.7833,1.0000,0.6881,0.5786,0.6286,0.0000,0.0722,0.0813,0.1625,0.1625,0.0722,0.0813,0.1625,0.0929,0.0813,0.0813,0.1857,0.2167,0.1857,0.2167,0.3583,0.0722,0.1778,0.1444,0.1056,0.0813,0.0333,0.1625,0.0813,0.0813,0.0722,0.0813,0.3119,0.1146,0.1857
r.atomic_vector,0.0000,0.0929,0.4357,0.4667,0.1857,0.0000,0.0929,0.1857,0.4357,0.0000,0.0000,0.1857,0.0000,0.4357,0.0000,0.0929,0.1857,0.0000,0.0000,0.1857,0.0929,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.4667,0.0000,0.0929,0.2167,0.0929,0.0000,0.1857,0.0000,0.0929,0.4357,0.0929,0.0929,0.0000,0.0000,0.0000,0.1857,0.1857,0.1857,0.1857,0.0000,0.0000,0.0000,0.4357,0.4667,0.4357,0.0000,0.0929,0.0929,0.0000,0.0929,0.0000,0.4667,0.4667,0.0000,0.0929,0.1857,0.2167,0.4667,0.4667,0.4667,0.4667,0.0929,0.4667,0.0929,0.0000,0.0000,0.4357,0.0000,0.4357,0.0929,0.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.4357,0.4667,0.4667,0.4357,0.4667,0.0000,0.0929,0.0929,0.0000,0.1857,0.1625,0.0722,0.1857,0.0650,0.0722,0.2438,0.4333,0.1625,0.0722,0.0650,0.1625,0.1625,0.0722,0.0000,0.7950,0.5786,0.4625,0.7500,0.8100,0.4325,0.6900,0.8200,0.7950,0.4357,0.4667,0.5750,0.4667,0.4357,0.4583,0.1444,0.2438,0.1625,0.0813,0.0000,0.0722,0.0813,0.1857,0.0722,0.0813,0.0722,0.0813,0.0813
r.list_pairlist,0.0000,0.1083,0.4667,0.3583,0.2167,0.0000,0.1083,0.2167,0.4667,0.0000,0.0000,0.2167,0.0000,0.4667,0.0000,0.1083,0.2167,0.0000,0.0000,0.2167,0.1083,0.0000,0.0000,0.1083,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.1083,0.3583,0.0000,0.1083,0.1083,0.1083,0.0000,0.2167,0.0000,0.1083,0.4667,0.1083,0.1083,0.0000,0.0000,0.0000,0.2167,0.2167,0.2167,0.2167,0.0000,0.0000,0.0000,0.4667,0.3583,0.4667,0.0000,0.1083,0.1083,0.0000,0.1083,0.0000,0.3583,0.3583,0.0000,0.1083,0.2167,0.1083,0.3583,0.3583,0.3583,0.3583,0.1083,0.3583,0.1083,0.0000,0.0000,0.4667,0.0000,0.4667,0.1083,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.4667,0.3583,0.3583,0.4667,0.3583,0.0000,0.1083,0.1083,0.0000,0.2167,0.1857,0.0813,0.2167,0.0722,0.0813,0.2786,0.5450,0.1857,0.0813,0.0722,0.1857,0.1857,0.0813,0.7950,0.0000,0.5750,0.4607,0.5750,0.9000,0.4357,0.7375,0.6400,0.6400,0.4667,0.5100,0.6400,0.5100,0.4667,0.5533,0.1625,0.2786,0.1857,0.0929,0.0000,0.0813,0.0929,0.2167,0.0813,0.0929,0.0813,0.0929,0.0929
r.vectorized_operation,0.0000,0.0929,0.5750,0.3429,0.3250,0.0000,0.0929,0.3250,0.5750,0.0929,0.0000,0.3250,0.0000,0.5750,0.0000,0.0929,0.3250,0.0000,0.0000,0.3250,0.0929,0.0929,0.0929,0.0929,0.0929,0.0929,0.0000,0.0929,0.0929,0.0929,0.0929,0.3429,0.0000,0.0929,0.0929,0.0929,0.0929,0.3250,0.0929,0.0929,0.5750,0.0929,0.0929,0.0000,0.0000,0.0000,0.3250,0.3250,0.3250,0.3250,0.0000,0.0000,0.0000,0.5750,0.3429,0.5750,0.0000,0.0929,0.0929,0.0000,0.0929,0.0000,0.3429,0.3429,0.0000,0.0929,0.3250,0.0929,0.3429,0.3429,0.3429,0.3429,0.0929,0.3429,0.0929,0.0929,0.0000,0.5750,0.0000,0.5750,0.0929,0.0929,0.0929,0.0000,0.0000,0.0000,0.0929,0.0929,0.5750,0.3429,0.3429,0.5750,0.3429,0.0000,0.0929,0.0929,0.0929,0.3250,0.2786,0.2786,0.3250,0.1444,0.2786,0.2438,0.2786,0.1625,0.1625,0.1444,0.1625,0.2786,0.1625,0.5786,0.5750,0.0000,0.5786,0.5952,0.6500,0.7333,0.7400,0.6250,0.6000,0.7700,0.6400,0.7950,0.6400,0.5750,0.2786,0.1444,0.2438,0.1625,0.1857,0.0813,0.1625,0.0813,0.1857,0.0722,0.0813,0.0722,0.0813,0.1857
r.vector_recycling,0.0000,0.2167,0.4357,0.3429,0.1857,0.0000,0.0000,0.1857,0.4357,0.0000,0.0000,0.1857,0.0000,0.4357,0.0000,0.0000,0.1857,0.0000,0.0000,0.1857,0.0000,0.0000,0.0000,0.2167,0.0000,0.0000,0.0000,0.2167,0.0000,0.0000,0.0000,0.3429,0.0000,0.0000,0.0929,0.2167,0.0000,0.1857,0.0000,0.0000,0.4357,0.0000,0.2167,0.0000,0.0000,0.0000,0.1857,0.1857,0.1857,0.1857,0.0000,0.0000,0.0000,0.4357,0.3429,0.4357,0.0000,0.0000,0.2167,0.0000,0.2167,0.0000,0.3429,0.3429,0.0000,0.0000,0.1857,0.0929,0.3429,0.3429,0.3429,0.3429,0.2167,0.3429,0.2167,0.0000,0.0000,0.4357,0.0000,0.4357,0.0000,0.0929,0.0000,0.0000,0.0000,0.0000,0.0000,0.2167,0.4357,0.3429,0.3429,0.4357,0.3429,0.0000,0.0000,0.0000,0.0000,0.1857,0.1625,0.2786,0.1857,0.0650,0.1625,0.1444,0.1625,0.0722,0.1625,0.2438,0.2786,0.1625,0.1625,0.4625,0.4607,0.5786,0.0000,0.5536,0.4757,0.7333,0.5167,0.4557,0.4357,0.5750,0.6400,0.6000,0.6400,0.5750,0.3036,0.2438,0.1444,0.1625,0.0813,0.0813,0.2786,0.0813,0.0813,0.1625,0.0813,0.0722,0.0813,0.3250
r.coercion_lattice,0.0000,0.0929,0.3312,0.6400,0.0813,0.0000,0.0929,0.0813,0.3312,0.0000,0.0000,0.0813,0.0000,0.3312,0.0000,0.0929,0.0813,0.0000,0.0000,0.0813,0.0929,0.0000,0.0000,0.0929,0.0929,0.0000,0.0000,0.0929,0.0000,0.0000,0.0929,0.6400,0.0000,0.0929,0.3900,0.0929,0.0000,0.0813,0.0000,0.0929,0.3312,0.0929,0.0929,0.0000,0.0000,0.0000,0.0813,0.0813,0.0813,0.0813,0.0000,0.0000,0.0000,0.3312,0.6400,0.3312,0.0000,0.0929,0.0929,0.0000,0.0929,0.0000,0.6400,0.6400,0.0000,0.0929,0.0813,0.3900,0.6400,0.6400,0.6400,0.6400,0.0929,0.6400,0.0929,0.0000,0.0000,0.3312,0.0000,0.3312,0.0929,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0929,0.3312,0.6400,0.6400,0.3312,0.6400,0.0000,0.0929,0.0929,0.0000,0.0813,0.0722,0.0722,0.0813,0.0000,0.0722,0.1444,0.2786,0.1625,0.0722,0.0650,0.1625,0.1625,0.0722,0.7500,0.5750,0.5952,0.5536,0.0000,0.6250,0.5536,0.7067,0.8367,0.8033,0.4357,0.4667,0.5750,0.4667,0.4357,0.2786,0.1444,0.2438,0.1625,0.0813,0.0000,0.0722,0.0813,0.1857,0.0722,0.0813,0.0722,0.0813,0.0813
r.na_value,0.0000,0.1083,0.4667,0.3583,0.2167,0.0000,0.1083,0.2167,0.4667,0.0000,0.0000,0.2167,0.0000,0.4667,0.0000,0.1083,0.2167,0.0000,0.0000,0.2167,0.1083,0.0000,0.0000,0.1083,0.1083,0.0000,0.0000,0.1083,0.0000,0.0000,0.1083,0.3583,0.0000,0.1083,0.1083,0.1083,0.0000,0.2167,0.0000,0.1083,0.4667,0.1083,0.1083,0.0000,0.0000,0.0000,0.2167,0.2167,0.2167,0.2167,0.0000,0.0000,0.0000,0.4667,0.3583,0.4667,0.0000,0.1083,0.1083,0.0000,0.1083,0.0000,0.3583,0.3583,0.0000,0.1083,0.2167,0.1083,0.3583,0.3583,0.3583,0.3583,0.1083,0.3583,0.1083,0.0000,0.0000,0.4667,0.0000,0.4667,0.1083,0.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.1083,0.4667,0.3583,0.3583,0.4667,0.3583,0.0000,0.1083,0.1083,0.0000,0.2167,0.1857,0.0813,0.2167,0.0722,0.0813,0.2786,0.5200,0.1857,0.0813,0.0722,0.1857,0.1857,0.0813,0.8100,0.9000,0.6500,0.4757,0.6250,0.0000,0.5107,0.8125,0.6800,0.6600,0.4667,0.5100,0.6600,0.5100,0.4667,0.5200,0.1625,0.2786,0.1857,0.0929,0.0000,0.0813,0.0929,0.2167,0.0813,0.0929,0.0813,0.0929,0.0929
r.na_propagation,0.0000,0.0929,0.5750,0.3429,0.3250,0.0000,0.0000,0.3250,0.5750,0.0929,0.0000,0.3250,0.0000,0.5750,0.0000,0.0000,0.3250,0.0000,0.0000,0.3250,0.0000,0.0929,0.0929,0.0929,0.0000,0.0929,0.0000,0.0929,0.0929,0.0929,0.0000,0.3429,0.0000,0.0000,0.0929,0.0929,0.0929,0.3250,0.0929,0.0000,0.5750,0.0000,0.0929,0.0000,0.0000,0.0000,0.3250,0.3250,0.3250,0.3250,0.0000,0.0000,0.0000,0.5750,0.3429,0.5750,0.0000,0.0000,0.0929,0.0000,0.0929,0.0000,0.3429,0.3429,0.0000,0.0000,0.3250,0.0929,0.3429,0.3429,0.3429,0.3429,0.0929,0.3429,0.0929,0.0929,0.0000,0.5750,0.0000,0.5750,0.0000,0.0929,0.0929,0.0000,0.0000,0.0000,0.0929,0.0929,0.5750,0.3429,0.3429,0.5750,0.3429,0.0000,0.0000,0.0000,0.0929,0.3250,0.2786,0.2786,0.3250,0.1444,0.2786,0.2438,0.1625,0.0722,0.1625,0.1444,0.1625,0.2786,0.1625,0.4325,0.4357,0.7333,0.7333,0.5536,0.5107,0.0000,0.5167,0.4557,0.4357,0.7700,0.6400,0.6000,0.6400,0.5750,0.1625,0.1444,0.1444,0.0722,0.1857,0.0813,0.1625,0.0813,0.0813,0.0722,0.0813,0.0722,0.0813,0.1857
