feature,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield,r.promise_lazy_argument,r.promise_forcing,r.missing_argument,r.dots_ellipsis,r.default_argument_lazy,r.quote_substitute_eval,r.language_object_pairlist,r.environment,r.lexical_lookup,r.superassignment,r.active_binding,r.delayed_assignment,r.closure_environment_capture,r.atomic_vector,r.list_pairlist,r.vectorized_operation,r.vector_recycling,r.coercion_lattice,r.na_value,r.na_propagation,r.nan_inf_semantics,r.complex_type,r.raw_type,r.one_based_index,r.negative_index_exclusion,r.logical_index,r.double_bracket_index,r.dollar_member_partial_match,r.attributes,r.s3_dispatch,r.s4_dispatch,r.condition_system,r.restarts_unwind,r.on_exit_cleanup,r.copy_on_modify_named,r.gc_protect,r.altrep,r.ffi_C_Call_External,r.native_registration,r.namespace_package,r.bytecode_compiler,r.rng_state
tuple,0.000005,0.000200,0.012726,0.003952,0.009330,0.000006,0.000201,0.009479,0.012726,0.002012,0.000010,0.009333,0.000183,0.012726,0.000006,0.000201,0.009330,0.000010,0.000010,0.009479,0.000437,0.002012,0.001791,0.000211,0.000437,0.001791,0.000005,0.000200,0.002012,0.002012,0.000301,0.003952,0.000010,0.000201,0.000492,0.000200,0.002012,0.009330,0.002012,0.000184,0.012726,0.000201,0.000200,0.000010,0.000010,0.000080,0.009479,0.009479,0.009479,0.009479,0.000006,0.000010,0.000010,0.012726,0.003952,0.012726,0.000005,0.000184,0.000200,0.000183,0.000200,0.000010,0.003952,0.003952,0.000010,0.000301,0.009479,0.000480,0.003952,0.003952,0.003952,0.003952,0.000200,0.003952,0.000194,0.002012,0.000183,0.012726,0.000183,0.012726,0.000437,0.000492,0.002012,0.000183,0.000006,0.000006,0.001791,0.000200,1.002497,0.003952,0.003952,0.012726,0.003952,0.000010,0.000292,0.000437,0.002012,0.009479,0.004958,0.003045,0.005871,0.004187,0.003035,0.004322,0.003107,0.000440,0.001534,0.002600,0.001565,0.003072,0.001534,0.006584,0.006961,0.008557,0.006501,0.005214,0.006984,0.008481,0.005521,0.005335,0.005325,0.009377,0.007546,0.007044,0.007554,0.006926,0.003014,0.001301,0.001380,0.000394,0.001672,0.001560,0.001362,0.000145,0.000288,0.000148,0.000157,0.000214,0.000162,0.001546
tuple_type,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,0.016657,0.000065,0.002796,0.000523,0.011952,0.016657,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,1.003209,0.016657,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
type_inference,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,0.016657,0.000065,0.002796,0.000523,0.011952,0.016657,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,1.003209,0.005213,0.016657,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
unary_op,0.000005,0.000200,0.012726,0.003952,0.009330,0.000006,0.000201,0.009479,0.012726,0.002012,0.000010,0.009333,0.000183,0.012726,0.000006,0.000201,0.009330,0.000010,0.000010,0.009479,0.000437,0.002012,0.001791,0.000211,0.000437,0.001791,0.000005,0.000200,0.002012,0.002012,0.000301,0.003952,0.000010,0.000201,0.000492,0.000200,0.002012,0.009330,0.002012,0.000184,0.012726,0.000201,0.000200,0.000010,0.000010,0.000080,0.009479,0.009479,0.009479,0.009479,0.000006,0.000010,0.000010,0.012726,0.003952,0.012726,0.000005,0.000184,0.000200,0.000183,0.000200,0.000010,0.003952,0.003952,0.000010,0.000301,0.009479,0.000480,0.003952,0.003952,0.003952,0.003952,0.000200,0.003952,0.000194,0.002012,0.000183,0.012726,0.000183,0.012726,0.000437,0.000492,0.002012,0.000183,0.000006,0.000006,0.001791,0.000200,0.012726,0.003952,0.003952,1.002497,0.003952,0.000010,0.000292,0.000437,0.002012,0.009479,0.004958,0.003045,0.005871,0.004187,0.003035,0.004322,0.003107,0.000440,0.001534,0.002600,0.001565,0.003072,0.001534,0.006584,0.006961,0.008557,0.006501,0.005214,0.006984,0.008481,0.005521,0.005335,0.005325,0.009377,0.007546,0.007044,0.007554,0.006926,0.003014,0.001301,0.001380,0.000394,0.001672,0.001560,0.001362,0.000145,0.000288,0.000148,0.000157,0.000214,0.000162,0.001546
union_sum,0.000026,0.000204,0.005213,0.016657,0.000504,0.000000,0.002927,0.000523,0.005213,0.000104,0.000008,0.000514,0.000100,0.005213,0.000000,0.002927,0.000504,0.000008,0.000008,0.000523,0.002810,0.000104,0.000077,0.000301,0.002810,0.000077,0.000026,0.000144,0.000104,0.000104,0.002796,0.016657,0.000065,0.002927,0.012044,0.000144,0.000104,0.000504,0.000104,0.002789,0.005213,0.002927,0.000144,0.000008,0.000065,0.000144,0.000523,0.000523,0.000523,0.000523,0.000000,0.000008,0.000065,0.005213,0.016657,0.005213,0.000061,0.002789,0.000144,0.000100,0.000144,0.000008,0.016657,0.016657,0.000065,0.002796,0.000523,0.011952,0.016657,0.016657,0.016657,0.016657,0.000144,0.016657,0.000144,0.000104,0.000100,0.005213,0.000100,0.005213,0.002810,0.012044,0.000104,0.000100,0.000000,0.000000,0.000077,0.000144,0.005213,0.016657,0.016657,0.005213,1.003209,0.000065,0.002788,0.002810,0.000104,0.000523,0.000360,0.000289,0.000418,0.000322,0.000398,0.000442,0.002212,0.002004,0.000264,0.000277,0.000341,0.000394,0.000264,0.009237,0.007278,0.007054,0.006823,0.012304,0.007307,0.006896,0.007693,0.010008,0.009994,0.005258,0.005234,0.007313,0.005235,0.005217,0.002350,0.000505,0.002122,0.001929,0.000185,0.000082,0.000263,0.000177,0.002292,0.000134,0.000200,0.000256,0.000122,0.000219
unsafe,0.035330,0.013833,0.000039,0.000188,0.000039,0.000408,0.000133,0.000039,0.000039,0.000000,0.000058,0.000039,0.000230,0.000039,0.000408,0.000133,0.000039,0.000058,0.000058,0.000039,0.000133,0.000000,0.000000,0.000555,0.000133,0.000000,0.035330,0.000555,0.000000,0.000000,0.000133,0.000188,0.047728,0.000133,0.000188,0.000555,0.000000,0.000039,0.000000,0.001035,0.000039,0.000133,0.000555,0.000058,0.047728,0.013431,0.000039,0.000039,0.000039,0.000039,0.000408,0.000058,0.047728,0.000039,0.000188,0.000039,0.013362,0.001035,0.000555,0.000230,0.000555,0.000058,0.000188,0.000188,0.047728,0.000133,0.000039,0.013503,0.000188,0.000188,0.000188,0.000188,0.000555,0.000188,0.000555,0.000000,0.000230,0.000039,0.000230,0.000039,0.000133,0.000188,0.000000,0.000230,0.000408,0.000408,0.000000,0.000555,0.000039,0.000188,0.000188,0.000039,0.000188,1.009693,0.000133,0.000133,0.000000,0.000039,0.000296,0.000432,0.000300,0.000109,0.000312,0.000272,0.000348,0.000417,0.000401,0.000241,0.000420,0.000296,0.000401,0.000307,0.000321,0.000323,0.000421,0.000347,0.000321,0.000284,0.000377,0.000355,0.000355,0.000312,0.000366,0.000383,0.000362,0.000351,0.000416,0.000399,0.000353,0.000404,0.000250,0.000111,0.025748,0.040076,0.019772,0.022620,0.007161,0.001275,0.000316,0.000524
variable,0.000201,0.000237,0.000507,0.003662,0.005762,0.000000,0.015565,0.000549,0.000507,0.000290,0.000044,0.000503,0.009411,0.000507,0.000000,0.015565,0.005762,0.000044,0.000044,0.000549,0.015479,0.000290,0.000069,0.000544,0.015479,0.000069,0.000201,0.000190,0.000290,0.000290,0.015398,0.003662,0.000060,0.015565,0.003811,0.000190,0.000290,0.005762,0.000290,0.015387,0.000507,0.015565,0.000190,0.000044,0.000060,0.004081,0.000549,0.000549,0.000549,0.000549,0.000000,0.000044,0.000060,0.000507,0.003662,0.000507,0.000047,0.015387,0.000190,0.009411,0.000190,0.000044,0.003662,0.003662,0.000060,0.015398,0.000549,0.003505,0.003662,0.003662,0.003662,0.003662,0.000190,0.003662,0.000190,0.000290,0.009411,0.000507,0.009411,0.000507,0.015479,0.003811,0.000290,0.009411,0.000000,0.000000,0.000069,0.000190,0.000507,0.003662,0.003662,0.000507,0.003662,0.000060,1.003059,0.015479,0.000290,0.000549,0.000740,0.000753,0.000554,0.005062,0.005677,0.002634,0.002772,0.011443,0.008597,0.008159,0.008350,0.008402,0.008597,0.002816,0.003128,0.002808,0.000590,0.002882,0.003134,0.000608,0.003640,0.003192,0.003188,0.000602,0.000578,0.003157,0.000585,0.003317,0.002907,0.005149,0.008371,0.002425,0.000199,0.000123,0.000271,0.000192,0.002838,0.000350,0.002874,0.005829,0.000206,0.000244
visibility,0.000185,0.000162,0.000697,0.003401,0.000726,0.000000,0.014369,0.005605,0.000697,0.005682,0.000040,0.000694,0.003348,0.000697,0.000000,0.014369,0.000726,0.000040,0.000040,0.005605,0.019138,0.005682,0.000640,0.000445,0.019138,0.000640,0.000185,0.000119,0.005682,0.005682,0.014214,0.003401,0.000056,0.014369,0.003538,0.000119,0.005682,0.000726,0.005682,0.014205,0.000697,0.014369,0.000119,0.000040,0.000056,0.003183,0.005605,0.005605,0.005605,0.005605,0.000000,0.000040,0.000056,0.000697,0.003401,0.000697,0.000043,0.014205,0.000119,0.003348,0.000119,0.000040,0.003401,0.003401,0.000056,0.014214,0.005605,0.003257,0.003401,0.003401,0.003401,0.003401,0.000119,0.003401,0.000119,0.005682,0.003348,0.000697,0.003348,0.000697,0.019138,0.003538,0.005682,0.003348,0.000000,0.000000,0.000640,0.000119,0.000697,0.003401,0.003401,0.000697,0.003401,0.000056,0.014263,1.002908,0.005682,0.005605,0.000652,0.000591,0.000632,0.004597,0.005230,0.002416,0.002565,0.005307,0.002648,0.002355,0.002587,0.002731,0.002648,0.002616,0.002908,0.002695,0.000506,0.002646,0.002914,0.000652,0.003344,0.002931,0.002928,0.000664,0.000512,0.002909,0.000516,0.002908,0.002683,0.004635,0.007669,0.002379,0.000582,0.000521,0.000207,0.000143,0.002601,0.000279,0.002644,0.005133,0.000143,0.000177
while,0.000000,0.000107,0.003681,0.000144,0.003626,0.000000,0.000275,0.009855,0.003681,0.022777,0.000002,0.003651,0.000105,0.003681,0.000000,0.000275,0.003626,0.000002,0.000002,0.009855,0.006511,0.022777,0.016904,0.000107,0.006511,0.016904,0.000000,0.000107,0.022777,0.022777,0.000333,0.000144,0.000000,0.000275,0.000063,0.000107,0.022777,0.003626,0.022777,0.000275,0.003681,0.000275,0.000107,0.000002,0.000000,0.000073,0.009855,0.009855,0.009855,0.009855,0.000000,0.000002,0.000000,0.003681,0.000144,0.003681,0.000000,0.000275,0.000107,0.000105,0.000107,0.000002,0.000144,0.000144,0.000000,0.000333,0.009855,0.000063,0.000144,0.000144,0.000144,0.000144,0.000107,0.000144,0.000107,0.022777,0.000105,0.003681,0.000105,0.003681,0.006511,0.000063,0.022777,0.000105,0.000000,0.000000,0.016904,0.000107,0.003681,0.000144,0.000144,0.003681,0.000144,0.000000,0.000307,0.006511,1.004221,0.009855,0.002953,0.002818,0.003428,0.002620,0.002863,0.002606,0.000410,0.000221,0.000283,0.000354,0.000286,0.002788,0.000283,0.000417,0.000469,0.002999,0.000422,0.000286,0.000473,0.002953,0.000354,0.000312,0.000311,0.003443,0.000498,0.000487,0.000502,0.000490,0.000371,0.000260,0.000288,0.006105,0.012969,0.012923,0.000199,0.000052,0.000109,0.000081,0.000101,0.000164,0.000075,0.000227
yield,0.000006,0.000159,0.011015,0.000461,0.010747,0.000007,0.000262,0.014479,0.011015,0.006259,0.000012,0.010751,0.000239,0.011015,0.000007,0.000262,0.010747,0.000012,0.000012,0.014479,0.004080,0.006259,0.002466,0.000172,0.004080,0.002466,0.000006,0.000159,0.006259,0.006259,0.000378,0.000461,0.000012,0.000262,0.000107,0.000159,0.006259,0.010747,0.006259,0.000242,0.011015,0.000262,0.000159,0.000012,0.000012,0.000120,0.014479,0.014479,0.014479,0.014479,0.000007,0.000012,0.000012,0.011015,0.000461,0.011015,0.000006,0.000242,0.000159,0.000239,0.000159,0.000012,0.000461,0.000461,0.000012,0.000378,0.014479,0.000093,0.000461,0.000461,0.000461,0.000461,0.000159,0.000461,0.000153,0.006259,0.000239,0.011015,0.000239,0.011015,0.004080,0.000107,0.006259,0.000239,0.000007,0.000007,0.002466,0.000159,0.011015,0.000461,0.000461,0.011015,0.000461,0.000012,0.000368,0.004080,0.006259,1.002613,0.005691,0.003482,0.006738,0.004898,0.003519,0.004946,0.003374,0.000410,0.001709,0.002946,0.001708,0.003504,0.001709,0.003614,0.004132,0.006011,0.003612,0.001922,0.004142,0.005948,0.002421,0.002132,0.002127,0.007041,0.004837,0.004183,0.004846,0.004180,0.003259,0.001442,0.001478,0.000461,0.002170,0.002096,0.001483,0.000111,0.000189,0.000118,0.000151,0.000244,0.000131,0.001688
r.promise_lazy_argument,0.000099,0.002234,0.007430,0.000409,0.007363,0.000084,0.000426,0.007339,0.007430,0.002419,0.000118,0.011716,0.002303,0.007430,0.000084,0.000426,0.007363,0.000118,0.000118,0.007339,0.000612,0.002419,0.002261,0.002210,0.000612,0.002261,0.000099,0.002261,0.002419,0.002419,0.004971,0.000409,0.000116,0.000426,0.000142,0.002261,0.002419,0.007363,0.002419,0.000433,0.007430,0.000426,0.002261,0.000118,0.000116,0.002109,0.007339,0.007339,0.007339,0.007339,0.000084,0.000118,0.000116,0.007430,0.000409,0.007430,0.000058,0.000433,0.002261,0.002303,0.002261,0.000118,0.000409,0.000409,0.000116,0.004971,0.007339,0.000165,0.000409,0.000409,0.000409,0.000409,0.002261,0.000409,0.002205,0.002419,0.002303,0.007430,0.002303,0.007430,0.000612,0.000142,0.002419,0.002303,0.000084,0.000084,0.002261,0.002261,0.007430,0.000409,0.000409,0.007430,0.000409,0.000116,0.000640,0.000612,0.002419,0.007339,1.001795,0.014315,0.015327,0.012958,0.010961,0.010874,0.008634,0.004954,0.007152,0.004550,0.004528,0.007361,0.007152,0.003924,0.004436,0.006385,0.004032,0.002135,0.004445,0.006299,0.002669,0.002362,0.002356,0.007319,0.005117,0.004526,0.005138,0.005075,0.003745,0.002390,0.001919,0.002323,0.004019,0.002538,0.003490,0.001753,0.001874,0.001662,0.001823,0.003907,0.002913,0.004063
r.promise_forcing,0.000152,0.005082,0.004915,0.000354,0.004938,0.000200,0.000488,0.004836,0.004915,0.002486,0.000125,0.009572,0.002519,0.004915,0.000200,0.000488,0.004938,0.000125,0.000125,0.004836,0.000597,0.002486,0.002408,0.005050,0.000597,0.002408,0.000152,0.005195,0.002486,0.002486,0.005311,0.000354,0.000182,0.000488,0.000171,0.005195,0.002486,0.004938,0.002486,0.000486,0.004915,0.000488,0.005195,0.000125,0.000182,0.002331,0.004836,0.004836,0.004836,0.004836,0.000200,0.000125,0.000182,0.004915,0.000354,0.004915,0.000089,0.000486,0.005195,0.002519,0.005195,0.000125,0.000354,0.000354,0.000182,0.005311,0.004836,0.000200,0.000354,0.000354,0.000354,0.000354,0.005195,0.000354,0.005030,0.002486,0.002519,0.004915,0.002519,0.004915,0.000597,0.000171,0.002486,0.002519,0.000200,0.000200,0.002408,0.005195,0.004915,0.000354,0.000354,0.004915,0.000354,0.000182,0.000701,0.000597,0.002486,0.004836,0.015419,1.001714,0.012858,0.011708,0.011843,0.010010,0.007604,0.006033,0.008358,0.006992,0.007417,0.008489,0.008358,0.002404,0.002682,0.006621,0.006415,0.002214,0.002693,0.006541,0.002788,0.002455,0.002449,0.007599,0.005348,0.004717,0.005369,0.005487,0.004061,0.004287,0.002098,0.004482,0.004382,0.004828,0.006016,0.002024,0.002118,0.003613,0.002054,0.004454,0.002615,0.007272
r.missing_argument,0.000094,0.002397,0.008368,0.000451,0.008151,0.000093,0.000350,0.008264,0.008368,0.002670,0.000103,0.012387,0.000377,0.008368,0.000093,0.000350,0.008151,0.000103,0.000103,0.008264,0.000564,0.002670,0.002492,0.002382,0.000564,0.002492,0.000094,0.002442,0.002670,0.002670,0.004672,0.000451,0.000112,0.000350,0.000144,0.002442,0.002670,0.008151,0.002670,0.000346,0.008368,0.000350,0.002442,0.000103,0.000112,0.000286,0.008264,0.008264,0.008264,0.008264,0.000093,0.000103,0.000112,0.008368,0.000451,0.008368,0.000049,0.000346,0.002442,0.000377,0.002442,0.000103,0.000451,0.000451,0.000112,0.004672,0.008264,0.000158,0.000451,0.000451,0.000451,0.000451,0.002442,0.000451,0.002374,0.002670,0.000377,0.008368,0.000377,0.008368,0.000564,0.000144,0.002670,0.000377,0.000093,0.000093,0.002492,0.002442,0.008368,0.000451,0.000451,0.008368,0.000451,0.000112,0.000456,0.000564,0.002670,0.008264,0.014577,0.011353,1.001863,0.011092,0.012368,0.010536,0.008728,0.002600,0.004520,0.003234,0.002290,0.004826,0.004520,0.004234,0.004855,0.006993,0.004331,0.002272,0.004865,0.006907,0.002896,0.002534,0.002528,0.008730,0.005711,0.004942,0.006264,0.004987,0.004010,0.001962,0.001924,0.002522,0.004398,0.002806,0.003718,0.001856,0.001968,0.001730,0.001907,0.001899,0.002419,0.004420
r.dots_ellipsis,0.000093,0.000318,0.006851,0.000399,0.006966,0.000007,0.004536,0.006896,0.006851,0.002343,0.000060,0.011645,0.004594,0.006851,0.000007,0.004536,0.006966,0.000060,0.000060,0.006896,0.004712,0.002343,0.002118,0.000386,0.004712,0.002118,0.000093,0.000290,0.002343,0.002343,0.009431,0.000399,0.000046,0.004536,0.000287,0.000290,0.002343,0.006966,0.002343,0.004510,0.006851,0.004536,0.000290,0.000060,0.000046,0.004279,0.006896,0.006896,0.006896,0.006896,0.000007,0.000060,0.000046,0.006851,0.000399,0.006851,0.000035,0.004510,0.000290,0.004594,0.000290,0.000060,0.000399,0.000399,0.000046,0.009431,0.006896,0.000219,0.000399,0.000399,0.000399,0.000399,0.000290,0.000399,0.000287,0.002343,0.004594,0.006851,0.004594,0.006851,0.004712,0.000287,0.002343,0.004594,0.000007,0.000007,0.002118,0.000290,0.006851,0.000399,0.000399,0.006851,0.000399,0.000046,0.004780,0.004712,0.002343,0.006896,0.014149,0.011868,0.012734,1.001786,0.014437,0.011218,0.007447,0.005324,0.007279,0.007296,0.004603,0.007393,0.007279,0.002179,0.002431,0.004112,0.002164,0.000737,0.002433,0.003973,0.000911,0.000807,0.000804,0.004978,0.002648,0.002505,0.003129,0.004861,0.002112,0.003863,0.003507,0.001021,0.002065,0.002409,0.001719,0.000232,0.000440,0.000307,0.001829,0.005946,0.000764,0.001889
r.default_argument_lazy,0.000176,0.002280,0.004661,0.000463,0.004655,0.000086,0.004928,0.004652,0.004661,0.002404,0.000123,0.009137,0.002471,0.004661,0.000086,0.004928,0.004655,0.000123,0.000123,0.004652,0.005032,0.002404,0.002240,0.002356,0.005032,0.002240,0.000176,0.002307,0.002404,0.002404,0.009485,0.000463,0.000125,0.004928,0.000366,0.002307,0.002404,0.004655,0.002404,0.004898,0.004661,0.004928,0.002307,0.000123,0.000125,0.002291,0.004652,0.004652,0.004652,0.004652,0.000086,0.000123,0.000125,0.004661,0.000463,0.004661,0.000059,0.004898,0.002307,0.002471,0.002307,0.000123,0.000463,0.000463,0.000125,0.009485,0.004652,0.000289,0.000463,0.000463,0.000463,0.000463,0.002307,0.000463,0.002246,0.002404,0.002471,0.004661,0.002471,0.004661,0.005032,0.000366,0.002404,0.002471,0.000086,0.000086,0.002240,0.002307,0.004661,0.000463,0.000463,0.004661,0.000463,0.000125,0.005032,0.005032,0.002404,0.004652,0.011236,0.011270,0.013330,0.013553,1.001662,0.010599,0.007323,0.004683,0.006756,0.004890,0.004087,0.006902,0.006756,0.002311,0.002580,0.006311,0.003916,0.002131,0.002590,0.006141,0.002692,0.002369,0.002363,0.007718,0.004986,0.004505,0.005582,0.007069,0.002309,0.005378,0.005465,0.002599,0.004046,0.002667,0.003508,0.001800,0.002032,0.001774,0.003871,0.005892,0.002415,0.004085
r.quote_substitute_eval,0.000127,0.001938,0.006268,0.000486,0.006181,0.000063,0.002090,0.006173,0.006268,0.002066,0.001842,0.010392,0.002024,0.006268,0.000063,0.002090,0.006181,0.001842,0.001842,0.006173,0.002195,0.002066,0.001912,0.001994,0.002195,0.001912,0.000127,0.001952,0.002066,0.002066,0.006393,0.000486,0.000103,0.002090,0.000298,0.001952,0.002066,0.006181,0.002066,0.002056,0.006268,0.002090,0.001952,0.001842,0.000103,0.001852,0.006173,0.006173,0.006173,0.006173,0.000063,0.001842,0.000103,0.006268,0.000486,0.006268,0.000050,0.002056,0.001952,0.002024,0.001952,0.001842,0.000486,0.000486,0.000103,0.006393,0.006173,0.000241,0.000486,0.000486,0.000486,0.000486,0.001952,0.000486,0.002034,0.002066,0.002024,0.006268,0.002024,0.006268,0.002195,0.000298,0.002066,0.002024,0.000063,0.000063,0.001912,0.001952,0.006268,0.000486,0.000486,0.006268,0.000486,0.000103,0.002205,0.002195,0.002066,0.006173,0.010524,0.008995,0.010722,0.009944,0.010008,1.001601,0.012390,0.004555,0.004661,0.004092,0.005730,0.008609,0.004661,0.005235,0.005924,0.005598,0.003569,0.003364,0.005933,0.005443,0.004245,0.003749,0.003742,0.006212,0.004403,0.004049,0.004419,0.006439,0.005102,0.006803,0.006449,0.002162,0.003444,0.002217,0.001725,0.001552,0.003298,0.001520,0.003272,0.005308,0.003842,0.001984
r.language_object_pairlist,0.000145,0.002346,0.004854,0.002621,0.004527,0.000078,0.002537,0.004538,0.004854,0.000351,0.002256,0.009133,0.000379,0.004854,0.000078,0.002537,0.004527,0.002256,0.002256,0.004538,0.002511,0.000351,0.000264,0.002421,0.002511,0.000264,0.000145,0.002353,0.000351,0.000351,0.007081,0.002621,0.000142,0.002537,0.002331,0.002353,0.000351,0.004527,0.000351,0.002462,0.004854,0.002537,0.002353,0.002256,0.000142,0.000342,0.004538,0.004538,0.004538,0.004538,0.000078,0.002256,0.000142,0.004854,0.002621,0.004854,0.000072,0.002462,0.002353,0.000379,0.002353,0.002256,0.002621,0.002621,0.000142,0.007081,0.004538,0.002256,0.002621,0.002621,0.002621,0.002621,0.002353,0.002621,0.002454,0.000351,0.000379,0.004854,0.000379,0.004854,0.002511,0.002331,0.000351,0.000379,0.000078,0.000078,0.000264,0.002353,0.004854,0.002621,0.002621,0.004854,0.002621,0.000142,0.002500,0.002511,0.000351,0.004538,0.009004,0.007362,0.009569,0.007112,0.007450,0.013349,1.001475,0.004246,0.002612,0.002338,0.003876,0.004460,0.002612,0.009255,0.011279,0.006662,0.004248,0.006364,0.010857,0.004379,0.008445,0.007238,0.007225,0.004909,0.005293,0.007373,0.005305,0.004798,0.008937,0.005429,0.007825,0.004000,0.001993,0.000811,0.001965,0.001878,0.006553,0.001785,0.003938,0.003727,0.004605,0.002259
