language,from_node,relation,to_node,required,multiple,named,evidence
nim,func_expression,FIELD:body,statement_list,True,False,True,node-types.json
nim,func_expression,FIELD:parameters,parameter_declaration_list,False,False,True,node-types.json
nim,func_expression,FIELD:pragmas,pragma_list,False,False,True,node-types.json
nim,func_expression,FIELD:return_type,type_expression,False,False,True,node-types.json
nim,generalized_string,FIELD:function,dot_expression,True,False,True,node-types.json
nim,generalized_string,FIELD:function,identifier,True,False,True,node-types.json
nim,if,FIELD:alternative,elif_branch,False,True,True,node-types.json
nim,if,FIELD:alternative,else_branch,False,True,True,node-types.json
nim,if,FIELD:condition,accent_quoted,True,False,True,node-types.json
nim,if,FIELD:condition,array_construction,True,False,True,node-types.json
nim,if,FIELD:condition,blank_identifier,True,False,True,node-types.json
nim,if,FIELD:condition,block,True,False,True,node-types.json
nim,if,FIELD:condition,bracket_expression,True,False,True,node-types.json
nim,if,FIELD:condition,call,True,False,True,node-types.json
nim,if,FIELD:condition,case,True,False,True,node-types.json
nim,if,FIELD:condition,cast,True,False,True,node-types.json
nim,if,FIELD:condition,char_literal,True,False,True,node-types.json
nim,if,FIELD:condition,curly_construction,True,False,True,node-types.json
nim,if,FIELD:condition,curly_expression,True,False,True,node-types.json
nim,if,FIELD:condition,custom_numeric_literal,True,False,True,node-types.json
nim,if,FIELD:condition,distinct_type,True,False,True,node-types.json
nim,if,FIELD:condition,dot_expression,True,False,True,node-types.json
nim,if,FIELD:condition,dot_generic_call,True,False,True,node-types.json
nim,if,FIELD:condition,enum_type,True,False,True,node-types.json
nim,if,FIELD:condition,float_literal,True,False,True,node-types.json
nim,if,FIELD:condition,for,True,False,True,node-types.json
nim,if,FIELD:condition,func_expression,True,False,True,node-types.json
nim,if,FIELD:condition,generalized_string,True,False,True,node-types.json
nim,if,FIELD:condition,identifier,True,False,True,node-types.json
nim,if,FIELD:condition,if,True,False,True,node-types.json
nim,if,FIELD:condition,infix_expression,True,False,True,node-types.json
nim,if,FIELD:condition,integer_literal,True,False,True,node-types.json
nim,if,FIELD:condition,interpreted_string_literal,True,False,True,node-types.json
nim,if,FIELD:condition,iterator_expression,True,False,True,node-types.json
nim,if,FIELD:condition,iterator_type,True,False,True,node-types.json
nim,if,FIELD:condition,long_string_literal,True,False,True,node-types.json
nim,if,FIELD:condition,nil_literal,True,False,True,node-types.json
nim,if,FIELD:condition,object_type,True,False,True,node-types.json
nim,if,FIELD:condition,out_type,True,False,True,node-types.json
nim,if,FIELD:condition,parenthesized,True,False,True,node-types.json
nim,if,FIELD:condition,pointer_type,True,False,True,node-types.json
nim,if,FIELD:condition,pragma_expression,True,False,True,node-types.json
nim,if,FIELD:condition,prefix_expression,True,False,True,node-types.json
nim,if,FIELD:condition,proc_expression,True,False,True,node-types.json
nim,if,FIELD:condition,proc_type,True,False,True,node-types.json
nim,if,FIELD:condition,raw_string_literal,True,False,True,node-types.json
nim,if,FIELD:condition,ref_type,True,False,True,node-types.json
nim,if,FIELD:condition,try,True,False,True,node-types.json
nim,if,FIELD:condition,tuple_construction,True,False,True,node-types.json
nim,if,FIELD:condition,tuple_type,True,False,True,node-types.json
nim,if,FIELD:condition,var_type,True,False,True,node-types.json
nim,if,FIELD:condition,when,True,False,True,node-types.json
nim,if,FIELD:consequence,statement_list,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,accent_quoted,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,array_construction,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,blank_identifier,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,block,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,bracket_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,call,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,case,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,cast,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,char_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,curly_construction,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,curly_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,custom_numeric_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,distinct_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,dot_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,dot_generic_call,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,enum_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,float_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,for,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,func_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,generalized_string,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,identifier,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,if,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,infix_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,integer_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,interpreted_string_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,iterator_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,iterator_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,long_string_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,nil_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,object_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,out_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,parenthesized,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,pointer_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,pragma_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,prefix_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,proc_expression,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,proc_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,raw_string_literal,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,ref_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,try,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,tuple_construction,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,tuple_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,var_type,True,False,True,node-types.json
nim,import_from_statement,FIELD:module,when,True,False,True,node-types.json
nim,infix_expression,FIELD:left,accent_quoted,True,False,True,node-types.json
nim,infix_expression,FIELD:left,array_construction,True,False,True,node-types.json
nim,infix_expression,FIELD:left,blank_identifier,True,False,True,node-types.json
nim,infix_expression,FIELD:left,bracket_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:left,call,True,False,True,node-types.json
nim,infix_expression,FIELD:left,cast,True,False,True,node-types.json
nim,infix_expression,FIELD:left,char_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,curly_construction,True,False,True,node-types.json
nim,infix_expression,FIELD:left,curly_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:left,custom_numeric_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,distinct_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,dot_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:left,dot_generic_call,True,False,True,node-types.json
nim,infix_expression,FIELD:left,enum_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,float_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,generalized_string,True,False,True,node-types.json
nim,infix_expression,FIELD:left,identifier,True,False,True,node-types.json
nim,infix_expression,FIELD:left,infix_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:left,integer_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,interpreted_string_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,iterator_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,long_string_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,nil_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,object_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,out_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,parenthesized,True,False,True,node-types.json
nim,infix_expression,FIELD:left,pointer_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,pragma_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:left,prefix_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:left,proc_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,raw_string_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:left,ref_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,tuple_construction,True,False,True,node-types.json
nim,infix_expression,FIELD:left,tuple_type,True,False,True,node-types.json
nim,infix_expression,FIELD:left,typeof,True,False,True,node-types.json
nim,infix_expression,FIELD:left,var_type,True,False,True,node-types.json
nim,infix_expression,FIELD:operator,and,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,as,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,div,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,from,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,in,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,is,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,isnot,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,mod,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,notin,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,of,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,operator,True,False,True,node-types.json
nim,infix_expression,FIELD:operator,or,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,shl,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,shr,True,False,False,node-types.json
nim,infix_expression,FIELD:operator,xor,True,False,False,node-types.json
nim,infix_expression,FIELD:right,accent_quoted,True,False,True,node-types.json
nim,infix_expression,FIELD:right,array_construction,True,False,True,node-types.json
nim,infix_expression,FIELD:right,blank_identifier,True,False,True,node-types.json
nim,infix_expression,FIELD:right,bracket_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:right,call,True,False,True,node-types.json
nim,infix_expression,FIELD:right,cast,True,False,True,node-types.json
nim,infix_expression,FIELD:right,char_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:right,curly_construction,True,False,True,node-types.json
nim,infix_expression,FIELD:right,curly_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:right,custom_numeric_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:right,distinct_type,True,False,True,node-types.json
nim,infix_expression,FIELD:right,dot_expression,True,False,True,node-types.json
nim,infix_expression,FIELD:right,dot_generic_call,True,False,True,node-types.json
nim,infix_expression,FIELD:right,enum_type,True,False,True,node-types.json
nim,infix_expression,FIELD:right,float_literal,True,False,True,node-types.json
nim,infix_expression,FIELD:right,generalized_string,True,False,True,node-types.json
