language,rule,shape_class,surface_class,shape_json,surface_json
kotlin,enum_class_body,ef9358a0b0dadbeee88c,f0355be859949dddb7ee,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""{""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""members"":[{""type"":""STRING"",""value"":"";""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""}""}],""type"":""SEQ""}"
kotlin,_enum_entries,d584ba76ce3f94ee69c9,04da120c4f2dbbb9a561,"{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}"
kotlin,enum_entry,a5b0f7fa1fe259eaccf8,a5b0f7fa1fe259eaccf8,"{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}"
kotlin,_type,0c64b20786c6c721ad38,0c64b20786c6c721ad38,"{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}"
kotlin,_type_reference,773a742caf48291c9c45,2382b5d2e3a227b6c4fe,"{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""CHOICE""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""dynamic""}],""type"":""CHOICE""},""type"":""PREC_LEFT"",""value"":1}"
kotlin,not_nullable_type,0fc5c785715845c4ceb1,cb5f822fd08f1b7c7612,"{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""&""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}"
kotlin,nullable_type,b7f18c47dfbc8966b67a,b7f18c47dfbc8966b67a,"{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""REPEAT1""}],""type"":""SEQ""}","{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""REPEAT1""}],""type"":""SEQ""}"
kotlin,quest,b93867e280d3929e9621,81f8d57cf457ed45e498,"{""type"":""STRING"",""value"":""LITERAL""}","{""type"":""STRING"",""value"":""?""}"
kotlin,user_type,96c5d0067e3625fc1646,1323205515279382b852,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""type"":""STRING"",""value"":"".""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""}"
kotlin,_simple_user_type,463276546f89a3ae0908,b03c7a0e420f31036243,"{""content"":{""members"":[{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":""bool"",""type"":""ALIAS"",""value"":""str""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":true,""type"":""ALIAS"",""value"":""type_identifier""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":2}"
kotlin,type_projection,42e8b571b1706093ebc2,cb706a7eb4a0fb2edf04,"{""members"":[{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""CHOICE""}","{""members"":[{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},{""type"":""STRING"",""value"":""*""}],""type"":""CHOICE""}"
kotlin,type_projection_modifiers,4e84687b2e083630f0fe,4e84687b2e083630f0fe,"{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""REPEAT1""}","{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""REPEAT1""}"
kotlin,_type_projection_modifier,7ea618fd7062ab5ffb1e,7ea618fd7062ab5ffb1e,"{""name"":""SYM"",""type"":""SYMBOL""}","{""name"":""SYM"",""type"":""SYMBOL""}"
kotlin,function_type,fec8573c058e6d18b9a3,d662a80f39c4ec6e625b,"{""members"":[{""members"":[{""members"":[{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""name"":""NAME"",""type"":""FIELD""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}","{""members"":[{""members"":[{""members"":[{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""name"":""receiver"",""type"":""FIELD""},{""type"":""STRING"",""value"":"".""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""->""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""}"
kotlin,function_type_parameters,9dff7dcd7acdef912a17,fb1582fa2db0fb9dd2b6,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""members"":[{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""(""},{""members"":[{""members"":[{""members"":[{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""content"":{""members"":[{""type"":""STRING"",""value"":"",""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""REPEAT""}],""type"":""SEQ""},{""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":"")""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":1}"
kotlin,parenthesized_type,d0b437ef6ea647b403c8,2081cc4ccd4c57fec528,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""(""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":"")""}],""type"":""SEQ""}"
kotlin,parenthesized_user_type,8b8aed235bc3705620f6,1abce8a98c7fdf62d42d,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SELF"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""(""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SELF"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":"")""}],""type"":""SEQ""}"
kotlin,statements,30ea18f6db6bb3c101be,30ea18f6db6bb3c101be,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""}"
kotlin,_statement,b204c146ff404b0f72a6,b8d323a2f4add1368aeb,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":""bool"",""type"":""ALIAS"",""value"":""str""}],""type"":""CHOICE""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""members"":[{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":true,""type"":""ALIAS"",""value"":""annotation""}],""type"":""CHOICE""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}],""type"":""CHOICE""}"
kotlin,_statement_annotation,5dcf6ecd3e3e7257720e,5dcf6ecd3e3e7257720e,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
kotlin,label,1fe959f0c44d84065d0b,693e36ced048e93a556d,"{""content"":{""members"":[{""type"":""PATTERN"",""value"":""PATTERN""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},""type"":""TOKEN""}","{""content"":{""members"":[{""type"":""PATTERN"",""value"":""[a-zA-Z_][a-zA-Z_0-9]*""},{""type"":""STRING"",""value"":""@""}],""type"":""SEQ""},""type"":""TOKEN""}"
kotlin,control_structure_body,5dcf6ecd3e3e7257720e,5dcf6ecd3e3e7257720e,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
kotlin,_block,12172e37512257dff6e6,f6bd2a4a539b5e96ce56,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},""type"":""PREC"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""{""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""}""}],""type"":""SEQ""},""type"":""PREC"",""value"":1}"
kotlin,_loop_statement,2f06ca86caf84d1cd5ef,2f06ca86caf84d1cd5ef,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
kotlin,for_statement,739abbeed746dd34aef6,d30c30084e9231453537,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""STRING"",""value"":""LITERAL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""for""},{""type"":""STRING"",""value"":""(""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""type"":""REPEAT""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""in""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":"")""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":0}"
kotlin,while_statement,3060dcae05d1bad2fd2c,fed19c9d3d8ca0751cff,"{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}","{""members"":[{""type"":""STRING"",""value"":""while""},{""type"":""STRING"",""value"":""(""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":"")""},{""members"":[{""type"":""STRING"",""value"":"";""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}],""type"":""SEQ""}"
kotlin,do_while_statement,85ae57b0b3730bec20e8,bcbe2802e28f641e234a,"{""content"":{""members"":[{""type"":""STRING"",""value"":""LITERAL""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""LITERAL""},{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""type"":""STRING"",""value"":""do""},{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""BLANK""}],""type"":""CHOICE""},{""type"":""STRING"",""value"":""while""},{""type"":""STRING"",""value"":""(""},{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":"")""}],""type"":""SEQ""},""type"":""PREC_RIGHT"",""value"":0}"
kotlin,_semi,7ea618fd7062ab5ffb1e,7ea618fd7062ab5ffb1e,"{""name"":""SYM"",""type"":""SYMBOL""}","{""name"":""SYM"",""type"":""SYMBOL""}"
kotlin,assignment,f5dc4aa68d9c06a3a504,e30baf1b1e302174f277,"{""members"":[{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""LITERAL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}],""type"":""CHOICE""}","{""members"":[{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":1},{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""type"":""STRING"",""value"":""=""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":1}],""type"":""CHOICE""}"
kotlin,_expression,2f06ca86caf84d1cd5ef,2f06ca86caf84d1cd5ef,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
kotlin,_unary_expression,02c3a7ae1fbdcbf9c12d,02c3a7ae1fbdcbf9c12d,"{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}","{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""CHOICE""}"
kotlin,postfix_expression,1cdffccfc5511fddc33b,d55a678ea93230d5caaf,"{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":16}"
kotlin,call_expression,1cdffccfc5511fddc33b,d55a678ea93230d5caaf,"{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":16}"
kotlin,_generic_call_expression,894155e2e5dd6f42ddb7,bb05be838036dabc1ebb,"{""content"":{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":""bool"",""type"":""ALIAS"",""value"":""str""}],""type"":""SEQ""},""type"":""PREC_DYNAMIC"",""value"":""PREC_VALUE""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}","{""content"":{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""content"":{""name"":""SYM"",""type"":""SYMBOL""},""named"":true,""type"":""ALIAS"",""value"":""call_suffix""}],""type"":""SEQ""},""type"":""PREC_DYNAMIC"",""value"":1},""type"":""PREC_LEFT"",""value"":16}"
kotlin,indexing_expression,1cdffccfc5511fddc33b,d55a678ea93230d5caaf,"{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":""PREC_VALUE""}","{""content"":{""members"":[{""name"":""SYM"",""type"":""SYMBOL""},{""name"":""SYM"",""type"":""SYMBOL""}],""type"":""SEQ""},""type"":""PREC_LEFT"",""value"":16}"
