language,rule,class_id,atom_count,max_depth,ALIAS,BLANK,CHOICE,FIELD,IMMEDIATE_TOKEN,PATTERN,PREC,PREC_DYNAMIC,PREC_LEFT,PREC_RIGHT,REPEAT,REPEAT1,SEQ,STRING,SYMBOL,TOKEN
c,compound_literal_expression,1bae3dac2a359c45,7,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0
c,parenthesized_expression,36a021094a543754,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0
c,initializer_list,767eb9ff877c9665,20,6,0,2,4,0,0,0,0,0,0,0,1,0,3,4,6,0
c,initializer_pair,d9a39f5387476f0f,21,5,0,0,4,4,0,0,0,0,0,0,0,1,2,2,8,0
c,subscript_designator,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
c,subscript_range_designator,5a15b2c1949d0344,8,2,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0
c,field_designator,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
c,number_literal,dea86f93444e52e2,84,11,0,7,10,0,0,20,0,0,0,0,6,12,20,8,0,1
c,char_literal,45f2d018b05c5d1a,14,5,1,0,2,0,1,1,0,0,0,0,0,1,1,6,1,0
c,concatenated_string,212e479b73715e04,16,4,0,0,2,0,0,0,0,0,0,1,1,0,4,0,8,0
c,string_literal,47cb0fc560079c5e,15,6,1,0,2,0,1,1,1,0,0,0,1,0,1,6,1,0
c,escape_sequence,2ae7eca56f26039e,10,4,0,0,1,0,0,5,1,0,0,0,0,0,1,1,0,1
c,system_lib_string,1f1971bd595da970,8,4,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,1
c,true,fb9fbc65e4def2be,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
c,false,fb9fbc65e4def2be,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
c,null,136bf937997ff8c7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
c,identifier,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c,_type_identifier,56dd8a13fc61cdde,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c,_field_identifier,56dd8a13fc61cdde,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c,_statement_identifier,56dd8a13fc61cdde,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
c,_empty_declaration,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
c,macro_type_specifier,90e0d78688a9a763,8,3,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,0
c,comment,01eb870d390bc428,9,3,0,0,1,0,0,2,0,0,0,0,0,0,2,3,0,1
python,module,3fb1481c149084d4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
python,_statement,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
python,_simple_statements,96e61eaece29bb41,11,4,0,1,1,0,0,0,0,0,0,0,1,0,3,2,3,0
python,_simple_statement,1ac89aa26fcd8629,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0
python,import_statement,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
python,import_prefix,25f9aa760795edfa,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
python,relative_import,923fda47faa71f4a,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
python,future_import_statement,cdf5c1427ed824b1,10,3,0,0,1,0,0,0,0,0,0,0,0,0,2,5,2,0
python,import_from_statement,f6832c98bf560cf7,14,3,0,0,2,1,0,0,0,0,0,0,0,0,2,4,5,0
python,_import_list,13e41507692c8ffe,16,6,0,1,3,2,0,0,0,0,0,0,1,0,3,2,4,0
python,aliased_import,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
python,wildcard_import,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
python,print_statement,dd7027f16b962ae1,28,8,0,2,3,3,0,0,2,1,0,0,2,0,5,6,4,0
python,chevron,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
python,assert_statement,5f03411dd84b304c,8,4,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0
python,expression_statement,b7d6570ed9ceb2f2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
python,tuple_expression,b9a9b15a18bb74b2,15,6,0,2,2,0,0,0,0,0,0,0,1,0,4,3,3,0
python,named_expression,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
python,_named_expression_lhs,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
python,return_statement,5a4a787ef5d8e7b3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
python,delete_statement,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
python,_expressions,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
python,raise_statement,fc6534b7dfa064c5,11,4,0,2,2,1,0,0,0,0,0,0,0,0,2,2,2,0
python,pass_statement,f1e940dc42de9f04,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
python,break_statement,f1e940dc42de9f04,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
python,continue_statement,f1e940dc42de9f04,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
python,_compound_statement,373baa0e4d645e99,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0
python,if_statement,9ae1d5d2ea04d3a6,14,3,0,1,1,4,0,0,0,0,0,0,1,0,1,2,4,0
python,elif_clause,1bae3dac2a359c45,7,2,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0
python,else_clause,35a8b400fe055683,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0
python,match_statement,95912a1b299b414b,17,5,1,1,1,3,0,0,0,0,0,0,1,0,3,4,3,0
python,_match_block,afe4af861cfa75d5,8,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,4,0
python,case_clause,7b1a8060da67746e,18,4,0,2,2,2,0,0,0,0,0,0,1,0,3,4,4,0
python,for_statement,10f8ce5a5b38a8c6,17,3,0,2,2,4,0,0,0,0,0,0,0,0,1,4,4,0
python,while_statement,3a8404c4db5e70fd,11,3,0,1,1,3,0,0,0,0,0,0,0,0,1,2,3,0
python,try_statement,039ec4b2704c8dd4,13,2,0,2,2,1,0,0,0,0,0,0,1,0,1,2,4,0
python,except_clause,28c890bf298c11f2,29,7,0,3,4,4,0,0,1,0,0,0,1,0,5,5,5,1
python,finally_clause,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
python,with_statement,54abafd6e73c9427,9,2,0,1,1,1,0,0,0,0,0,0,0,0,1,3,2,0
python,with_clause,ac0bf37b4cebb163,23,5,0,2,3,0,0,0,0,0,0,0,2,0,6,6,4,0
python,with_item,1913c12935507cd4,4,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
python,function_definition,83bf36318f7f2580,22,4,0,3,3,5,0,0,0,0,0,0,0,0,2,4,5,0
python,parameters,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
python,lambda_parameters,dabb3e5604a9cd2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
python,list_splat,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
python,dictionary_splat,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
python,global_statement,5f03411dd84b304c,8,4,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0
python,nonlocal_statement,5f03411dd84b304c,8,4,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0
python,exec_statement,f4c7c4eb725bae54,16,6,0,1,2,1,0,0,0,0,0,0,1,0,4,3,4,0
python,type_alias_statement,90e0d78688a9a763,8,3,0,0,0,2,0,0,0,1,0,0,0,0,1,2,2,0
python,class_definition,7d4c936ad1a0479a,15,3,0,2,2,4,0,0,0,0,0,0,0,0,1,2,4,0
python,type_parameter,fe1c835c17093a40,12,4,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,0
python,parenthesized_list_splat,a8b804b56e4f520b,8,4,1,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0
python,argument_list,45b67102d032dda4,26,7,2,2,4,0,0,0,0,0,0,0,1,0,3,4,10,0
python,decorated_definition,32aa813f100b42d7,7,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,0
python,decorator,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
python,_suite,015dd5f84bf0a44b,8,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0
python,block,d7b595366e5c1cc2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0
python,expression_list,0de0ae9e3b76bbc8,13,6,0,1,2,0,0,0,0,0,0,1,0,1,3,3,2,0
python,dotted_name,fbfa10720825428d,7,4,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,0
python,case_pattern,ac7bce7dd9b2d768,6,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0
python,_simple_pattern,542ff8e540384c8e,25,4,2,1,3,0,0,0,1,0,0,0,0,0,1,2,15,0
python,_as_pattern,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
python,union_pattern,aa169a5e16c9f185,8,5,0,0,0,0,0,0,0,0,1,1,0,1,2,1,2,0
python,_list_pattern,367ff8cb63ccc63d,15,6,0,2,2,0,0,0,0,0,0,0,1,0,4,4,2,0
python,_tuple_pattern,367ff8cb63ccc63d,15,6,0,2,2,0,0,0,0,0,0,0,1,0,4,4,2,0
python,dict_pattern,746e6084b6342826,19,7,0,2,4,0,0,0,0,0,0,0,1,0,4,4,4,0
python,_key_value_pattern,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
python,keyword_pattern,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
python,splat_pattern,b2a383f9df01c4e1,8,3,0,0,2,0,0,0,1,0,0,0,0,0,1,3,1,0
python,class_pattern,3f574fa649f87e47,16,6,0,2,2,0,0,0,0,0,0,0,1,0,4,4,3,0
python,complex_pattern,374a269eeaf401da,14,3,0,1,4,0,0,0,1,0,0,0,0,0,1,3,4,0
python,_parameters,8eeac90ec207aef5,10,4,0,1,1,0,0,0,0,0,0,0,1,0,3,2,2,0
python,_patterns,8eeac90ec207aef5,10,4,0,1,1,0,0,0,0,0,0,0,1,0,3,2,2,0
python,parameter,373baa0e4d645e99,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0
python,pattern,853cadadb2b1152c,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0
python,tuple_pattern,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
python,list_pattern,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
python,default_parameter,ef3c1523c66d8dff,8,3,0,0,1,2,0,0,0,0,0,0,0,0,1,1,3,0
python,typed_default_parameter,3cdbf12f7ea8b87b,10,3,0,0,0,3,0,0,1,0,0,0,0,0,1,2,3,0
python,list_splat_pattern,5a13f10c11a2e59c,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0
python,dictionary_splat_pattern,5a13f10c11a2e59c,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0
python,as_pattern,da638cd64feea28a,7,4,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0
python,_expression_within_for_in_clause,33df11827dc1ffbd,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
python,expression,07794d18810c1d81,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
python,primary_expression,6614649fa2ca577b,28,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0
python,not_operator,4b0d2fc9a0560a40,5,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
python,boolean_operator,ba0eae838a644ab2,17,4,0,0,1,6,0,0,0,0,2,0,0,0,2,2,4,0
python,binary_operator,77baf481777098a0,105,4,0,0,1,39,0,0,0,0,12,1,0,0,13,13,26,0
python,unary_operator,cfe8174bfcaa616d,9,4,0,0,1,2,0,0,1,0,0,0,0,0,1,3,1,0
python,_not_in,2a3df1f3642b8e7a,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
python,_is_not,2a3df1f3642b8e7a,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
python,comparison_operator,7e1b96335174680a,21,7,2,0,1,1,0,0,0,0,1,0,0,1,2,9,4,0
python,lambda,a781a0ae027d26ea,10,4,0,1,1,2,0,0,1,0,0,0,0,0,1,2,2,0
python,lambda_within_for_in_clause,a09b2471d186121c,9,3,0,1,1,2,0,0,0,0,0,0,0,0,1,2,2,0
python,assignment,8424f859b5ec4a2c,19,4,0,0,1,5,0,0,0,0,0,0,0,0,4,4,5,0
python,augmented_assignment,ac6931c4e1f2f570,20,3,0,0,1,3,0,0,0,0,0,0,0,0,1,13,2,0
python,_left_hand_side,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
python,pattern_list,c148fcb20ea06217,12,5,0,1,2,0,0,0,0,0,0,0,0,1,3,3,2,0
python,_right_hand_side,ecd76a7a6941bdf4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
python,yield,c0cf3775f045c6ea,10,4,0,1,2,0,0,0,0,0,0,1,0,0,2,2,2,0
python,attribute,2f4fba537326da8f,7,3,0,0,0,2,0,0,1,0,0,0,0,0,1,1,2,0
python,subscript,c594d5b762105fe5,21,7,0,1,3,3,0,0,1,0,0,0,1,0,3,4,5,0
python,slice,bee37e47ab51e76a,15,4,0,4,4,0,0,0,0,0,0,0,0,0,2,2,3,0
python,ellipsis,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
python,call,538f592dca111d4a,8,4,0,0,1,2,0,0,1,0,0,0,0,0,1,0,3,0
python,typed_parameter,6af230dc19099aa1,9,3,0,0,1,1,0,0,1,0,0,0,0,0,1,1,4,0
python,type,7ced696bb978c29a,8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0
python,splat_type,998cddd7cb0a61f9,6,3,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0
python,generic_type,5031b43d92065e07,7,4,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,0
python,union_type,a0e1cbd42796808a,5,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0
python,constrained_type,ddee06618bcc5869,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0
python,member_type,a8cbe2d29c7e5462,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
python,keyword_argument,ef3c1523c66d8dff,8,3,0,0,1,2,0,0,0,0,0,0,0,0,1,1,3,0
python,list,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
python,set,e1596cff2975a5cc,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
python,tuple,e060ccde60f6b6f0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0
python,dictionary,ba902cee39e96122,18,6,0,2,4,0,0,0,0,0,0,0,1,0,3,4,4,0
python,pair,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
python,list_comprehension,0ea25d696f6ac0fd,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
python,dictionary_comprehension,0ea25d696f6ac0fd,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
python,set_comprehension,0ea25d696f6ac0fd,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
python,generator_expression,0ea25d696f6ac0fd,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
python,_comprehension_clauses,d169cbf3134f1b7e,6,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,0
python,parenthesized_expression,6bcf76bbc47f7e8c,7,3,0,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0
python,_collection_elements,2ed512405d6c8934,18,5,0,1,3,0,0,0,0,0,0,0,1,0,3,2,8,0
python,for_in_clause,68050ceb445bad66,19,6,0,2,2,2,0,0,0,0,1,0,1,0,3,5,3,0
python,if_clause,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
python,conditional_expression,bc57f41887645d3e,7,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,0
python,concatenated_string,9aa2331b27b009e8,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
python,string,fb8b1b110e3f8541,7,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0
python,string_content,98e86aaacadeb75c,7,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,0
python,interpolation,9fe0394a3a7bdcb4,16,3,0,3,3,3,0,0,0,0,0,0,0,0,1,3,3,0
python,_f_expression,4a63faab551e9643,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
python,escape_sequence,d4fa0bc9569c00c6,12,4,0,0,1,0,1,7,1,0,0,0,0,0,1,1,0,0
python,_not_escape_sequence,20347016f4403197,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
python,format_specifier,80e7062bba01e87a,9,5,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1
python,type_conversion,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
python,integer,783f7520558760b7,39,5,0,5,10,0,0,9,0,0,0,0,0,4,4,6,0,1
python,float,33bac011b95aea71,41,7,0,5,6,0,0,12,0,0,0,0,0,8,7,2,0,1
python,identifier,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
python,keyword_identifier,22ccf7f2f5706a7e,12,4,2,0,3,0,0,0,1,0,0,0,0,0,0,6,0,0
python,true,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
python,false,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
python,none,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
python,await,691379ebb2ff36ce,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
python,comment,e3445eab2403cbb6,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
python,line_continuation,913f0bbda77c64f1,10,5,0,1,2,0,0,0,0,0,0,0,0,0,2,4,0,1
python,positional_separator,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
python,keyword_separator,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
zig,source_file,efc758c1471dac12,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
zig,_container_members,468b305722bf4c5b,16,5,0,1,3,0,0,0,0,0,0,0,0,1,2,1,8,0
zig,test_declaration,9921178fec687eeb,11,3,0,2,3,0,0,0,0,0,0,0,0,0,1,2,3,0
zig,comptime_declaration,e35248a2fd10d4d6,7,3,0,1,1,0,0,0,1,0,0,0,0,0,1,2,1,0
zig,container_field,62e55a46d4367ec8,33,8,1,3,7,3,0,0,0,1,0,1,0,0,3,3,11,0
zig,variable_declaration,1ecdcd61eee85aa0,23,5,0,5,6,0,0,0,0,0,0,0,0,0,3,6,3,0
zig,_variable_declaration_expression_statement,fd4ba38aff4cbc7d,48,8,0,0,5,0,0,0,2,0,0,0,1,1,6,24,9,0
zig,_variable_declaration_header,ee5593ca45896063,24,6,0,4,6,1,0,0,1,0,0,0,0,0,2,3,7,0
zig,function_declaration,b595f0afe0b5e3c0,20,5,0,3,5,1,0,0,0,0,0,0,0,0,2,6,3,0
zig,_function_prototype,b69abdf15fe8eef1,24,3,0,5,6,2,0,0,0,0,0,0,0,0,1,1,9,0
zig,parameters,367ff8cb63ccc63d,15,6,0,2,2,0,0,0,0,0,0,0,1,0,4,4,2,0
zig,parameter,cd4cd912340bc6e4,22,7,1,2,6,2,0,0,0,0,0,0,0,0,2,4,5,0
zig,using_namespace_declaration,2ce0449a1d31c37e,7,2,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0
zig,block,9bb57d92746e3f43,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0
zig,struct_declaration,f668af4c34edb93e,16,3,0,2,3,0,0,0,0,0,0,0,0,0,2,7,2,0
zig,opaque_declaration,037e4105ee0042bd,10,3,0,1,2,0,0,0,0,0,0,0,0,0,1,5,1,0
zig,enum_declaration,f668af4c34edb93e,16,3,0,2,3,0,0,0,0,0,0,0,0,0,2,7,2,0
zig,union_declaration,bda126469e0504b8,25,7,0,3,5,0,0,0,0,0,0,0,0,0,4,10,3,0
zig,error_set_declaration,b16f7c4742f3e8b6,16,6,0,2,2,0,0,0,0,0,0,0,1,0,4,5,2,0
zig,statement,d4b24a393f9b2820,15,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0
zig,comptime_statement,96f43dfe4e4510a3,6,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0
zig,nosuspend_statement,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
zig,suspend_statement,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
zig,defer_statement,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
zig,errdefer_statement,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
zig,_block_expr_statement,78cd392125c9ba7a,8,4,0,1,2,0,0,0,1,0,0,0,0,0,1,0,3,0
zig,block_expression,88ad4604d3b373d4,6,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0
zig,labeled_statement,76d0634041cbb3d4,9,3,0,1,2,0,0,0,1,0,0,0,0,0,1,0,4,0
zig,expression_statement,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
zig,if_statement,771126a57c77bd97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
zig,_if_prefix,54abafd6e73c9427,9,2,0,1,1,1,0,0,0,0,0,0,0,0,1,3,2,0
zig,else_clause,63264c094734b4c5,7,2,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0
zig,for_statement,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
zig,_for_prefix,553917eb89465acf,29,9,0,4,4,0,0,0,0,0,0,0,1,0,8,7,5,0
zig,while_statement,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
zig,_while_prefix,2094646abb3a05a7,16,3,0,2,2,1,0,0,0,0,0,0,0,0,2,6,3,0
zig,_conditional_body,edad242409f63c33,13,3,0,1,3,2,0,0,0,0,0,0,0,0,2,1,4,0
zig,payload,f5bd7d0b1f82ba8a,21,7,0,3,3,0,0,0,0,0,0,0,1,0,6,6,2,0
zig,byte_alignment,97de35083321bcb0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
zig,address_space,97de35083321bcb0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
zig,link_section,97de35083321bcb0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
zig,calling_convention,97de35083321bcb0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0
zig,expression,32e0f986562b9f9e,21,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19,0
zig,asm_expression,c1812264fc65c8aa,11,2,0,2,2,0,0,0,0,0,0,0,0,0,1,4,2,0
zig,asm_output,f4fd13af9b5c264a,17,6,0,3,3,0,0,0,0,0,0,0,1,0,4,3,3,0
zig,asm_output_item,529a7f23fb39bf08,14,3,0,0,2,0,0,0,0,0,0,0,0,0,2,5,5,0
zig,asm_input,f4fd13af9b5c264a,17,6,0,3,3,0,0,0,0,0,0,0,1,0,4,3,3,0
zig,asm_input_item,a60796da5ec7be3f,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,0
zig,asm_clobbers,e689e6a6ef7fb658,18,7,0,2,4,0,0,0,0,0,0,0,1,0,4,3,4,0
zig,if_expression,9b16c27d92cd33d8,12,5,0,2,2,0,0,0,0,0,0,1,0,0,2,1,4,0
zig,for_expression,835330dc18b1b540,15,4,0,3,3,0,0,0,0,0,0,1,0,0,2,2,4,0
zig,while_expression,1df6098c2f772b18,18,5,0,4,4,0,0,0,0,0,0,1,0,0,2,2,5,0
zig,assignment_expression,b06edf87b1c4ccbd,26,4,0,0,1,3,0,0,0,0,0,1,0,0,1,18,2,0
zig,unary_expression,2c55d6fd1a809d77,11,4,0,0,1,2,0,0,0,0,1,0,0,0,1,5,1,0
zig,binary_expression,ea95fa3036b2ccdb,233,4,0,0,1,87,0,0,0,0,29,0,0,0,29,29,58,0
zig,comptime_expression,2599c1c092fd370e,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,async_expression,2599c1c092fd370e,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,await_expression,2599c1c092fd370e,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,nosuspend_expression,2599c1c092fd370e,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,continue_expression,ad7edbc4807d1f0a,9,3,0,2,2,0,0,0,0,0,0,1,0,0,1,1,2,0
zig,resume_expression,2599c1c092fd370e,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,return_expression,727091e75cba9742,6,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,break_expression,ad7edbc4807d1f0a,9,3,0,2,2,0,0,0,0,0,0,1,0,0,1,1,2,0
zig,try_expression,2599c1c092fd370e,4,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
zig,catch_expression,7df1887f5771cf99,8,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0
zig,switch_expression,d65d41c4ca76f132,22,6,0,3,3,0,0,0,0,0,0,0,1,0,4,7,4,0
zig,switch_case,c86a0fe1b6bb81d7,8,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0
zig,_switch_case_exp,3536f2e6d1a5d879,28,9,0,4,5,0,0,0,0,0,0,0,1,0,8,6,4,0
zig,type_expression,d24cf7f21125f765,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0
zig,primary_type_expression,a62efef3a7000169,35,3,1,0,1,0,0,0,0,0,0,1,0,0,0,4,28,0
zig,nullable_type,fc8ccb991e94b3d0,7,3,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0
zig,anyframe_type,f1175a487edcf9ba,5,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0
zig,slice_type,116cf8943aaedab7,18,5,0,1,2,1,0,0,0,0,0,1,1,0,2,6,4,0
