candidate_id,family_hint,evidence_rows,source_layers,evidence_kinds,residual
MLIR_SHAPE_GET_EXTENT,SHAPE,2,MLIR_SHAPE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AMX_DP_BSUD,TENSOR,4,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OACC_CACHE,CONCURRENCY,2,MLIR_OPENACC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_STATIC_FIELD_ADDRESS,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMULH,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_SHAPE_BROADCAST,SHAPE,2,MLIR_SHAPE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_ASHR,VECTOR,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_OVERFLOW_CHECKED_BINOP,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_CP_ASYNC_COMMIT,BINDING_MEMORY,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_FRAME_CONSTANT,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SME_ZA_ENABLE,TENSOR,6,AARCH64_SME,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OACC_KERNELS,CONCURRENCY,2,MLIR_OPENACC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_CNTW,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_CUBE_SC,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_VSTORE,VECTOR_MEMORY,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MASKED_STORE,VECTOR,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_COMPARE,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_RESHAPE,TENSOR_ML,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_DIVIDE,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TENSOR_STORE,TENSOR,2,H5_NORMALIZED;SPIRV,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFSQRT,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_TILE,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_LASTB,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFWREDUSUM,VECTOR_REDUCTION,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
WIDENING_MUL,ARITHMETIC,2,H5_NORMALIZED;ISA_GENERIC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VWSUBU_W,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_RCP,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_SUB_OVERFLOW,ARITHMETIC,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_NEW_CONS_STRING,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
POINTER_MASK,BINDING_MEMORY,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_METADATA_TOKEN_LOAD,REFLECTION,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_COPY_BLOCK,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMULHU,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_BLOCK_ID_Y,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MIN,NumericFamily,5,DECOMPILER_QUOTIENT;H5_NORMALIZED,DECOMPILER_SEMANTIC_QUOTIENT;NORMALIZED_PRIMITIVE_CANDIDATE;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OACC_DETACH,CONCURRENCY,2,MLIR_OPENACC,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFWADD_W,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
DEPENDENCE_MARK,OWNERSHIP,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_DOT4,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMNOR,VECTOR_MASK,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_DEBUG_BREAK,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
UNLOCK,CONCURRENCY_MEMORY,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_UNBOX_ADDRESS,OBJECT,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_LD1_RO,VECTOR_MEMORY,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_BALLOT,CONCURRENCY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_COMPLEX_NEG,COMPLEX,2,MLIR_COMPLEX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VNCLIPU,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VNMSAC,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_REVERSE,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_CONV2_D,TENSOR_ALGEBRA,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_CONSTANT,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OMP_SIMD,CONCURRENCY,2,MLIR_OPENMP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_DIDNT_THROW,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_FLAGS_WRITE,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SME_FMOPA_F64,TENSOR,6,AARCH64_SME,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OMP_CRITICAL,CONCURRENCY,2,MLIR_OPENMP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
SIMD_EXTEND_HIGH,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_ERF,TENSOR_ML,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TANH,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_SFENCE,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_WHILELO,VECTOR_MASK,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
DEVICE_ENQUEUE,CONCURRENCY,2,H5_NORMALIZED;SPIRV,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_LOAD_INDIRECT_U4,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_READONLY_ADDRESS,OWNERSHIP,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFMIN,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_INIT_OBJECT,OBJECT,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
TOSA_FULLY_CONNECTED,TENSOR_ALGEBRA,6,MLIR_TOSA,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
V8_TURBOSHAFT_CHANGE,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,OPTIMIZER_IR_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VWREDSUM,VECTOR_REDUCTION,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VREDXOR,VECTOR_REDUCTION,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_UNIFORM_DEQUANTIZE,TENSOR_ML,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VWMACC,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
SET_DISCRIMINANT,OBJECT,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AMX_TILE_LOAD,TENSOR,4,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_GPU_BARRIER,GPU,2,MLIR_GPU,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_SHUFFLE_DOWN,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_RDPRU,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_PCLMULQDQ,CRYPTO,6,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VMSGTU,VECTOR_MASK,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_SPARSE_ITERATE,SPARSE_TENSOR,2,MLIR_SPARSE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_IMAGE_GATHER,IMAGE,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GPU_FAST_RCP,ARITHMETIC,2,H5_NORMALIZED;NVVM_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_ATOMIC_XOR_CC,CONCURRENCY_MEMORY,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_JUMP_METHOD,CONTROL,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
HEXAGON_HVX_PREDICATED_VLOAD,VECTOR_MEMORY,2,HEXAGON_HVX,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
COPY_SIGN,ARITHMETIC,2,H5_NORMALIZED;HOTSPOT_C2,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
STABLEHLO_NOT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BPF_GET_SMP_PROCESSOR_ID,BPF_VM,2,BPF_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AMDGPU_DOT8,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_INCP,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
DMA_WAIT,BINDING_MEMORY,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
SIMD_BITMASK,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
ROUND_EVEN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
EXPECT_HINT,CONTROL,1,H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFSGNJX,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
VECTOR_MASK_ALL,VECTOR,2,H5_NORMALIZED;HOTSPOT_C2,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_SPLICE,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_GPU_LAUNCH,GPU,2,MLIR_GPU,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
BPF_PASSTHRU,BPF_VM,2,BPF_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_TENSOR_EXTRACT_SLICE,TENSOR,2,MLIR_TENSOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_LDMXCSR,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_GPU_GLOBAL_ID,GPU,2,MLIR_GPU,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VAND,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_CALL_INDIRECT,FUNCTION,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_AVX512_MASK_COMPRESS,VECTOR,6,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
WEAK_COMPARE_EXCHANGE,CONCURRENCY_MEMORY,2,H5_NORMALIZED;HOTSPOT_C2,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_SPARSE_COITERATE,SPARSE_TENSOR,2,MLIR_SPARSE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
RVV_VFMADD,VECTOR,6,RISCV_VECTOR,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
X86_RDTSCP,ISA_SYSTEM,2,X86_INTRINSICS,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
EXPM1,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION;LANGUAGE_OPERATION_RAW,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_LINALG_DEPTHWISE_CONV_2_D_NHWC_HWC,TENSOR_ALGEBRA,2,MLIR_LINALG,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
GROUP_REDUCE,CONCURRENCY,2,H5_NORMALIZED;SPIRV,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
IL_OVERFLOW_CONVERT,TYPE_CONVERSION,2,DOTNET_IL;H5_NORMALIZED,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_SPARSE_SORT,SPARSE_TENSOR,2,MLIR_SPARSE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_OMP_ATOMIC_READ,CONCURRENCY,2,MLIR_OPENMP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
LLVM_VP_MAXIMUM,VECTOR,2,LLVM_VP,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
MLIR_SHAPE_CONST_SIZE,SHAPE,2,MLIR_SHAPE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
AARCH64_SVE_TRN1,VECTOR,12,AARCH64_SVE,NORMALIZED_PRIMITIVE_CANDIDATE;RAW_EXTERNAL_OPERATION,SEMANTIC_RESIDUAL_OUTSIDE_CURRENT_CLOSURE
