candidate_id,family_hint,evidence_rows,source_layers,raw_names,accepted_into_pstar,rejection_reason
AARCH64_SVE_CNTW,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.cntw;llvm.aarch64.sve.cntw.f16;llvm.aarch64.sve.cntw.f32;llvm.aarch64.sve.cntw.f64;llvm.aarch64.sve.cntw.i16;llvm.aarch64.sve.cntw.i32;llvm.aarch64.sve.cntw.i64;llvm.aarch64.sve.cntw.i8;llvm.aarch64.sve.cntw_m;llvm.aarch64.sve.cntw_x;llvm.aarch64.sve.cntw_z,false,no complete observable atom witness / composition proof
AMDGPU_CUBE_SC,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_CUBE_SC;amdgcn_cubesc,false,no complete observable atom witness / composition proof
HEXAGON_HVX_VSTORE,VECTOR_MEMORY,2,HEXAGON_HVX,llvm.hexagon.vstore,false,no complete observable atom witness / composition proof
MASKED_STORE,VECTOR,1,H5_NORMALIZED,MASKED_STORE,false,no complete observable atom witness / composition proof
STABLEHLO_COMPARE,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.compare;stablehlo.compare.bf16;stablehlo.compare.f32;stablehlo.compare.i32;stablehlo.compare.i8,false,no complete observable atom witness / composition proof
STABLEHLO_RESHAPE,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.reshape;stablehlo.reshape.bf16;stablehlo.reshape.f32;stablehlo.reshape.i32;stablehlo.reshape.i8,false,no complete observable atom witness / composition proof
STABLEHLO_DIVIDE,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.divide;stablehlo.divide.bf16;stablehlo.divide.f32;stablehlo.divide.i32;stablehlo.divide.i8,false,no complete observable atom witness / composition proof
TENSOR_STORE,TENSOR,2,H5_NORMALIZED;SPIRV,TENSOR_STORE;Tensor instruction class,false,no complete observable atom witness / composition proof
RVV_VFSQRT,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfsqrt;llvm.riscv.vfsqrt_mask;llvm.riscv.vfsqrt_vi;llvm.riscv.vfsqrt_vv;llvm.riscv.vfsqrt_vx,false,no complete observable atom witness / composition proof
TOSA_TILE,TENSOR_ML,6,MLIR_TOSA,tosa.tile;tosa.tile.bf16;tosa.tile.f32;tosa.tile.i32;tosa.tile.i8,false,no complete observable atom witness / composition proof
AARCH64_SVE_LASTB,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.lastb;llvm.aarch64.sve.lastb.f16;llvm.aarch64.sve.lastb.f32;llvm.aarch64.sve.lastb.f64;llvm.aarch64.sve.lastb.i16;llvm.aarch64.sve.lastb.i32;llvm.aarch64.sve.lastb.i64;llvm.aarch64.sve.lastb.i8;llvm.aarch64.sve.lastb_m;llvm.aarch64.sve.lastb_x;llvm.aarch64.sve.lastb_z,false,no complete observable atom witness / composition proof
RVV_VFWREDUSUM,VECTOR_REDUCTION,6,RISCV_VECTOR,llvm.riscv.vfwredusum;llvm.riscv.vfwredusum_mask;llvm.riscv.vfwredusum_vi;llvm.riscv.vfwredusum_vv;llvm.riscv.vfwredusum_vx,false,no complete observable atom witness / composition proof
WIDENING_MUL,ARITHMETIC,2,H5_NORMALIZED;ISA_GENERIC,MUL_LONG / widening mul;WIDENING_MUL,false,no complete observable atom witness / composition proof
RVV_VWSUBU_W,VECTOR,6,RISCV_VECTOR,llvm.riscv.vwsubu_w;llvm.riscv.vwsubu_w_mask;llvm.riscv.vwsubu_w_vi;llvm.riscv.vwsubu_w_vv;llvm.riscv.vwsubu_w_vx,false,no complete observable atom witness / composition proof
AMDGPU_RCP,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_RCP;amdgcn_rcp,false,no complete observable atom witness / composition proof
IL_SUB_OVERFLOW,ARITHMETIC,2,DOTNET_IL;H5_NORMALIZED,IL_SUB_OVERFLOW;sub.ovf,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_NEW_CONS_STRING,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,NEW_CONS_STRING,false,no complete observable atom witness / composition proof
POINTER_MASK,BINDING_MEMORY,1,H5_NORMALIZED,POINTER_MASK,false,no complete observable atom witness / composition proof
IL_METADATA_TOKEN_LOAD,REFLECTION,2,DOTNET_IL;H5_NORMALIZED,IL_METADATA_TOKEN_LOAD;ldtoken,false,no complete observable atom witness / composition proof
IL_COPY_BLOCK,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,IL_COPY_BLOCK;cpblk,false,no complete observable atom witness / composition proof
RVV_VMULHU,VECTOR,6,RISCV_VECTOR,llvm.riscv.vmulhu;llvm.riscv.vmulhu_mask;llvm.riscv.vmulhu_vi;llvm.riscv.vmulhu_vv;llvm.riscv.vmulhu_vx,false,no complete observable atom witness / composition proof
GPU_BLOCK_ID_Y,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_BLOCK_ID_Y;ctaid.y,false,no complete observable atom witness / composition proof
MIN,NumericFamily,5,DECOMPILER_QUOTIENT;H5_NORMALIZED,LLIL_MINS;LLIL_MINU;MIN;smin;umin;smin_vec;umin_vec,false,no complete observable atom witness / composition proof
MLIR_OACC_DETACH,CONCURRENCY,2,MLIR_OPENACC,acc.detach,false,no complete observable atom witness / composition proof
RVV_VFWADD_W,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfwadd_w;llvm.riscv.vfwadd_w_mask;llvm.riscv.vfwadd_w_vi;llvm.riscv.vfwadd_w_vv;llvm.riscv.vfwadd_w_vx,false,no complete observable atom witness / composition proof
DEPENDENCE_MARK,OWNERSHIP,1,H5_NORMALIZED,DEPENDENCE_MARK,false,no complete observable atom witness / composition proof
AMDGPU_DOT4,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_DOT4;amdgcn_sdot4 / udot4,false,no complete observable atom witness / composition proof
RVV_VMNOR,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmnor;llvm.riscv.vmnor_mask;llvm.riscv.vmnor_vi;llvm.riscv.vmnor_vv;llvm.riscv.vmnor_vx,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_DEBUG_BREAK,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,DEBUG_BREAK,false,no complete observable atom witness / composition proof
UNLOCK,CONCURRENCY_MEMORY,1,H5_NORMALIZED,UNLOCK,false,no complete observable atom witness / composition proof
IL_UNBOX_ADDRESS,OBJECT,2,DOTNET_IL;H5_NORMALIZED,IL_UNBOX_ADDRESS;unbox,false,no complete observable atom witness / composition proof
AARCH64_SVE_LD1_RO,VECTOR_MEMORY,12,AARCH64_SVE,llvm.aarch64.sve.ld1ro;llvm.aarch64.sve.ld1ro.f16;llvm.aarch64.sve.ld1ro.f32;llvm.aarch64.sve.ld1ro.f64;llvm.aarch64.sve.ld1ro.i16;llvm.aarch64.sve.ld1ro.i32;llvm.aarch64.sve.ld1ro.i64;llvm.aarch64.sve.ld1ro.i8;llvm.aarch64.sve.ld1ro_m;llvm.aarch64.sve.ld1ro_x;llvm.aarch64.sve.ld1ro_z,false,no complete observable atom witness / composition proof
AMDGPU_BALLOT,CONCURRENCY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_BALLOT;amdgcn_ballot,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_NEG,COMPLEX,2,MLIR_COMPLEX,complex.neg,false,no complete observable atom witness / composition proof
RVV_VNCLIPU,VECTOR,6,RISCV_VECTOR,llvm.riscv.vnclipu;llvm.riscv.vnclipu_mask;llvm.riscv.vnclipu_vi;llvm.riscv.vnclipu_vv;llvm.riscv.vnclipu_vx,false,no complete observable atom witness / composition proof
RVV_VNMSAC,VECTOR,6,RISCV_VECTOR,llvm.riscv.vnmsac;llvm.riscv.vnmsac_mask;llvm.riscv.vnmsac_vi;llvm.riscv.vnmsac_vv;llvm.riscv.vnmsac_vx,false,no complete observable atom witness / composition proof
TOSA_REVERSE,TENSOR_ML,6,MLIR_TOSA,tosa.reverse;tosa.reverse.bf16;tosa.reverse.f32;tosa.reverse.i32;tosa.reverse.i8,false,no complete observable atom witness / composition proof
TOSA_CONV2_D,TENSOR_ALGEBRA,6,MLIR_TOSA,tosa.conv2d;tosa.conv2d.bf16;tosa.conv2d.f32;tosa.conv2d.i32;tosa.conv2d.i8,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_CONSTANT,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,CONSTANT,false,no complete observable atom witness / composition proof
MLIR_OMP_SIMD,CONCURRENCY,2,MLIR_OPENMP,omp.simd,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_DIDNT_THROW,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,DIDNT_THROW,false,no complete observable atom witness / composition proof
X86_FLAGS_WRITE,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.flags_write,false,no complete observable atom witness / composition proof
AARCH64_SME_FMOPA_F64,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.fmopa_f64;llvm.aarch64.sme.fmopa_f64_vg2;llvm.aarch64.sme.fmopa_f64_vg4;llvm.aarch64.sme.fmopa_f64_za32;llvm.aarch64.sme.fmopa_f64_za64,false,no complete observable atom witness / composition proof
MLIR_OMP_CRITICAL,CONCURRENCY,2,MLIR_OPENMP,omp.critical,false,no complete observable atom witness / composition proof
SIMD_EXTEND_HIGH,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,*.extend_high_*;SIMD_EXTEND_HIGH,false,no complete observable atom witness / composition proof
TOSA_ERF,TENSOR_ML,6,MLIR_TOSA,tosa.erf;tosa.erf.bf16;tosa.erf.f32;tosa.erf.i32;tosa.erf.i8,false,no complete observable atom witness / composition proof
TANH,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,TANH;math.tanh,false,no complete observable atom witness / composition proof
X86_SFENCE,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.sfence,false,no complete observable atom witness / composition proof
AARCH64_SVE_WHILELO,VECTOR_MASK,12,AARCH64_SVE,llvm.aarch64.sve.whilelo;llvm.aarch64.sve.whilelo.f16;llvm.aarch64.sve.whilelo.f32;llvm.aarch64.sve.whilelo.f64;llvm.aarch64.sve.whilelo.i16;llvm.aarch64.sve.whilelo.i32;llvm.aarch64.sve.whilelo.i64;llvm.aarch64.sve.whilelo.i8;llvm.aarch64.sve.whilelo_m;llvm.aarch64.sve.whilelo_x;llvm.aarch64.sve.whilelo_z,false,no complete observable atom witness / composition proof
DEVICE_ENQUEUE,CONCURRENCY,2,H5_NORMALIZED;SPIRV,DEVICE_ENQUEUE;device-side enqueue instruction class,false,no complete observable atom witness / composition proof
IL_LOAD_INDIRECT_U4,BINDING_MEMORY,2,DOTNET_IL;H5_NORMALIZED,IL_LOAD_INDIRECT_U4;ldind.u4,false,no complete observable atom witness / composition proof
IL_READONLY_ADDRESS,OWNERSHIP,2,DOTNET_IL;H5_NORMALIZED,IL_READONLY_ADDRESS;readonly.,false,no complete observable atom witness / composition proof
RVV_VFMIN,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfmin;llvm.riscv.vfmin_mask;llvm.riscv.vfmin_vi;llvm.riscv.vfmin_vv;llvm.riscv.vfmin_vx,false,no complete observable atom witness / composition proof
IL_INIT_OBJECT,OBJECT,2,DOTNET_IL;H5_NORMALIZED,IL_INIT_OBJECT;initobj,false,no complete observable atom witness / composition proof
TOSA_FULLY_CONNECTED,TENSOR_ALGEBRA,6,MLIR_TOSA,tosa.fully_connected;tosa.fully_connected.bf16;tosa.fully_connected.f32;tosa.fully_connected.i32;tosa.fully_connected.i8,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_CHANGE,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,CHANGE,false,no complete observable atom witness / composition proof
RVV_VWREDSUM,VECTOR_REDUCTION,6,RISCV_VECTOR,llvm.riscv.vwredsum;llvm.riscv.vwredsum_mask;llvm.riscv.vwredsum_vi;llvm.riscv.vwredsum_vv;llvm.riscv.vwredsum_vx,false,no complete observable atom witness / composition proof
RVV_VREDXOR,VECTOR_REDUCTION,6,RISCV_VECTOR,llvm.riscv.vredxor;llvm.riscv.vredxor_mask;llvm.riscv.vredxor_vi;llvm.riscv.vredxor_vv;llvm.riscv.vredxor_vx,false,no complete observable atom witness / composition proof
STABLEHLO_UNIFORM_DEQUANTIZE,TENSOR_ML,6,STABLEHLO_OPS,stablehlo.uniform_dequantize;stablehlo.uniform_dequantize.bf16;stablehlo.uniform_dequantize.f32;stablehlo.uniform_dequantize.i32;stablehlo.uniform_dequantize.i8,false,no complete observable atom witness / composition proof
RVV_VWMACC,VECTOR,6,RISCV_VECTOR,llvm.riscv.vwmacc;llvm.riscv.vwmacc_mask;llvm.riscv.vwmacc_vi;llvm.riscv.vwmacc_vv;llvm.riscv.vwmacc_vx,false,no complete observable atom witness / composition proof
SET_DISCRIMINANT,OBJECT,1,H5_NORMALIZED,SET_DISCRIMINANT,false,no complete observable atom witness / composition proof
X86_AMX_TILE_LOAD,TENSOR,4,X86_INTRINSICS,llvm.x86.amx_tile_load;llvm.x86.amx_tile_load.internal;llvm.x86.amx_tile_load.tile,false,no complete observable atom witness / composition proof
MLIR_GPU_BARRIER,GPU,2,MLIR_GPU,gpu.barrier,false,no complete observable atom witness / composition proof
GPU_SHUFFLE_DOWN,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_SHUFFLE_DOWN;shfl.sync.down,false,no complete observable atom witness / composition proof
X86_RDPRU,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.rdpru,false,no complete observable atom witness / composition proof
X86_PCLMULQDQ,CRYPTO,6,X86_INTRINSICS,llvm.x86.pclmulqdq;llvm.x86.pclmulqdq.128;llvm.x86.pclmulqdq.256;llvm.x86.pclmulqdq.512;llvm.x86.pclmulqdq.mask,false,no complete observable atom witness / composition proof
RVV_VMSGTU,VECTOR_MASK,6,RISCV_VECTOR,llvm.riscv.vmsgtu;llvm.riscv.vmsgtu_mask;llvm.riscv.vmsgtu_vi;llvm.riscv.vmsgtu_vv;llvm.riscv.vmsgtu_vx,false,no complete observable atom witness / composition proof
MLIR_SPARSE_ITERATE,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.iterate,false,no complete observable atom witness / composition proof
AMDGPU_IMAGE_GATHER,IMAGE,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_IMAGE_GATHER;amdgcn_image_gather4,false,no complete observable atom witness / composition proof
GPU_FAST_RCP,ARITHMETIC,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_FAST_RCP;rcp.approx,false,no complete observable atom witness / composition proof
X86_ATOMIC_XOR_CC,CONCURRENCY_MEMORY,2,X86_INTRINSICS,llvm.x86.atomic_xor_cc,false,no complete observable atom witness / composition proof
IL_JUMP_METHOD,CONTROL,2,DOTNET_IL;H5_NORMALIZED,IL_JUMP_METHOD;jmp,false,no complete observable atom witness / composition proof
HEXAGON_HVX_PREDICATED_VLOAD,VECTOR_MEMORY,2,HEXAGON_HVX,llvm.hexagon.predicated_vload,false,no complete observable atom witness / composition proof
COPY_SIGN,ARITHMETIC,2,H5_NORMALIZED;HOTSPOT_C2,COPY_SIGN;CopySignD/CopySignF,false,no complete observable atom witness / composition proof
STABLEHLO_NOT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.not;stablehlo.not.bf16;stablehlo.not.f32;stablehlo.not.i32;stablehlo.not.i8,false,no complete observable atom witness / composition proof
BPF_GET_SMP_PROCESSOR_ID,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.get_smp_processor_id,false,no complete observable atom witness / composition proof
AMDGPU_DOT8,ARITHMETIC,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_DOT8;amdgcn_sdot8 / udot8,false,no complete observable atom witness / composition proof
AARCH64_SVE_INCP,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.incp;llvm.aarch64.sve.incp.f16;llvm.aarch64.sve.incp.f32;llvm.aarch64.sve.incp.f64;llvm.aarch64.sve.incp.i16;llvm.aarch64.sve.incp.i32;llvm.aarch64.sve.incp.i64;llvm.aarch64.sve.incp.i8;llvm.aarch64.sve.incp_m;llvm.aarch64.sve.incp_x;llvm.aarch64.sve.incp_z,false,no complete observable atom witness / composition proof
DMA_WAIT,BINDING_MEMORY,1,H5_NORMALIZED,DMA_WAIT,false,no complete observable atom witness / composition proof
SIMD_BITMASK,VECTOR,2,H5_NORMALIZED;WEBASSEMBLY,*.bitmask;SIMD_BITMASK,false,no complete observable atom witness / composition proof
ROUND_EVEN,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,ROUND_EVEN;math.roundeven,false,no complete observable atom witness / composition proof
EXPECT_HINT,CONTROL,1,H5_NORMALIZED,EXPECT_HINT,false,no complete observable atom witness / composition proof
RVV_VFSGNJX,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfsgnjx;llvm.riscv.vfsgnjx_mask;llvm.riscv.vfsgnjx_vi;llvm.riscv.vfsgnjx_vv;llvm.riscv.vfsgnjx_vx,false,no complete observable atom witness / composition proof
VECTOR_MASK_ALL,VECTOR,2,H5_NORMALIZED;HOTSPOT_C2,MaskAll/VectorTest;VECTOR_MASK_ALL,false,no complete observable atom witness / composition proof
AARCH64_SVE_SPLICE,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.splice;llvm.aarch64.sve.splice.f16;llvm.aarch64.sve.splice.f32;llvm.aarch64.sve.splice.f64;llvm.aarch64.sve.splice.i16;llvm.aarch64.sve.splice.i32;llvm.aarch64.sve.splice.i64;llvm.aarch64.sve.splice.i8;llvm.aarch64.sve.splice_m;llvm.aarch64.sve.splice_x;llvm.aarch64.sve.splice_z,false,no complete observable atom witness / composition proof
MLIR_GPU_LAUNCH,GPU,2,MLIR_GPU,gpu.launch,false,no complete observable atom witness / composition proof
BPF_PASSTHRU,BPF_VM,2,BPF_INTRINSICS,llvm.bpf.passthru,false,no complete observable atom witness / composition proof
MLIR_TENSOR_EXTRACT_SLICE,TENSOR,2,MLIR_TENSOR,tensor.extract_slice,false,no complete observable atom witness / composition proof
X86_LDMXCSR,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.ldmxcsr,false,no complete observable atom witness / composition proof
MLIR_GPU_GLOBAL_ID,GPU,2,MLIR_GPU,gpu.global_id,false,no complete observable atom witness / composition proof
RVV_VAND,VECTOR,6,RISCV_VECTOR,llvm.riscv.vand;llvm.riscv.vand_mask;llvm.riscv.vand_vi;llvm.riscv.vand_vv;llvm.riscv.vand_vx,false,no complete observable atom witness / composition proof
IL_CALL_INDIRECT,FUNCTION,2,DOTNET_IL;H5_NORMALIZED,IL_CALL_INDIRECT;calli,false,no complete observable atom witness / composition proof
X86_AVX512_MASK_COMPRESS,VECTOR,6,X86_INTRINSICS,llvm.x86.avx512_mask_compress;llvm.x86.avx512_mask_compress.128;llvm.x86.avx512_mask_compress.256;llvm.x86.avx512_mask_compress.512;llvm.x86.avx512_mask_compress.mask,false,no complete observable atom witness / composition proof
WEAK_COMPARE_EXCHANGE,CONCURRENCY_MEMORY,2,H5_NORMALIZED;HOTSPOT_C2,WEAK_COMPARE_EXCHANGE;WeakCompareAndSwap*,false,no complete observable atom witness / composition proof
MLIR_SPARSE_COITERATE,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.coiterate,false,no complete observable atom witness / composition proof
RVV_VFMADD,VECTOR,6,RISCV_VECTOR,llvm.riscv.vfmadd;llvm.riscv.vfmadd_mask;llvm.riscv.vfmadd_vi;llvm.riscv.vfmadd_vv;llvm.riscv.vfmadd_vx,false,no complete observable atom witness / composition proof
X86_RDTSCP,ISA_SYSTEM,2,X86_INTRINSICS,llvm.x86.rdtscp,false,no complete observable atom witness / composition proof
EXPM1,ARITHMETIC,2,H5_NORMALIZED;MLIR_MATH,EXPM1;math.expm1,false,no complete observable atom witness / composition proof
MLIR_LINALG_DEPTHWISE_CONV_2_D_NHWC_HWC,TENSOR_ALGEBRA,2,MLIR_LINALG,linalg.depthwise_conv_2d_nhwc_hwc,false,no complete observable atom witness / composition proof
GROUP_REDUCE,CONCURRENCY,2,H5_NORMALIZED;SPIRV,GROUP_REDUCE;GroupNonUniform* reduction,false,no complete observable atom witness / composition proof
IL_OVERFLOW_CONVERT,TYPE_CONVERSION,2,DOTNET_IL;H5_NORMALIZED,IL_OVERFLOW_CONVERT;conv.ovf.*,false,no complete observable atom witness / composition proof
MLIR_SPARSE_SORT,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.sort,false,no complete observable atom witness / composition proof
MLIR_OMP_ATOMIC_READ,CONCURRENCY,2,MLIR_OPENMP,omp.atomic_read,false,no complete observable atom witness / composition proof
LLVM_VP_MAXIMUM,VECTOR,2,LLVM_VP,llvm.vp.maximum,false,no complete observable atom witness / composition proof
MLIR_SHAPE_CONST_SIZE,SHAPE,2,MLIR_SHAPE,shape.const_size,false,no complete observable atom witness / composition proof
AARCH64_SVE_TRN1,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.trn1;llvm.aarch64.sve.trn1.f16;llvm.aarch64.sve.trn1.f32;llvm.aarch64.sve.trn1.f64;llvm.aarch64.sve.trn1.i16;llvm.aarch64.sve.trn1.i32;llvm.aarch64.sve.trn1.i64;llvm.aarch64.sve.trn1.i8;llvm.aarch64.sve.trn1_m;llvm.aarch64.sve.trn1_x;llvm.aarch64.sve.trn1_z,false,no complete observable atom witness / composition proof
AARCH64_SVE_MUL,VECTOR,12,AARCH64_SVE,llvm.aarch64.sve.mul;llvm.aarch64.sve.mul.f16;llvm.aarch64.sve.mul.f32;llvm.aarch64.sve.mul.f64;llvm.aarch64.sve.mul.i16;llvm.aarch64.sve.mul.i32;llvm.aarch64.sve.mul.i64;llvm.aarch64.sve.mul.i8;llvm.aarch64.sve.mul_m;llvm.aarch64.sve.mul_x;llvm.aarch64.sve.mul_z,false,no complete observable atom witness / composition proof
RVV_VFREDMAX,VECTOR_REDUCTION,6,RISCV_VECTOR,llvm.riscv.vfredmax;llvm.riscv.vfredmax_mask;llvm.riscv.vfredmax_vi;llvm.riscv.vfredmax_vv;llvm.riscv.vfredmax_vx,false,no complete observable atom witness / composition proof
MLIR_COMPLEX_EQ,COMPLEX,2,MLIR_COMPLEX,complex.eq,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_LOAD_STACK_POINTER,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,LOAD_STACK_POINTER,false,no complete observable atom witness / composition proof
MLIR_SPARSE_LEX_INSERT,SPARSE_TENSOR,2,MLIR_SPARSE,sparse_tensor.lex_insert,false,no complete observable atom witness / composition proof
STABLEHLO_RSQRT,TENSOR_ELEMENTWISE,6,STABLEHLO_OPS,stablehlo.rsqrt;stablehlo.rsqrt.bf16;stablehlo.rsqrt.f32;stablehlo.rsqrt.i32;stablehlo.rsqrt.i8,false,no complete observable atom witness / composition proof
TOSA_REDUCE_MIN,TENSOR_REDUCTION,6,MLIR_TOSA,tosa.reduce_min;tosa.reduce_min.bf16;tosa.reduce_min.f32;tosa.reduce_min.i32;tosa.reduce_min.i8,false,no complete observable atom witness / composition proof
ADD_WITH_CARRY,ARITHMETIC,2,H5_NORMALIZED;X86_ISA,ADC/ADCX;ADD_WITH_CARRY,false,no complete observable atom witness / composition proof
MLIR_OACC_SHUTDOWN,CONCURRENCY,2,MLIR_OPENACC,acc.shutdown,false,no complete observable atom witness / composition proof
AMDGPU_WQM,CONCURRENCY,2,AMDGPU_INTRINSICS;H5_NORMALIZED,AMDGPU_WQM;amdgcn_wqm,false,no complete observable atom witness / composition proof
X86_AVX512_TERNLOG,VECTOR,6,X86_INTRINSICS,llvm.x86.avx512_ternlog;llvm.x86.avx512_ternlog.128;llvm.x86.avx512_ternlog.256;llvm.x86.avx512_ternlog.512;llvm.x86.avx512_ternlog.mask,false,no complete observable atom witness / composition proof
AARCH64_SME_READ_HORIZ,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.read_horiz;llvm.aarch64.sme.read_horiz_vg2;llvm.aarch64.sme.read_horiz_vg4;llvm.aarch64.sme.read_horiz_za32;llvm.aarch64.sme.read_horiz_za64,false,no complete observable atom witness / composition proof
GPU_WARP_ALL,CONCURRENCY,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_WARP_ALL;vote.all.sync,false,no complete observable atom witness / composition proof
V8_TURBOSHAFT_STRING_CODE_POINT_AT,DYNAMIC_LANGUAGE,1,V8_TURBOSHAFT,STRING_CODE_POINT_AT,false,no complete observable atom witness / composition proof
AARCH64_SME_MLA_ZA64,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.mla_za64;llvm.aarch64.sme.mla_za64_vg2;llvm.aarch64.sme.mla_za64_vg4;llvm.aarch64.sme.mla_za64_za32;llvm.aarch64.sme.mla_za64_za64,false,no complete observable atom witness / composition proof
AARCH64_SME_STOP,TENSOR,6,AARCH64_SME,llvm.aarch64.sme.stop;llvm.aarch64.sme.stop_vg2;llvm.aarch64.sme.stop_vg4;llvm.aarch64.sme.stop_za32;llvm.aarch64.sme.stop_za64,false,no complete observable atom witness / composition proof
GPU_BFE,BITWISE,2,H5_NORMALIZED;NVVM_INTRINSICS,GPU_BFE;bfe,false,no complete observable atom witness / composition proof
RVV_VLSE,VECTOR_MEMORY,6,RISCV_VECTOR,llvm.riscv.vlse;llvm.riscv.vlse_mask;llvm.riscv.vlse_vi;llvm.riscv.vlse_vv;llvm.riscv.vlse_vx,false,no complete observable atom witness / composition proof
