language,repository,node_type,field,required,multiple,child_type,child_named
cpp,tree-sitter/tree-sitter-cpp,condition_clause,initializer,False,False,init_statement,True
cpp,tree-sitter/tree-sitter-cpp,condition_clause,value,True,False,comma_expression,True
cpp,tree-sitter/tree-sitter-cpp,condition_clause,value,True,False,declaration,True
cpp,tree-sitter/tree-sitter-cpp,condition_clause,value,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,conditional_expression,alternative,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,conditional_expression,condition,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,conditional_expression,consequence,False,False,comma_expression,True
cpp,tree-sitter/tree-sitter-cpp,conditional_expression,consequence,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,consteval_block_declaration,body,True,False,compound_statement,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,(,False
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,),False
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,constraint_conjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,constraint_disjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,expression,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,splice_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,template_type,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,left,True,True,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,operator,True,False,&&,False
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,operator,True,False,and,False
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,(,False
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,),False
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,constraint_conjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,constraint_disjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,expression,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,splice_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,template_type,True
cpp,tree-sitter/tree-sitter-cpp,constraint_conjunction,right,True,True,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,(,False
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,),False
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,constraint_conjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,constraint_disjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,expression,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,splice_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,template_type,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,left,True,True,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,operator,True,False,or,False
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,operator,True,False,||,False
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,(,False
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,),False
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,constraint_conjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,constraint_disjunction,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,expression,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,splice_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,template_type,True
cpp,tree-sitter/tree-sitter-cpp,constraint_disjunction,right,True,True,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,declarator,True,True,_declarator,True
cpp,tree-sitter/tree-sitter-cpp,declaration,declarator,True,True,gnu_asm_expression,True
cpp,tree-sitter/tree-sitter-cpp,declaration,declarator,True,True,init_declarator,True
cpp,tree-sitter/tree-sitter-cpp,declaration,declarator,True,True,ms_call_modifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,declarator,True,True,operator_cast,True
cpp,tree-sitter/tree-sitter-cpp,declaration,default_value,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,declaration,type,False,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,declaration,value,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,declaration,value,False,False,initializer_list,True
cpp,tree-sitter/tree-sitter-cpp,do_statement,body,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,do_statement,condition,True,False,parenthesized_expression,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,base,False,False,primitive_type,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,base,False,False,qualified_identifier,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,base,False,False,sized_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,base,False,False,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,body,False,False,enumerator_list,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,name,False,False,qualified_identifier,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,name,False,False,splice_type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,name,False,False,template_type,True
cpp,tree-sitter/tree-sitter-cpp,enum_specifier,name,False,False,type_identifier,True
cpp,tree-sitter/tree-sitter-cpp,enumerator,name,True,False,identifier,True
cpp,tree-sitter/tree-sitter-cpp,enumerator,value,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,body,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,declarator,True,False,_declarator,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,initializer,False,False,init_statement,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,right,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,right,True,False,initializer_list,True
cpp,tree-sitter/tree-sitter-cpp,expansion_statement,type,True,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,declarator,False,True,_field_declarator,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,default_value,False,True,expression,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,default_value,False,True,initializer_list,True
cpp,tree-sitter/tree-sitter-cpp,field_declaration,type,True,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,argument,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,dependent_name,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,destructor_name,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,field_identifier,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,operator_name,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,qualified_identifier,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,splice_expression,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,field,True,False,template_method,True
cpp,tree-sitter/tree-sitter-cpp,field_expression,operator,True,False,->,False
cpp,tree-sitter/tree-sitter-cpp,field_expression,operator,True,False,.,False
cpp,tree-sitter/tree-sitter-cpp,field_expression,operator,True,False,.*,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,left,True,False,...,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,left,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,!=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,%,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,%=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,&,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,&&,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,&=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,*,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,*=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,+,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,+=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,",",False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,-,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,-=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,->*,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,.*,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,/,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,/=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,<,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,<<,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,<<=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,<=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,==,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,>,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,>=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,>>,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,>>=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,^,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,^=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,and,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,bitand,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,bitor,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,not_eq,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,or,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,xor,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,|,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,|=,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,operator,True,False,||,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,right,True,False,...,False
cpp,tree-sitter/tree-sitter-cpp,fold_expression,right,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,body,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,declarator,True,False,_declarator,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,initializer,False,False,init_statement,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,right,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,right,True,False,initializer_list,True
cpp,tree-sitter/tree-sitter-cpp,for_range_loop,type,True,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,body,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,condition,False,False,comma_expression,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,condition,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,initializer,False,False,comma_expression,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,initializer,False,False,declaration,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,initializer,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,update,False,False,comma_expression,True
cpp,tree-sitter/tree-sitter-cpp,for_statement,update,False,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,declarator,True,False,_declarator,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,declarator,True,False,_field_declarator,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,declarator,True,False,_type_declarator,True
cpp,tree-sitter/tree-sitter-cpp,function_declarator,parameters,True,False,parameter_list,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,body,False,False,compound_statement,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,body,False,False,try_statement,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,declarator,True,False,_declarator,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,declarator,True,False,_field_declarator,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,declarator,True,False,operator_cast,True
cpp,tree-sitter/tree-sitter-cpp,function_definition,type,False,False,type_specifier,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_clobber_list,register,False,True,concatenated_string,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_clobber_list,register,False,True,raw_string_literal,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_clobber_list,register,False,True,string_literal,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,assembly_code,True,False,concatenated_string,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,assembly_code,True,False,raw_string_literal,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,assembly_code,True,False,string_literal,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,clobbers,False,False,gnu_asm_clobber_list,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,goto_labels,False,False,gnu_asm_goto_list,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,input_operands,False,False,gnu_asm_input_operand_list,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_expression,output_operands,False,False,gnu_asm_output_operand_list,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_goto_list,label,False,True,identifier,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_input_operand,constraint,True,False,string_literal,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_input_operand,symbol,False,False,identifier,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_input_operand,value,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_input_operand_list,operand,False,True,gnu_asm_input_operand,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_output_operand,constraint,True,False,string_literal,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_output_operand,symbol,False,False,identifier,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_output_operand,value,True,False,expression,True
cpp,tree-sitter/tree-sitter-cpp,gnu_asm_output_operand_list,operand,False,True,gnu_asm_output_operand,True
cpp,tree-sitter/tree-sitter-cpp,goto_statement,label,True,False,statement_identifier,True
cpp,tree-sitter/tree-sitter-cpp,if_statement,alternative,False,False,else_clause,True
cpp,tree-sitter/tree-sitter-cpp,if_statement,condition,True,False,condition_clause,True
cpp,tree-sitter/tree-sitter-cpp,if_statement,consequence,True,False,statement,True
cpp,tree-sitter/tree-sitter-cpp,import_declaration,header,False,False,string_literal,True
cpp,tree-sitter/tree-sitter-cpp,import_declaration,header,False,False,system_lib_string,True
