language,repository,node_type,named,has_fields,has_children,has_subtypes,payload_json
julia,tree-sitter/tree-sitter-julia,_expression,True,False,False,True,"{""type"":""_expression"",""named"":true,""subtypes"":[{""type"":""_definition"",""named"":true},{""type"":""_statement"",""named"":true},{""type"":""adjoint_expression"",""named"":true},{""type"":""arrow_function_expression"",""named"":true},{""type"":""binary_expression"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""broadcast_call_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""command_literal"",""named"":true},{""type"":""compound_assignment_expression"",""named"":true},{""type"":""comprehension_expression"",""named"":true},{""type"":""curly_expression"",""named"":true},{""type"":""field_expression"",""named"":true},{""type"":""float_literal"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""juxtaposition_expression"",""named"":true},{""type"":""macrocall_expression"",""named"":true},{""type"":""matrix_expression"",""named"":true},{""type"":""operator"",""named"":true},{""type"":""parametrized_type_expression"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""prefixed_command_literal"",""named"":true},{""type"":""prefixed_string_literal"",""named"":true},{""type"":""quote_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""splat_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""ternary_expression"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""typed_expression"",""named"":true},{""type"":""unary_expression"",""named"":true},{""type"":""unary_typed_expression"",""named"":true},{""type"":""vector_expression"",""named"":true},{""type"":""where_expression"",""named"":true}]}"
julia,tree-sitter/tree-sitter-julia,_statement,True,False,False,True,"{""type"":""_statement"",""named"":true,""subtypes"":[{""type"":""break_statement"",""named"":true},{""type"":""compound_statement"",""named"":true},{""type"":""const_statement"",""named"":true},{""type"":""continue_statement"",""named"":true},{""type"":""export_statement"",""named"":true},{""type"":""for_statement"",""named"":true},{""type"":""global_statement"",""named"":true},{""type"":""if_statement"",""named"":true},{""type"":""import_statement"",""named"":true},{""type"":""let_statement"",""named"":true},{""type"":""local_statement"",""named"":true},{""type"":""public_statement"",""named"":true},{""type"":""quote_statement"",""named"":true},{""type"":""return_statement"",""named"":true},{""type"":""try_statement"",""named"":true},{""type"":""using_statement"",""named"":true},{""type"":""while_statement"",""named"":true}]}"
julia,tree-sitter/tree-sitter-julia,abstract_definition,True,False,True,False,"{""type"":""abstract_definition"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""type_head"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,adjoint_expression,True,False,True,False,"{""type"":""adjoint_expression"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""adjoint_expression"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""broadcast_call_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""command_literal"",""named"":true},{""type"":""comprehension_expression"",""named"":true},{""type"":""curly_expression"",""named"":true},{""type"":""field_expression"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""macrocall_expression"",""named"":true},{""type"":""matrix_expression"",""named"":true},{""type"":""parametrized_type_expression"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""prefixed_command_literal"",""named"":true},{""type"":""prefixed_string_literal"",""named"":true},{""type"":""quote_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""vector_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,argument_list,True,False,True,False,"{""type"":""argument_list"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""generator"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,arrow_function_expression,True,False,True,False,"{""type"":""arrow_function_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""argument_list"",""named"":true},{""type"":""assignment"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,assignment,True,False,True,False,"{""type"":""assignment"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""open_tuple"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,binary_expression,True,False,True,False,"{""type"":""binary_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,block,True,False,True,False,"{""type"":""block"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""open_tuple"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,block_comment,True,False,False,False,"{""type"":""block_comment"",""named"":true,""extra"":true,""fields"":{}}"
julia,tree-sitter/tree-sitter-julia,boolean_literal,True,False,False,False,"{""type"":""boolean_literal"",""named"":true,""fields"":{}}"
julia,tree-sitter/tree-sitter-julia,broadcast_call_expression,True,False,True,False,"{""type"":""broadcast_call_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""adjoint_expression"",""named"":true},{""type"":""argument_list"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""broadcast_call_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""command_literal"",""named"":true},{""type"":""comprehension_expression"",""named"":true},{""type"":""curly_expression"",""named"":true},{""type"":""do_clause"",""named"":true},{""type"":""field_expression"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""macrocall_expression"",""named"":true},{""type"":""matrix_expression"",""named"":true},{""type"":""parametrized_type_expression"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""prefixed_command_literal"",""named"":true},{""type"":""prefixed_string_literal"",""named"":true},{""type"":""quote_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""vector_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,call_expression,True,False,True,False,"{""type"":""call_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""adjoint_expression"",""named"":true},{""type"":""argument_list"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""broadcast_call_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""command_literal"",""named"":true},{""type"":""comprehension_expression"",""named"":true},{""type"":""curly_expression"",""named"":true},{""type"":""do_clause"",""named"":true},{""type"":""field_expression"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""macrocall_expression"",""named"":true},{""type"":""matrix_expression"",""named"":true},{""type"":""operator"",""named"":true},{""type"":""parametrized_type_expression"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""prefixed_command_literal"",""named"":true},{""type"":""prefixed_string_literal"",""named"":true},{""type"":""quote_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""vector_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,catch_clause,True,False,True,False,"{""type"":""catch_clause"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""block"",""named"":true},{""type"":""identifier"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,command_literal,True,False,True,False,"{""type"":""command_literal"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""content"",""named"":true},{""type"":""escape_sequence"",""named"":true},{""type"":""string_interpolation"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,compound_assignment_expression,True,False,True,False,"{""type"":""compound_assignment_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,compound_statement,True,False,True,False,"{""type"":""compound_statement"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""block"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,comprehension_expression,True,False,True,False,"{""type"":""comprehension_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""for_clause"",""named"":true},{""type"":""if_clause"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,const_statement,True,False,True,False,"{""type"":""const_statement"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""open_tuple"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,curly_expression,True,False,True,False,"{""type"":""curly_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,do_clause,True,False,True,False,"{""type"":""do_clause"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""block"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,else_clause,True,False,True,False,"{""type"":""else_clause"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""block"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,elseif_clause,True,True,True,False,"{""type"":""elseif_clause"",""named"":true,""fields"":{""condition"":{""multiple"":false,""required"":true,""types"":[{""type"":""_expression"",""named"":true}]}},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""block"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,export_statement,True,False,True,False,"{""type"":""export_statement"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""identifier"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""macro_identifier"",""named"":true},{""type"":""operator"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,field_expression,True,True,True,False,"{""type"":""field_expression"",""named"":true,""fields"":{""value"":{""multiple"":false,""required"":false,""types"":[{""type"":""adjoint_expression"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""broadcast_call_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""command_literal"",""named"":true},{""type"":""comprehension_expression"",""named"":true},{""type"":""curly_expression"",""named"":true},{""type"":""field_expression"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""macrocall_expression"",""named"":true},{""type"":""matrix_expression"",""named"":true},{""type"":""parametrized_type_expression"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""prefixed_command_literal"",""named"":true},{""type"":""prefixed_string_literal"",""named"":true},{""type"":""quote_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""vector_expression"",""named"":true}]}},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""adjoint_expression"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""broadcast_call_expression"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""command_literal"",""named"":true},{""type"":""comprehension_expression"",""named"":true},{""type"":""curly_expression"",""named"":true},{""type"":""field_expression"",""named"":true},{""type"":""identifier"",""named"":true},{""type"":""index_expression"",""named"":true},{""type"":""interpolation_expression"",""named"":true},{""type"":""macro_identifier"",""named"":true},{""type"":""macrocall_expression"",""named"":true},{""type"":""matrix_expression"",""named"":true},{""type"":""parametrized_type_expression"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""prefixed_command_literal"",""named"":true},{""type"":""prefixed_string_literal"",""named"":true},{""type"":""quote_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""tuple_expression"",""named"":true},{""type"":""vector_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,finally_clause,True,False,True,False,"{""type"":""finally_clause"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""block"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,float_literal,True,False,False,False,"{""type"":""float_literal"",""named"":true,""fields"":{}}"
julia,tree-sitter/tree-sitter-julia,for_binding,True,False,True,False,"{""type"":""for_binding"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,for_clause,True,False,True,False,"{""type"":""for_clause"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""for_binding"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,for_statement,True,False,True,False,"{""type"":""for_statement"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""block"",""named"":true},{""type"":""for_binding"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,function_definition,True,False,True,False,"{""type"":""function_definition"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""block"",""named"":true},{""type"":""signature"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,generator,True,False,True,False,"{""type"":""generator"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""for_clause"",""named"":true},{""type"":""if_clause"",""named"":true}]}}"
julia,tree-sitter/tree-sitter-julia,global_statement,True,False,True,False,"{""type"":""global_statement"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""_expression"",""named"":true},{""type"":""assignment"",""named"":true},{""type"":""open_tuple"",""named"":true}]}}"
