table_index,name,kernel,atomic_operation,required,rust_support
218,rf,random,ATTR_POLICY_DROP,1,0.985
218,rf,random,RECYCLE_LENGTH,1,0.975
218,rf,random,RECYCLE_INDEX,1,0.975
218,rf,random,RECYCLE_WARNING,1,0.975
218,rf,random,COERCE_COMMON_NUMERIC,1,0.985
218,rf,random,COERCE_INTEGER,1,0.985
218,rf,random,COERCE_DOUBLE,1,0.985
218,rf,random,ARG_FORCE_EAGER,1,0.975
218,rf,random,ARG_MATCH_EXACT,1,0.975
218,rf,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
218,rf,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
218,rf,random,ARG_MATCH_POSITIONAL,1,0.975
218,rf,random,SYMBOL_LOOKUP,1,0.975
218,rf,random,PRIMITIVE_LOOKUP,1,0.975
218,rf,random,RNG_KIND_SELECT,1,0.9
218,rf,random,RNG_STATE_GET,1,0.94
218,rf,random,RNG_STATE_SET,1,0.94
218,rf,random,RNG_UNIFORM,1,0.96
218,rf,random,RNG_NORMAL,1,0.93
218,rf,random,RNG_SAMPLE,1,0.92
218,rf,random,RNG_SEED,1,0.96
218,rf,random,VECTORIZE_UNARY,1,0.985
218,rf,random,VECTORIZE_BINARY,1,0.985
219,rgamma,random,ATTR_DROP,1,0.985
219,rgamma,random,ATTR_POLICY_DROP,1,0.985
219,rgamma,random,RECYCLE_LENGTH,1,0.975
219,rgamma,random,RECYCLE_INDEX,1,0.975
219,rgamma,random,RECYCLE_WARNING,1,0.975
219,rgamma,random,COERCE_COMMON_NUMERIC,1,0.985
219,rgamma,random,COERCE_INTEGER,1,0.985
219,rgamma,random,COERCE_DOUBLE,1,0.985
219,rgamma,random,ARG_FORCE_EAGER,1,0.975
219,rgamma,random,ARG_MATCH_EXACT,1,0.975
219,rgamma,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
219,rgamma,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
219,rgamma,random,ARG_MATCH_POSITIONAL,1,0.975
219,rgamma,random,SYMBOL_LOOKUP,1,0.975
219,rgamma,random,PRIMITIVE_LOOKUP,1,0.975
219,rgamma,random,RNG_KIND_SELECT,1,0.9
219,rgamma,random,RNG_STATE_GET,1,0.94
219,rgamma,random,RNG_STATE_SET,1,0.94
219,rgamma,random,RNG_UNIFORM,1,0.96
219,rgamma,random,RNG_NORMAL,1,0.93
219,rgamma,random,RNG_SAMPLE,1,0.92
219,rgamma,random,RNG_SEED,1,0.96
219,rgamma,random,VECTORIZE_UNARY,1,0.985
219,rgamma,random,VECTORIZE_BINARY,1,0.985
220,rlnorm,random,ATTR_DROP,1,0.985
220,rlnorm,random,ATTR_POLICY_DROP,1,0.985
220,rlnorm,random,RECYCLE_LENGTH,1,0.975
220,rlnorm,random,RECYCLE_INDEX,1,0.975
220,rlnorm,random,RECYCLE_WARNING,1,0.975
220,rlnorm,random,COERCE_COMMON_NUMERIC,1,0.985
220,rlnorm,random,COERCE_INTEGER,1,0.985
220,rlnorm,random,COERCE_DOUBLE,1,0.985
220,rlnorm,random,ARG_FORCE_EAGER,1,0.975
220,rlnorm,random,ARG_MATCH_EXACT,1,0.975
220,rlnorm,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
220,rlnorm,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
220,rlnorm,random,ARG_MATCH_POSITIONAL,1,0.975
220,rlnorm,random,SYMBOL_LOOKUP,1,0.975
220,rlnorm,random,PRIMITIVE_LOOKUP,1,0.975
220,rlnorm,random,RNG_KIND_SELECT,1,0.9
220,rlnorm,random,RNG_STATE_GET,1,0.94
220,rlnorm,random,RNG_STATE_SET,1,0.94
220,rlnorm,random,RNG_UNIFORM,1,0.96
220,rlnorm,random,RNG_NORMAL,1,0.93
220,rlnorm,random,RNG_SAMPLE,1,0.92
220,rlnorm,random,RNG_SEED,1,0.96
220,rlnorm,random,VECTORIZE_UNARY,1,0.985
220,rlnorm,random,VECTORIZE_BINARY,1,0.985
221,rlogis,random,ATTR_DROP,1,0.985
221,rlogis,random,ATTR_POLICY_DROP,1,0.985
221,rlogis,random,RECYCLE_LENGTH,1,0.975
221,rlogis,random,RECYCLE_INDEX,1,0.975
221,rlogis,random,RECYCLE_WARNING,1,0.975
221,rlogis,random,COERCE_COMMON_NUMERIC,1,0.985
221,rlogis,random,COERCE_INTEGER,1,0.985
221,rlogis,random,COERCE_DOUBLE,1,0.985
221,rlogis,random,ARG_FORCE_EAGER,1,0.975
221,rlogis,random,ARG_MATCH_EXACT,1,0.975
221,rlogis,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
221,rlogis,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
221,rlogis,random,ARG_MATCH_POSITIONAL,1,0.975
221,rlogis,random,SYMBOL_LOOKUP,1,0.975
221,rlogis,random,PRIMITIVE_LOOKUP,1,0.975
221,rlogis,random,RNG_KIND_SELECT,1,0.9
221,rlogis,random,RNG_STATE_GET,1,0.94
221,rlogis,random,RNG_STATE_SET,1,0.94
221,rlogis,random,RNG_UNIFORM,1,0.96
221,rlogis,random,RNG_NORMAL,1,0.93
221,rlogis,random,RNG_SAMPLE,1,0.92
221,rlogis,random,RNG_SEED,1,0.96
221,rlogis,random,VECTORIZE_UNARY,1,0.985
221,rlogis,random,VECTORIZE_BINARY,1,0.985
222,rnbinom,random,ATTR_DROP,1,0.985
222,rnbinom,random,ATTR_POLICY_DROP,1,0.985
222,rnbinom,random,RECYCLE_LENGTH,1,0.975
222,rnbinom,random,RECYCLE_INDEX,1,0.975
222,rnbinom,random,RECYCLE_WARNING,1,0.975
222,rnbinom,random,COERCE_COMMON_NUMERIC,1,0.985
222,rnbinom,random,COERCE_INTEGER,1,0.985
222,rnbinom,random,COERCE_DOUBLE,1,0.985
222,rnbinom,random,ARG_FORCE_EAGER,1,0.975
222,rnbinom,random,ARG_MATCH_EXACT,1,0.975
222,rnbinom,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
222,rnbinom,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
222,rnbinom,random,ARG_MATCH_POSITIONAL,1,0.975
222,rnbinom,random,SYMBOL_LOOKUP,1,0.975
222,rnbinom,random,PRIMITIVE_LOOKUP,1,0.975
222,rnbinom,random,RNG_KIND_SELECT,1,0.9
222,rnbinom,random,RNG_STATE_GET,1,0.94
222,rnbinom,random,RNG_STATE_SET,1,0.94
222,rnbinom,random,RNG_UNIFORM,1,0.96
222,rnbinom,random,RNG_NORMAL,1,0.93
222,rnbinom,random,RNG_SAMPLE,1,0.92
222,rnbinom,random,RNG_SEED,1,0.96
222,rnbinom,random,VECTORIZE_UNARY,1,0.985
222,rnbinom,random,VECTORIZE_BINARY,1,0.985
223,rnbinom_mu,random,ATTR_DROP,1,0.985
223,rnbinom_mu,random,ATTR_POLICY_DROP,1,0.985
223,rnbinom_mu,random,RECYCLE_LENGTH,1,0.975
223,rnbinom_mu,random,RECYCLE_INDEX,1,0.975
223,rnbinom_mu,random,RECYCLE_WARNING,1,0.975
223,rnbinom_mu,random,COERCE_COMMON_NUMERIC,1,0.985
223,rnbinom_mu,random,COERCE_INTEGER,1,0.985
223,rnbinom_mu,random,COERCE_DOUBLE,1,0.985
223,rnbinom_mu,random,ARG_FORCE_EAGER,1,0.975
223,rnbinom_mu,random,ARG_MATCH_EXACT,1,0.975
223,rnbinom_mu,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
223,rnbinom_mu,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
223,rnbinom_mu,random,ARG_MATCH_POSITIONAL,1,0.975
223,rnbinom_mu,random,SYMBOL_LOOKUP,1,0.975
223,rnbinom_mu,random,PRIMITIVE_LOOKUP,1,0.975
223,rnbinom_mu,random,RNG_KIND_SELECT,1,0.9
223,rnbinom_mu,random,RNG_STATE_GET,1,0.94
223,rnbinom_mu,random,RNG_STATE_SET,1,0.94
223,rnbinom_mu,random,RNG_UNIFORM,1,0.96
223,rnbinom_mu,random,RNG_NORMAL,1,0.93
223,rnbinom_mu,random,RNG_SAMPLE,1,0.92
223,rnbinom_mu,random,RNG_SEED,1,0.96
223,rnbinom_mu,random,VECTORIZE_UNARY,1,0.985
223,rnbinom_mu,random,VECTORIZE_BINARY,1,0.985
224,rnchisq,random,ATTR_DROP,1,0.985
224,rnchisq,random,ATTR_POLICY_DROP,1,0.985
224,rnchisq,random,RECYCLE_LENGTH,1,0.975
224,rnchisq,random,RECYCLE_INDEX,1,0.975
224,rnchisq,random,RECYCLE_WARNING,1,0.975
224,rnchisq,random,COERCE_COMMON_NUMERIC,1,0.985
224,rnchisq,random,COERCE_INTEGER,1,0.985
224,rnchisq,random,COERCE_DOUBLE,1,0.985
224,rnchisq,random,ARG_FORCE_EAGER,1,0.975
224,rnchisq,random,ARG_MATCH_EXACT,1,0.975
224,rnchisq,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
224,rnchisq,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
224,rnchisq,random,ARG_MATCH_POSITIONAL,1,0.975
224,rnchisq,random,SYMBOL_LOOKUP,1,0.975
224,rnchisq,random,PRIMITIVE_LOOKUP,1,0.975
224,rnchisq,random,RNG_KIND_SELECT,1,0.9
224,rnchisq,random,RNG_STATE_GET,1,0.94
224,rnchisq,random,RNG_STATE_SET,1,0.94
224,rnchisq,random,RNG_UNIFORM,1,0.96
224,rnchisq,random,RNG_NORMAL,1,0.93
224,rnchisq,random,RNG_SAMPLE,1,0.92
224,rnchisq,random,RNG_SEED,1,0.96
224,rnchisq,random,VECTORIZE_UNARY,1,0.985
224,rnchisq,random,VECTORIZE_BINARY,1,0.985
225,rnorm,random,ATTR_DROP,1,0.985
225,rnorm,random,ATTR_POLICY_DROP,1,0.985
225,rnorm,random,RECYCLE_LENGTH,1,0.975
225,rnorm,random,RECYCLE_INDEX,1,0.975
225,rnorm,random,RECYCLE_WARNING,1,0.975
225,rnorm,random,COERCE_COMMON_NUMERIC,1,0.985
225,rnorm,random,COERCE_INTEGER,1,0.985
225,rnorm,random,COERCE_DOUBLE,1,0.985
225,rnorm,random,ARG_FORCE_EAGER,1,0.975
225,rnorm,random,ARG_MATCH_EXACT,1,0.975
225,rnorm,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
225,rnorm,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
225,rnorm,random,ARG_MATCH_POSITIONAL,1,0.975
225,rnorm,random,SYMBOL_LOOKUP,1,0.975
225,rnorm,random,PRIMITIVE_LOOKUP,1,0.975
225,rnorm,random,RNG_KIND_SELECT,1,0.9
225,rnorm,random,RNG_STATE_GET,1,0.94
225,rnorm,random,RNG_STATE_SET,1,0.94
225,rnorm,random,RNG_UNIFORM,1,0.96
225,rnorm,random,RNG_NORMAL,1,0.93
225,rnorm,random,RNG_SAMPLE,1,0.92
225,rnorm,random,RNG_SEED,1,0.96
225,rnorm,random,VECTORIZE_UNARY,1,0.985
225,rnorm,random,VECTORIZE_BINARY,1,0.985
226,runif,random,ATTR_DROP,1,0.985
226,runif,random,ATTR_POLICY_DROP,1,0.985
226,runif,random,RECYCLE_LENGTH,1,0.975
226,runif,random,RECYCLE_INDEX,1,0.975
226,runif,random,RECYCLE_WARNING,1,0.975
226,runif,random,COERCE_COMMON_NUMERIC,1,0.985
226,runif,random,COERCE_INTEGER,1,0.985
226,runif,random,COERCE_DOUBLE,1,0.985
226,runif,random,ARG_FORCE_EAGER,1,0.975
226,runif,random,ARG_MATCH_EXACT,1,0.975
226,runif,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
226,runif,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
226,runif,random,ARG_MATCH_POSITIONAL,1,0.975
226,runif,random,SYMBOL_LOOKUP,1,0.975
226,runif,random,PRIMITIVE_LOOKUP,1,0.975
226,runif,random,RNG_KIND_SELECT,1,0.9
226,runif,random,RNG_STATE_GET,1,0.94
226,runif,random,RNG_STATE_SET,1,0.94
226,runif,random,RNG_UNIFORM,1,0.96
226,runif,random,RNG_NORMAL,1,0.93
226,runif,random,RNG_SAMPLE,1,0.92
226,runif,random,RNG_SEED,1,0.96
226,runif,random,VECTORIZE_UNARY,1,0.985
226,runif,random,VECTORIZE_BINARY,1,0.985
227,rweibull,random,ATTR_DROP,1,0.985
227,rweibull,random,ATTR_POLICY_DROP,1,0.985
227,rweibull,random,RECYCLE_LENGTH,1,0.975
227,rweibull,random,RECYCLE_INDEX,1,0.975
227,rweibull,random,RECYCLE_WARNING,1,0.975
227,rweibull,random,COERCE_COMMON_NUMERIC,1,0.985
227,rweibull,random,COERCE_INTEGER,1,0.985
227,rweibull,random,COERCE_DOUBLE,1,0.985
227,rweibull,random,ARG_FORCE_EAGER,1,0.975
227,rweibull,random,ARG_MATCH_EXACT,1,0.975
227,rweibull,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
227,rweibull,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
227,rweibull,random,ARG_MATCH_POSITIONAL,1,0.975
227,rweibull,random,SYMBOL_LOOKUP,1,0.975
227,rweibull,random,PRIMITIVE_LOOKUP,1,0.975
227,rweibull,random,RNG_KIND_SELECT,1,0.9
227,rweibull,random,RNG_STATE_GET,1,0.94
227,rweibull,random,RNG_STATE_SET,1,0.94
227,rweibull,random,RNG_UNIFORM,1,0.96
227,rweibull,random,RNG_NORMAL,1,0.93
227,rweibull,random,RNG_SAMPLE,1,0.92
227,rweibull,random,RNG_SEED,1,0.96
227,rweibull,random,VECTORIZE_UNARY,1,0.985
227,rweibull,random,VECTORIZE_BINARY,1,0.985
228,rwilcox,random,ATTR_DROP,1,0.985
228,rwilcox,random,ATTR_POLICY_DROP,1,0.985
228,rwilcox,random,RECYCLE_LENGTH,1,0.975
228,rwilcox,random,RECYCLE_INDEX,1,0.975
228,rwilcox,random,RECYCLE_WARNING,1,0.975
228,rwilcox,random,COERCE_COMMON_NUMERIC,1,0.985
228,rwilcox,random,COERCE_INTEGER,1,0.985
228,rwilcox,random,COERCE_DOUBLE,1,0.985
228,rwilcox,random,ARG_FORCE_EAGER,1,0.975
228,rwilcox,random,ARG_MATCH_EXACT,1,0.975
228,rwilcox,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
228,rwilcox,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
228,rwilcox,random,ARG_MATCH_POSITIONAL,1,0.975
228,rwilcox,random,SYMBOL_LOOKUP,1,0.975
228,rwilcox,random,PRIMITIVE_LOOKUP,1,0.975
228,rwilcox,random,RNG_KIND_SELECT,1,0.9
228,rwilcox,random,RNG_STATE_GET,1,0.94
228,rwilcox,random,RNG_STATE_SET,1,0.94
228,rwilcox,random,RNG_UNIFORM,1,0.96
228,rwilcox,random,RNG_NORMAL,1,0.93
228,rwilcox,random,RNG_SAMPLE,1,0.92
228,rwilcox,random,RNG_SEED,1,0.96
228,rwilcox,random,VECTORIZE_UNARY,1,0.985
228,rwilcox,random,VECTORIZE_BINARY,1,0.985
229,rhyper,random,ATTR_DROP,1,0.985
229,rhyper,random,ATTR_POLICY_DROP,1,0.985
229,rhyper,random,RECYCLE_LENGTH,1,0.975
229,rhyper,random,RECYCLE_INDEX,1,0.975
229,rhyper,random,RECYCLE_WARNING,1,0.975
229,rhyper,random,COERCE_COMMON_NUMERIC,1,0.985
229,rhyper,random,COERCE_INTEGER,1,0.985
229,rhyper,random,COERCE_DOUBLE,1,0.985
229,rhyper,random,ARG_FORCE_EAGER,1,0.975
229,rhyper,random,ARG_MATCH_EXACT,1,0.975
229,rhyper,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
229,rhyper,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
229,rhyper,random,ARG_MATCH_POSITIONAL,1,0.975
229,rhyper,random,SYMBOL_LOOKUP,1,0.975
229,rhyper,random,PRIMITIVE_LOOKUP,1,0.975
229,rhyper,random,RNG_KIND_SELECT,1,0.9
229,rhyper,random,RNG_STATE_GET,1,0.94
229,rhyper,random,RNG_STATE_SET,1,0.94
229,rhyper,random,RNG_UNIFORM,1,0.96
229,rhyper,random,RNG_NORMAL,1,0.93
229,rhyper,random,RNG_SAMPLE,1,0.92
229,rhyper,random,RNG_SEED,1,0.96
229,rhyper,random,VECTORIZE_UNARY,1,0.985
229,rhyper,random,VECTORIZE_BINARY,1,0.985
230,sample,random,ATTR_DROP,1,0.985
230,sample,random,ATTR_POLICY_DROP,1,0.985
230,sample,random,RECYCLE_LENGTH,1,0.975
230,sample,random,RECYCLE_INDEX,1,0.975
230,sample,random,RECYCLE_WARNING,1,0.975
230,sample,random,COERCE_COMMON_NUMERIC,1,0.985
230,sample,random,COERCE_INTEGER,1,0.985
230,sample,random,COERCE_DOUBLE,1,0.985
230,sample,random,ARG_FORCE_EAGER,1,0.975
230,sample,random,ARG_MATCH_EXACT,1,0.975
230,sample,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
230,sample,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
230,sample,random,ARG_MATCH_POSITIONAL,1,0.975
230,sample,random,SYMBOL_LOOKUP,1,0.975
230,sample,random,PRIMITIVE_LOOKUP,1,0.975
230,sample,random,RNG_KIND_SELECT,1,0.9
230,sample,random,RNG_STATE_GET,1,0.94
230,sample,random,RNG_STATE_SET,1,0.94
230,sample,random,RNG_UNIFORM,1,0.96
230,sample,random,RNG_NORMAL,1,0.93
230,sample,random,RNG_SAMPLE,1,0.92
230,sample,random,RNG_SEED,1,0.96
230,sample,random,VECTORIZE_UNARY,1,0.985
230,sample,random,VECTORIZE_BINARY,1,0.985
231,sample2,random,ATTR_DROP,1,0.985
231,sample2,random,ATTR_POLICY_DROP,1,0.985
231,sample2,random,RECYCLE_LENGTH,1,0.975
231,sample2,random,RECYCLE_INDEX,1,0.975
231,sample2,random,RECYCLE_WARNING,1,0.975
231,sample2,random,COERCE_COMMON_NUMERIC,1,0.985
231,sample2,random,COERCE_INTEGER,1,0.985
231,sample2,random,COERCE_DOUBLE,1,0.985
231,sample2,random,ARG_FORCE_EAGER,1,0.975
231,sample2,random,ARG_MATCH_EXACT,1,0.975
231,sample2,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
231,sample2,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
231,sample2,random,ARG_MATCH_POSITIONAL,1,0.975
231,sample2,random,SYMBOL_LOOKUP,1,0.975
231,sample2,random,PRIMITIVE_LOOKUP,1,0.975
231,sample2,random,RNG_KIND_SELECT,1,0.9
231,sample2,random,RNG_STATE_GET,1,0.94
231,sample2,random,RNG_STATE_SET,1,0.94
231,sample2,random,RNG_UNIFORM,1,0.96
231,sample2,random,RNG_NORMAL,1,0.93
231,sample2,random,RNG_SAMPLE,1,0.92
231,sample2,random,RNG_SEED,1,0.96
231,sample2,random,VECTORIZE_UNARY,1,0.985
231,sample2,random,VECTORIZE_BINARY,1,0.985
232,RNGkind,random,ATTR_DROP,1,0.985
232,RNGkind,random,ATTR_POLICY_DROP,1,0.985
232,RNGkind,random,RECYCLE_LENGTH,1,0.975
232,RNGkind,random,RECYCLE_INDEX,1,0.975
232,RNGkind,random,RECYCLE_WARNING,1,0.975
232,RNGkind,random,COERCE_COMMON_NUMERIC,1,0.985
232,RNGkind,random,COERCE_INTEGER,1,0.985
232,RNGkind,random,COERCE_DOUBLE,1,0.985
232,RNGkind,random,ARG_FORCE_EAGER,1,0.975
232,RNGkind,random,ARG_MATCH_EXACT,1,0.975
232,RNGkind,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
232,RNGkind,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
232,RNGkind,random,ARG_MATCH_POSITIONAL,1,0.975
232,RNGkind,random,SYMBOL_LOOKUP,1,0.975
232,RNGkind,random,PRIMITIVE_LOOKUP,1,0.975
232,RNGkind,random,RNG_KIND_SELECT,1,0.9
232,RNGkind,random,RNG_STATE_GET,1,0.94
232,RNGkind,random,RNG_STATE_SET,1,0.94
232,RNGkind,random,RNG_UNIFORM,1,0.96
232,RNGkind,random,RNG_NORMAL,1,0.93
232,RNGkind,random,RNG_SAMPLE,1,0.92
232,RNGkind,random,RNG_SEED,1,0.96
232,RNGkind,random,VECTORIZE_UNARY,1,0.985
232,RNGkind,random,VECTORIZE_BINARY,1,0.985
233,set.seed,random,ATTR_DROP,1,0.985
233,set.seed,random,ATTR_POLICY_DROP,1,0.985
233,set.seed,random,RECYCLE_LENGTH,1,0.975
233,set.seed,random,RECYCLE_INDEX,1,0.975
233,set.seed,random,RECYCLE_WARNING,1,0.975
233,set.seed,random,COERCE_COMMON_NUMERIC,1,0.985
233,set.seed,random,COERCE_INTEGER,1,0.985
233,set.seed,random,COERCE_DOUBLE,1,0.985
233,set.seed,random,ARG_FORCE_EAGER,1,0.975
233,set.seed,random,ARG_MATCH_EXACT,1,0.975
233,set.seed,random,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
233,set.seed,random,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
233,set.seed,random,ARG_MATCH_POSITIONAL,1,0.975
233,set.seed,random,SYMBOL_LOOKUP,1,0.975
233,set.seed,random,PRIMITIVE_LOOKUP,1,0.975
233,set.seed,random,RNG_KIND_SELECT,1,0.9
233,set.seed,random,RNG_STATE_GET,1,0.94
233,set.seed,random,RNG_STATE_SET,1,0.94
233,set.seed,random,RNG_UNIFORM,1,0.96
233,set.seed,random,RNG_NORMAL,1,0.93
233,set.seed,random,RNG_SAMPLE,1,0.92
233,set.seed,random,RNG_SEED,1,0.96
233,set.seed,random,VECTORIZE_UNARY,1,0.985
233,set.seed,random,VECTORIZE_BINARY,1,0.985
234,sum,reduction,ATTR_GET_GENERIC,1,0.985
234,sum,reduction,COERCE_COMMON_NUMERIC,1,0.985
234,sum,reduction,COERCE_INTEGER,1,0.985
234,sum,reduction,COERCE_DOUBLE,1,0.985
234,sum,reduction,DOTS_COLLECT,1,0.975
234,sum,reduction,DOTS_ORDER_PRESERVE,1,0.975
234,sum,reduction,DOTS_NAMES_PRESERVE,1,0.985
234,sum,reduction,INTERNAL_GENERIC_LOOKUP,1,0.975
234,sum,reduction,OPS_GROUP_DISPATCH,1,0.975
234,sum,reduction,ARG_FORCE_EAGER,1,0.975
234,sum,reduction,NUMERIC_SCALAR,1,0.985
234,sum,reduction,NUMERIC_VECTOR,1,0.985
234,sum,reduction,NA_PROPAGATE_ARITH,1,0.985
234,sum,reduction,NAN_DISTINGUISH,1,0.975
234,sum,reduction,INFINITY_POLICY,1,0.975
234,sum,reduction,SYMBOL_LOOKUP,1,0.975
234,sum,reduction,PRIMITIVE_LOOKUP,1,0.975
234,sum,reduction,REDUCE_INIT,1,0.975
234,sum,reduction,REDUCE_NA_POLICY,1,0.985
234,sum,reduction,REDUCE_EMPTY_POLICY,1,0.975
235,min,reduction,ATTR_GET_GENERIC,1,0.985
235,min,reduction,COERCE_COMMON_NUMERIC,1,0.985
235,min,reduction,COERCE_INTEGER,1,0.985
235,min,reduction,COERCE_DOUBLE,1,0.985
235,min,reduction,DOTS_COLLECT,1,0.975
235,min,reduction,DOTS_ORDER_PRESERVE,1,0.975
235,min,reduction,DOTS_NAMES_PRESERVE,1,0.985
235,min,reduction,INTERNAL_GENERIC_LOOKUP,1,0.975
235,min,reduction,OPS_GROUP_DISPATCH,1,0.975
235,min,reduction,ARG_FORCE_EAGER,1,0.975
235,min,reduction,NUMERIC_SCALAR,1,0.985
235,min,reduction,NUMERIC_VECTOR,1,0.985
235,min,reduction,NA_PROPAGATE_ARITH,1,0.985
235,min,reduction,NAN_DISTINGUISH,1,0.975
235,min,reduction,INFINITY_POLICY,1,0.975
235,min,reduction,SYMBOL_LOOKUP,1,0.975
235,min,reduction,PRIMITIVE_LOOKUP,1,0.975
235,min,reduction,REDUCE_INIT,1,0.975
235,min,reduction,REDUCE_NA_POLICY,1,0.985
235,min,reduction,REDUCE_EMPTY_POLICY,1,0.975
236,max,reduction,ATTR_GET_GENERIC,1,0.985
236,max,reduction,COERCE_COMMON_NUMERIC,1,0.985
236,max,reduction,COERCE_INTEGER,1,0.985
236,max,reduction,COERCE_DOUBLE,1,0.985
236,max,reduction,DOTS_COLLECT,1,0.975
236,max,reduction,DOTS_ORDER_PRESERVE,1,0.975
236,max,reduction,DOTS_NAMES_PRESERVE,1,0.985
236,max,reduction,INTERNAL_GENERIC_LOOKUP,1,0.975
236,max,reduction,OPS_GROUP_DISPATCH,1,0.975
236,max,reduction,ARG_FORCE_EAGER,1,0.975
236,max,reduction,NUMERIC_SCALAR,1,0.985
236,max,reduction,NUMERIC_VECTOR,1,0.985
236,max,reduction,NA_PROPAGATE_ARITH,1,0.985
236,max,reduction,NAN_DISTINGUISH,1,0.975
236,max,reduction,INFINITY_POLICY,1,0.975
236,max,reduction,SYMBOL_LOOKUP,1,0.975
236,max,reduction,PRIMITIVE_LOOKUP,1,0.975
236,max,reduction,REDUCE_INIT,1,0.975
236,max,reduction,REDUCE_NA_POLICY,1,0.985
236,max,reduction,REDUCE_EMPTY_POLICY,1,0.975
237,prod,reduction,ATTR_GET_GENERIC,1,0.985
237,prod,reduction,COERCE_COMMON_NUMERIC,1,0.985
237,prod,reduction,COERCE_INTEGER,1,0.985
237,prod,reduction,COERCE_DOUBLE,1,0.985
237,prod,reduction,DOTS_COLLECT,1,0.975
237,prod,reduction,DOTS_ORDER_PRESERVE,1,0.975
237,prod,reduction,DOTS_NAMES_PRESERVE,1,0.985
237,prod,reduction,INTERNAL_GENERIC_LOOKUP,1,0.975
237,prod,reduction,OPS_GROUP_DISPATCH,1,0.975
237,prod,reduction,ARG_FORCE_EAGER,1,0.975
237,prod,reduction,NUMERIC_SCALAR,1,0.985
237,prod,reduction,NUMERIC_VECTOR,1,0.985
237,prod,reduction,NA_PROPAGATE_ARITH,1,0.985
237,prod,reduction,NAN_DISTINGUISH,1,0.975
237,prod,reduction,INFINITY_POLICY,1,0.975
237,prod,reduction,SYMBOL_LOOKUP,1,0.975
237,prod,reduction,PRIMITIVE_LOOKUP,1,0.975
237,prod,reduction,REDUCE_INIT,1,0.975
237,prod,reduction,REDUCE_NA_POLICY,1,0.985
237,prod,reduction,REDUCE_EMPTY_POLICY,1,0.975
238,mean,reduction,ATTR_GET_GENERIC,1,0.985
238,mean,reduction,COERCE_COMMON_NUMERIC,1,0.985
238,mean,reduction,COERCE_INTEGER,1,0.985
238,mean,reduction,COERCE_DOUBLE,1,0.985
238,mean,reduction,INTERNAL_GENERIC_LOOKUP,1,0.975
238,mean,reduction,OPS_GROUP_DISPATCH,1,0.975
238,mean,reduction,ARG_FORCE_EAGER,1,0.975
238,mean,reduction,ARG_MATCH_EXACT,1,0.975
238,mean,reduction,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
238,mean,reduction,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
238,mean,reduction,ARG_MATCH_POSITIONAL,1,0.975
238,mean,reduction,NUMERIC_SCALAR,1,0.985
238,mean,reduction,NUMERIC_VECTOR,1,0.985
238,mean,reduction,NA_PROPAGATE_ARITH,1,0.985
238,mean,reduction,NAN_DISTINGUISH,1,0.975
238,mean,reduction,INFINITY_POLICY,1,0.975
238,mean,reduction,SYMBOL_LOOKUP,1,0.975
238,mean,reduction,PRIMITIVE_LOOKUP,1,0.975
238,mean,reduction,REDUCE_INIT,1,0.975
238,mean,reduction,REDUCE_NA_POLICY,1,0.985
238,mean,reduction,REDUCE_EMPTY_POLICY,1,0.975
239,range,runtime,ATTR_DROP,1,0.985
239,range,runtime,ATTR_POLICY_DROP,1,0.985
