source_id,language,ecosystem,canonical_semantic_id,observed,source_feature_count,occurrences
cran:Delaporte@9.0.0,r,cran,UASF_0046,1,1,3
cran:Delaporte@9.0.0,r,cran,UASF_0219,1,1,8
cran:Delaporte@9.0.0,r,cran,UASF_0182,1,2,39
cran:Delta@0.2.0.3,r,cran,UASF_0219,1,1,183
cran:Delta@0.2.0.3,r,cran,UASF_0171,1,1,18
cran:Delta@0.2.0.3,r,cran,UASF_0182,1,1,152
cran:Delta@0.2.0.3,r,cran,UASF_0071,1,1,6
cran:Delta@0.2.0.3,r,cran,UASF_0220,1,1,642
cran:Delta@0.2.0.3,r,cran,UASF_0181,1,1,24
cran:Delta@0.2.0.3,r,cran,UASF_0077,1,1,2
cran:Delta@0.2.0.3,r,cran,UASF_0306,1,1,26
cran:Delta@0.2.0.3,r,cran,UASF_0233,1,1,183
cran:Delta@0.2.0.3,r,cran,UASF_0325,1,1,12
cran:DepCens@0.2.3,r,cran,UASF_0171,1,1,4
cran:DepCens@0.2.3,r,cran,UASF_0315,1,1,12
cran:DepCens@0.2.3,r,cran,UASF_0077,1,1,27
cran:DepCens@0.2.3,r,cran,UASF_0325,1,1,2
cran:DepCens@0.2.3,r,cran,UASF_0220,1,1,605
cran:DepCens@0.2.3,r,cran,UASF_0306,1,1,25
cran:DepCens@0.2.3,r,cran,UASF_0071,1,1,1
cran:DepCens@0.2.3,r,cran,UASF_0182,1,3,92
cran:DepCens@0.2.3,r,cran,UASF_0233,1,1,95
cran:DepCens@0.2.3,r,cran,UASF_0219,1,1,95
cran:DepCens@0.2.3,r,cran,UASF_0181,1,1,17
cran:DepCens@0.2.3,r,cran,UASF_0232,1,1,20
cran:DepthProc@2.1.6,r,cran,UASF_0220,1,1,928
cran:DepthProc@2.1.6,r,cran,UASF_0325,1,1,3
cran:DepthProc@2.1.6,r,cran,UASF_0181,1,1,22
cran:DepthProc@2.1.6,r,cran,UASF_0219,1,1,37
cran:DepthProc@2.1.6,r,cran,UASF_0171,1,1,9
cran:DepthProc@2.1.6,r,cran,UASF_0014,1,1,15
cran:DepthProc@2.1.6,r,cran,UASF_0071,1,1,36
cran:DepthProc@2.1.6,r,cran,UASF_0237,1,1,1
cran:DepthProc@2.1.6,r,cran,UASF_0213,1,1,3
cran:DepthProc@2.1.6,r,cran,UASF_0241,1,1,62
cran:DepthProc@2.1.6,r,cran,UASF_0306,1,1,119
cran:DepthProc@2.1.6,r,cran,UASF_0077,1,1,10
cran:DepthProc@2.1.6,r,cran,UASF_0315,1,1,4
cran:DepthProc@2.1.6,r,cran,UASF_0239,1,1,2
cran:DepthProc@2.1.6,r,cran,UASF_0232,1,1,20
cran:DepthProc@2.1.6,r,cran,UASF_0182,1,3,156
cran:DepthProc@2.1.6,r,cran,UASF_0233,1,1,37
cran:DescToolsAddIns@1.12,r,cran,UASF_0220,1,1,1141
cran:DescToolsAddIns@1.12,r,cran,UASF_0171,1,1,8
cran:DescToolsAddIns@1.12,r,cran,UASF_0046,1,1,6
cran:DescToolsAddIns@1.12,r,cran,UASF_0077,1,1,428
cran:DescToolsAddIns@1.12,r,cran,UASF_0239,1,1,42
cran:DescToolsAddIns@1.12,r,cran,UASF_0325,1,1,1
cran:DescToolsAddIns@1.12,r,cran,UASF_0181,1,1,21
cran:DescToolsAddIns@1.12,r,cran,UASF_0071,1,1,27
cran:DescToolsAddIns@1.12,r,cran,UASF_0182,1,2,194
cran:DescToolsAddIns@1.12,r,cran,UASF_0217,1,1,1
cran:DescToolsAddIns@1.12,r,cran,UASF_0315,1,1,11
cran:DescToolsAddIns@1.12,r,cran,UASF_0169,1,1,9
cran:DescToolsAddIns@1.12,r,cran,UASF_0219,1,1,106
cran:DescToolsAddIns@1.12,r,cran,UASF_0306,1,1,140
cran:DescToolsAddIns@1.12,r,cran,UASF_0233,1,1,106
cran:DescToolsAddIns@1.12,r,cran,UASF_0232,1,1,90
cran:DescToolsAddIns@1.12,r,cran,UASF_0237,1,1,1
cran:DescribeDisplay@0.2.11,r,cran,UASF_0233,1,1,164
cran:DescribeDisplay@0.2.11,r,cran,UASF_0071,1,1,22
cran:DescribeDisplay@0.2.11,r,cran,UASF_0182,1,2,40
cran:DescribeDisplay@0.2.11,r,cran,UASF_0077,1,1,5
cran:DescribeDisplay@0.2.11,r,cran,UASF_0171,1,1,1
cran:DescribeDisplay@0.2.11,r,cran,UASF_0181,1,1,5
cran:DescribeDisplay@0.2.11,r,cran,UASF_0232,1,1,26
cran:DescribeDisplay@0.2.11,r,cran,UASF_0315,1,1,1
cran:DescribeDisplay@0.2.11,r,cran,UASF_0220,1,1,785
cran:DescribeDisplay@0.2.11,r,cran,UASF_0306,1,1,40
cran:DescribeDisplay@0.2.11,r,cran,UASF_0219,1,1,164
cran:Dforest@0.4.2,r,cran,UASF_0315,1,1,4
cran:Dforest@0.4.2,r,cran,UASF_0220,1,1,499
cran:Dforest@0.4.2,r,cran,UASF_0219,1,1,39
cran:Dforest@0.4.2,r,cran,UASF_0071,1,1,8
cran:Dforest@0.4.2,r,cran,UASF_0233,1,1,39
cran:Dforest@0.4.2,r,cran,UASF_0182,1,3,80
cran:Dforest@0.4.2,r,cran,UASF_0181,1,1,21
cran:Dforest@0.4.2,r,cran,UASF_0171,1,1,1
cran:Dforest@0.4.2,r,cran,UASF_0232,1,1,38
cran:Dforest@0.4.2,r,cran,UASF_0213,1,1,2
cran:Dforest@0.4.2,r,cran,UASF_0306,1,1,20
cran:DiceEval@1.6.1,r,cran,UASF_0232,1,1,7
cran:DiceEval@1.6.1,r,cran,UASF_0182,1,3,129
cran:DiceEval@1.6.1,r,cran,UASF_0220,1,1,470
cran:DiceEval@1.6.1,r,cran,UASF_0219,1,1,103
cran:DiceEval@1.6.1,r,cran,UASF_0181,1,1,17
cran:DiceEval@1.6.1,r,cran,UASF_0071,1,1,7
cran:DiceEval@1.6.1,r,cran,UASF_0077,1,1,7
cran:DiceEval@1.6.1,r,cran,UASF_0171,1,1,45
cran:DiceEval@1.6.1,r,cran,UASF_0315,1,1,2
cran:DiceEval@1.6.1,r,cran,UASF_0306,1,1,16
cran:DiceEval@1.6.1,r,cran,UASF_0233,1,1,103
cran:DiffNet@1.0.2,r,cran,UASF_0182,1,2,10
cran:DiffNet@1.0.2,r,cran,UASF_0171,1,1,6
cran:DiffNet@1.0.2,r,cran,UASF_0046,1,1,1
cran:DiffNet@1.0.2,r,cran,UASF_0233,1,1,6
cran:DiffNet@1.0.2,r,cran,UASF_0077,1,1,16
cran:DiffNet@1.0.2,r,cran,UASF_0169,1,1,1
cran:DiffNet@1.0.2,r,cran,UASF_0306,1,1,6
cran:DiffNet@1.0.2,r,cran,UASF_0181,1,1,6
cran:DiffNet@1.0.2,r,cran,UASF_0220,1,1,40
cran:DiffNet@1.0.2,r,cran,UASF_0219,1,1,6
cran:Dire@2.2.0,r,cran,UASF_0213,1,1,13
cran:Dire@2.2.0,r,cran,UASF_0014,1,1,11
cran:Dire@2.2.0,r,cran,UASF_0217,1,1,1
cran:Dire@2.2.0,r,cran,UASF_0219,1,1,667
cran:Dire@2.2.0,r,cran,UASF_0042,1,1,12
cran:Dire@2.2.0,r,cran,UASF_0182,1,3,405
cran:Dire@2.2.0,r,cran,UASF_0233,1,1,667
cran:Dire@2.2.0,r,cran,UASF_0232,1,1,160
cran:Dire@2.2.0,r,cran,UASF_0171,1,1,83
cran:Dire@2.2.0,r,cran,UASF_0071,1,1,27
cran:Dire@2.2.0,r,cran,UASF_0325,1,1,7
cran:Dire@2.2.0,r,cran,UASF_0220,1,1,2247
cran:Dire@2.2.0,r,cran,UASF_0181,1,1,84
cran:Dire@2.2.0,r,cran,UASF_0237,1,1,1
cran:Dire@2.2.0,r,cran,UASF_0239,1,1,3
cran:Dire@2.2.0,r,cran,UASF_0306,1,1,126
cran:Dire@2.2.0,r,cran,UASF_0046,1,1,1
cran:Dire@2.2.0,r,cran,UASF_0315,1,1,60
cran:Dire@2.2.0,r,cran,UASF_0077,1,1,15
cran:DirectStandardisation@1.3,r,cran,UASF_0232,1,1,28
cran:DirectStandardisation@1.3,r,cran,UASF_0182,1,2,43
cran:DirectStandardisation@1.3,r,cran,UASF_0219,1,1,17
cran:DirectStandardisation@1.3,r,cran,UASF_0181,1,1,4
cran:DirectStandardisation@1.3,r,cran,UASF_0315,1,1,3
cran:DirectStandardisation@1.3,r,cran,UASF_0220,1,1,158
cran:DirectStandardisation@1.3,r,cran,UASF_0306,1,1,18
cran:DirectStandardisation@1.3,r,cran,UASF_0233,1,1,17
cran:DirichletRF@0.2.0,r,cran,UASF_0219,1,1,54
cran:DirichletRF@0.2.0,r,cran,UASF_0181,1,1,2
cran:DirichletRF@0.2.0,r,cran,UASF_0077,1,1,1
cran:DirichletRF@0.2.0,r,cran,UASF_0182,1,1,32
cran:DirichletRF@0.2.0,r,cran,UASF_0171,1,1,17
cran:DirichletRF@0.2.0,r,cran,UASF_0014,1,1,10
cran:DirichletRF@0.2.0,r,cran,UASF_0237,1,1,1
cran:DirichletRF@0.2.0,r,cran,UASF_0306,1,1,18
cran:DirichletRF@0.2.0,r,cran,UASF_0233,1,1,54
cran:DirichletRF@0.2.0,r,cran,UASF_0071,1,1,6
cran:DirichletRF@0.2.0,r,cran,UASF_0220,1,1,137
cran:Distributacalcul@0.4.0,r,cran,UASF_0077,1,1,142
cran:Distributacalcul@0.4.0,r,cran,UASF_0220,1,1,683
cran:Distributacalcul@0.4.0,r,cran,UASF_0233,1,1,3
cran:Distributacalcul@0.4.0,r,cran,UASF_0219,1,1,3
cran:Distributacalcul@0.4.0,r,cran,UASF_0181,1,1,31
cran:Distributacalcul@0.4.0,r,cran,UASF_0171,1,1,1
cran:Distributacalcul@0.4.0,r,cran,UASF_0071,1,1,16
cran:Distributacalcul@0.4.0,r,cran,UASF_0232,1,1,1
cran:Distributacalcul@0.4.0,r,cran,UASF_0213,1,1,18
cran:Distributacalcul@0.4.0,r,cran,UASF_0306,1,1,206
cran:Distributacalcul@0.4.0,r,cran,UASF_0182,1,2,49
cran:DistributionOptimization@1.2.6,r,cran,UASF_0220,1,1,325
cran:DistributionOptimization@1.2.6,r,cran,UASF_0325,1,1,3
cran:DistributionOptimization@1.2.6,r,cran,UASF_0042,1,1,3
cran:DistributionOptimization@1.2.6,r,cran,UASF_0071,1,1,26
cran:DistributionOptimization@1.2.6,r,cran,UASF_0232,1,1,2
cran:DistributionOptimization@1.2.6,r,cran,UASF_0181,1,1,19
cran:DistributionOptimization@1.2.6,r,cran,UASF_0306,1,1,29
cran:DistributionOptimization@1.2.6,r,cran,UASF_0171,1,1,11
cran:DistributionOptimization@1.2.6,r,cran,UASF_0219,1,1,20
cran:DistributionOptimization@1.2.6,r,cran,UASF_0182,1,3,74
cran:DistributionOptimization@1.2.6,r,cran,UASF_0315,1,1,5
cran:DistributionOptimization@1.2.6,r,cran,UASF_0213,1,1,1
cran:DistributionOptimization@1.2.6,r,cran,UASF_0233,1,1,20
cran:DistributionOptimization@1.2.6,r,cran,UASF_0077,1,1,5
cran:DistributionTest@1.1,r,cran,UASF_0220,1,1,489
cran:DistributionTest@1.1,r,cran,UASF_0182,1,2,147
cran:DistributionTest@1.1,r,cran,UASF_0219,1,1,39
cran:DistributionTest@1.1,r,cran,UASF_0306,1,1,6
cran:DistributionTest@1.1,r,cran,UASF_0233,1,1,39
cran:DistributionTest@1.1,r,cran,UASF_0181,1,1,3
cran:DistributionTest@1.1,r,cran,UASF_0171,1,1,18
cran:DistributionTest@1.1,r,cran,UASF_0239,1,1,6
cran:Dyn4cast@11.11.26,r,cran,UASF_0232,1,1,140
cran:Dyn4cast@11.11.26,r,cran,UASF_0315,1,1,10
cran:Dyn4cast@11.11.26,r,cran,UASF_0182,1,2,350
cran:Dyn4cast@11.11.26,r,cran,UASF_0239,1,1,3
cran:Dyn4cast@11.11.26,r,cran,UASF_0169,1,1,6
cran:Dyn4cast@11.11.26,r,cran,UASF_0213,1,1,1
cran:Dyn4cast@11.11.26,r,cran,UASF_0071,1,1,41
cran:Dyn4cast@11.11.26,r,cran,UASF_0181,1,1,35
cran:Dyn4cast@11.11.26,r,cran,UASF_0171,1,1,25
cran:Dyn4cast@11.11.26,r,cran,UASF_0237,1,1,1
cran:Dyn4cast@11.11.26,r,cran,UASF_0077,1,1,684
cran:Dyn4cast@11.11.26,r,cran,UASF_0306,1,1,63
cran:Dyn4cast@11.11.26,r,cran,UASF_0233,1,1,203
cran:Dyn4cast@11.11.26,r,cran,UASF_0219,1,1,203
cran:Dyn4cast@11.11.26,r,cran,UASF_0217,1,1,5
cran:Dyn4cast@11.11.26,r,cran,UASF_0220,1,1,3602
cran:ECMLE@0.1.0,r,cran,UASF_0233,1,1,63
cran:ECMLE@0.1.0,r,cran,UASF_0181,1,1,7
cran:ECMLE@0.1.0,r,cran,UASF_0071,1,1,14
cran:ECMLE@0.1.0,r,cran,UASF_0169,1,1,5
cran:ECMLE@0.1.0,r,cran,UASF_0182,1,3,71
cran:ECMLE@0.1.0,r,cran,UASF_0232,1,1,12
cran:ECMLE@0.1.0,r,cran,UASF_0325,1,1,7
cran:ECMLE@0.1.0,r,cran,UASF_0220,1,1,546
cran:ECMLE@0.1.0,r,cran,UASF_0315,1,1,13
cran:ECMLE@0.1.0,r,cran,UASF_0213,1,1,11
cran:ECMLE@0.1.0,r,cran,UASF_0171,1,1,14
cran:ECMLE@0.1.0,r,cran,UASF_0077,1,1,67
cran:ECMLE@0.1.0,r,cran,UASF_0219,1,1,63
cran:ECMLE@0.1.0,r,cran,UASF_0306,1,1,50
cran:EDCimport@0.7.0,r,cran,UASF_0077,1,1,155
cran:EDCimport@0.7.0,r,cran,UASF_0182,1,2,438
cran:EDCimport@0.7.0,r,cran,UASF_0046,1,1,3
cran:EDCimport@0.7.0,r,cran,UASF_0169,1,1,1
cran:EDCimport@0.7.0,r,cran,UASF_0181,1,1,106
cran:EDCimport@0.7.0,r,cran,UASF_0315,1,1,40
cran:EDCimport@0.7.0,r,cran,UASF_0217,1,1,5
cran:EDCimport@0.7.0,r,cran,UASF_0232,1,1,42
cran:EDCimport@0.7.0,r,cran,UASF_0213,1,1,7
cran:EDCimport@0.7.0,r,cran,UASF_0306,1,1,259
cran:EDCimport@0.7.0,r,cran,UASF_0233,1,1,249
cran:EDCimport@0.7.0,r,cran,UASF_0071,1,1,50
cran:EDCimport@0.7.0,r,cran,UASF_0042,1,1,6
cran:EDCimport@0.7.0,r,cran,UASF_0171,1,1,7
cran:EDCimport@0.7.0,r,cran,UASF_0220,1,1,2428
cran:EDCimport@0.7.0,r,cran,UASF_0325,1,1,8
cran:EDCimport@0.7.0,r,cran,UASF_0219,1,1,249
cran:EDE@0.1.0,r,cran,UASF_0182,1,2,66
cran:EDE@0.1.0,r,cran,UASF_0171,1,1,43
cran:EDE@0.1.0,r,cran,UASF_0071,1,1,1
cran:EDE@0.1.0,r,cran,UASF_0315,1,1,19
cran:EDE@0.1.0,r,cran,UASF_0077,1,1,20
cran:EDE@0.1.0,r,cran,UASF_0233,1,1,71
cran:EDE@0.1.0,r,cran,UASF_0217,1,1,16
cran:EDE@0.1.0,r,cran,UASF_0306,1,1,26
cran:EDE@0.1.0,r,cran,UASF_0219,1,1,71
cran:EDE@0.1.0,r,cran,UASF_0232,1,1,2
cran:EDE@0.1.0,r,cran,UASF_0220,1,1,456
cran:EDE@0.1.0,r,cran,UASF_0181,1,1,19
cran:EDOtrans@0.3.5,r,cran,UASF_0315,1,1,3
cran:EDOtrans@0.3.5,r,cran,UASF_0213,1,1,2
cran:EDOtrans@0.3.5,r,cran,UASF_0181,1,1,17
cran:EDOtrans@0.3.5,r,cran,UASF_0233,1,1,9
cran:EDOtrans@0.3.5,r,cran,UASF_0014,1,1,2
cran:EDOtrans@0.3.5,r,cran,UASF_0077,1,1,3
cran:EDOtrans@0.3.5,r,cran,UASF_0219,1,1,9
cran:EDOtrans@0.3.5,r,cran,UASF_0306,1,1,16
cran:EDOtrans@0.3.5,r,cran,UASF_0071,1,1,12
cran:EDOtrans@0.3.5,r,cran,UASF_0220,1,1,123
cran:EDOtrans@0.3.5,r,cran,UASF_0182,1,2,55
cran:EDOtrans@0.3.5,r,cran,UASF_0046,1,1,4
cran:EDOtrans@0.3.5,r,cran,UASF_0171,1,1,23
cran:EEM@1.1.1,r,cran,UASF_0181,1,1,26
cran:EEM@1.1.1,r,cran,UASF_0077,1,1,7
cran:EEM@1.1.1,r,cran,UASF_0219,1,1,44
cran:EEM@1.1.1,r,cran,UASF_0233,1,1,44
cran:EEM@1.1.1,r,cran,UASF_0182,1,2,107
cran:EEM@1.1.1,r,cran,UASF_0315,1,1,10
cran:EEM@1.1.1,r,cran,UASF_0220,1,1,547
cran:EEM@1.1.1,r,cran,UASF_0306,1,1,66
cran:EEM@1.1.1,r,cran,UASF_0232,1,1,20
cran:EEM@1.1.1,r,cran,UASF_0237,1,1,5
cran:EEM@1.1.1,r,cran,UASF_0171,1,1,26
cran:EEM@1.1.1,r,cran,UASF_0071,1,1,44
cran:EEMDelm@0.1.1,r,cran,UASF_0219,1,1,3
cran:EEMDelm@0.1.1,r,cran,UASF_0181,1,1,3
cran:EEMDelm@0.1.1,r,cran,UASF_0233,1,1,3
cran:EEMDelm@0.1.1,r,cran,UASF_0077,1,1,6
cran:EEMDelm@0.1.1,r,cran,UASF_0220,1,1,81
cran:EEMDelm@0.1.1,r,cran,UASF_0182,1,1,3
cran:EEMDelm@0.1.1,r,cran,UASF_0306,1,1,3
cran:EEML@0.1.1,r,cran,UASF_0233,1,1,1
cran:EEML@0.1.1,r,cran,UASF_0232,1,1,2
cran:EEML@0.1.1,r,cran,UASF_0220,1,1,35
cran:EEML@0.1.1,r,cran,UASF_0182,1,2,2
cran:EEML@0.1.1,r,cran,UASF_0306,1,1,4
cran:EEML@0.1.1,r,cran,UASF_0219,1,1,1
cran:EEML@0.1.1,r,cran,UASF_0181,1,1,2
cran:EFDR@1.3,r,cran,UASF_0233,1,1,60
cran:EFDR@1.3,r,cran,UASF_0306,1,1,35
cran:EFDR@1.3,r,cran,UASF_0181,1,1,1
cran:EFDR@1.3,r,cran,UASF_0219,1,1,60
cran:EFDR@1.3,r,cran,UASF_0171,1,1,20
cran:EFDR@1.3,r,cran,UASF_0315,1,1,4
cran:EFDR@1.3,r,cran,UASF_0077,1,1,1
cran:EFDR@1.3,r,cran,UASF_0071,1,1,6
cran:EFDR@1.3,r,cran,UASF_0232,1,1,14
cran:EFDR@1.3,r,cran,UASF_0220,1,1,357
cran:EFDR@1.3,r,cran,UASF_0182,1,2,44
cran:EGRETci@2.0.5,r,cran,UASF_0071,1,1,8
cran:EGRETci@2.0.5,r,cran,UASF_0315,1,1,34
cran:EGRETci@2.0.5,r,cran,UASF_0220,1,1,1303
cran:EGRETci@2.0.5,r,cran,UASF_0233,1,1,395
cran:EGRETci@2.0.5,r,cran,UASF_0182,1,3,133
cran:EGRETci@2.0.5,r,cran,UASF_0077,1,1,103
cran:EGRETci@2.0.5,r,cran,UASF_0219,1,1,395
cran:EGRETci@2.0.5,r,cran,UASF_0181,1,1,26
cran:EGRETci@2.0.5,r,cran,UASF_0171,1,1,20
cran:EGRETci@2.0.5,r,cran,UASF_0213,1,1,5
cran:EGRETci@2.0.5,r,cran,UASF_0306,1,1,43
cran:EGRETci@2.0.5,r,cran,UASF_0232,1,1,110
cran:EHRmuse@0.0.2.2,r,cran,UASF_0306,1,1,124
cran:EHRmuse@0.0.2.2,r,cran,UASF_0233,1,1,283
cran:EHRmuse@0.0.2.2,r,cran,UASF_0220,1,1,1535
cran:EHRmuse@0.0.2.2,r,cran,UASF_0239,1,1,2
cran:EHRmuse@0.0.2.2,r,cran,UASF_0077,1,1,50
cran:EHRmuse@0.0.2.2,r,cran,UASF_0014,1,1,2
cran:EHRmuse@0.0.2.2,r,cran,UASF_0219,1,1,283
cran:EHRmuse@0.0.2.2,r,cran,UASF_0046,1,1,1
cran:EHRmuse@0.0.2.2,r,cran,UASF_0182,1,3,317
cran:EHRmuse@0.0.2.2,r,cran,UASF_0171,1,1,58
cran:EHRmuse@0.0.2.2,r,cran,UASF_0232,1,1,146
cran:EHRmuse@0.0.2.2,r,cran,UASF_0071,1,1,38
cran:EHRmuse@0.0.2.2,r,cran,UASF_0181,1,1,54
cran:EHRmuse@0.0.2.2,r,cran,UASF_0325,1,1,2
cran:ELT@1.7,r,cran,UASF_0220,1,1,1469
cran:ELT@1.7,r,cran,UASF_0182,1,2,318
cran:ELT@1.7,r,cran,UASF_0219,1,1,298
cran:ELT@1.7,r,cran,UASF_0181,1,1,51
cran:ELT@1.7,r,cran,UASF_0232,1,1,377
cran:ELT@1.7,r,cran,UASF_0315,1,1,14
cran:ELT@1.7,r,cran,UASF_0325,1,1,17
cran:ELT@1.7,r,cran,UASF_0306,1,1,94
cran:ELT@1.7,r,cran,UASF_0171,1,1,14
cran:ELT@1.7,r,cran,UASF_0233,1,1,298
cran:ELT@1.7,r,cran,UASF_0071,1,1,65
cran:EMD@1.5.9,r,cran,UASF_0233,1,1,115
cran:EMD@1.5.9,r,cran,UASF_0181,1,1,5
cran:EMD@1.5.9,r,cran,UASF_0171,1,1,10
cran:EMD@1.5.9,r,cran,UASF_0014,1,1,2
cran:EMD@1.5.9,r,cran,UASF_0315,1,1,1
cran:EMD@1.5.9,r,cran,UASF_0182,1,2,194
cran:EMD@1.5.9,r,cran,UASF_0306,1,1,20
cran:EMD@1.5.9,r,cran,UASF_0220,1,1,874
cran:EMD@1.5.9,r,cran,UASF_0071,1,1,8
cran:EMD@1.5.9,r,cran,UASF_0232,1,1,7
cran:EMD@1.5.9,r,cran,UASF_0219,1,1,115
cran:ENMeval@2.0.5.2,r,cran,UASF_0071,1,1,231
cran:ENMeval@2.0.5.2,r,cran,UASF_0219,1,1,292
cran:ENMeval@2.0.5.2,r,cran,UASF_0181,1,1,58
cran:ENMeval@2.0.5.2,r,cran,UASF_0182,1,2,432
cran:ENMeval@2.0.5.2,r,cran,UASF_0306,1,1,211
cran:ENMeval@2.0.5.2,r,cran,UASF_0239,1,1,1
cran:ENMeval@2.0.5.2,r,cran,UASF_0217,1,1,2
cran:ENMeval@2.0.5.2,r,cran,UASF_0315,1,1,20
cran:ENMeval@2.0.5.2,r,cran,UASF_0220,1,1,1700
cran:ENMeval@2.0.5.2,r,cran,UASF_0232,1,1,47
cran:ENMeval@2.0.5.2,r,cran,UASF_0077,1,1,313
cran:ENMeval@2.0.5.2,r,cran,UASF_0233,1,1,292
cran:ENMeval@2.0.5.2,r,cran,UASF_0171,1,1,63
cran:ENMeval@2.0.5.2,r,cran,UASF_0046,1,1,2
cran:ENMeval@2.0.5.2,r,cran,UASF_0241,1,1,106
cran:ENMeval@2.0.5.2,r,cran,UASF_0213,1,1,3
cran:EQRN@0.1.2,r,cran,UASF_0077,1,1,144
cran:EQRN@0.1.2,r,cran,UASF_0181,1,1,95
cran:EQRN@0.1.2,r,cran,UASF_0325,1,1,11
cran:EQRN@0.1.2,r,cran,UASF_0237,1,1,1
cran:EQRN@0.1.2,r,cran,UASF_0071,1,1,33
cran:EQRN@0.1.2,r,cran,UASF_0315,1,1,36
cran:EQRN@0.1.2,r,cran,UASF_0232,1,1,67
cran:EQRN@0.1.2,r,cran,UASF_0220,1,1,980
cran:EQRN@0.1.2,r,cran,UASF_0171,1,1,39
cran:EQRN@0.1.2,r,cran,UASF_0239,1,1,11
cran:EQRN@0.1.2,r,cran,UASF_0233,1,1,283
cran:EQRN@0.1.2,r,cran,UASF_0182,1,3,295
cran:EQRN@0.1.2,r,cran,UASF_0219,1,1,283
cran:EQRN@0.1.2,r,cran,UASF_0306,1,1,102
cran:EVI@0.2.0-0,r,cran,UASF_0182,1,2,64
cran:EVI@0.2.0-0,r,cran,UASF_0233,1,1,52
cran:EVI@0.2.0-0,r,cran,UASF_0171,1,1,1
cran:EVI@0.2.0-0,r,cran,UASF_0077,1,1,7
cran:EVI@0.2.0-0,r,cran,UASF_0042,1,1,1
cran:EVI@0.2.0-0,r,cran,UASF_0220,1,1,409
cran:EVI@0.2.0-0,r,cran,UASF_0306,1,1,12
cran:EVI@0.2.0-0,r,cran,UASF_0315,1,1,51
cran:EVI@0.2.0-0,r,cran,UASF_0219,1,1,52
cran:EVI@0.2.0-0,r,cran,UASF_0181,1,1,10
cran:EVI@0.2.0-0,r,cran,UASF_0232,1,1,16
cran:EasyABC@1.6,r,cran,UASF_0182,1,3,940
cran:EasyABC@1.6,r,cran,UASF_0220,1,1,3086
cran:EasyABC@1.6,r,cran,UASF_0232,1,1,118
cran:EasyABC@1.6,r,cran,UASF_0219,1,1,98
cran:EasyABC@1.6,r,cran,UASF_0014,1,1,1
cran:EasyABC@1.6,r,cran,UASF_0239,1,1,1
cran:EasyABC@1.6,r,cran,UASF_0171,1,1,302
cran:EasyABC@1.6,r,cran,UASF_0233,1,1,98
cran:EasyABC@1.6,r,cran,UASF_0213,1,1,6
cran:EasyABC@1.6,r,cran,UASF_0077,1,1,4
cran:EasyABC@1.6,r,cran,UASF_0042,1,1,4
cran:EasyABC@1.6,r,cran,UASF_0071,1,1,56
cran:EasyABC@1.6,r,cran,UASF_0181,1,1,26
cran:EasyABC@1.6,r,cran,UASF_0306,1,1,126
cran:EasyABC@1.6,r,cran,UASF_0315,1,1,10
cran:EasyStat@2.0.0,r,cran,UASF_0171,1,1,69
cran:EasyStat@2.0.0,r,cran,UASF_0077,1,1,363
cran:EasyStat@2.0.0,r,cran,UASF_0239,1,1,17
cran:EasyStat@2.0.0,r,cran,UASF_0182,1,2,317
cran:EasyStat@2.0.0,r,cran,UASF_0232,1,1,84
cran:EasyStat@2.0.0,r,cran,UASF_0233,1,1,368
cran:EasyStat@2.0.0,r,cran,UASF_0181,1,1,56
cran:EasyStat@2.0.0,r,cran,UASF_0306,1,1,91
cran:EasyStat@2.0.0,r,cran,UASF_0315,1,1,28
cran:EasyStat@2.0.0,r,cran,UASF_0220,1,1,1803
cran:EasyStat@2.0.0,r,cran,UASF_0219,1,1,368
cran:EasyStat@2.0.0,r,cran,UASF_0071,1,1,9
cran:EasyStat@2.0.0,r,cran,UASF_0325,1,1,3
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0182,1,3,49
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0233,1,1,65
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0219,1,1,65
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0181,1,1,15
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0171,1,1,13
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0232,1,1,48
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0315,1,1,11
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0220,1,1,499
cran:EfficientMaxEigenpair@0.1.4,r,cran,UASF_0306,1,1,15
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0220,1,1,472
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0171,1,1,25
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0239,1,1,27
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0306,1,1,10
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0182,1,2,58
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0181,1,1,6
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0315,1,1,9
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0233,1,1,39
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0046,1,1,2
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0325,1,1,1
cran:ElectDecomp@0.0.1-8,r,cran,UASF_0071,1,1,6
